,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-04-24,2925.47,2916.57,2939.86,2911.03,55259.0,557341.0,-0.47,15.74,1.97,6016.3,1.54,7.99
2014-04-25,2918.04,2871.46,2925.96,2870.05,57849.0,572528.0,-1.55,15.47,1.93,5922.66,1.57,8.02
2014-04-28,2861.35,2814.77,2864.89,2811.68,51752.0,505597.0,-1.97,14.76,1.89,5898.0,1.6,7.81
2014-04-29,2813.74,2871.49,2871.49,2811.67,48792.0,499922.0,2.01,15.06,1.92,6032.02,1.58,7.84
2014-04-30,2876.76,2891.82,2894.23,2868.16,48999.0,529035.0,0.71,15.14,1.9,6047.17,1.57,7.97
2014-05-05,2886.63,2915.06,2915.06,2878.0,46455.0,518183.0,0.8,14.31,1.91,6091.9,1.56,7.49
2014-05-06,2914.92,2914.46,2934.49,2904.84,47798.0,554771.0,-0.02,14.31,1.91,6083.81,1.56,7.49
2014-05-07,2904.94,2864.37,2908.65,2864.37,48667.0,567653.0,-1.72,14.05,1.88,5993.18,1.58,7.47
2014-05-08,2857.28,2860.05,2898.7,2850.91,47826.0,542290.0,-0.15,14.03,1.88,6000.84,1.59,7.46
2014-05-09,2846.54,2821.75,2847.37,2804.67,40690.0,455272.0,-1.34,13.84,1.85,5928.12,1.61,7.48
2014-05-12,2833.18,2880.9,2880.9,2820.49,55348.0,649990.0,2.1,14.13,1.89,6066.18,1.57,7.48
2014-05-13,2878.17,2868.72,2878.43,2855.14,40496.0,478562.0,-0.42,14.09,1.89,6032.96,1.57,7.46
2014-05-14,2858.38,2858.9,2867.22,2850.53,34939.0,413964.0,-0.34,14.04,1.88,6014.09,1.78,7.47
2014-05-15,2855.14,2813.65,2858.56,2812.3,46623.0,543623.0,-1.58,13.82,1.85,5925.39,1.81,7.47
2014-05-16,2809.7,2814.98,2815.66,2787.63,39360.0,465065.0,0.05,13.83,1.85,5939.9,1.72,7.48
2014-05-19,2815.31,2801.99,2816.18,2786.61,34398.0,379479.0,-0.46,13.76,1.84,5898.95,1.74,7.48
2014-05-20,2816.53,2810.29,2834.57,2806.66,36374.0,412701.0,0.3,13.81,1.85,5916.03,1.73,7.46
2014-05-21,2802.48,2845.31,2845.31,2785.68,33856.0,376909.0,1.25,13.98,1.87,5989.93,1.76,7.48
2014-05-22,2846.29,2831.95,2867.68,2830.6,43071.0,490363.0,-0.47,13.91,1.86,5969.38,1.77,7.48
2014-05-23,2830.06,2852.9,2853.09,2825.74,38397.0,445999.0,0.74,14.02,1.88,6025.79,1.87,7.46
2014-05-26,2891.43,2898.3,2907.62,2885.61,62726.0,833206.0,1.59,14.24,1.92,6106.98,1.91,7.42
2014-05-27,2895.8,2898.87,2914.87,2891.26,54043.0,715971.0,0.02,14.24,1.92,6102.74,1.91,7.42
2014-05-28,2899.35,2922.84,2924.45,2889.7,51078.0,694377.0,0.83,14.36,1.94,6145.63,1.94,7.4
2014-05-29,2920.91,2892.84,2932.17,2892.84,52156.0,740015.0,-1.03,14.22,1.92,6091.44,1.96,7.41
2014-05-30,2890.62,2904.89,2920.61,2880.43,51045.0,675969.0,0.42,14.27,1.92,6116.4,1.93,7.43
2014-06-03,2910.72,2899.14,2917.5,2899.14,48089.0,575895.0,-0.2,14.22,1.92,6101.55,1.86,7.41
2014-06-04,2895.46,2878.38,2895.49,2850.57,51459.0,594753.0,-0.72,14.13,1.91,6118.94,1.86,7.4
2014-06-05,2869.94,2904.14,2904.14,2866.32,44672.0,524137.0,0.89,14.26,1.92,6177.29,1.63,7.43
2014-06-06,2903.72,2893.49,2909.89,2879.41,48594.0,567794.0,-0.37,14.2,1.92,6154.26,1.63,7.4
2014-06-09,2882.25,2885.3,2901.52,2874.94,48484.0,582297.0,-0.28,14.17,1.91,6157.71,1.66,7.42
2014-06-10,2887.95,2928.03,2928.03,2879.19,56576.0,651426.0,1.48,14.38,1.94,6253.4,1.65,7.41
2014-06-11,2919.82,2937.91,2938.17,2914.78,51412.0,628165.0,0.34,14.43,1.95,6291.85,1.65,7.4
2014-06-12,2931.78,2928.26,2946.62,2927.77,53346.0,626845.0,-0.33,14.38,1.94,6270.63,1.66,7.41
2014-06-13,2929.13,2992.93,2997.18,2929.09,71901.0,941076.0,2.21,14.7,1.99,6408.45,1.63,7.39
2014-06-16,2992.52,3028.59,3035.34,2992.39,77499.0,997409.0,1.19,14.88,2.01,6502.67,1.57,7.4
2014-06-17,3019.97,2989.91,3020.14,2987.75,62393.0,790966.0,-1.28,14.68,1.99,6408.82,1.61,7.38
2014-06-18,2989.7,2977.31,2994.74,2972.49,60391.0,725214.0,-0.42,14.62,1.98,6391.33,1.56,7.38
2014-06-19,2977.92,2905.84,2984.12,2892.24,60709.0,728725.0,-2.4,14.27,1.93,6225.12,1.57,7.39
2014-06-20,2903.15,2935.68,2935.68,2903.15,55668.0,652322.0,1.03,14.41,1.95,6295.29,1.56,7.39
2014-06-23,2940.05,2960.05,2969.92,2937.78,52464.0,699793.0,0.83,14.53,1.97,6337.39,1.5,7.38
2014-06-24,2964.68,2997.73,2997.73,2964.45,49127.0,701155.0,1.27,14.72,1.99,6418.44,1.49,7.4
2014-06-25,2998.63,2986.41,2999.0,2975.53,50467.0,715441.0,-0.38,14.66,1.99,6375.73,1.48,7.37
2014-06-26,2987.36,3022.39,3022.57,2987.36,65389.0,853411.0,1.2,14.84,2.01,6447.77,1.45,7.38
2014-06-27,3025.94,3046.65,3062.99,3016.16,81798.0,1092947.0,0.8,14.96,2.03,6507.32,1.47,7.37
2014-06-30,3051.03,3066.58,3073.03,3044.22,88823.0,1062442.0,0.65,15.06,2.04,6548.99,1.48,7.38
2014-07-01,3071.31,3083.52,3085.12,3062.94,81321.0,1052773.0,0.55,15.14,2.05,6612.95,1.47,7.39
2014-07-02,3081.18,3101.06,3101.06,3066.96,83287.0,878165.0,0.57,14.75,2.01,6433.77,1.51,7.34
2014-07-03,3097.41,3142.22,3153.32,3093.58,90593.0,960445.0,1.33,14.94,2.03,6529.73,1.49,7.36
2014-07-04,3147.67,3134.28,3150.5,3124.97,91719.0,985063.0,-0.25,15.02,2.04,6947.02,1.46,7.36
2014-07-07,3135.91,3121.99,3149.83,3115.14,76040.0,839462.0,-0.39,14.96,2.03,6919.13,1.47,7.37
2014-07-08,3118.5,3170.09,3170.09,3108.87,87854.0,1026589.0,1.54,15.19,2.06,7023.13,1.47,7.37
2014-07-09,3163.26,3130.29,3182.53,3129.5,94646.0,1079905.0,-1.26,14.99,2.04,6946.45,1.38,7.35
2014-07-10,3151.42,3119.9,3162.73,3114.38,78081.0,905577.0,-0.33,14.94,2.03,6919.44,1.39,7.36
2014-07-11,3123.2,3161.12,3172.62,3115.11,91030.0,1032410.0,1.32,15.14,2.06,7017.69,1.37,7.35
2014-07-14,3175.49,3274.56,3285.4,3175.48,158547.0,1747670.0,3.59,15.68,2.13,7266.14,0.97,7.36
2014-07-15,3280.3,3259.23,3280.34,3226.95,153912.0,1696252.0,-0.47,15.6,2.12,7232.76,1.01,7.36
2014-07-16,3248.77,3217.55,3263.59,3203.75,117872.0,1200325.0,-1.28,15.41,2.1,7142.68,1.03,7.34
2014-07-17,3207.97,3171.12,3208.1,3144.97,87331.0,930470.0,-1.44,15.19,2.07,7031.28,1.08,7.34
2014-07-18,3156.29,3179.38,3206.34,3154.11,77527.0,850511.0,0.26,15.22,2.07,7060.15,1.08,7.35
2014-07-21,3176.43,3192.31,3208.25,3175.99,70925.0,770408.0,0.41,15.28,2.08,7105.18,1.05,7.35
2014-07-22,3193.45,3276.81,3295.8,3193.32,125604.0,1386121.0,2.65,15.69,2.14,7294.81,1.02,7.33
2014-07-23,3272.89,3254.24,3274.34,3238.19,110637.0,1204701.0,-0.69,15.59,2.12,7255.48,1.02,7.35
2014-07-24,3270.44,3271.88,3287.12,3229.94,91794.0,1048467.0,0.54,15.67,2.13,7359.14,1.03,7.36
2014-07-25,3275.9,3310.45,3310.45,3269.97,72540.0,819807.0,1.18,15.86,2.16,,1.03,7.34
2014-07-28,3323.93,3355.23,3358.55,3323.77,104794.0,1191529.0,1.35,16.08,2.19,7544.24,1.01,7.34
2014-07-29,3357.84,3394.75,3419.17,3346.04,127388.0,1510646.0,1.18,16.27,2.21,7634.02,1.0,7.36
2014-07-30,3363.35,3376.7,3396.61,3351.89,116882.0,1329953.0,-0.53,16.17,2.23,7513.07,1.68,7.25
2014-07-31,3374.03,3406.4,3406.4,3367.78,104169.0,1176304.0,0.88,16.31,2.25,7583.08,1.66,7.25
2014-08-01,3396.69,3377.12,3426.49,3368.25,115590.0,1321742.0,-0.86,16.16,2.23,7538.05,1.67,7.25
2014-08-04,3377.83,3444.59,3444.59,3377.83,110510.0,1255703.0,2.0,16.49,2.27,7696.61,1.64,7.26
2014-08-05,3450.73,3462.98,3462.98,3435.01,113869.0,1241978.0,0.53,16.58,2.29,7727.75,1.63,7.24
2014-08-06,3453.88,3485.62,3494.04,3442.55,119075.0,1217480.0,0.65,16.69,2.3,7767.13,1.62,7.26
2014-08-07,3489.85,3429.57,3506.42,3426.34,111602.0,1214911.0,-1.61,16.43,2.26,7634.43,1.65,7.27
2014-08-08,3425.65,3439.89,3449.4,3413.54,101357.0,1088858.0,0.3,16.48,2.28,7664.29,1.77,7.23
2014-08-11,3443.13,3506.01,3506.01,3436.84,109695.0,1237643.0,1.92,16.79,2.31,7810.98,1.74,7.27
2014-08-12,3498.6,3511.9,3513.1,3484.67,106082.0,1188555.0,0.17,16.82,2.32,7842.79,1.73,7.25
2014-08-13,3511.26,3511.36,3529.75,3475.97,116034.0,1207572.0,-0.02,16.83,2.32,7849.01,1.74,7.25
2014-08-14,3509.16,3513.92,3565.53,3501.28,149439.0,1523796.0,0.07,16.85,2.3,7898.39,1.74,7.33
2014-08-15,3509.24,3544.91,3546.69,3499.75,101708.0,1099840.0,0.88,17.0,2.32,,1.72,7.33
2014-08-18,3548.91,3570.57,3572.04,3546.32,106300.0,1166123.0,0.72,17.12,2.34,8029.33,1.71,7.32
2014-08-19,3579.59,3575.14,3583.45,3548.86,120385.0,1303557.0,0.13,17.14,2.34,8025.51,1.71,7.32
2014-08-20,3576.5,3562.09,3584.34,3552.12,130809.0,1404264.0,-0.37,17.07,2.33,7974.34,1.71,7.33
2014-08-21,3562.83,3543.78,3562.83,3501.31,130830.0,1316216.0,-0.51,16.99,2.31,7946.23,1.67,7.35
2014-08-22,3536.91,3536.89,3545.85,3513.08,99040.0,1041552.0,-0.19,16.95,2.3,7915.24,1.67,7.37
2014-08-25,3532.4,3494.17,3536.89,3477.01,98262.0,1036803.0,-1.21,16.74,2.27,7808.25,1.69,7.37
2014-08-26,3488.61,3461.78,3508.69,3448.62,96241.0,1010569.0,-0.93,16.58,2.25,7730.69,1.71,7.37
2014-08-27,3463.79,3488.97,3500.94,3463.12,84195.0,911758.0,0.79,16.7,2.26,7814.31,1.73,7.39
2014-08-28,3484.69,3454.38,3490.09,3444.25,82238.0,877371.0,-0.99,16.53,2.24,7725.84,1.75,7.38
2014-08-29,3456.23,3507.2,3507.2,3451.09,71122.0,778095.0,1.53,16.85,2.28,,1.72,7.39
2014-09-01,3523.03,3563.42,3563.42,3522.96,93645.0,1047636.0,1.6,16.11,2.28,7653.4,1.69,7.07
2014-09-02,3572.99,3600.72,3602.38,3559.27,120199.0,1352729.0,1.05,16.28,2.3,7727.48,1.67,7.08
2014-09-03,3611.96,3636.15,3649.46,3611.89,120401.0,1458126.0,0.98,16.44,2.32,7812.74,1.66,7.09
2014-09-04,3637.15,3652.26,3656.29,3621.09,131306.0,1437635.0,0.44,16.51,2.34,7855.54,1.65,7.06
2014-09-05,3661.08,3687.44,3687.88,3647.96,128901.0,1455781.0,0.96,16.69,2.36,7972.46,1.63,7.07
2014-09-09,3691.94,3728.44,3728.44,3675.73,137901.0,1502284.0,1.11,16.88,2.38,8056.43,1.62,7.09
2014-09-10,3709.69,3708.28,3718.19,3679.84,120144.0,1327515.0,-0.54,16.78,2.37,8005.28,1.62,7.08
2014-09-11,3706.95,3681.31,3742.77,3663.06,129603.0,1468362.0,-0.73,16.66,2.35,7945.97,1.64,7.09
2014-09-12,3679.05,3722.56,3722.56,3675.29,113953.0,1230511.0,1.12,16.85,2.38,8049.48,1.62,7.08
2014-09-15,3717.41,3732.39,3733.22,3696.5,126797.0,1385192.0,0.26,16.88,2.39,8052.31,1.61,7.06
2014-09-16,3732.05,3600.0,3734.2,3599.32,158145.0,1740901.0,-3.55,16.29,2.3,7750.55,1.69,7.08
2014-09-17,3604.26,3612.99,3618.03,3554.16,106690.0,1174310.0,0.36,16.34,2.31,7780.09,1.68,7.07
2014-09-18,3604.27,3633.61,3640.16,3595.64,91183.0,979799.0,0.57,16.44,2.32,7838.03,1.67,7.09
2014-09-19,3632.94,3668.21,3672.43,3631.08,87019.0,965783.0,0.95,16.59,2.34,7921.98,1.65,7.09
2014-09-22,3662.7,3611.26,3662.7,3600.91,87420.0,970215.0,-1.55,16.34,2.31,7794.63,1.67,7.07
2014-09-23,3608.86,3645.87,3652.17,3607.71,81988.0,898565.0,0.96,16.5,2.33,7864.38,1.65,7.08
2014-09-24,3636.05,3705.99,3707.06,3629.83,113182.0,1259659.0,1.65,16.78,2.37,7996.12,1.63,7.08
2014-09-25,3725.89,3707.1,3751.26,3696.44,119540.0,1334888.0,0.03,16.78,2.37,7982.22,1.63,7.08
2014-09-26,3704.21,3725.81,3725.81,3689.07,104502.0,1119992.0,0.5,16.86,2.38,8021.91,1.62,7.08
2014-09-29,3734.73,3771.94,3772.23,3734.73,114465.0,1315474.0,1.24,17.06,2.41,8695.36,1.6,7.08
2014-09-30,3772.71,3790.48,3795.92,3756.57,101119.0,1154412.0,0.49,17.14,2.42,8726.2,1.59,7.08
2014-10-08,3797.74,3848.57,3848.57,3787.55,120729.0,1350962.0,1.53,17.41,2.46,8850.91,1.57,7.08
2014-10-09,3854.55,3874.72,3874.72,3822.2,145621.0,1756965.0,0.68,17.48,2.48,8921.06,1.55,7.05
2014-10-10,3858.44,3839.54,3877.23,3833.13,147053.0,1748128.0,-0.91,17.3,2.45,8817.16,1.57,7.06
2014-10-13,3822.45,3832.88,3832.88,3774.95,127301.0,1485237.0,-0.17,17.26,2.45,8814.83,1.57,7.04
2014-10-14,3824.74,3798.09,3839.84,3776.5,117345.0,1358781.0,-0.91,17.11,2.42,8727.96,1.58,7.07
2014-10-15,3797.25,3814.8,3814.8,3767.41,107347.0,1302142.0,0.44,17.19,2.44,8770.61,1.58,7.05
2014-10-16,3786.44,3743.33,3815.34,3743.33,110106.0,1313520.0,-1.87,16.88,2.39,8628.17,1.61,7.06
2014-10-17,3737.85,3751.93,3770.71,3659.13,119142.0,1363835.0,0.23,16.97,2.4,8678.76,1.6,7.07
2014-10-20,3749.39,3808.58,3809.73,3748.9,102930.0,1240734.0,1.51,17.22,2.43,8792.87,1.55,7.09
2014-10-21,3805.4,3766.57,3814.91,3764.04,97946.0,1173825.0,-1.1,17.03,2.4,8681.92,1.56,7.1
2014-10-22,3767.23,3748.3,3802.11,3744.57,97666.0,1249908.0,-0.48,16.96,2.39,8654.83,1.57,7.1
2014-10-23,3741.04,3713.56,3761.44,3699.34,96103.0,1189766.0,-0.93,16.8,2.37,8582.16,1.58,7.09
2014-10-24,3707.99,3698.3,3727.83,3688.27,69494.0,911346.0,-0.41,16.73,2.35,8514.13,1.61,7.12
2014-10-27,3689.54,3705.48,3705.48,3667.65,70814.0,918818.0,0.19,16.76,2.35,8532.79,1.61,7.13
2014-10-28,3708.96,3789.53,3789.53,3708.2,102368.0,1283923.0,2.27,17.14,2.39,8716.86,1.58,7.17
2014-10-29,3795.94,3839.39,3848.33,3788.66,141940.0,1762735.0,1.32,17.36,2.4,8824.16,1.55,7.23
2014-10-30,3840.2,3859.23,3867.75,3826.1,143301.0,1743608.0,0.52,17.46,2.4,8884.45,1.55,7.28
2014-10-31,3858.25,3861.73,3883.45,3836.75,131166.0,1576668.0,0.06,17.47,2.38,8907.36,1.55,7.34
2014-11-03,3869.83,3870.61,3891.0,3853.8,122786.0,1499118.0,0.23,17.06,2.39,8923.85,1.54,7.14
2014-11-04,3864.95,3843.32,3866.36,3826.95,119172.0,1475156.0,-0.71,16.94,2.37,8872.66,1.55,7.15
2014-11-05,3834.92,3827.58,3840.31,3820.42,91474.0,1104006.0,-0.41,16.87,2.36,8859.61,1.56,7.15
2014-11-06,3828.27,3848.35,3848.96,3800.8,92320.0,1161498.0,0.54,16.96,2.37,8909.83,1.55,7.16
2014-11-07,3851.71,3812.05,3859.7,3792.71,105235.0,1368682.0,-0.94,16.8,2.35,8829.17,1.56,7.15
2014-11-10,3824.41,3887.7,3887.78,3821.68,106140.0,1400117.0,1.98,17.14,2.39,9039.03,1.53,7.17
2014-11-11,3898.39,3774.48,3899.3,3743.06,127730.0,1663341.0,-2.91,16.65,2.33,8788.1,1.58,7.15
2014-11-12,3765.47,3833.83,3833.83,3761.03,82309.0,1169819.0,1.57,16.91,2.36,8945.07,1.55,7.17
2014-11-13,3830.46,3795.21,3830.46,3765.11,92765.0,1253167.0,-1.01,16.75,2.34,8878.97,1.57,7.16
2014-11-14,3783.06,3791.73,3792.29,3761.76,71138.0,988735.0,-0.09,16.74,2.34,8872.57,1.57,7.15
2014-11-17,3856.57,3842.36,3868.63,3815.91,90474.0,1263343.0,1.34,16.97,2.37,9016.52,1.55,7.16
2014-11-18,3837.94,3846.86,3846.86,3824.1,80082.0,1011111.0,0.12,16.99,2.37,9041.16,1.55,7.17
2014-11-19,3841.09,3834.75,3852.26,3826.99,79604.0,1012912.0,-0.31,16.94,2.36,8965.67,1.55,7.18
2014-11-20,3818.78,3827.9,3834.39,3808.15,68002.0,853505.0,-0.18,16.91,2.34,8959.33,1.56,7.23
2014-11-21,3824.56,3868.96,3870.04,3820.9,72756.0,919879.0,1.07,17.1,2.37,9066.33,1.54,7.22
2014-11-24,3906.44,3922.2,3930.5,3883.08,107557.0,1366520.0,1.38,17.28,2.4,9223.32,1.51,7.2
2014-11-25,3924.06,3973.58,3973.88,3917.85,108680.0,1376844.0,1.31,17.51,2.44,9377.18,1.49,7.18
2014-11-26,3982.3,3977.94,3993.16,3945.06,121800.0,1471340.0,0.11,17.53,2.45,9367.05,1.49,7.16
2014-11-27,3986.19,3982.86,3989.36,3950.81,132202.0,1669220.0,0.12,17.56,2.45,9361.57,1.49,7.17
2014-11-28,3976.78,3979.07,3984.42,3937.03,151480.0,1853990.0,-0.1,17.54,2.44,9395.55,1.49,7.19
2014-12-01,3969.84,3941.46,3997.04,3918.41,126569.0,1639939.0,-0.95,17.38,2.42,9283.55,1.5,7.18
2014-12-02,3931.67,4001.49,4014.4,3930.09,121576.0,1521910.0,1.52,17.65,2.46,9450.8,1.48,7.17
2014-12-03,4008.42,4055.66,4055.66,3995.53,186068.0,2338820.0,1.35,17.89,2.49,9619.13,1.46,7.18
2014-12-04,4069.81,4123.58,4124.11,4069.81,179642.0,2259454.0,1.67,18.2,2.54,9796.11,1.44,7.17
2014-12-05,4135.02,4075.09,4159.0,3960.42,201802.0,2612554.0,-1.18,17.99,2.51,9803.52,,7.17
2014-12-08,4059.94,4144.55,4158.21,4033.36,177856.0,2397178.0,1.7,18.3,2.55,9981.59,1.43,7.18
2014-12-09,4126.23,3996.03,4238.09,3973.89,224961.0,3060115.0,-3.58,17.63,2.46,9552.05,1.48,7.17
2014-12-10,4006.05,4167.85,4169.4,4006.05,141321.0,1995421.0,4.3,18.41,2.57,10019.38,1.42,7.16
2014-12-11,4160.59,4200.75,4227.86,4136.9,154790.0,2025108.0,0.79,18.56,2.59,10050.78,1.41,7.17
2014-12-12,4205.18,4204.76,4218.33,4179.28,124231.0,1649624.0,0.1,18.57,2.59,10026.77,1.41,7.17
2014-12-15,4191.25,4241.0,4247.99,4156.8,126595.0,1628964.0,0.86,18.74,2.61,10088.94,1.39,7.18
2014-12-16,4237.12,4238.06,4254.43,4199.43,134871.0,1692024.0,-0.07,18.73,2.61,10091.44,1.39,7.18
2014-12-17,4232.91,4204.79,4253.48,4159.43,165937.0,2071074.0,-0.79,18.58,2.59,10025.93,1.4,7.17
2014-12-18,4194.44,4163.84,4218.11,4163.84,118734.0,1648309.0,-0.97,18.4,2.56,9914.73,1.42,7.19
2014-12-19,4159.52,4149.39,4172.86,4066.78,135313.0,1872245.0,-0.35,18.36,2.56,9927.35,1.42,7.17
2014-12-22,4141.1,3992.32,4141.19,3969.52,147690.0,1905624.0,-3.79,17.68,2.46,9632.72,1.48,7.19
2014-12-23,3976.22,3942.13,4011.74,3938.36,99244.0,1309505.0,-1.26,17.45,2.43,9524.62,1.5,7.18
2014-12-24,3952.43,3934.29,3960.33,3900.64,93031.0,1261200.0,-0.2,17.39,2.42,9401.48,1.5,7.19
2014-12-25,3954.05,3995.91,3997.08,3940.51,106875.0,1344324.0,1.57,17.67,2.46,9548.18,1.48,7.18
2014-12-26,4000.12,4030.69,4031.13,3981.79,109649.0,1389590.0,0.87,17.84,2.48,9651.22,1.47,7.19
2014-12-29,4041.15,3954.3,4048.26,3929.44,131000.0,1645576.0,-1.9,17.51,2.43,9509.31,1.49,7.21
2014-12-30,3925.98,3876.18,3959.1,3861.74,110512.0,1429656.0,-1.98,17.17,2.39,9685.44,1.52,7.18
2014-12-31,3885.77,3934.4,3938.55,3878.09,92986.0,1162264.0,1.5,17.42,2.42,9845.81,1.5,7.2
2015-01-05,3949.09,4141.25,4152.8,3949.08,161080.0,2197307.0,5.26,18.35,2.52,10464.19,1.43,7.28
2015-01-06,4118.48,4258.6,4324.98,4100.4,182813.0,2600154.0,2.83,18.86,2.59,10773.82,1.39,7.28
2015-01-07,4234.24,4234.47,4244.48,4205.26,109791.0,1547584.0,-0.57,18.76,2.58,10701.77,1.4,7.27
2015-01-08,4229.21,4223.97,4260.26,4177.29,116240.0,1525612.0,-0.25,18.85,2.59,10636.38,1.4,7.28
2015-01-09,4216.6,4180.71,4280.78,4178.34,112375.0,1599740.0,-1.02,18.67,2.56,10520.16,1.41,7.29
2015-01-12,4167.08,4227.36,4234.09,4161.65,101850.0,1473952.0,1.12,18.89,2.59,10706.83,1.4,7.29
2015-01-13,4223.58,4298.51,4323.99,4223.01,85673.0,1347257.0,1.68,19.23,2.63,10911.98,1.37,7.31
