,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-08-02,36.18,3.24,2.0,17.39,2.42,1.45,40.67,3.62,3.55,32.65,3.19,3.17,13.95,1.67,283734.48,3463.564,3457.892,3409.935,3463.564,,10547328700.0,1.3043278723e+11
2011-08-03,36.32,3.26,2.0,17.41,2.43,1.45,41.09,3.66,3.56,33.07,3.2,3.19,13.94,1.67,284017.85,3426.665,3462.98,3420.98,3476.433,3457.892,10060691200.0,1.29502013427e+11
2011-08-04,36.46,3.27,2.01,17.45,2.43,1.45,41.09,3.66,3.56,32.99,3.22,3.26,13.94,1.67,284545.17,3469.786,3473.524,3462.344,3494.593,3462.98,9395642500.0,1.20273776836e+11
2011-08-05,35.67,3.19,1.96,17.12,2.38,1.43,40.19,3.56,3.5,32.35,3.12,3.16,13.93,1.7,278899.33,3374.547,3400.429,3357.108,3423.336,3473.524,11845663400.0,1.46355601467e+11
2011-08-08,33.79,3.01,1.85,16.42,2.29,1.37,38.17,3.34,3.31,30.71,2.93,3.01,13.95,1.77,268240.26,3358.377,3257.112,3201.074,3379.722,3400.429,16112387500.0,1.89915423321e+11
2011-08-09,33.58,3.0,1.84,16.38,2.29,1.37,38.0,3.34,3.3,30.62,2.91,2.99,13.97,1.77,268211.7,3166.637,3256.304,3123.154,3273.856,3257.112,15244555300.0,1.75776336335e+11
2011-08-10,33.9,3.04,1.85,16.53,2.31,1.38,38.46,3.38,3.33,30.85,2.97,3.02,13.99,1.75,270880.65,3308.799,3294.261,3290.025,3334.331,3256.304,14195422000.0,1.70654354107e+11
2011-08-11,34.48,3.09,1.88,16.76,2.35,1.4,39.28,3.43,3.4,31.49,3.02,3.09,13.99,1.72,274568.14,3234.276,3348.175,3231.048,3348.459,3294.261,14194828900.0,1.70552815401e+11
2011-08-12,34.8,3.13,1.9,16.84,2.36,1.4,39.77,3.49,3.43,31.69,3.06,3.08,14.0,1.72,276092.86,3366.344,3370.212,3361.43,3388.402,3348.175,14504890900.0,1.69351860867e+11
2011-08-15,35.35,3.18,1.93,17.06,2.39,1.42,40.17,3.56,3.49,32.23,3.13,3.13,14.01,1.7,279743.14,3378.013,3419.895,3370.05,3419.895,3370.212,13953848300.0,1.58513057e+11
2011-08-16,34.96,3.16,1.91,16.84,2.37,1.41,39.64,3.52,3.46,31.86,3.1,3.12,14.09,1.71,277718.73,3423.581,3395.637,3385.312,3433.886,3419.895,12750372200.0,1.5089527865e+11
2011-08-17,34.86,3.15,1.9,16.75,2.37,1.4,39.71,3.52,3.41,31.51,3.12,3.11,14.13,1.71,277057.83,3389.335,3384.14,3376.539,3407.652,3395.637,10615476700.0,1.22971017208e+11
2011-08-18,34.19,3.09,1.87,16.43,2.33,1.38,39.17,3.46,3.34,30.97,3.05,3.01,14.16,1.72,272631.85,3383.378,3323.582,3321.945,3386.13,3384.14,10645816800.0,1.25144805938e+11
2011-08-19,33.85,3.07,1.85,16.25,2.3,1.36,39.11,3.43,3.31,30.79,3.04,3.02,14.18,1.74,269973.55,3263.708,3292.86,3258.508,3293.252,3323.582,10283691700.0,1.19804943214e+11
2011-08-22,33.59,3.06,1.83,16.09,2.28,1.35,38.7,3.42,3.27,30.64,3.02,3.0,14.2,1.76,267859.19,3293.281,3263.782,3252.951,3319.693,3292.86,8854046500.0,1.07139746424e+11
2011-08-23,34.18,3.12,1.86,16.34,2.32,1.37,39.16,3.49,3.34,31.28,3.07,3.02,14.19,1.73,271729.79,3274.339,3316.38,3263.807,3316.453,3263.782,8964928200.0,1.05436065478e+11
2011-08-24,34.05,3.11,1.85,16.26,2.31,1.36,39.25,3.49,3.32,31.09,3.05,2.99,14.21,1.74,270786.87,3331.531,3307.902,3302.343,3346.73,3316.38,9996809800.0,1.22355948883e+11
2011-08-25,34.85,3.18,1.89,16.64,2.38,1.4,39.89,3.56,3.41,31.8,3.12,3.03,14.27,1.69,278147.85,3314.869,3397.274,3309.364,3397.274,3307.902,14691651800.0,1.64104486726e+11
2011-08-26,34.97,3.19,1.89,16.57,2.37,1.38,40.2,3.59,3.39,31.74,3.15,3.06,14.33,1.69,278060.59,3383.265,3400.345,3374.494,3407.093,3397.274,11371371100.0,1.35179099239e+11
2011-08-29,34.5,3.16,1.86,16.31,2.35,1.34,39.86,3.55,3.36,31.28,3.13,3.1,14.4,1.71,274512.4,3377.472,3356.705,3350.654,3377.472,3400.345,10936541100.0,1.31088505135e+11
2011-08-30,34.2,3.13,1.84,16.22,2.34,1.34,39.34,3.49,3.32,31.0,3.08,3.02,14.41,1.72,273362.58,3377.483,3336.009,3334.054,3404.702,3356.705,11097773100.0,1.3025203488e+11
2011-08-31,34.03,3.12,1.83,16.18,2.34,1.33,39.1,3.48,3.3,30.93,3.1,2.96,14.45,1.72,273511.31,3336.624,3331.982,3302.947,3349.099,3336.009,8777135300.0,1.04063094468e+11
2011-09-01,33.82,3.1,1.82,16.1,2.33,1.32,38.84,3.45,3.28,30.99,3.06,2.97,14.45,1.73,272208.21,3336.381,3313.778,3302.588,3355.393,3331.982,8184382500.0,95396618691.0
2011-09-02,33.43,3.07,1.8,15.93,2.3,1.3,38.31,3.4,3.24,30.52,3.03,2.97,14.46,1.75,269288.99,3307.083,3276.955,3259.726,3315.113,3313.778,7649415700.0,87150630106.0
2011-09-05,32.63,2.99,1.76,15.6,2.25,1.28,37.62,3.32,3.17,29.68,2.95,2.9,14.45,1.78,263886.0,3249.609,3203.01,3202.646,3249.609,3276.955,7847901600.0,89653989300.0
2011-09-06,32.4,2.98,1.75,15.52,2.24,1.28,37.35,3.29,3.16,29.51,2.93,2.84,14.45,1.79,262704.54,3182.41,3179.7,3165.302,3204.308,3203.01,6920272300.0,79645022283.0
2011-09-07,33.18,3.05,1.79,15.83,2.29,1.3,38.16,3.37,3.24,30.3,3.01,2.98,14.46,1.76,267758.53,3194.134,3249.364,3189.092,3249.364,3179.7,8703726500.0,1.00448778824e+11
2011-09-08,32.83,3.02,1.77,15.72,2.27,1.29,37.77,3.34,3.2,30.19,2.97,2.91,14.46,1.77,265939.54,3259.938,3219.831,3219.748,3260.433,3249.364,7925957800.0,93785922739.0
2011-09-09,32.66,3.0,1.77,15.69,2.27,1.29,37.52,3.32,3.17,29.85,2.97,2.88,14.45,1.77,265518.86,3227.91,3208.336,3194.88,3257.137,3219.831,7022000500.0,81941060540.0
2011-09-13,32.2,2.96,1.74,15.51,2.24,1.28,36.89,3.29,3.11,29.68,2.92,2.82,14.45,1.79,262432.28,3165.2,3165.217,3142.473,3172.999,3208.336,6907260600.0,79564280502.0
2011-09-14,32.53,3.0,1.76,15.6,2.25,1.28,37.18,3.32,3.15,29.98,2.95,2.9,14.45,1.78,263928.35,3174.305,3189.476,3120.966,3189.81,3165.217,7515724800.0,85028251590.0
2011-09-15,32.56,3.0,1.76,15.58,2.25,1.28,37.44,3.34,3.15,30.06,2.99,2.88,14.45,1.78,263455.76,3191.412,3188.574,3185.787,3215.311,3189.476,7899386900.0,87864720444.0
2011-09-16,32.54,3.0,1.76,15.6,2.25,1.28,37.43,3.34,3.14,30.0,2.97,2.88,14.45,1.78,263868.34,3202.563,3192.084,3188.032,3216.429,3188.574,7047295800.0,79724034701.0
2011-09-19,31.86,2.94,1.73,15.32,2.21,1.26,36.55,3.27,3.1,29.39,2.92,2.83,14.45,1.81,259128.27,3176.888,3129.022,3128.649,3176.888,3192.084,7042309500.0,75866313286.0
2011-09-20,32.02,2.95,1.74,15.38,2.22,1.27,36.75,3.29,3.1,29.62,2.94,2.86,14.44,1.81,260150.38,3122.693,3143.218,3109.696,3156.101,3129.022,6682438800.0,74881423465.0
2011-09-21,32.98,3.04,1.79,15.8,2.29,1.29,37.93,3.4,3.19,30.58,3.02,2.94,14.46,1.76,267011.76,3144.041,3236.144,3131.418,3241.657,3143.218,12426673500.0,1.38392739834e+11
2011-09-22,32.0,2.95,1.74,15.35,2.22,1.26,36.86,3.28,3.09,29.63,2.94,2.85,14.45,1.81,259625.51,3208.575,3139.471,3139.07,3219.635,3236.144,10829951100.0,1.18729276263e+11
2011-09-23,31.79,2.93,1.73,15.27,2.21,1.26,36.42,3.26,3.06,29.49,2.93,2.83,14.45,1.82,258257.9,3089.195,3117.811,3075.692,3129.337,3139.471,9562758300.0,1.05641448132e+11
2011-09-26,31.29,2.89,1.7,15.02,2.17,1.23,35.88,3.21,3.0,29.09,2.86,2.81,14.46,1.85,253944.96,3096.713,3057.857,3048.823,3130.332,3117.811,8489074300.0,91999119621.0
2011-09-27,31.47,2.9,1.71,15.15,2.19,1.24,35.95,3.24,3.01,29.2,2.88,2.8,14.45,1.83,256000.71,3081.323,3080.886,3052.285,3094.378,3057.857,8010486600.0,88182233187.0
2011-09-28,30.97,2.85,1.69,14.99,2.16,1.23,35.46,3.17,2.95,28.64,2.82,2.72,14.44,1.84,253358.83,3097.833,3039.791,3030.703,3104.089,3080.886,8078711300.0,88422561876.0
2011-09-29,30.13,2.77,1.64,14.78,2.14,1.22,34.04,3.05,2.87,27.68,2.75,2.62,14.45,1.87,250224.25,3021.198,2981.468,2979.473,3022.444,3039.791,8702794900.0,90101680782.0
2011-09-30,30.05,2.69,1.63,14.75,2.07,1.21,34.02,2.96,2.86,27.66,2.64,2.62,14.01,1.87,249823.74,2987.428,2972.772,2955.896,3001.103,2981.468,6897921000.0,70897579551.0
2011-10-10,29.86,2.68,1.62,14.68,2.06,1.2,33.89,2.95,2.85,27.49,2.63,2.63,14.0,1.88,248578.22,2980.448,2950.187,2943.518,2989.342,2972.772,5967725500.0,61181911122.0
2011-10-11,29.77,2.68,1.62,14.67,2.05,1.2,33.76,2.95,2.82,27.55,2.61,2.63,14.01,1.88,248894.36,3021.647,2943.765,2914.308,3036.513,2950.187,9054624100.0,96567961309.0
2011-10-12,30.83,2.77,1.68,15.12,2.12,1.24,34.89,3.06,2.93,28.59,2.7,2.72,14.0,1.82,256514.55,2929.724,3049.376,2909.394,3051.174,2943.765,12944710300.0,1.2987426545e+11
2011-10-13,31.2,2.81,1.7,15.27,2.14,1.26,35.38,3.1,2.97,29.28,2.73,2.77,14.0,1.81,258708.5,3042.171,3079.313,3034.073,3087.715,3049.376,12894334900.0,1.31180279931e+11
2011-10-14,31.06,2.8,1.69,15.21,2.13,1.25,35.14,3.09,2.96,29.11,2.72,2.74,14.0,1.81,258002.52,3071.53,3067.602,3039.942,3080.768,3079.313,8984188800.0,94086956090.0
2011-10-17,31.14,2.8,1.69,15.27,2.14,1.25,35.32,3.09,2.98,29.17,2.73,2.74,14.01,1.8,259015.42,3073.489,3080.959,3064.11,3101.337,3067.602,8729122500.0,96462459111.0
2011-10-18,30.15,2.72,1.64,14.88,2.09,1.22,34.41,3.0,2.9,28.26,2.65,2.66,14.02,1.85,253035.8,3060.25,2992.026,2989.018,3063.024,3080.959,9591469600.0,1.02192353544e+11
2011-10-19,29.99,2.71,1.62,14.83,2.08,1.22,34.27,2.98,2.9,28.42,2.65,2.64,14.02,1.85,252199.32,2998.209,2979.855,2974.363,3014.287,2992.026,7646479600.0,82068651827.0
2011-10-20,29.07,2.63,1.58,14.51,2.03,1.19,33.32,2.87,2.83,27.42,2.57,2.56,14.02,1.9,246803.35,2964.466,2901.724,2878.55,2964.466,2979.855,9047486100.0,92775178443.0
2011-10-21,28.66,2.59,1.55,14.4,2.02,1.18,32.57,2.82,2.77,26.72,2.52,2.47,14.02,1.89,244960.05,2900.416,2871.394,2868.382,2913.114,2901.724,6880790800.0,70268126632.0
2011-10-24,29.25,2.63,1.57,14.73,2.06,1.21,32.99,2.87,2.8,26.93,2.54,2.47,14.01,1.86,250277.02,2877.941,2938.164,2845.999,2938.289,2871.394,9772341100.0,97160825910.0
2011-10-25,29.9,2.7,1.6,14.98,2.1,1.23,34.02,2.94,2.86,27.23,2.63,2.53,14.02,1.82,254950.03,2934.433,3003.89,2922.836,3011.315,2938.164,12964672400.0,1.33390511563e+11
2011-10-26,30.22,2.72,1.61,15.08,2.12,1.23,34.05,2.96,2.85,27.36,2.64,2.55,14.06,1.81,256916.14,2987.822,3033.196,2983.681,3063.091,3003.89,15552581700.0,1.58591585797e+11
2011-10-27,30.24,2.73,1.6,15.07,2.12,1.22,33.85,2.97,2.83,27.36,2.64,2.51,14.1,1.8,257789.39,3038.972,3038.43,3026.448,3060.827,3033.196,12028970300.0,1.22341465361e+11
2011-10-28,30.88,2.79,1.63,15.18,2.16,1.22,34.45,3.03,2.88,27.91,2.71,2.52,14.24,1.77,261979.6,3076.415,3100.589,3068.396,3108.147,3038.43,15987796000.0,1.65533463753e+11
2011-10-31,30.81,2.8,1.61,15.03,2.16,1.2,34.67,3.05,2.86,28.19,2.72,2.52,14.35,1.77,261846.98,3096.793,3100.438,3078.954,3109.226,3100.589,12821884800.0,1.3989324573e+11
2011-11-01,30.8,2.8,1.61,15.04,2.16,1.2,34.84,3.07,2.86,28.1,2.73,2.53,14.36,1.77,262028.34,3074.058,3102.531,3067.523,3126.692,3100.438,13160457300.0,1.4189948294e+11
