,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2014-06-12,46.01,4.17,5.21,43.61,4.39,5.08,51.59,4.96,8.02,35.81,4.46,8.68,10.06,0.47,6545.24,,,,,,,
2014-06-13,46.59,4.24,5.3,44.17,4.44,5.14,52.11,5.1,8.11,36.46,4.26,8.77,10.06,0.45,6614.25,,,,,,,
2014-06-16,47.77,4.39,5.28,44.9,4.52,5.2,52.46,5.88,8.38,53.27,4.94,9.58,10.07,0.43,6798.53,,,,,,,
2014-06-17,47.05,4.32,5.2,44.28,4.46,5.13,51.41,5.71,8.33,55.88,5.15,9.44,10.08,0.44,6703.1,,,,,,,
2014-06-18,46.5,4.28,5.14,44.09,4.44,5.1,50.9,5.6,8.64,55.19,4.29,9.33,10.07,0.46,6627.54,,,,,,,
2014-06-19,44.89,4.13,4.97,42.63,4.29,4.93,50.81,5.3,8.29,53.06,4.12,8.43,10.06,0.48,6408.13,,,,,,,
2014-06-20,45.32,4.16,5.02,42.91,4.32,4.96,50.81,5.39,8.3,53.66,4.15,7.93,10.06,0.48,6459.05,,,,,,,
2014-06-23,46.32,4.24,5.15,43.68,4.4,5.05,50.81,5.5,8.39,54.89,4.5,8.11,10.06,0.48,6578.57,,,,,,,
2014-06-24,46.76,4.28,5.2,44.0,4.43,5.09,50.81,5.53,8.48,55.1,4.54,8.74,10.06,0.49,6619.71,,,,,,,
2014-06-25,46.77,4.27,5.22,43.92,4.42,5.08,50.81,5.49,8.35,54.9,4.25,8.09,10.06,0.49,6594.03,,,,,,,
2014-06-26,47.46,4.35,5.3,44.5,4.48,5.14,52.03,5.71,8.39,56.27,4.61,8.27,10.06,0.49,6691.76,,,,,,,
2014-06-27,47.86,4.39,5.35,44.8,4.51,5.18,52.18,5.75,8.78,56.88,4.65,8.94,10.06,0.48,6736.17,,,,,,,
2014-06-30,48.16,4.28,5.38,45.21,4.39,5.23,51.48,5.5,8.75,57.41,4.58,9.0,9.7,0.48,6777.02,,,,,,,
2014-07-01,48.58,4.32,5.43,45.67,4.43,5.28,51.44,5.48,8.84,58.05,4.61,9.09,9.71,0.47,6852.65,,,,,,,
2014-07-02,48.72,4.32,5.45,45.89,4.45,5.3,51.28,5.45,8.84,58.0,4.62,9.12,9.7,0.47,6872.4,,,,,,,
2014-07-03,48.58,4.31,5.44,45.67,4.43,5.28,51.14,5.37,8.76,57.68,4.59,9.08,9.7,0.48,6833.15,,,,,,,
2014-07-04,48.47,4.31,5.44,45.6,4.43,5.27,51.61,5.38,8.82,57.44,4.57,9.02,9.7,0.48,6827.66,,,,,,,
2014-07-07,48.1,4.27,5.37,45.15,4.38,5.22,50.87,5.3,8.85,57.14,4.53,9.0,9.7,0.48,6766.89,,,,,,,
2014-07-08,48.31,4.31,5.41,45.49,4.41,5.26,51.81,5.44,8.89,57.54,4.55,9.05,9.7,0.48,6809.83,,,,,,,
2014-07-09,47.31,4.22,5.27,44.51,4.32,5.15,53.39,5.21,8.48,56.21,4.45,8.86,9.7,0.49,6658.58,,,,,,,
2014-07-10,47.37,4.22,5.28,44.14,4.28,5.1,56.23,5.31,8.4,55.82,4.43,8.8,9.7,0.5,6595.31,,,,,,,
2014-07-11,47.68,4.26,5.33,44.4,4.31,5.14,57.11,5.26,8.4,56.29,4.44,8.83,9.71,0.5,6622.22,,,,,,,
2014-07-14,47.77,4.26,5.35,44.39,4.31,5.14,57.27,5.37,8.34,56.43,4.44,8.81,9.7,0.5,6611.52,,,,,,,
2014-07-15,46.82,4.19,5.25,43.44,4.22,5.03,55.16,5.24,8.12,55.47,4.35,8.6,9.7,0.51,6489.95,,,,,,,
2014-07-16,46.32,4.14,5.17,42.9,4.17,4.96,53.41,5.17,7.86,54.8,4.28,8.53,9.71,0.51,6420.79,,,,,,,
2014-07-17,45.98,4.11,5.14,42.39,4.12,4.9,52.53,5.18,7.67,47.2,4.24,8.41,9.71,0.52,6324.45,,,,,,,
2014-07-18,45.88,4.1,5.12,42.17,4.09,4.87,53.0,5.19,7.72,46.99,4.23,8.39,9.7,0.52,6298.18,,,,,,,
2014-07-21,45.81,4.1,5.12,42.35,4.11,4.9,53.58,5.2,7.79,53.45,4.23,8.38,9.7,0.52,6323.71,,,,,,,
2014-07-22,46.19,4.14,5.16,42.81,4.16,4.95,54.29,5.21,7.89,50.73,4.27,8.48,9.71,0.52,6380.24,,,,,,,
2014-07-23,45.07,4.05,5.03,41.91,4.07,4.85,53.52,4.79,7.71,52.78,4.16,8.22,9.71,0.53,6242.53,,,,,,,
2014-07-24,44.81,4.03,5.01,41.49,4.03,4.79,52.84,4.79,7.7,52.42,4.12,8.11,9.71,0.53,6178.89,,,,,,,
2014-07-25,45.3,4.07,5.07,41.97,4.08,4.85,52.61,4.87,7.9,52.81,4.16,8.19,9.71,0.53,6246.42,,,,,,,
2014-07-28,46.34,4.17,5.2,42.84,4.17,4.97,54.08,5.04,8.11,54.0,4.27,8.4,9.74,0.51,6393.43,,,,,,,
2014-07-29,46.65,4.2,5.26,42.86,4.21,5.01,54.23,5.12,8.06,54.49,4.31,8.48,9.82,0.51,6449.82,,,,,,,
2014-07-30,46.75,4.21,5.28,42.92,4.22,5.03,53.48,5.21,8.05,51.29,4.33,8.43,9.84,0.51,6473.11,,,,,,,
2014-07-31,47.03,4.27,5.32,43.07,4.26,5.06,48.95,5.2,8.09,51.51,4.36,8.48,9.9,0.51,6533.61,,,,,,,
2014-08-01,46.14,4.19,5.23,42.29,4.19,4.97,48.3,5.08,7.85,53.97,4.28,8.3,9.9,0.52,6414.28,,,,,,,
2014-08-04,46.64,4.23,5.29,42.87,4.25,5.06,48.69,5.1,8.03,54.38,4.32,8.38,9.91,0.51,6466.28,,,,,,,
2014-08-05,47.59,4.31,5.39,43.63,4.32,5.15,48.88,5.28,8.26,52.14,4.43,8.61,9.91,0.5,6591.93,,,,,,,
2014-08-06,47.53,4.3,5.36,43.58,4.32,5.13,48.77,5.29,8.38,52.13,4.42,8.6,9.91,0.5,6583.28,,,,,,,
2014-08-07,47.35,4.28,5.34,43.41,4.3,5.11,48.81,5.29,8.32,52.05,4.41,8.58,9.91,0.5,6560.54,,,,,,,
2014-08-08,47.98,4.33,5.42,44.02,4.36,5.18,49.42,5.36,8.41,52.71,4.49,8.22,9.9,0.5,6637.3,,,,,,,
2014-08-11,48.36,4.37,5.46,44.41,4.39,5.22,49.3,5.33,8.56,53.44,4.54,7.73,9.89,0.49,6690.44,,,,,,,
2014-08-12,48.42,4.38,5.48,44.49,4.4,5.23,49.13,5.3,8.53,53.77,4.55,7.7,9.89,0.49,6698.66,,,,,,,
2014-08-13,48.19,4.36,5.46,44.25,4.38,5.2,49.17,5.18,8.52,49.85,4.51,7.6,9.89,0.5,6665.23,,,,,,,
2014-08-14,48.03,4.33,5.44,44.0,4.34,5.18,49.0,5.08,8.48,46.5,4.25,7.58,9.87,0.5,6617.79,,,,,,,
2014-08-15,48.35,4.41,5.49,44.12,4.39,5.2,49.38,5.13,8.44,46.86,4.3,7.66,9.96,0.49,6687.92,,,,,,,
2014-08-18,49.99,4.56,5.68,45.6,4.54,5.37,50.14,5.37,8.79,48.49,4.46,7.98,9.96,0.48,6918.83,,,,,,,
2014-08-19,50.8,4.65,5.78,46.35,4.61,5.45,52.66,5.49,9.23,49.9,4.8,8.16,9.95,0.47,7077.07,,,,,,,
2014-08-20,49.99,4.6,5.7,45.63,4.58,5.38,50.52,5.52,8.83,49.08,4.5,7.99,10.04,0.47,7007.37,,,,,,,
2014-08-21,52.95,4.86,6.1,47.26,4.76,5.58,53.53,5.47,9.27,47.73,4.7,8.29,10.07,0.45,7325.03,,,,,,,
2014-08-22,52.9,4.85,6.05,47.92,4.76,5.57,51.53,5.6,8.88,47.77,4.73,8.16,9.94,0.45,7324.52,,,,,,,
2014-08-25,52.58,4.83,5.98,47.5,4.73,5.52,51.0,5.72,8.79,47.13,4.68,8.08,9.97,0.46,7265.49,,,,,,,
2014-08-26,51.13,4.72,5.8,46.09,4.65,5.36,53.43,5.52,8.71,46.05,4.83,8.31,10.1,0.46,7126.52,,,,,,,
2014-08-27,51.12,4.7,5.77,46.22,4.65,5.35,56.03,5.5,8.54,46.15,4.83,7.73,10.06,0.46,7122.13,,,,,,,
2014-08-28,50.31,4.67,5.62,45.51,4.61,5.22,55.34,5.56,8.52,45.82,5.04,7.66,10.14,0.47,7080.45,,,,,,,
2014-08-29,50.37,4.68,5.63,45.59,4.63,5.24,55.25,5.61,8.34,45.88,5.06,7.66,10.15,0.46,7087.12,,,,,,,
2014-09-01,51.41,4.78,5.75,46.42,4.72,5.33,55.49,5.68,8.55,46.33,4.9,7.79,10.17,0.46,7236.14,,,,,,,
2014-09-02,51.83,4.82,5.79,46.78,4.76,5.37,55.72,5.69,8.57,46.95,4.97,7.9,10.19,0.45,7301.2,,,,,,,
2014-09-03,53.02,4.94,5.92,47.76,4.86,5.48,56.13,5.78,8.87,48.13,4.82,8.1,10.19,0.44,7452.31,,,,,,,
2014-09-04,53.26,4.95,5.96,47.8,4.9,5.54,56.75,5.74,8.83,48.42,4.85,8.15,10.26,0.44,7471.35,,,,,,,
2014-09-05,52.89,4.92,5.91,47.56,4.88,5.51,56.54,5.7,8.65,47.98,4.81,8.07,10.26,0.44,7422.87,,,,,,,
2014-09-09,53.15,4.96,5.93,47.67,4.89,5.51,56.28,5.75,8.79,48.15,4.84,8.14,10.25,0.44,7455.26,,,,,,,
2014-09-10,53.31,4.97,5.95,47.85,4.9,5.53,56.34,5.72,8.84,48.19,4.85,8.16,10.25,0.44,7478.64,,,,,,,
2014-09-11,53.44,4.98,5.97,48.03,4.92,5.55,56.02,5.86,8.88,48.35,4.87,8.17,10.25,0.44,7499.93,,,,,,,
2014-09-12,53.81,5.02,6.0,48.2,4.94,5.57,56.05,5.83,8.82,48.59,4.9,8.22,10.25,0.44,7514.27,,,,,,,
2014-09-15,54.25,5.05,6.03,48.33,4.95,5.59,56.36,5.82,9.04,48.63,4.9,8.24,10.25,0.44,7540.11,,,,,,,
2014-09-16,51.8,4.82,5.74,46.17,4.73,5.34,54.54,5.65,8.57,46.76,4.7,7.91,10.25,0.46,7214.41,,,,,,,
2014-09-17,52.09,4.85,5.77,46.4,4.76,5.36,54.71,5.61,8.68,47.03,4.72,7.96,10.25,0.45,7252.55,,,,,,,
2014-09-18,52.21,4.86,5.79,46.46,4.76,5.38,54.91,5.59,8.63,47.1,4.73,7.96,10.25,0.45,7273.15,,,,,,,
2014-09-19,52.9,4.92,5.86,46.82,4.8,5.42,55.44,5.66,8.93,47.5,4.79,8.06,10.25,0.45,7341.21,,,,,,,
2014-09-22,52.01,4.84,5.75,46.09,4.73,5.33,54.47,5.62,8.6,46.91,5.0,8.5,10.25,0.46,7235.9,,,,,,,
2014-09-23,52.65,4.91,5.84,46.71,4.79,5.4,55.37,5.71,8.77,47.42,4.81,8.58,10.25,0.45,7323.14,,,,,,,
2014-09-24,53.22,4.97,5.91,47.19,4.84,5.46,55.7,5.79,8.91,47.85,4.85,8.11,10.25,0.45,7385.64,,,,,,,
2014-09-25,53.2,4.97,5.91,47.22,4.84,5.46,55.48,5.79,8.93,47.92,5.12,8.12,10.25,0.45,7380.9,,,,,,,
2014-09-26,53.53,5.01,5.96,47.43,4.86,5.49,55.91,5.88,8.94,48.21,5.14,8.16,10.26,0.44,7411.22,,,,,,,
2014-09-29,54.19,5.07,6.05,47.79,4.9,5.53,55.84,5.87,8.88,48.63,5.18,7.69,10.26,0.44,7472.91,,,,,,,
2014-09-30,54.5,4.83,6.1,48.15,4.78,5.58,56.0,5.77,9.02,49.02,4.98,8.32,9.92,0.44,7529.45,,,,,,,
2014-10-08,54.66,4.84,6.11,48.24,4.79,5.59,56.32,5.75,8.99,49.14,5.0,8.35,9.92,0.44,7543.69,,,,,,,
2014-10-09,54.81,4.85,6.14,48.63,4.83,5.64,57.94,6.07,8.93,49.4,5.02,8.36,9.92,0.43,7590.94,,,,,,,
2014-10-10,54.39,4.81,6.07,48.3,4.79,5.6,58.45,5.9,8.78,48.92,4.98,8.29,9.93,0.44,7537.19,,,,,,,
2014-10-13,54.33,4.82,6.08,48.17,4.78,5.59,57.93,5.87,8.63,48.78,4.96,7.71,9.93,0.44,7522.52,,,,,,,
2014-10-14,53.8,4.77,6.01,47.92,4.75,5.55,56.49,5.86,8.52,48.42,4.93,8.2,9.92,0.44,7479.7,,,,,,,
2014-10-15,54.46,4.83,6.09,48.4,4.8,5.61,58.19,5.95,8.82,48.91,5.25,8.29,9.92,0.44,7553.24,,,,,,,
2014-10-16,54.27,4.83,6.08,48.01,4.77,5.56,58.86,5.89,8.75,48.58,4.93,8.24,9.92,0.44,7494.99,,,,,,,
2014-10-17,53.57,4.78,6.01,47.46,4.71,5.5,60.09,6.05,8.89,48.08,4.87,8.12,9.93,0.44,7412.09,,,,,,,
2014-10-20,54.28,4.85,6.1,48.03,4.77,5.57,61.76,6.13,8.81,48.77,4.94,8.25,9.93,0.44,7495.31,,,,,,,
2014-10-21,54.69,4.9,6.1,47.95,4.76,5.55,61.48,6.04,8.9,49.05,4.93,7.7,9.93,0.44,7474.75,,,,,,,
2014-10-22,53.77,4.81,5.97,47.25,4.69,5.46,58.84,5.91,8.55,48.31,5.12,8.08,9.93,0.45,7368.61,,,,,,,
2014-10-23,52.33,4.71,5.8,45.96,4.6,5.32,56.41,5.71,8.09,46.65,4.75,7.27,10.02,0.45,7225.16,,,,,,,
2014-10-24,52.48,4.75,5.73,46.08,4.63,5.27,56.5,5.71,8.15,48.98,4.77,8.18,10.06,0.45,7264.46,,,,,,,
2014-10-27,52.45,4.78,5.69,46.04,4.67,5.23,56.17,5.83,8.14,49.86,4.61,6.71,10.13,0.45,7331.42,,,,,,,
2014-10-28,53.26,4.88,5.79,46.4,4.75,5.31,58.91,5.94,8.27,50.83,4.98,6.82,10.24,0.44,7463.56,,,,,,,
2014-10-29,53.57,4.92,5.86,46.53,4.78,5.4,58.95,6.04,8.46,51.21,4.74,6.82,10.28,0.44,7515.23,,,,,,,
2014-10-30,53.55,4.88,5.77,46.36,4.75,5.32,61.27,5.88,8.19,50.93,5.0,7.23,10.24,0.44,7464.79,,,,,,,
2014-10-31,53.4,4.85,5.75,46.38,4.73,5.3,58.06,5.78,8.2,50.17,4.94,7.18,10.19,0.44,7428.19,,,,,,,
2014-11-03,53.93,4.91,5.82,46.77,4.77,5.35,59.41,5.83,8.21,50.68,5.01,7.27,10.19,0.44,7488.26,,,,,,,
2014-11-04,53.34,4.85,5.75,46.23,4.71,5.28,58.14,5.79,8.0,50.01,4.95,7.18,10.19,0.44,7404.67,,,,,,,
2014-11-05,52.98,4.83,5.7,45.92,4.68,5.25,57.81,5.65,7.99,49.74,4.92,7.14,10.19,0.45,7359.45,,,,,,,
2014-11-06,53.68,4.91,5.81,46.54,4.75,5.32,59.61,5.8,8.14,50.5,4.99,7.25,10.2,0.44,7453.11,,,,,,,
2014-11-07,53.08,4.85,5.75,46.25,4.72,5.29,59.54,5.79,7.96,49.86,4.95,7.18,10.2,0.44,7404.85,,,,,,,
2014-11-10,53.6,4.9,5.83,46.74,4.77,5.34,59.89,5.87,8.09,50.23,4.98,7.23,10.2,0.44,7464.49,1770.5,1783.95,1766.09,1784.2,,502395315.0,9187233970.17
2014-11-11,51.73,4.73,5.65,45.2,4.61,5.17,57.35,5.52,7.69,48.26,5.05,6.94,10.2,0.45,7217.39,1783.81,1728.91,1720.48,1783.82,1783.95,592258486.0,11023732941.8
2014-11-12,52.13,4.77,5.72,45.67,4.66,5.22,56.92,5.53,7.78,48.7,5.11,7.44,10.2,0.45,7283.7,1724.33,1746.14,1721.7,1746.14,1728.91,328296416.0,6141677200.03
2014-11-13,50.77,4.64,5.58,44.64,4.55,5.1,54.23,5.32,7.48,47.32,4.72,7.24,10.2,0.46,7116.19,1743.87,1710.96,1699.71,1743.87,1746.14,459805499.0,8441589605.69
2014-11-14,50.71,4.63,5.54,44.61,4.55,5.1,53.88,5.32,7.5,47.2,4.97,7.24,10.2,0.46,7112.39,1705.91,1709.72,1703.67,1713.35,1710.96,284642515.0,5289807560.93
2014-11-17,51.66,4.73,5.65,45.53,4.64,5.2,56.6,5.53,7.71,48.23,4.81,7.41,10.2,0.45,7256.25,1711.69,1740.74,1708.02,1748.33,1709.72,487660105.0,8744268368.32
2014-11-18,51.85,4.75,5.66,45.9,4.68,5.25,57.59,5.63,7.68,48.44,4.84,7.44,10.2,0.45,7304.57,1740.51,1755.76,1740.49,1756.23,1740.74,404405846.0,7836849016.75
2014-11-19,52.76,4.82,5.75,46.82,4.77,5.35,57.84,5.64,7.76,49.58,4.7,7.18,10.19,0.44,7450.66,1774.36,1793.9,1774.36,1806.41,1755.76,591056093.0,11932971624.4
2014-11-20,52.6,4.81,5.74,46.71,4.76,5.33,57.28,5.65,7.88,49.14,4.66,7.13,10.2,0.44,7422.19,1800.39,1788.81,1780.31,1800.39,1793.9,571423339.0,12140465024.5
2014-11-21,53.73,4.94,5.88,47.64,4.86,5.44,57.73,5.81,8.01,50.33,4.75,7.28,10.19,0.43,7560.43,1788.96,1819.47,1788.74,1823.11,1788.81,772970733.0,14279805219.9
2014-11-24,53.88,4.96,5.89,48.21,4.91,5.51,58.52,5.78,7.91,50.59,4.77,7.33,10.19,0.43,7626.37,1833.84,1844.03,1829.33,1846.82,1819.47,802562897.0,15310804272.0
2014-11-25,54.25,4.99,5.91,48.9,4.99,5.59,59.16,5.8,7.95,50.96,4.82,7.85,10.2,0.42,7727.5,1859.22,1874.84,1856.95,1876.3,1844.03,676761462.0,13387040981.1
2014-11-26,54.32,4.97,5.9,49.17,5.0,5.6,60.35,5.77,7.96,50.9,4.84,7.86,10.17,0.42,7754.98,1880.51,1882.67,1871.9,1891.3,1874.84,752520217.0,16770413203.6
2014-11-27,54.44,4.97,5.92,49.11,5.0,5.6,60.38,5.81,7.91,50.8,4.84,7.84,10.18,0.42,7744.04,1883.09,1879.16,1863.76,1891.64,1882.67,696331564.0,14754913700.7
2014-11-28,54.26,4.96,5.88,48.97,4.98,5.58,61.3,5.8,7.8,50.95,4.84,7.89,10.18,0.42,7728.6,1876.06,1876.07,1859.07,1897.86,1879.16,755196164.0,16114437161.4
2014-12-01,53.93,4.93,5.88,48.57,4.94,5.54,59.73,5.79,7.76,50.62,4.8,7.83,10.17,0.43,7679.24,1870.93,1859.06,1849.81,1874.14,1876.07,689741535.0,14693754744.4
2014-12-02,54.33,4.96,5.9,48.92,4.98,5.57,59.98,5.83,7.74,50.94,4.84,7.89,10.18,0.42,7726.73,1856.33,1872.39,1856.06,1875.4,1859.06,633475289.0,13554186588.7
2014-12-03,55.86,5.11,6.07,50.42,5.13,5.75,60.52,6.13,8.07,52.68,4.98,8.13,10.18,0.41,7956.8,1876.29,1928.85,1856.43,1928.94,1872.39,1183191665.0,24467190804.3
2014-12-04,56.21,5.15,6.12,51.09,5.2,5.82,61.04,6.12,8.11,52.93,5.0,8.19,10.18,0.41,8048.61,1931.53,1955.45,1931.43,1962.47,1928.85,1033300412.0,21784882889.1
2014-12-05,54.45,4.97,5.92,49.76,5.06,5.67,58.97,5.75,7.81,50.79,4.81,7.88,10.17,0.42,7831.56,1963.42,1906.98,1867.4,1963.42,1955.45,1036817966.0,22000613307.7
2014-12-08,54.49,4.98,5.91,49.88,5.07,5.68,59.09,5.7,7.86,51.12,4.83,7.42,10.17,0.42,7871.87,1897.98,1913.62,1877.54,1957.32,1906.98,949063215.0,20462503737.5
2014-12-09,54.04,4.94,5.85,49.32,5.02,5.62,57.46,5.63,7.95,50.6,5.06,7.32,10.17,0.42,7784.91,1898.61,1883.28,1877.63,1961.77,1913.62,1643790525.0,33214694461.7
2014-12-10,57.62,5.25,6.23,52.34,5.32,5.97,59.56,5.95,8.66,53.45,5.32,7.68,10.17,0.4,8250.36,1890.32,1991.56,1890.32,1994.49,1883.28,1718714835.0,34335127188.4
2014-12-11,57.24,5.22,6.18,50.37,5.14,5.79,59.76,5.89,8.54,53.08,5.29,7.6,10.21,0.4,8199.51,1997.13,1980.4,1958.82,2019.06,1991.56,1334060899.0,25849579159.1
2014-12-12,57.74,5.26,6.23,51.24,5.23,5.89,60.17,6.02,8.66,53.68,5.06,7.69,10.21,0.39,8324.92,1979.51,2018.95,1972.05,2023.29,1980.4,1007473010.0,21046486835.2
2014-12-15,58.21,5.36,6.33,52.01,5.36,6.03,62.21,6.04,8.81,56.34,5.11,7.79,10.3,0.39,8416.19,2017.46,2047.89,2006.87,2055.2,2018.95,886280379.0,19299391336.0
2014-12-16,57.75,5.32,6.28,51.89,5.34,6.02,61.0,6.02,8.88,56.07,5.08,7.72,10.3,0.39,8384.92,2058.25,2040.56,2020.03,2068.1,2047.89,893661155.0,19172503442.5
2014-12-17,56.8,5.23,6.17,51.07,5.26,5.92,61.38,6.06,8.66,55.44,5.02,7.63,10.3,0.4,8265.73,2026.88,2012.44,1990.34,2038.06,2040.56,863795231.0,18427995303.4
2014-12-18,56.65,5.21,6.14,50.96,5.25,5.91,61.74,6.08,8.64,55.2,5.01,7.63,10.3,0.4,8240.23,2011.03,2007.2,2006.73,2042.9,2012.44,669398803.0,14905340348.2
2014-12-19,54.98,5.06,5.95,49.72,5.12,5.76,59.92,5.87,8.37,50.46,4.85,7.39,10.3,0.41,8021.99,1999.72,1958.4,1927.99,2000.28,2007.2,756354900.0,16076645955.0
2014-12-22,53.04,4.85,5.72,47.91,4.93,5.55,55.41,5.33,8.23,48.11,4.66,7.04,10.3,0.43,7733.7,1945.63,1883.72,1864.89,1945.63,1958.4,798024361.0,16422320575.1
