,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-08-02,52.25,4.49,2.16,42.36,6.4,3.18,48.6,4.72,3.64,39.23,3.85,3.79,15.1,0.79,15564.52,7037.261,7022.326,6923.541,7037.261,,498847000.0,8880079256.0
2011-08-03,52.77,4.52,2.17,42.82,6.47,3.21,48.53,4.76,3.84,39.78,3.89,3.84,15.1,0.78,15746.97,6959.921,7095.151,6953.332,7114.353,7022.326,545199800.0,9856013026.0
2011-08-04,53.05,4.54,2.18,43.18,6.52,3.25,49.46,4.79,3.79,38.96,3.91,3.86,15.1,0.77,15876.51,7106.542,7147.06,7105.422,7168.779,7095.151,498187100.0,8817062996.0
2011-08-05,52.18,4.45,2.14,42.7,6.45,3.21,47.8,4.75,3.85,39.16,3.95,3.8,15.1,0.78,15701.96,6958.987,7058.596,6930.614,7106.971,7147.06,618712700.0,11125129785.0
2011-08-08,49.97,4.26,2.04,40.79,6.29,3.09,47.17,4.47,3.67,37.67,3.62,3.67,15.42,0.8,15289.15,6980.046,6861.884,6727.306,7056.415,7058.596,865474000.0,15122702603.0
2011-08-09,50.17,4.27,2.05,40.85,6.32,3.1,47.47,4.55,3.73,38.78,3.64,3.68,15.47,0.8,15365.22,6685.718,6892.382,6599.738,6925.397,6861.884,844928100.0,15528369986.0
2011-08-10,51.24,4.36,2.09,41.7,6.45,3.16,48.48,4.7,3.88,40.71,3.72,3.88,15.48,0.78,15695.87,6978.638,7035.553,6947.751,7063.279,6892.382,845077200.0,16741394929.0
2011-08-11,52.46,4.46,2.13,42.93,6.66,3.25,50.02,4.78,3.91,42.82,3.92,3.63,15.51,0.76,16150.38,6933.124,7244.385,6927.398,7244.705,7035.553,965930700.0,19829284448.0
2011-08-12,52.86,4.5,2.15,43.26,6.71,3.28,50.53,4.79,3.85,40.92,3.94,3.66,15.5,0.75,16291.15,7268.566,7297.537,7247.946,7322.13,7244.385,840167600.0,16736787155.0
2011-08-15,53.09,4.56,2.18,43.03,6.7,3.26,50.48,4.85,3.83,40.12,3.98,3.79,15.58,0.75,16299.81,7321.628,7317.322,7294.321,7363.873,7297.537,744818500.0,13983115224.0
2011-08-16,52.18,4.51,2.15,41.71,6.64,3.21,49.33,4.77,3.81,39.44,3.94,3.61,15.92,0.76,16139.46,7334.455,7250.482,7220.949,7353.503,7317.322,675228900.0,13127352230.0
2011-08-17,52.07,4.51,2.14,41.65,6.63,3.21,48.57,4.75,3.79,40.4,3.94,3.72,15.93,0.76,16104.74,7240.875,7238.823,7223.005,7294.44,7250.482,544176000.0,9895480440.0
2011-08-18,51.14,4.43,2.1,41.12,6.54,3.15,47.01,4.67,3.74,40.71,3.88,3.77,15.92,0.77,15886.94,7227.846,7140.921,7136.63,7255.615,7238.823,604870600.0,10730922081.0
2011-08-19,50.85,4.39,2.09,41.53,6.55,3.16,48.24,4.6,3.84,39.45,3.94,3.83,15.76,0.77,15872.99,7031.361,7128.031,7022.338,7131.528,7140.921,537685200.0,10056095176.0
2011-08-22,50.15,4.36,2.05,40.54,6.4,3.07,46.39,4.56,3.65,39.12,3.73,3.67,15.8,0.79,15545.92,7117.806,6986.416,6964.863,7160.664,7128.031,506166700.0,9671705760.0
2011-08-23,50.62,4.43,2.07,40.62,6.46,3.09,46.48,4.6,3.66,40.46,3.87,3.6,15.89,0.78,15696.46,6984.508,7049.617,6977.122,7061.403,6986.416,453978100.0,8353311194.0
2011-08-24,50.52,4.42,2.07,40.71,6.48,3.1,46.94,4.58,3.66,40.19,4.05,3.59,15.91,0.78,15752.18,7076.243,7070.343,7052.025,7120.668,7049.617,518344300.0,8881123599.0
2011-08-25,51.26,4.51,2.1,41.2,6.56,3.14,47.79,4.66,3.69,40.58,4.13,3.77,15.93,0.77,15970.02,7080.627,7170.814,7062.989,7171.464,7070.343,655811600.0,10780045420.0
2011-08-26,51.77,4.51,2.1,41.37,6.6,3.15,48.02,4.71,3.7,42.18,4.13,3.75,15.96,0.76,16048.49,7154.623,7196.744,7127.36,7202.74,7170.814,527117000.0,9462310157.0
2011-08-29,51.39,4.52,2.09,41.49,6.65,3.16,48.26,4.67,3.74,40.83,4.05,3.78,16.04,0.76,16144.92,7161.78,7242.584,7140.55,7263.869,7196.744,637309100.0,12292562192.0
2011-08-30,51.07,4.48,2.07,41.21,6.61,3.14,47.91,4.66,3.72,41.74,4.02,3.62,16.03,0.77,16041.24,7272.651,7191.714,7182.33,7315.571,7242.584,609363100.0,10496270386.0
2011-08-31,51.6,4.5,2.16,40.76,6.68,3.1,48.09,4.64,3.69,43.41,4.06,3.61,16.39,0.77,16197.24,7220.843,7178.938,7140.764,7244.122,7191.714,615858000.0,11887555263.0
2011-09-01,51.03,4.46,2.14,40.17,6.58,3.06,47.52,4.61,3.59,42.84,4.1,3.56,16.38,0.78,15960.49,7191.104,7081.363,7047.843,7199.437,7178.938,503790200.0,9355957820.0
2011-09-02,50.25,4.39,2.11,39.77,6.51,3.02,46.99,4.5,3.52,42.12,4.13,3.61,16.38,0.79,15781.3,7066.33,7003.164,6965.914,7084.112,7081.363,391279500.0,7044846795.0
2011-09-05,49.2,4.29,2.06,39.15,6.41,2.98,45.12,4.44,3.46,41.29,3.77,3.43,16.38,0.8,15542.25,6954.016,6893.365,6889.383,6957.445,7003.164,366054600.0,6673050106.0
2011-09-06,48.75,4.25,2.06,38.61,6.33,2.97,44.73,4.44,3.42,41.01,3.75,3.39,16.4,0.81,15368.98,6856.36,6790.213,6760.992,6895.605,6893.365,322180400.0,6492120137.0
2011-09-07,49.98,4.36,2.1,39.45,6.47,3.03,46.02,4.53,3.49,42.06,3.93,3.48,16.39,0.79,15710.21,6807.847,6938.131,6807.847,6938.382,6790.213,399629200.0,7627925555.0
2011-09-08,49.57,4.32,2.08,39.11,6.41,3.01,45.5,4.5,3.42,41.6,3.98,3.44,16.4,0.8,15585.09,6957.682,6879.866,6879.828,6969.478,6938.131,357887100.0,6230282612.0
2011-09-09,49.38,4.31,2.07,38.93,6.38,3.0,45.51,4.47,3.41,41.59,3.97,3.44,16.39,0.8,15505.71,6901.937,6841.168,6813.128,6959.735,6879.866,348344200.0,6515301961.0
2011-09-13,48.64,4.24,2.04,38.3,6.28,2.95,44.97,4.4,3.29,40.75,3.89,3.37,16.39,0.81,15254.31,6761.224,6736.915,6716.471,6774.841,6841.168,328509200.0,5921824854.0
2011-09-14,48.77,4.26,2.05,38.18,6.26,2.93,44.96,4.37,3.33,40.02,3.91,3.38,16.39,0.82,15210.23,6755.542,6732.194,6593.165,6781.839,6736.915,371308800.0,7387595417.0
2011-09-15,48.85,4.27,2.05,38.25,6.27,2.94,44.94,4.47,3.28,40.04,3.91,3.38,16.39,0.81,15248.52,6735.665,6748.883,6723.202,6791.156,6732.194,311006000.0,5724188446.0
2011-09-16,48.8,4.27,2.05,38.47,6.31,2.96,45.55,4.48,3.32,40.9,3.91,3.38,16.39,0.81,15323.04,6775.274,6771.437,6749.448,6798.789,6748.883,281055900.0,4864089271.0
2011-09-19,48.05,4.19,2.01,38.08,6.24,2.93,44.96,4.42,3.25,39.37,3.76,3.33,16.39,0.82,15158.89,6760.575,6693.448,6691.11,6760.575,6771.437,255011200.0,4361094725.0
2011-09-20,48.18,4.2,2.01,37.97,6.22,2.92,45.08,4.42,3.27,39.46,3.77,3.35,16.39,0.82,15133.62,6678.111,6682.932,6633.426,6717.646,6693.448,238136300.0,4171501898.0
2011-09-21,49.48,4.32,2.08,38.81,6.36,2.99,46.05,4.55,3.38,40.53,3.97,3.44,16.38,0.8,15473.95,6688.574,6835.631,6664.645,6840.933,6682.932,404403700.0,6994740130.0
2011-09-22,48.17,4.21,2.02,37.82,6.2,2.92,44.79,4.5,3.27,40.41,3.87,3.35,16.38,0.82,15079.61,6791.439,6666.266,6665.21,6819.651,6835.631,375353700.0,6247837273.0
2011-09-23,47.6,4.16,1.99,37.23,6.1,2.86,44.36,4.46,3.23,39.0,3.83,3.31,16.38,0.84,14858.11,6553.464,6559.52,6467.306,6613.874,6666.266,369181700.0,8151969745.0
2011-09-26,46.77,4.08,1.96,36.42,5.97,2.81,43.71,4.32,3.2,38.26,3.76,3.25,16.38,0.85,14542.79,6499.82,6424.404,6406.056,6573.488,6559.52,270085900.0,5240794879.0
2011-09-27,46.79,4.09,1.96,36.54,5.99,2.81,43.83,4.3,3.28,38.26,3.76,3.25,16.38,0.85,14604.64,6460.346,6442.919,6371.977,6482.4,6424.404,286378000.0,5773979282.0
2011-09-28,45.95,4.0,1.92,36.07,5.91,2.78,43.19,4.26,3.21,37.5,3.78,3.18,16.38,0.86,14406.26,6469.23,6351.707,6329.456,6481.314,6442.919,305267000.0,5628135969.0
2011-09-29,44.76,3.87,1.86,35.52,5.82,2.73,41.76,4.15,3.19,36.31,4.01,3.09,16.38,0.87,14192.51,6306.536,6242.374,6240.496,6343.316,6351.707,370903500.0,6149278980.0
2011-09-30,44.83,3.73,1.85,35.74,5.42,2.75,42.08,4.0,3.2,36.35,3.4,3.1,15.16,0.87,14280.65,6257.382,6272.678,6221.436,6298.633,6242.374,292748500.0,5154158659.0
2011-10-10,44.53,3.71,1.84,35.33,5.36,2.72,41.86,3.98,3.16,36.14,3.3,3.16,15.16,0.88,14147.95,6277.176,6213.107,6205.695,6299.472,6272.678,239017700.0,4464783870.0
2011-10-11,44.2,3.69,1.84,34.99,5.3,2.7,41.29,3.92,3.11,35.92,3.43,3.23,15.16,0.89,14017.87,6323.706,6156.78,6095.867,6349.643,6213.107,321875000.0,5968601891.0
2011-10-12,45.67,3.82,1.9,36.0,5.46,2.77,42.99,4.02,3.18,37.15,3.55,3.34,15.16,0.86,14432.0,6140.889,6340.887,6103.528,6342.935,6156.78,419806700.0,7355219544.0
2011-10-13,46.36,3.88,1.93,36.36,5.51,2.8,43.58,4.11,3.19,37.76,3.61,3.3,15.16,0.85,14597.16,6328.277,6418.307,6306.809,6440.956,6340.887,488613900.0,8229252205.0
2011-10-14,46.06,3.85,1.92,36.13,5.48,2.78,43.7,4.06,3.11,37.44,3.59,3.27,15.16,0.85,14517.1,6408.899,6376.753,6343.393,6419.659,6418.307,334589200.0,5399579923.0
2011-10-17,46.47,3.88,1.93,36.73,5.57,2.83,43.93,4.16,3.16,37.8,3.62,3.3,15.16,0.84,14746.04,6390.335,6471.323,6389.407,6473.12,6376.753,334840800.0,6132226513.0
2011-10-18,44.4,3.78,1.87,35.48,5.5,2.78,42.79,4.03,3.08,36.55,3.71,3.2,15.5,0.85,14552.52,6441.335,6379.952,6374.907,6494.761,6471.323,404999300.0,6992291681.0
2011-10-19,44.41,3.76,1.86,35.49,5.49,2.78,42.8,4.03,3.07,36.68,3.6,3.18,15.48,0.85,14537.23,6391.242,6366.915,6350.925,6437.877,6379.952,305742100.0,5248623532.0
2011-10-20,42.8,3.65,1.8,34.41,5.34,2.7,41.76,3.87,2.97,36.2,3.27,3.07,15.51,0.88,14122.3,6328.418,6189.721,6157.191,6333.852,6366.915,360191400.0,6012704079.0
2011-10-21,42.01,3.58,1.74,34.49,5.33,2.68,40.95,3.73,2.87,33.94,3.14,3.02,15.44,0.88,14084.67,6186.255,6157.709,6136.795,6216.047,6189.721,289602200.0,4498478634.0
2011-10-24,42.73,3.64,1.76,35.32,5.44,2.73,41.79,3.79,2.94,35.29,3.26,3.07,15.41,0.86,14380.43,6168.883,6289.816,6106.418,6289.816,6157.709,336943800.0,5739892064.0
2011-10-25,43.64,3.73,1.8,35.59,5.53,2.76,42.25,3.91,3.19,36.4,3.43,3.0,15.54,0.85,14632.39,6271.602,6402.856,6265.925,6412.385,6289.816,455716600.0,7638265177.0
2011-10-26,43.66,3.76,1.79,35.89,5.58,2.76,43.06,3.95,3.15,36.35,3.53,3.18,15.54,0.84,14738.96,6376.891,6456.423,6366.125,6491.222,6402.856,497922900.0,7841469161.0
2011-10-27,43.75,3.77,1.8,35.61,5.59,2.74,42.01,3.95,3.16,35.36,3.38,3.17,15.69,0.84,14762.1,6472.682,6468.809,6446.708,6508.483,6456.423,463064500.0,6789525429.0
2011-10-28,44.76,3.84,1.81,36.1,5.68,2.76,41.65,4.01,3.04,34.58,3.85,3.23,15.75,0.83,14999.61,6520.303,6576.239,6516.41,6579.031,6468.809,546144600.0,8707700286.0
2011-10-31,44.56,3.87,1.81,35.41,5.69,2.73,42.12,4.11,3.02,33.69,3.73,3.13,16.06,0.83,15022.45,6586.257,6595.494,6560.069,6630.735,6576.239,566072300.0,10067670516.0
2011-11-01,44.61,3.87,1.81,35.59,5.72,2.74,41.93,4.09,3.06,33.72,3.82,3.13,16.06,0.82,15078.27,6554.933,6627.929,6541.787,6660.585,6595.494,490290400.0,8498827452.0
2011-11-02,45.38,3.93,1.84,36.13,5.79,2.75,42.5,4.12,3.16,34.35,3.63,3.18,16.03,0.81,15303.69,6552.889,6724.708,6536.538,6726.506,6627.929,546087000.0,8927356496.0
2011-11-03,45.59,3.96,1.85,36.14,5.76,2.74,42.97,4.17,3.14,36.3,3.73,3.3,15.95,0.81,15332.07,6751.194,6745.33,6744.006,6822.243,6724.708,865572000.0,14080881735.0
2011-11-04,46.59,4.03,1.88,36.93,5.86,2.79,42.92,4.22,3.36,36.74,3.72,3.36,15.88,0.8,15598.87,6782.431,6785.944,6748.675,6816.814,6745.33,660261500.0,10154382366.0
2011-11-07,46.55,4.02,1.89,36.78,5.84,2.77,43.21,4.26,3.35,36.73,3.63,3.35,15.88,0.8,15557.33,6768.614,6761.183,6750.106,6826.925,6785.944,533598400.0,8118210779.0
2011-11-08,46.08,3.97,1.86,36.5,5.8,2.75,43.34,4.13,3.3,36.31,3.67,3.21,15.88,0.8,15437.91,6777.938,6710.616,6696.262,6786.488,6761.183,454524000.0,7149314845.0
2011-11-09,46.99,4.06,1.9,36.94,5.87,2.78,43.87,4.19,3.38,37.07,3.67,3.37,15.88,0.79,15634.09,6728.231,6806.926,6693.351,6809.233,6710.616,559739100.0,8792069021.0
2011-11-10,46.48,4.0,1.89,36.61,5.81,2.76,43.3,4.08,3.32,36.61,3.63,3.34,15.88,0.8,15499.64,6744.752,6740.302,6727.37,6779.139,6806.926,541195600.0,8718333989.0
2011-11-11,46.47,4.0,1.88,36.47,5.79,2.75,43.71,4.25,3.32,36.57,3.63,3.34,15.88,0.8,15445.56,6733.776,6721.553,6705.251,6757.829,6740.302,414538000.0,6756596904.0
2011-11-14,47.4,4.09,1.92,37.14,5.9,2.8,44.34,4.32,3.37,37.38,3.71,3.41,15.88,0.79,15718.19,6755.125,6844.772,6755.109,6844.772,6721.553,542256600.0,8648343784.0
2011-11-15,47.53,4.11,1.94,36.98,5.87,2.79,45.06,4.35,3.36,38.46,3.64,3.42,15.88,0.79,15660.31,6842.299,6828.279,6791.81,6858.775,6844.772,510705400.0,7592935372.0
2011-11-16,46.37,4.01,1.89,36.3,5.76,2.74,44.02,4.22,3.27,36.63,3.54,3.34,15.88,0.81,15363.47,6824.826,6691.855,6668.954,6826.33,6828.279,553529800.0,8384320993.0
2011-11-17,46.31,4.0,1.89,36.33,5.77,2.74,44.39,4.2,3.25,36.75,3.46,3.34,15.88,0.81,15374.13,6682.399,6698.293,6682.399,6747.416,6691.855,404399000.0,6346314681.0
2011-11-18,45.24,3.89,1.83,35.7,5.66,2.69,43.18,4.11,3.16,35.83,3.52,3.26,15.87,0.82,15102.78,6661.933,6574.013,6561.362,6676.486,6698.293,460013300.0,7367570154.0
2011-11-21,45.34,3.9,1.83,35.84,5.69,2.7,42.57,4.12,3.16,36.8,3.53,3.17,15.87,0.82,15179.4,6570.541,6595.557,6554.599,6603.344,6574.013,339730300.0,5790725105.0
2011-11-22,45.73,3.93,1.84,36.42,5.79,2.75,43.33,4.14,3.13,37.2,3.64,3.02,15.89,0.8,15464.06,6563.63,6688.886,6554.008,6689.495,6595.557,383551600.0,7481619757.0
2011-11-23,45.88,3.94,1.84,36.7,5.83,2.77,42.82,4.15,3.15,37.37,3.73,3.04,15.88,0.8,15556.71,6696.378,6728.423,6654.115,6749.977,6688.886,415969700.0,8049248605.0
