,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-11-08,40.94,3.21,1.69,44.88,2.67,1.1,41.16,3.54,4.89,30.98,3.32,4.59,5.94,0.77,9641.48,996.06,978.95,976.848,998.16,,1000039400.0,9379364694.0
2011-11-09,42.06,3.28,1.72,45.54,2.71,1.11,42.52,3.6,5.13,31.21,3.42,4.9,5.95,0.75,9815.06,982.183,1007.989,971.307,1008.121,978.95,1504638600.0,14181359310.0
2011-11-10,41.48,3.24,1.72,44.85,2.67,1.1,42.29,3.54,4.97,35.04,3.37,4.85,5.95,0.76,9691.1,995.305,995.088,992.272,1013.427,1007.989,1458369200.0,15346284298.0
2011-11-11,41.41,3.24,1.71,44.77,2.66,1.1,41.75,3.53,4.89,34.94,3.37,4.66,5.94,0.76,9679.18,995.205,992.542,986.689,1003.502,995.088,948903300.0,10453398222.0
2011-11-14,42.38,3.31,1.74,45.81,2.72,1.12,42.99,3.67,4.99,33.17,3.45,5.11,5.95,0.75,9906.98,1001.129,1015.307,1000.98,1016.869,992.542,995871800.0,11045994232.0
2011-11-15,42.65,3.34,1.76,46.11,2.74,1.13,43.38,3.64,5.09,32.61,3.48,4.99,5.94,0.74,9968.78,1014.973,1024.179,1013.461,1025.574,1015.307,954969100.0,11123689709.0
2011-11-16,41.68,3.27,1.75,45.11,2.68,1.1,43.15,3.58,4.93,32.75,3.4,4.88,5.94,0.76,9753.68,1024.816,1001.364,996.117,1028.221,1024.179,1697381200.0,14648322558.0
2011-11-17,41.71,3.28,1.72,45.1,2.68,1.09,43.07,3.56,4.99,31.86,3.33,5.07,5.95,0.76,9755.99,1001.443,1002.639,995.449,1015.782,1001.364,1047713600.0,10898592629.0
2011-11-18,40.24,3.16,1.67,43.84,2.6,1.07,41.45,3.45,4.92,31.64,3.21,5.05,5.94,0.78,9474.86,994.61,967.258,965.386,995.91,1002.639,1038743600.0,10235642509.0
2011-11-21,40.24,3.16,1.68,44.0,2.61,1.08,41.69,3.45,4.91,30.77,3.21,4.89,5.94,0.78,9501.01,966.067,968.651,955.067,969.755,967.258,637472900.0,6401312336.0
2011-11-22,40.13,3.15,1.67,44.02,2.62,1.08,41.46,3.46,4.98,32.43,3.28,4.89,5.94,0.78,9501.82,959.793,967.724,952.135,969.853,968.651,676172700.0,6796057035.0
