,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2005-01-04,12.6,1.59,0.79,11.77,1.66,0.9,14.98,1.64,1.31,14.46,1.37,1.04,14.09,2.46,7581.8,997.27,981.18,977.55,997.27,,113349900.0,630699524.0
2005-01-05,12.72,1.6,0.8,11.82,1.67,0.9,15.24,1.67,1.31,14.59,1.57,1.05,14.11,2.47,7536.89,980.482,985.459,974.979,991.428,981.182,90414400.0,512585913.0
2005-01-06,12.62,1.6,0.79,11.77,1.65,0.9,15.27,1.64,1.32,14.58,1.45,1.05,14.03,2.5,7448.94,986.23,976.057,971.733,986.741,985.459,94220800.0,581597675.0
2005-01-07,12.69,1.61,0.79,11.86,1.67,0.91,15.29,1.66,1.32,14.65,1.51,1.22,14.05,2.47,7543.39,975.656,982.918,972.617,989.122,976.057,92898600.0,580349953.0
2005-01-10,12.79,1.63,0.8,11.93,1.67,0.91,15.45,1.67,1.31,14.77,1.58,1.07,14.04,2.48,7512.94,981.195,988.166,976.521,989.252,982.918,75806700.0,470255277.0
2005-01-11,12.81,1.63,0.81,11.93,1.68,0.91,15.33,1.68,1.31,14.77,1.56,1.23,14.04,2.47,7539.36,988.161,989.988,985.819,994.393,988.166,73636900.0,460814402.0
2005-01-12,12.8,1.63,0.8,11.91,1.67,0.91,15.5,1.7,1.3,15.49,1.53,1.15,14.03,2.47,7532.07,990.374,988.353,982.924,990.374,989.988,62637200.0,367557425.0
2005-01-13,12.83,1.63,0.8,11.92,1.67,0.91,15.54,1.69,1.29,15.51,1.53,1.23,14.04,2.49,7495.34,988.171,988.504,983.974,991.477,988.353,74406300.0,452453241.0
2005-01-14,12.73,1.62,0.8,11.86,1.66,0.91,15.28,1.68,1.27,14.67,1.57,1.22,14.04,2.5,7460.37,988.899,983.534,981.441,1000.838,988.504,88100300.0,518093987.0
2005-01-17,12.42,1.58,0.78,11.55,1.62,0.88,14.6,1.62,1.29,15.05,1.48,1.11,14.04,2.58,7230.04,976.16,959.567,958.298,977.924,983.534,112948100.0,686559020.0
2005-01-18,12.53,1.59,0.79,11.62,1.63,0.89,14.9,1.63,1.3,14.4,1.47,1.2,14.02,2.58,7224.89,958.512,964.722,950.797,966.086,959.567,124311000.0,650845644.0
2005-01-19,12.44,1.58,0.78,11.55,1.62,0.88,14.86,1.61,1.31,14.24,1.53,1.11,14.03,2.59,7204.03,963.995,959.127,956.66,964.035,964.722,87902800.0,475270718.0
2005-01-20,12.28,1.56,0.77,11.48,1.61,0.88,14.95,1.56,1.3,14.05,1.41,1.18,14.04,2.6,7178.64,954.306,952.423,947.172,957.813,959.127,119397700.0,655045910.0
2005-01-21,12.62,1.6,0.79,11.83,1.66,0.9,15.63,1.59,1.32,14.42,1.45,1.22,14.04,2.51,7424.57,950.689,980.389,946.753,982.588,952.423,203149600.0,1152699897.0
2005-01-24,12.82,1.62,0.8,12.02,1.69,0.92,15.81,1.63,1.36,14.65,1.47,1.16,14.04,2.47,7547.93,996.593,995.501,982.939,1002.735,980.389,198321400.0,1143463110.0
2005-01-25,12.82,1.62,0.8,12.07,1.69,0.92,15.83,1.63,1.36,14.59,1.47,1.23,14.03,2.45,7605.99,992.588,1000.481,983.92,1000.958,995.501,138691100.0,844967296.0
2005-01-26,12.75,1.61,0.8,11.96,1.68,0.91,15.24,1.62,1.35,14.46,1.56,1.22,14.03,2.48,7525.88,999.074,992.152,990.41,1000.857,1000.481,95040600.0,582024563.0
2005-01-27,12.56,1.58,0.79,11.8,1.66,0.9,15.38,1.6,1.35,14.23,1.48,1.05,14.03,2.49,7486.56,990.975,979.558,977.21,991.122,992.152,92201100.0,536949444.0
2005-01-28,12.45,1.56,0.78,11.71,1.64,0.9,15.08,1.54,1.36,14.02,1.52,1.04,14.04,2.52,7408.88,977.585,971.96,968.609,979.193,979.558,81745600.0,487033056.0
2005-01-31,12.22,1.54,0.76,11.57,1.63,0.89,14.9,1.5,1.34,13.78,1.5,1.02,14.06,2.54,7341.72,970.078,962.9,961.257,973.875,971.96,98125000.0,579592089.0
2005-02-01,12.21,1.53,0.76,11.6,1.63,0.89,14.74,1.5,1.33,13.72,1.44,1.01,14.07,2.53,7367.06,961.187,965.282,960.093,974.002,962.9,102358000.0,628711916.0
2005-02-02,12.91,1.62,0.8,12.22,1.72,0.94,15.72,1.63,1.39,14.47,1.58,1.23,14.06,2.4,7766.38,965.793,1015.563,965.793,1015.793,965.282,275948300.0,1650364149.0
2005-02-03,12.72,1.59,0.79,12.13,1.71,0.93,15.48,1.61,1.35,14.27,1.56,1.06,14.07,2.39,7789.48,1015.58,1009.4,1001.281,1027.789,1015.563,307775800.0,1900820400.0
2005-02-04,13.17,1.64,0.82,12.4,1.75,0.94,16.03,1.7,1.39,14.62,1.58,1.14,14.12,2.34,7952.77,1007.228,1032.173,1004.065,1037.341,1009.4,309292500.0,1901395289.0
2005-02-16,13.29,1.66,0.82,12.46,1.77,0.95,16.31,1.7,1.42,14.82,1.62,1.15,14.17,2.32,8039.1,1038.294,1039.818,1031.488,1049.453,1032.173,235186900.0,1442907777.0
2005-02-17,13.23,1.66,0.82,12.37,1.75,0.94,16.04,1.71,1.43,14.79,1.56,1.23,14.17,2.34,7964.41,1040.276,1032.372,1024.589,1040.276,1039.818,140762500.0,885688117.0
2005-02-18,13.02,1.63,0.81,12.18,1.73,0.92,15.75,1.7,1.39,14.58,1.54,1.21,14.18,2.37,7866.96,1031.528,1016.994,1016.666,1034.52,1032.372,132508900.0,809628326.0
2005-02-21,13.24,1.66,0.83,12.4,1.76,0.94,16.04,1.76,1.42,14.72,1.57,1.23,14.18,2.32,8040.09,1016.928,1037.464,1016.928,1037.754,1016.994,148049200.0,917209063.0
2005-02-22,13.46,1.7,0.84,12.6,1.79,0.96,16.28,1.79,1.36,15.01,1.58,1.26,14.19,2.29,8122.58,1037.928,1054.066,1034.233,1057.59,1037.464,278488600.0,1749618504.0
2005-02-23,13.45,1.7,0.84,12.59,1.79,0.96,16.33,1.79,1.35,15.08,1.6,1.18,14.19,2.3,8098.15,1054.258,1052.909,1043.291,1058.662,1054.066,307722800.0,1974103163.0
2005-02-24,13.53,1.71,0.85,12.6,1.79,0.96,16.05,1.8,1.36,15.15,1.6,1.18,14.19,2.31,8054.44,1051.069,1052.304,1040.309,1053.295,1052.909,269892000.0,1719058778.0
2005-02-25,13.47,1.7,0.84,12.57,1.79,0.96,16.03,1.8,1.37,15.16,1.61,1.18,14.21,2.32,8046.73,1054.591,1052.356,1051.735,1066.032,1052.304,301402400.0,1941654399.0
2005-02-28,13.38,1.69,0.83,12.49,1.77,0.95,16.23,1.76,1.35,15.07,1.54,1.17,14.2,2.31,8058.44,1050.817,1044.448,1038.491,1054.962,1052.356,213945000.0,1387079279.0
2005-03-01,13.25,1.68,0.83,12.31,1.77,0.94,15.89,1.75,1.32,14.88,1.48,1.15,14.34,2.32,8033.19,1044.151,1038.291,1035.728,1045.841,1044.448,151737900.0,1023882172.0
2005-03-02,12.97,1.65,0.81,12.1,1.74,0.92,16.05,1.72,1.3,14.61,1.56,1.14,14.35,2.34,7960.93,1038.578,1019.315,1018.766,1045.491,1038.291,258105600.0,1672757281.0
2005-03-03,13.03,1.66,0.81,12.18,1.75,0.93,16.24,1.71,1.34,14.6,1.52,1.15,14.35,2.33,7984.42,1016.942,1027.63,1012.808,1028.571,1019.315,154473600.0,934168741.0
2005-03-04,12.85,1.65,0.8,12.07,1.73,0.92,16.08,1.7,1.32,14.42,1.56,1.14,14.37,2.34,7948.36,1027.91,1021.305,1019.578,1030.513,1027.63,117984100.0,752791165.0
2005-03-07,12.92,1.66,0.81,12.13,1.74,0.93,16.14,1.72,1.35,14.53,1.57,1.15,14.37,2.33,7992.98,1022.06,1025.32,1019.208,1027.618,1021.305,132434900.0,848434496.0
2005-03-08,13.16,1.69,0.82,12.35,1.77,0.94,16.27,1.75,1.42,14.84,1.54,1.17,14.37,2.29,8138.08,1028.455,1042.22,1027.393,1042.455,1025.32,218434400.0,1440023650.0
2005-03-09,13.15,1.69,0.82,12.35,1.77,0.94,15.89,1.74,1.43,14.86,1.54,1.17,14.37,2.29,8141.34,1044.418,1044.422,1037.868,1049.306,1042.22,232138300.0,1580897493.0
2005-03-10,12.76,1.64,0.79,12.0,1.73,0.92,15.53,1.7,1.37,14.41,1.55,1.13,14.43,2.35,7941.78,1044.324,1019.438,1017.806,1044.663,1044.422,181266300.0,1223911413.0
2005-03-11,12.82,1.65,0.8,12.03,1.73,0.92,15.63,1.71,1.37,14.48,1.56,1.14,14.41,2.35,7917.36,1017.636,1023.994,1014.071,1024.898,1019.438,174788800.0,1191433301.0
2005-03-14,12.84,1.65,0.8,12.05,1.74,0.92,15.11,1.73,1.35,14.48,1.56,1.13,14.42,2.34,7963.92,1024.122,1028.625,1012.155,1039.044,1023.994,216040500.0,1587904490.0
2005-03-15,12.61,1.62,0.79,11.67,1.7,0.89,15.14,1.72,1.32,14.2,1.53,1.19,14.57,2.42,7713.84,1028.53,1007.429,1006.003,1029.404,1028.625,189880400.0,1316264502.0
2005-03-16,12.57,1.61,0.78,11.61,1.69,0.89,15.12,1.75,1.3,14.13,1.5,1.09,14.52,2.44,7623.72,1005.814,1000.251,992.192,1007.831,1007.429,157279400.0,1060092327.0
2005-03-17,12.37,1.59,0.77,11.46,1.67,0.87,14.44,1.63,1.28,13.91,1.44,1.07,14.54,2.46,7571.27,1000.601,986.174,985.078,1000.601,1000.251,140461300.0,936040772.0
2005-03-18,12.29,1.57,0.76,11.38,1.65,0.86,14.27,1.63,1.25,13.79,1.53,1.05,14.5,2.47,7532.41,985.726,975.696,974.276,988.769,986.174,152543000.0,985095822.0
2005-03-21,12.39,1.58,0.77,11.45,1.66,0.87,14.16,1.64,1.26,13.87,1.53,1.13,14.46,2.46,7578.68,975.999,980.707,974.458,982.682,975.696,124982700.0,791474901.0
2005-03-22,12.08,1.54,0.74,11.26,1.63,0.85,14.24,1.59,1.23,14.28,1.5,1.1,14.46,2.49,7487.25,979.851,968.313,965.83,981.415,980.707,171177600.0,1055287464.0
2005-03-23,12.03,1.54,0.74,11.19,1.62,0.85,14.54,1.6,1.22,14.29,1.49,1.1,14.46,2.51,7427.03,967.419,959.876,956.381,973.388,968.313,163380100.0,1014229615.0
2005-03-24,12.17,1.55,0.75,11.28,1.63,0.85,14.54,1.65,1.23,14.41,1.51,1.11,14.47,2.51,7433.27,959.322,967.407,952.157,968.212,959.876,117126000.0,735356680.0
2005-03-25,12.17,1.55,0.74,11.29,1.63,0.84,14.36,1.68,1.25,14.37,1.51,1.11,14.41,2.51,7436.7,967.022,965.416,961.111,970.815,967.407,100472000.0,576012814.0
2005-03-28,11.98,1.54,0.73,11.13,1.63,0.84,14.23,1.67,1.23,14.06,1.45,1.09,14.6,2.52,7407.06,965.172,964.941,953.722,965.637,965.416,94342400.0,550555640.0
2005-03-29,11.87,1.53,0.73,10.89,1.61,0.82,14.16,1.67,1.22,13.86,1.44,1.07,14.83,2.52,7399.25,964.864,960.126,959.374,971.613,964.941,100209500.0,596681285.0
2005-03-30,11.65,1.5,0.71,10.73,1.59,0.8,13.81,1.57,1.17,13.61,1.46,1.05,14.85,2.52,7387.0,958.342,947.264,945.937,958.342,960.126,120717000.0,708214328.0
2005-03-31,11.61,1.45,0.71,10.79,1.53,0.81,13.89,1.49,1.19,13.09,1.41,1.06,14.21,2.49,7471.89,943.552,951.063,934.987,951.411,947.264,128636600.0,665285637.0
2005-04-01,12.06,1.5,0.74,11.14,1.58,0.83,14.36,1.56,1.24,13.57,1.46,1.1,14.21,2.41,7720.16,950.04,982.742,945.24,994.826,951.063,273626900.0,1555147876.0
2005-04-04,11.73,1.46,0.72,10.88,1.55,0.82,14.29,1.52,1.22,13.82,1.37,1.07,14.22,2.46,7576.29,974.313,963.604,963.223,978.944,982.742,173283300.0,1096992578.0
2005-04-05,11.59,1.44,0.71,10.75,1.53,0.81,13.7,1.54,1.19,13.04,1.36,1.05,14.22,2.49,7475.08,960.45,952.705,951.389,968.566,963.604,140206700.0,836090475.0
