,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2010-05-28,32.85,3.61,1.96,17.29,2.64,0.86,31.89,3.63,2.45,36.99,3.32,2.29,15.3,1.16,46407.69,2846.695,2809.753,2788.494,2851.698,,769860200.0,14166394326.0
2010-05-31,31.71,3.49,1.89,16.77,2.56,0.84,30.37,3.51,2.38,35.84,3.2,2.21,15.25,1.19,45384.77,2791.157,2713.698,2713.242,2806.902,2809.753,594743400.0,10536804733.0
2010-06-01,31.38,3.45,1.9,16.6,2.54,0.83,30.84,3.46,2.37,35.68,3.18,2.19,15.28,1.19,45172.79,2694.231,2703.137,2648.867,2730.684,2713.698,596743500.0,10656915645.0
2010-06-02,31.54,3.47,1.89,16.61,2.54,0.83,30.53,3.49,2.39,33.54,3.34,2.2,15.27,1.19,45046.78,2695.396,2706.744,2649.692,2707.628,2703.137,488377700.0,9301940828.0
2010-06-03,31.15,3.42,1.87,16.42,2.51,0.83,30.12,3.42,2.41,35.44,3.15,2.17,15.27,1.21,44541.54,2718.397,2675.833,2673.807,2724.503,2706.744,475527600.0,8355920556.0
2010-06-04,31.19,3.43,1.87,16.45,2.51,0.83,30.04,3.44,2.4,33.26,3.16,2.17,15.25,1.21,44532.96,2651.088,2674.429,2636.202,2676.401,2675.833,392652700.0,7215496650.0
2010-06-07,30.36,3.35,1.82,16.07,2.45,0.81,28.98,3.35,2.38,32.59,3.1,2.13,15.28,1.24,43533.48,2616.426,2616.53,2592.314,2631.854,2674.429,485291100.0,8404805052.0
2010-06-08,30.4,3.36,1.82,16.05,2.45,0.8,29.29,3.38,2.41,32.78,3.11,2.14,15.27,1.24,43483.43,2617.095,2621.364,2588.733,2637.556,2616.53,450498700.0,7242685594.0
2010-06-09,31.32,3.46,1.89,16.49,2.52,0.83,30.75,3.5,2.46,31.41,3.2,2.2,15.27,1.21,44556.32,2631.338,2692.87,2620.017,2694.721,2621.364,704822800.0,11456643928.0
2010-06-10,30.9,3.43,1.86,16.27,2.49,0.82,30.41,3.46,2.46,31.19,3.17,2.18,15.3,1.22,44291.87,2672.475,2660.987,2657.297,2680.997,2692.87,514190600.0,7879566160.0
2010-06-11,31.29,3.46,1.88,16.41,2.5,0.82,30.67,3.51,2.45,31.37,3.19,2.19,15.27,1.21,44622.82,2678.092,2683.918,2668.954,2701.558,2660.987,523165700.0,8348855127.0
2010-06-17,31.04,3.43,1.87,16.27,2.48,0.82,30.16,3.46,2.43,31.1,3.16,2.17,15.26,1.21,44430.13,2707.229,2664.469,2663.672,2714.284,2683.918,407501300.0,6763417469.0
2010-06-18,30.3,3.34,1.82,16.04,2.45,0.81,28.86,3.36,2.38,34.4,3.2,2.1,15.29,1.23,43875.69,2658.811,2604.146,2591.56,2662.287,2664.469,462588100.0,7570000247.0
2010-06-21,31.24,3.44,1.87,16.47,2.51,0.83,29.64,3.43,2.43,33.2,3.3,2.16,15.26,1.2,45001.0,2605.179,2674.691,2582.671,2675.295,2604.146,536853300.0,8093643591.0
2010-06-22,31.21,3.44,1.87,16.5,2.52,0.82,29.5,3.42,2.41,33.07,3.15,2.16,15.29,1.2,44927.42,2661.732,2666.191,2653.207,2678.45,2674.691,426129600.0,6432673109.0
2010-06-23,30.7,3.4,1.84,16.3,2.49,0.82,29.09,3.38,2.37,30.55,3.11,2.14,15.28,1.2,44596.38,2642.871,2630.185,2605.585,2649.982,2666.191,458378900.0,6928537989.0
2010-06-24,30.55,3.38,1.84,16.2,2.48,0.82,28.86,3.35,2.37,30.39,3.09,2.13,15.28,1.19,44456.29,2627.307,2611.324,2602.78,2636.096,2630.185,299984200.0,4808927079.0
2010-06-25,30.2,3.34,1.82,16.1,2.46,0.82,28.59,3.31,2.37,30.07,3.06,2.11,15.26,1.19,44241.4,2601.721,2589.629,2575.274,2615.018,2611.324,303966400.0,4461554560.0
2010-06-28,29.74,3.3,1.79,15.88,2.42,0.8,28.47,3.28,2.34,29.71,3.02,2.08,15.27,1.2,43837.62,2588.449,2555.083,2546.978,2596.822,2589.629,295886000.0,4649144690.0
2010-06-29,28.19,3.11,1.7,15.24,2.33,0.77,26.48,3.14,2.18,27.95,2.84,1.95,15.26,1.25,42060.05,2550.297,2420.96,2417.884,2561.763,2555.083,544258800.0,7873908449.0
2010-06-30,27.13,2.96,1.63,14.8,2.21,0.75,25.22,2.98,2.15,26.95,2.55,1.88,14.92,1.38,41372.11,2403.0,2345.609,2332.533,2403.0,2420.96,416100800.0,5786527538.0
2010-07-01,26.56,2.86,1.69,14.62,2.18,0.74,25.38,2.89,2.1,25.44,2.32,1.89,14.91,1.4,40827.5,2339.715,2294.844,2291.029,2358.415,2345.609,343202500.0,4910908411.0
2010-07-02,26.32,2.84,1.67,14.54,2.16,0.74,25.16,2.85,2.08,25.13,2.4,1.87,14.89,1.4,40931.28,2276.463,2263.651,2180.56,2283.688,2294.844,507614600.0,6960280684.0
2010-07-05,25.78,2.78,1.64,14.32,2.13,0.72,24.68,2.81,2.04,24.67,2.34,1.82,14.9,1.41,40472.42,2233.063,2215.905,2182.322,2236.542,2263.651,355576900.0,4608817642.0
2010-07-06,26.56,2.86,1.69,14.64,2.18,0.74,25.61,2.91,2.11,25.45,2.42,1.88,14.92,1.39,41128.43,2206.522,2279.466,2204.662,2279.56,2215.905,445243000.0,5984496610.0
2010-07-07,26.78,2.89,1.69,14.7,2.19,0.74,25.74,2.94,2.12,25.58,2.44,1.9,14.91,1.39,41226.19,2275.489,2291.818,2257.843,2292.843,2279.466,404978700.0,5563410320.0
2010-07-08,26.67,2.88,1.7,14.72,2.2,0.74,26.22,2.92,2.15,25.58,2.44,1.89,14.93,1.39,41209.12,2307.192,2293.268,2281.805,2317.73,2291.818,397781300.0,5492157009.0
2010-07-09,27.82,2.99,1.76,15.16,2.26,0.76,26.88,3.04,2.2,26.5,2.53,1.97,14.91,1.35,42220.92,2292.047,2377.119,2268.431,2390.207,2293.268,669350900.0,9276638270.0
2010-07-12,28.22,3.03,1.78,15.35,2.28,0.77,27.15,3.09,2.21,26.87,2.6,2.0,14.86,1.35,42424.58,2375.381,2407.986,2368.269,2424.993,2377.119,586669200.0,8571391871.0
2010-07-13,27.57,2.96,1.74,15.03,2.24,0.76,26.27,3.0,2.16,26.19,2.52,2.07,14.88,1.37,41608.5,2376.056,2351.219,2335.517,2376.056,2407.986,530619100.0,6710090918.0
2010-07-14,27.95,3.01,1.77,15.23,2.27,0.76,26.97,3.07,2.2,26.68,2.56,1.99,14.89,1.36,42003.84,2361.34,2380.958,2361.34,2411.691,2351.219,600860900.0,7564399028.0
2010-07-15,27.23,2.93,1.72,14.87,2.21,0.74,26.41,3.0,2.19,26.0,2.49,1.94,14.88,1.39,41244.94,2372.181,2320.804,2320.383,2394.569,2380.958,501839700.0,5978620032.0
2010-07-16,27.59,2.96,1.74,14.86,2.21,0.75,26.8,3.05,2.22,26.27,2.41,1.96,14.88,1.39,41144.87,2313.536,2340.441,2290.138,2340.948,2320.804,491611200.0,5527120105.0
2010-07-19,28.69,3.06,1.8,15.36,2.28,0.77,27.76,3.17,2.3,27.08,2.4,2.03,14.87,1.36,42013.84,2304.094,2419.57,2294.724,2429.652,2340.441,816742100.0,10852546323.0
2010-07-20,29.84,3.18,1.86,15.95,2.37,0.81,29.71,3.26,2.35,28.12,2.6,2.1,14.85,1.36,43146.97,2420.799,2513.317,2419.568,2518.394,2419.57,1271474400.0,16260034696.0
2010-07-21,29.87,3.18,1.86,15.99,2.38,0.81,29.81,3.29,2.33,28.19,2.71,2.1,14.86,1.35,43169.07,2513.393,2516.137,2499.268,2539.747,2513.317,1148717000.0,13596701757.0
2010-07-22,30.3,3.24,1.89,16.17,2.4,0.81,30.02,3.36,2.34,28.66,2.75,2.13,14.85,1.34,43527.51,2506.474,2555.302,2500.765,2558.806,2516.137,911570200.0,12236614812.0
2010-07-23,30.4,3.25,1.9,16.2,2.4,0.81,30.18,3.35,2.33,28.71,2.64,2.13,14.85,1.34,43716.1,2563.882,2560.338,2532.816,2583.375,2555.302,926518400.0,12173288271.0
2010-07-26,30.78,3.29,1.93,16.43,2.44,0.83,30.47,3.44,2.34,29.22,2.67,2.16,14.87,1.31,44029.36,2574.672,2601.477,2550.879,2602.282,2560.338,746786200.0,11185357713.0
2010-07-27,30.61,3.27,1.92,16.33,2.43,0.83,29.93,3.42,2.38,28.98,2.65,2.15,14.86,1.32,43691.65,2590.254,2579.891,2569.453,2607.708,2601.477,744055400.0,10810157180.0
2010-07-28,31.6,3.36,1.95,16.78,2.49,0.85,30.88,3.5,2.42,29.79,2.62,2.21,14.83,1.29,44810.28,2565.746,2657.227,2560.124,2667.53,2579.891,1208801900.0,15957196431.0
