,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2012-02-17,38.18,3.73,2.78,29.11,6.05,3.7,35.88,3.84,3.73,35.41,4.48,3.45,20.8,0.99,9240.89,7141.127,7107.464,7073.411,7165.535,,246302800.0,4841178076.0
2012-02-20,38.14,3.73,2.77,28.99,6.03,3.69,35.98,3.85,3.75,35.4,4.47,3.45,20.81,0.99,9207.95,7175.085,7088.545,7087.967,7176.285,7107.464,236911000.0,4980609855.0
2012-02-21,38.73,3.78,2.81,29.35,6.11,3.74,36.27,3.88,3.81,36.1,4.57,3.51,20.8,0.98,9313.53,7112.088,7186.451,7068.837,7191.522,7088.545,264806100.0,4980609855.0
2012-02-22,39.25,3.83,2.85,29.62,6.16,3.77,37.0,3.96,3.92,36.62,4.35,3.57,20.8,0.97,9403.57,7191.48,7262.154,7166.056,7262.821,7186.451,303858000.0,6401090265.0
2012-02-23,39.57,3.85,2.86,29.9,6.22,3.81,36.99,4.03,3.87,36.85,4.37,3.84,20.81,0.96,9504.55,7254.906,7336.902,7236.218,7355.57,7262.154,336283300.0,7526403365.0
2012-02-24,40.14,3.9,2.88,29.94,6.35,3.92,37.11,4.03,4.01,37.34,4.7,3.63,21.2,0.95,9625.31,7333.022,7418.033,7328.698,7427.317,7336.902,348633500.0,7912971049.0
2012-02-27,40.15,3.89,2.89,30.01,6.37,3.93,37.03,4.05,3.96,37.19,4.16,3.86,21.21,0.95,9642.46,7422.493,7435.573,7422.493,7523.428,7418.033,390581100.0,7821243779.0
2012-02-28,40.05,3.87,2.88,30.22,6.41,3.95,37.04,4.0,3.99,37.1,4.15,3.85,21.2,0.94,9699.96,7428.143,7476.77,7423.623,7517.457,7435.573,310018300.0,6951003926.0
2012-02-29,39.99,3.86,2.85,30.3,6.46,3.95,37.48,4.02,4.07,37.14,4.42,3.62,21.33,0.93,9783.16,7473.535,7519.579,7458.319,7581.054,7476.77,278574500.0,7059959215.0
2012-03-01,39.83,3.88,2.85,30.1,6.44,3.93,37.63,4.11,4.05,36.44,4.44,3.88,21.39,0.94,9753.05,7494.546,7497.957,7479.943,7555.202,7519.579,246027500.0,5369242386.0
2012-03-02,40.18,3.93,2.88,30.16,6.45,3.91,38.42,4.14,4.08,36.75,4.75,3.91,21.39,0.93,9777.76,7499.764,7536.025,7490.382,7537.19,7497.957,254326300.0,5613103506.0
2012-03-05,40.42,3.96,2.89,30.08,6.43,3.91,39.07,4.18,4.02,37.12,4.78,3.71,21.38,0.94,9754.66,7551.382,7531.654,7504.666,7565.899,7536.025,311305200.0,6340610965.0
2012-03-06,39.73,3.93,2.86,29.69,6.37,3.87,38.6,4.13,4.0,36.04,4.47,3.65,21.45,0.95,9657.43,7505.456,7468.015,7464.851,7539.075,7531.654,274295600.0,5863914678.0
2012-03-07,39.56,3.92,2.87,29.49,6.33,3.84,39.34,4.03,3.95,35.84,4.18,3.62,21.45,0.95,9594.51,7422.128,7450.205,7415.983,7519.606,7468.015,334406600.0,7196822621.0
2012-03-08,40.16,3.99,2.92,29.73,6.38,3.87,39.51,4.06,3.98,36.29,4.24,3.67,21.46,0.95,9665.5,7456.982,7518.77,7456.982,7543.089,7450.205,313627600.0,5406135462.0
2012-03-09,41.34,4.1,2.99,30.67,6.58,3.99,40.59,4.4,4.04,37.58,4.64,3.79,21.45,0.92,9971.7,7537.424,7749.763,7531.56,7750.033,7518.77,361548700.0,7094295429.0
2012-03-12,41.64,4.13,3.02,30.83,6.61,4.01,40.59,4.39,4.11,37.83,4.96,3.82,21.45,0.91,10012.14,7754.461,7779.99,7701.949,7801.482,7749.763,325851900.0,7039270517.0
2012-03-13,42.19,4.18,3.07,31.28,6.71,4.07,41.35,4.43,4.1,38.43,4.76,3.87,21.45,0.9,10153.84,7772.758,7903.543,7762.171,7910.333,7779.99,360929900.0,6496833193.0
2012-03-14,40.94,4.04,2.97,30.59,6.56,3.98,39.47,4.52,3.92,37.34,4.36,3.75,21.45,0.92,9930.69,7929.521,7721.566,7685.061,7986.708,7903.543,669887000.0,11636691605.0
2012-03-15,40.43,4.11,2.88,30.78,6.63,3.98,40.16,4.62,4.04,38.51,4.41,4.03,21.53,0.91,10040.57,7730.07,7792.961,7730.07,7847.637,7721.566,483591300.0,8742902161.0
2012-03-16,42.41,4.34,3.03,31.99,6.89,4.13,42.26,5.05,4.1,40.66,5.21,3.99,21.52,0.88,10429.99,7817.462,8111.849,7817.462,8112.569,7792.961,614036800.0,11051840327.0
2012-03-19,42.11,4.33,3.02,31.73,6.83,4.1,41.7,4.87,4.12,40.42,5.45,3.95,21.53,0.88,10340.7,8122.316,8038.057,8004.812,8176.86,8111.849,649137100.0,10635347181.0
2012-03-20,41.22,4.25,2.96,31.34,6.75,4.05,40.27,4.75,3.99,39.84,5.38,3.89,21.52,0.9,10207.28,8002.885,7913.764,7868.682,8007.045,8038.057,508887900.0,8241616037.0
2012-03-21,40.88,4.23,2.94,30.98,6.67,4.0,40.19,4.68,4.0,39.47,5.36,3.84,21.53,0.91,10091.31,7917.193,7832.139,7770.263,7940.692,7913.764,484117400.0,7668706497.0
2012-03-22,40.7,4.2,2.91,30.96,6.66,4.0,39.63,4.61,3.97,39.38,5.34,4.08,21.53,0.91,10098.45,7817.245,7822.208,7789.538,7870.725,7832.139,392278000.0,7070905686.0
2012-03-23,40.17,4.12,2.86,31.06,6.69,4.01,39.48,4.51,3.91,38.71,5.26,3.76,21.53,0.9,10119.73,7807.688,7807.085,7776.83,7889.571,7822.208,391195800.0,7447061180.0
2012-03-26,40.57,4.15,2.88,31.52,6.79,4.07,40.63,4.69,3.87,38.99,5.29,4.06,21.53,0.89,10265.2,7786.784,7923.764,7786.784,7925.974,7807.085,354071000.0,6543759603.0
2012-03-27,40.59,4.11,2.84,30.27,6.5,3.89,39.07,4.58,3.84,36.76,4.91,3.96,21.47,0.93,9854.67,7849.45,7631.556,7628.009,7882.396,7923.764,376927300.0,9064791853.0
2012-03-28,39.46,3.91,2.73,29.56,6.38,3.81,38.41,4.53,3.72,34.32,4.99,3.81,21.58,0.95,9660.03,7578.44,7461.433,7425.762,7628.284,7631.556,426920100.0,8852954055.0
