,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-04-18,902.06,911.67,912.53,899.19,18050.0,226391.0,0.49,65.67,2.61,2969.31,0.45,25.16
2014-04-21,903.5,891.82,912.85,890.98,18800.0,229903.0,-2.18,63.84,2.55,2905.78,0.45,25.04
2014-04-22,889.81,892.36,895.69,873.51,19055.0,232650.0,0.06,64.61,2.55,2912.16,0.45,25.34
2014-04-23,890.54,917.51,917.99,887.77,26438.0,307546.0,2.82,65.61,2.59,2967.1,0.46,25.33
2014-04-24,915.0,902.69,922.52,902.59,27009.0,318021.0,-1.62,65.36,2.58,2941.02,0.46,25.33
2014-04-25,899.36,882.03,899.36,881.34,24750.0,244976.0,-2.29,65.03,2.52,2875.8,0.47,25.81
2014-04-28,877.39,850.79,877.56,850.68,22789.0,229490.0,-3.54,62.72,2.41,2785.61,0.48,26.02
2014-04-29,848.75,857.21,859.27,847.5,19985.0,185659.0,0.75,60.58,2.42,2804.24,0.48,25.03
2014-04-30,855.41,861.71,862.79,854.03,13664.0,136363.0,0.52,60.9,2.43,2812.73,0.48,25.06
2014-05-05,861.48,871.49,873.01,857.41,14382.0,149456.0,1.13,63.98,2.46,2841.3,0.47,26.01
2014-05-06,870.44,875.52,882.47,869.92,16615.0,177974.0,0.46,64.27,2.47,2856.36,0.47,26.02
2014-05-07,872.9,866.02,875.33,865.77,18295.0,179885.0,-1.08,63.57,2.45,2826.14,0.47,25.95
2014-05-08,864.68,869.64,880.45,864.51,17718.0,184559.0,0.42,63.84,2.46,2838.46,0.47,25.95
2014-05-09,870.54,862.61,871.84,856.47,15405.0,158977.0,-0.81,63.32,2.44,2821.71,0.47,25.95
2014-05-12,871.08,882.22,882.23,863.93,22368.0,229223.0,2.27,64.76,2.49,2884.82,0.46,26.01
2014-05-13,881.08,888.25,888.53,879.56,22354.0,235580.0,0.68,65.21,2.51,2901.43,0.46,25.98
2014-05-14,886.64,881.84,887.87,879.89,17212.0,182001.0,-0.72,64.74,2.49,2880.36,0.46,26.0
2014-05-15,881.5,880.54,904.21,880.22,31136.0,324518.0,-0.15,64.64,2.49,2882.11,0.46,25.96
2014-05-16,880.29,885.3,887.88,871.8,22257.0,232449.0,0.54,64.99,2.5,2894.0,0.46,26.0
2014-05-19,902.75,876.46,905.99,875.01,28744.0,316775.0,-1.0,64.34,2.48,2865.79,0.47,25.94
2014-05-20,878.84,873.43,882.3,868.69,29835.0,313113.0,-0.35,64.1,2.47,2857.9,0.47,25.95
2014-05-21,870.96,878.29,878.33,863.6,20267.0,209083.0,0.56,64.46,2.48,2871.32,0.47,25.99
2014-05-22,877.67,875.09,886.5,874.7,26888.0,280009.0,-0.36,64.23,2.48,2851.73,0.47,25.9
2014-05-23,873.1,877.93,878.42,870.67,18068.0,192007.0,0.32,64.43,2.48,2860.05,0.47,25.98
2014-05-26,888.92,888.5,892.96,884.47,25702.0,284845.0,1.2,65.21,2.52,2890.67,0.49,25.88
2014-05-27,887.79,879.0,887.8,878.36,23219.0,240808.0,-1.07,64.51,2.49,2862.09,0.52,25.91
2014-05-28,877.58,888.2,888.61,873.49,26100.0,278264.0,1.05,65.19,2.52,2886.19,0.51,25.87
2014-05-29,887.59,876.74,888.1,876.45,23445.0,249205.0,-1.29,64.35,2.48,2849.74,0.51,25.95
2014-05-30,879.63,893.34,895.58,874.6,32628.0,369157.0,1.89,65.56,2.53,2894.47,0.5,25.91
2014-06-03,894.65,891.61,898.16,891.16,24707.0,291560.0,-0.19,65.15,2.52,2900.51,0.5,25.85
2014-06-04,888.96,885.57,889.05,877.22,24306.0,269607.0,-0.68,64.74,2.49,2876.61,0.48,26.0
2014-06-05,882.87,894.83,894.93,880.62,23754.0,265382.0,1.05,65.41,2.52,2906.92,0.43,25.96
2014-06-06,893.26,888.13,894.35,883.72,21993.0,234475.0,-0.75,64.93,2.5,3052.73,0.43,25.97
2014-06-09,885.87,885.61,893.65,885.07,21132.0,236487.0,-0.28,64.74,2.5,3045.43,0.43,25.9
2014-06-10,885.55,893.85,893.92,881.65,25810.0,279991.0,0.93,65.34,2.52,3074.05,0.43,25.93
2014-06-11,891.37,894.25,896.75,890.0,22575.0,248545.0,0.04,65.37,2.52,3072.68,0.43,25.94
2014-06-12,893.53,909.61,912.76,893.3,37006.0,392909.0,1.72,66.5,2.56,3127.42,0.42,25.98
2014-06-13,908.49,915.17,916.63,904.63,29148.0,328393.0,0.61,66.9,2.58,3146.96,0.42,25.93
2014-06-16,915.15,928.64,929.0,914.41,34966.0,386752.0,1.47,67.89,2.62,3194.28,0.39,25.91
2014-06-17,925.68,912.84,925.68,912.5,23593.0,259690.0,-1.7,66.73,2.57,3139.34,0.4,25.96
2014-06-18,916.15,914.35,928.7,913.18,28347.0,346138.0,0.16,66.84,2.58,3147.39,0.4,25.91
2014-06-19,911.46,892.22,917.72,886.99,30966.0,349662.0,-2.42,65.22,2.51,3078.04,0.42,25.98
2014-06-20,891.07,899.5,899.5,889.57,17033.0,190519.0,0.82,65.76,2.54,3101.76,0.45,25.89
2014-06-23,901.03,907.78,913.61,901.02,20349.0,237463.0,0.92,66.36,2.56,3129.5,0.45,25.92
2014-06-24,906.98,925.51,925.6,905.58,25978.0,321759.0,1.95,67.66,2.61,3184.92,0.45,25.92
2014-06-25,924.82,920.39,926.04,918.04,23381.0,298017.0,-0.55,67.28,2.6,3167.4,0.45,25.88
2014-06-26,919.51,930.99,932.62,919.51,25900.0,297710.0,1.15,68.06,2.63,3201.19,0.44,25.88
2014-06-27,930.77,949.98,959.51,928.54,55254.0,523266.0,2.04,69.45,2.68,3279.94,0.44,25.91
2014-06-30,954.13,991.95,1000.65,954.07,75492.0,913267.0,4.42,71.83,2.8,3407.18,0.48,25.65
2014-07-01,999.78,981.81,1000.7,976.85,56757.0,712134.0,-1.02,71.09,2.77,3369.38,0.49,25.66
2014-07-02,984.49,1009.65,1020.44,984.26,79146.0,1126034.0,2.84,77.13,2.98,3669.61,0.43,25.88
2014-07-03,1003.23,995.69,1007.54,993.44,49307.0,755039.0,-1.38,76.07,2.64,3619.89,0.44,28.81
2014-07-04,990.75,993.67,996.4,987.95,40503.0,716220.0,-0.2,75.91,2.63,3605.68,0.44,28.86
2014-07-07,998.2,1024.67,1027.73,998.2,62233.0,1003444.0,3.12,78.28,2.72,3707.81,0.29,28.78
2014-07-08,1027.63,1023.15,1035.05,1008.55,56037.0,995724.0,-0.15,81.01,2.89,3693.4,0.29,28.03
2014-07-09,1018.63,1027.79,1070.29,1013.97,94798.0,1475608.0,0.45,81.38,2.9,3710.54,0.3,28.06
2014-07-10,1025.3,1025.34,1044.23,1022.26,64863.0,1060490.0,-0.24,81.18,2.89,3702.22,0.3,28.09
2014-07-11,1022.95,1057.06,1061.83,1021.18,69304.0,1148549.0,3.09,83.69,2.98,3812.97,0.3,28.08
2014-07-14,1061.3,1051.4,1065.35,1047.43,50995.0,869396.0,-0.54,83.24,2.97,3794.96,0.3,28.03
2014-07-15,1049.64,1056.65,1068.78,1041.72,51218.0,832410.0,0.5,83.65,2.98,3811.81,0.31,28.07
2014-07-16,1048.59,1008.6,1048.59,1005.53,53596.0,771438.0,-4.55,79.85,2.85,3637.31,0.32,28.02
2014-07-17,1001.13,992.29,1008.54,982.54,40131.0,652286.0,-1.62,78.6,2.8,3575.65,0.32,28.07
2014-07-18,991.46,983.46,999.37,981.83,37213.0,686888.0,-0.89,77.9,2.78,3544.46,0.31,28.02
2014-07-21,984.41,999.66,999.66,970.95,44857.0,779163.0,1.65,79.19,2.82,3602.67,0.3,28.08
2014-07-22,993.26,1003.03,1005.31,988.14,42461.0,716346.0,0.34,79.46,2.83,3615.99,0.3,28.08
2014-07-23,1000.67,1005.29,1013.54,998.16,46868.0,798622.0,0.23,79.63,2.84,3627.26,0.3,28.04
2014-07-24,1003.56,989.99,1008.07,971.95,43945.0,757531.0,-1.52,78.42,2.8,3579.76,0.3,28.01
2014-07-25,990.77,994.92,996.43,987.29,29857.0,485147.0,0.5,78.81,2.81,,0.3,28.05
2014-07-28,1001.77,1029.07,1029.96,1001.77,57585.0,897270.0,3.43,81.52,2.91,3725.36,0.29,28.01
2014-07-29,1033.8,1050.83,1057.27,1031.2,66033.0,1069889.0,2.11,83.24,2.97,3792.0,0.29,28.03
2014-07-30,1050.53,1064.06,1078.83,1041.6,83875.0,1316548.0,1.26,84.29,3.01,3841.82,0.3,28.0
2014-07-31,1058.24,1074.57,1080.36,1053.3,53573.0,1011565.0,0.99,85.12,3.04,3878.88,0.29,28.0
2014-08-01,1069.47,1050.81,1079.94,1050.81,60951.0,1009317.0,-2.21,83.24,2.97,3796.16,0.3,28.03
2014-08-04,1051.21,1066.75,1075.66,1051.21,45754.0,733497.0,1.52,84.5,3.01,3857.43,0.29,28.07
2014-08-05,1066.64,1068.08,1071.54,1052.19,46662.0,790335.0,0.12,84.61,3.02,3854.87,0.29,28.02
2014-08-06,1064.24,1085.72,1095.75,1062.21,64808.0,1061267.0,1.65,86.01,3.07,3912.32,0.29,28.02
2014-08-07,1086.5,1074.07,1097.41,1072.78,63406.0,992713.0,-1.07,85.08,3.04,3871.3,0.29,27.99
2014-08-08,1075.12,1082.13,1092.26,1075.12,51208.0,865517.0,0.75,85.72,3.06,3894.61,0.29,28.01
2014-08-11,1087.44,1099.46,1099.67,1087.44,53269.0,851698.0,1.6,87.09,3.11,3950.17,0.29,28.0
2014-08-12,1103.86,1102.29,1109.09,1094.93,53687.0,894424.0,0.26,87.3,3.12,3979.6,0.29,27.98
2014-08-13,1098.7,1088.29,1101.93,1076.2,45283.0,758211.0,-1.27,86.2,3.08,3930.05,0.29,27.99
2014-08-14,1085.17,1078.18,1097.06,1077.12,50275.0,751072.0,-0.93,85.39,3.05,3900.84,0.29,28.0
2014-08-15,1080.11,1087.43,1089.22,1077.4,34646.0,545359.0,0.86,86.13,3.07,,0.29,28.06
2014-08-18,1090.98,1099.04,1100.42,1087.78,42790.0,671316.0,1.07,87.05,3.11,3966.56,0.29,27.99
2014-08-19,1101.27,1106.86,1108.15,1094.73,49502.0,914187.0,0.71,87.67,3.12,3985.73,0.29,28.1
2014-08-20,1106.88,1107.04,1116.43,1102.96,47176.0,893591.0,0.02,87.68,3.12,3986.03,0.29,28.1
2014-08-21,1108.17,1111.82,1118.77,1104.27,47436.0,885254.0,0.43,88.06,3.13,3995.96,0.29,28.13
2014-08-22,1110.84,1112.8,1115.48,1107.29,46679.0,874026.0,0.09,88.14,3.13,4001.17,0.29,28.16
2014-08-25,1112.56,1093.95,1112.8,1093.69,37602.0,668887.0,-1.69,86.64,3.08,3933.74,0.29,28.13
2014-08-26,1089.83,1076.14,1093.95,1070.38,39249.0,687974.0,-1.63,85.23,3.03,3871.73,0.3,28.13
2014-08-27,1079.22,1113.76,1117.76,1079.22,50456.0,912533.0,3.5,88.21,3.14,4002.55,0.29,28.09
2014-08-28,1121.83,1087.06,1121.83,1086.87,49431.0,939711.0,-2.4,86.1,3.09,3917.1,0.29,27.86
2014-08-29,1090.38,1127.86,1127.86,1089.71,54480.0,946555.0,3.75,89.33,3.21,,0.28,27.83
2014-09-01,1141.89,1164.75,1165.28,1141.89,77523.0,1322983.0,3.27,90.5,3.31,4216.45,0.27,27.34
2014-09-02,1169.04,1215.28,1225.77,1165.08,117296.0,2038796.0,4.34,94.43,3.46,4386.97,0.26,27.29
2014-09-03,1214.55,1223.04,1229.41,1207.0,109622.0,1901865.0,0.64,95.03,3.48,4413.82,0.26,27.31
2014-09-04,1218.48,1244.18,1272.81,1215.81,116103.0,2083386.0,1.73,96.68,3.54,4479.67,0.26,27.31
2014-09-05,1240.57,1264.19,1264.5,1228.14,113424.0,1757071.0,1.61,98.23,3.6,4578.72,0.25,27.29
2014-09-09,1260.86,1267.76,1283.63,1256.81,99287.0,1606430.0,0.28,98.51,3.61,4592.18,0.25,27.29
2014-09-10,1262.49,1273.06,1288.5,1253.56,83249.0,1485620.0,0.42,98.92,3.62,4603.09,0.25,27.33
2014-09-11,1268.28,1279.71,1296.58,1259.18,85687.0,1530273.0,0.52,99.29,3.65,4658.86,0.25,27.2
2014-09-12,1281.33,1321.26,1321.42,1281.33,109044.0,1758121.0,3.25,102.51,3.76,4823.78,0.24,27.26
2014-09-15,1327.1,1328.69,1340.36,1318.35,99759.0,1659695.0,0.56,103.09,3.79,4842.87,0.24,27.2
2014-09-16,1325.17,1266.13,1325.17,1262.29,111387.0,1922184.0,-4.71,98.23,3.61,4599.39,0.25,27.21
2014-09-17,1261.77,1255.8,1268.16,1229.47,65604.0,1179265.0,-0.82,97.43,3.58,4566.47,0.25,27.22
2014-09-18,1248.49,1248.24,1255.8,1238.44,45337.0,769054.0,-0.6,96.85,3.56,4535.52,0.25,27.21
2014-09-19,1248.05,1290.56,1294.8,1247.69,75965.0,1193394.0,3.39,100.13,3.68,4700.05,0.24,27.21
2014-09-22,1287.96,1264.04,1287.96,1258.1,58966.0,983850.0,-2.05,98.04,3.6,4600.51,0.24,27.23
2014-09-23,1264.58,1301.66,1308.6,1264.58,80746.0,1372155.0,2.98,100.95,3.71,4737.36,0.23,27.21
2014-09-24,1298.99,1341.43,1349.58,1294.35,99996.0,1712386.0,3.06,103.99,3.82,4878.42,0.23,27.22
2014-09-25,1347.28,1350.13,1373.61,1340.4,102726.0,1778342.0,0.65,104.66,3.84,4908.81,0.23,27.26
2014-09-26,1351.43,1336.47,1351.97,1321.78,62155.0,1125115.0,-1.01,103.6,3.81,4866.45,0.23,27.19
2014-09-29,1354.01,1360.79,1372.09,1349.85,110497.0,1382385.0,1.82,105.49,3.88,4989.73,0.22,27.19
2014-09-30,1358.66,1357.48,1359.25,1347.89,70271.0,1009560.0,-0.24,105.23,3.87,5007.91,0.23,27.19
2014-10-08,1357.31,1391.82,1393.76,1354.68,86084.0,1416593.0,2.53,107.89,3.96,5160.18,0.22,27.24
2014-10-09,1390.62,1395.42,1399.11,1364.27,91249.0,1461299.0,0.26,108.18,3.97,5207.43,0.22,27.25
2014-10-10,1386.52,1404.82,1418.77,1374.55,93146.0,1784322.0,0.67,108.91,4.0,5243.35,0.22,27.23
2014-10-13,1398.59,1426.31,1426.96,1382.04,84687.0,1662456.0,1.53,110.57,4.07,5337.93,0.21,27.17
2014-10-14,1428.25,1421.78,1452.86,1410.15,107928.0,1937089.0,-0.32,110.22,4.06,5319.9,0.21,27.15
2014-10-15,1414.88,1397.41,1422.76,1378.34,70794.0,1366275.0,-1.71,108.33,3.99,5218.45,0.22,27.15
2014-10-16,1385.07,1362.91,1404.3,1362.66,64276.0,1189228.0,-2.47,105.28,3.88,5091.88,0.22,27.13
2014-10-17,1357.8,1372.06,1379.55,1340.2,70335.0,1233050.0,0.67,106.01,3.91,5130.94,0.22,27.11
2014-10-20,1374.41,1376.68,1386.7,1364.46,49943.0,852410.0,0.34,106.37,3.92,5136.11,0.22,27.14
2014-10-21,1376.89,1349.52,1380.85,1348.42,54854.0,896473.0,-1.97,104.27,3.84,5042.81,0.23,27.15
2014-10-22,1349.97,1361.98,1389.6,1346.96,69878.0,1182312.0,0.92,105.08,3.88,5072.66,0.22,27.08
2014-10-23,1354.49,1355.91,1372.19,1347.54,54766.0,965966.0,-0.45,104.61,3.86,5039.52,0.22,27.1
2014-10-24,1357.23,1334.12,1361.03,1332.82,48021.0,754198.0,-1.61,102.93,3.8,4947.25,0.23,27.09
2014-10-27,1327.35,1343.12,1345.24,1316.04,49605.0,756136.0,0.67,103.62,3.82,4964.67,0.23,27.13
2014-10-28,1346.14,1403.37,1403.38,1346.14,80177.0,1408037.0,4.49,108.34,3.98,5201.25,0.22,27.22
2014-10-29,1405.09,1412.03,1418.63,1398.55,85533.0,1564000.0,0.62,109.01,4.01,5228.41,0.22,27.18
2014-10-30,1410.19,1389.42,1419.95,1385.71,64979.0,1171926.0,-1.6,107.26,3.94,5139.39,0.22,27.22
2014-10-31,1394.62,1384.49,1404.02,1365.98,64974.0,1137204.0,-0.35,106.88,3.9,5113.28,0.22,27.41
2014-11-03,1395.03,1394.84,1405.06,1385.05,63355.0,1086044.0,0.75,105.65,3.93,5138.71,0.22,26.88
2014-11-04,1393.66,1384.33,1393.66,1374.25,63715.0,1030584.0,-0.75,104.85,3.9,5090.67,0.22,26.88
2014-11-05,1386.54,1389.79,1402.11,1382.75,55588.0,959061.0,0.39,105.27,3.92,5102.67,0.22,26.85
2014-11-06,1392.48,1388.33,1392.57,1367.89,56581.0,911636.0,-0.11,105.16,3.92,5089.23,0.22,26.83
2014-11-07,1393.61,1379.67,1407.73,1373.83,60868.0,1014053.0,-0.62,104.5,3.89,5066.15,0.22,26.86
2014-11-10,1385.2,1377.55,1388.49,1354.73,65391.0,1137650.0,-0.15,104.34,3.89,5064.88,0.22,26.82
2014-11-11,1378.87,1312.3,1380.04,1305.8,75226.0,1292420.0,-4.74,99.4,3.7,4832.73,0.23,26.86
2014-11-12,1307.88,1327.5,1329.27,1307.88,42987.0,738119.0,1.16,100.55,3.74,4886.19,0.23,26.89
2014-11-13,1327.93,1271.22,1327.93,1262.77,61766.0,1036291.0,-4.24,96.29,3.59,4688.38,0.24,26.82
2014-11-14,1264.24,1282.71,1296.82,1253.53,52679.0,833988.0,0.9,96.42,3.62,4758.1,0.24,26.64
2014-11-17,1285.86,1298.87,1310.11,1272.31,41946.0,746549.0,1.26,97.64,3.66,4808.56,0.23,26.68
2014-11-18,1296.13,1296.09,1306.6,1293.32,35051.0,558895.0,-0.21,97.43,3.65,4795.16,0.23,26.69
2014-11-19,1295.12,1298.87,1304.95,1278.49,39066.0,622006.0,0.21,97.64,3.62,4802.86,0.23,26.97
2014-11-20,1292.72,1278.2,1292.72,1276.64,35817.0,493926.0,-1.59,96.08,3.56,4722.75,0.24,26.99
2014-11-21,1277.44,1287.42,1287.48,1277.22,32565.0,478668.0,0.72,96.78,3.59,4760.8,0.23,26.96
2014-11-24,1297.58,1311.03,1316.57,1288.85,66821.0,957793.0,1.83,97.16,3.62,4890.95,0.23,26.84
2014-11-25,1311.73,1325.45,1330.33,1311.05,52700.0,874612.0,1.1,98.22,3.66,4935.07,0.22,26.84
2014-11-26,1330.68,1346.96,1354.93,1316.05,68894.0,1234655.0,1.62,99.82,3.72,5017.1,0.22,26.83
2014-11-27,1349.39,1363.86,1379.19,1339.56,97584.0,1429195.0,1.25,101.07,3.76,5096.24,0.22,26.88
2014-11-28,1360.97,1341.99,1367.61,1330.39,70650.0,1120802.0,-1.6,99.45,3.7,5009.47,0.22,26.88
2014-12-01,1338.64,1311.84,1338.64,1308.0,74935.0,1096548.0,-2.25,97.22,3.62,4899.53,0.23,26.86
2014-12-02,1310.09,1322.68,1325.52,1310.08,59355.0,875332.0,0.83,98.02,3.65,4940.83,0.22,26.85
2014-12-03,1321.32,1367.66,1367.66,1314.9,112686.0,1777447.0,3.4,101.91,3.76,5137.67,0.22,27.1
2014-12-04,1367.66,1386.54,1391.66,1366.34,111946.0,1829232.0,1.38,103.32,3.81,5203.71,0.21,27.12
2014-12-05,1415.76,1502.42,1502.71,1355.89,250846.0,4127432.0,8.36,112.03,4.13,5650.66,,27.13
2014-12-08,1562.4,1606.33,1624.78,1502.42,175706.0,3943144.0,6.92,119.41,4.4,6064.31,0.18,27.14
2014-12-09,1626.82,1491.81,1641.53,1488.9,288334.0,4343834.0,-7.13,110.9,4.09,5643.39,0.2,27.11
2014-12-10,1463.47,1535.44,1558.45,1417.81,214844.0,3043174.0,2.92,114.14,4.21,5814.39,0.19,27.11
2014-12-11,1518.13,1536.47,1562.17,1489.71,171951.0,2436969.0,0.07,114.22,4.21,5809.82,0.19,27.13
2014-12-12,1529.48,1533.04,1542.98,1512.19,93018.0,1419432.0,-0.22,113.81,4.21,5808.47,0.19,27.03
2014-12-15,1458.71,1531.01,1540.24,1456.51,129027.0,2108377.0,-0.13,114.65,4.18,5793.94,0.19,27.43
2014-12-16,1527.34,1549.62,1582.41,1527.34,142848.0,2234624.0,1.22,116.08,4.23,5883.74,0.19,27.44
2014-12-17,1534.84,1507.77,1534.84,1491.15,114673.0,1782648.0,-2.7,112.95,4.12,5729.73,0.19,27.42
2014-12-18,1502.22,1577.73,1611.15,1500.71,197821.0,3158116.0,4.64,118.19,4.31,6017.48,0.18,27.42
2014-12-19,1554.28,1562.42,1563.44,1500.97,175180.0,2555529.0,-0.97,117.04,4.26,5991.08,0.19,27.47
2014-12-22,1562.37,1483.69,1574.97,1479.37,137159.0,2053214.0,-5.04,111.14,4.05,5700.56,0.2,27.44
2014-12-23,1475.17,1413.11,1479.43,1410.71,98037.0,1471234.0,-4.76,105.86,3.86,5412.58,0.21,27.42
2014-12-24,1413.91,1454.23,1464.1,1403.83,105681.0,1480015.0,2.91,108.94,3.97,5556.69,0.2,27.44
2014-12-25,1454.4,1483.82,1488.47,1448.17,93095.0,1344862.0,2.03,111.15,4.05,5680.07,0.2,27.44
2014-12-26,1482.59,1503.73,1514.81,1473.94,114073.0,1716664.0,1.34,112.66,4.1,5768.02,0.19,27.48
2014-12-29,1492.48,1495.26,1513.84,1467.59,114747.0,1768575.0,-0.56,112.02,4.08,5734.51,0.2,27.46
2014-12-30,1490.81,1448.31,1496.79,1444.54,89606.0,1334816.0,-3.14,108.5,3.95,5559.46,0.2,27.47
2014-12-31,1456.03,1472.61,1482.36,1455.99,107969.0,1469872.0,1.68,110.32,4.02,5653.51,0.2,27.44
2015-01-05,1473.17,1484.44,1494.89,1442.52,124897.0,1710776.0,0.8,111.24,4.05,5708.24,0.2,27.47
2015-01-06,1478.97,1544.21,1560.9,1471.91,152089.0,2389157.0,4.03,115.72,4.21,5927.28,0.19,27.49
2015-01-07,1544.66,1521.46,1544.74,1515.28,91023.0,1509417.0,-1.47,114.03,4.15,5844.21,0.19,27.48
2015-01-08,1516.16,1510.24,1536.85,1500.52,92153.0,1527369.0,-0.74,113.19,4.12,5786.69,0.19,27.47
2015-01-09,1500.63,1485.78,1530.93,1485.66,92803.0,1501417.0,-1.62,111.35,4.06,5684.35,0.2,27.43
2015-01-12,1473.62,1436.07,1473.62,1427.37,73937.0,1177889.0,-3.35,107.63,3.92,5492.98,0.2,27.46
2015-01-13,1437.09,1458.61,1481.06,1437.05,63181.0,1024711.0,1.57,109.32,3.98,5577.65,0.2,27.47
2015-01-14,1457.81,1468.42,1488.08,1453.36,58973.0,1021280.0,0.67,110.05,4.01,5614.21,0.2,27.44
2015-01-15,1472.55,1487.4,1487.42,1457.22,73579.0,1190761.0,1.29,111.48,4.06,5684.6,0.2,27.46
2015-01-16,1489.23,1505.49,1507.44,1479.06,96831.0,1405126.0,1.22,112.83,4.11,5769.46,0.19,27.45
2015-01-19,1446.1,1430.86,1510.04,1409.98,110578.0,1727596.0,-4.96,107.24,3.91,5454.64,0.2,27.43
2015-01-20,1441.47,1481.67,1484.06,1441.47,93683.0,1502562.0,3.55,111.05,4.04,5630.49,0.2,27.49
2015-01-21,1482.62,1535.99,1535.99,1482.0,110595.0,1881145.0,3.67,115.12,4.19,5842.76,0.19,27.47
2015-01-22,1537.31,1626.63,1654.88,1519.0,180322.0,3098124.0,5.9,121.91,4.44,6191.12,0.18,27.46
