,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-03-26,2013.5,2007.55,2020.49,1999.96,74697.0,481226.0,-0.01,4.8,0.92,33677.51,4.82,5.22
2014-03-27,2004.81,2028.72,2063.9,1994.02,145979.0,1015440.0,1.05,4.85,0.93,33801.56,4.77,5.22
2014-03-28,2025.13,2043.06,2064.21,2024.16,138677.0,860464.0,0.71,4.87,0.93,34185.17,4.73,5.24
2014-03-31,2039.06,2031.17,2049.93,2014.86,98790.0,605480.0,-0.58,4.81,0.92,34106.24,4.76,5.23
2014-04-01,2023.68,2029.7,2041.58,2017.43,75154.0,496061.0,-0.07,4.81,0.91,34105.94,4.76,5.29
2014-04-02,2030.17,2052.74,2060.32,2025.92,99435.0,674013.0,1.14,4.87,0.92,34305.62,4.71,5.29
2014-04-03,2058.1,2023.06,2063.62,2020.22,116647.0,693870.0,-1.45,4.8,0.91,33862.26,4.78,5.27
2014-04-04,2013.27,2040.59,2042.76,2009.58,67109.0,441009.0,0.87,4.84,0.92,34073.92,4.74,5.26
2014-04-08,2042.88,2118.0,2138.4,2042.88,248610.0,1813466.0,3.79,5.02,0.95,34962.16,4.56,5.28
2014-04-09,2115.06,2107.04,2119.92,2100.02,109144.0,761962.0,-0.52,5.0,0.95,34854.76,4.59,5.26
2014-04-10,2108.74,2129.47,2154.14,2096.34,165407.0,1162228.0,1.06,5.05,0.96,35284.54,4.54,5.26
2014-04-11,2120.58,2132.67,2142.73,2112.41,143619.0,962766.0,0.15,5.06,0.96,35381.75,4.53,5.27
2014-04-14,2129.31,2116.49,2136.65,2106.2,81132.0,550688.0,-0.76,5.02,0.95,35175.3,4.57,5.28
2014-04-15,2107.3,2067.99,2107.3,2064.62,96699.0,688614.0,-2.29,4.91,0.93,34520.29,4.68,5.28
2014-04-16,2062.58,2073.82,2086.89,2060.1,66179.0,454359.0,0.28,4.92,0.93,34707.69,4.66,5.29
2014-04-17,2083.58,2065.27,2085.53,2060.46,59917.0,442363.0,-0.41,4.9,0.93,34579.69,4.68,5.27
2014-04-18,2055.51,2064.29,2067.41,2038.13,74710.0,522505.0,-0.05,4.89,0.93,34489.32,4.68,5.26
2014-04-21,2053.08,2034.63,2072.74,2034.63,73022.0,515032.0,-1.44,4.82,0.91,34085.64,4.75,5.3
2014-04-22,2032.81,2072.17,2077.25,2032.81,87750.0,626304.0,1.85,4.91,0.93,34477.73,4.67,5.28
2014-04-23,2065.25,2070.88,2084.04,2062.89,94136.0,729587.0,-0.06,4.91,0.93,34408.93,4.67,5.28
2014-04-24,2071.4,2067.41,2090.69,2065.71,66314.0,469354.0,-0.17,4.9,0.93,34280.17,4.68,5.27
2014-04-25,2076.42,2068.39,2102.64,2065.95,106905.0,759668.0,0.05,4.9,0.93,34442.21,4.67,5.27
2014-04-28,2071.61,2060.23,2078.02,2051.89,92290.0,626002.0,-0.39,4.88,0.9,34424.85,4.69,5.42
2014-04-29,2061.52,2072.69,2074.49,2049.52,81146.0,507777.0,0.6,4.9,0.89,34491.99,4.66,5.51
2014-04-30,2077.4,2064.97,2079.99,2064.26,68684.0,471840.0,-0.37,4.88,0.87,34356.57,4.68,5.61
2014-05-05,2057.61,2045.56,2057.61,2026.71,81301.0,524380.0,-0.94,4.65,0.86,34083.08,4.69,5.41
2014-05-06,2039.41,2038.89,2054.38,2034.83,54135.0,329880.0,-0.33,4.64,0.86,33960.19,4.7,5.4
2014-05-07,2037.36,2029.12,2041.66,2028.07,55438.0,356692.0,-0.48,4.61,0.86,33889.34,4.73,5.36
2014-05-08,2028.29,2033.6,2059.05,2028.29,63117.0,416854.0,0.22,4.62,0.86,34000.45,4.72,5.37
2014-05-09,2039.83,2037.13,2045.76,2032.0,52162.0,334811.0,0.17,4.63,0.86,34091.44,4.71,5.38
2014-05-12,2048.22,2064.13,2069.9,2039.18,94452.0,617705.0,1.33,4.69,0.87,34470.78,4.65,5.39
2014-05-13,2063.53,2057.1,2063.58,2051.1,53221.0,338897.0,-0.34,4.68,0.87,34412.84,4.66,5.38
2014-05-14,2057.14,2055.58,2068.35,2051.26,54892.0,384341.0,-0.07,4.67,0.87,34379.23,4.67,5.37
2014-05-15,2055.23,2050.42,2062.22,2048.69,57525.0,363953.0,-0.25,4.66,0.86,34409.34,4.68,5.42
2014-05-16,2050.76,2056.53,2063.74,2049.16,61574.0,382826.0,0.3,4.68,0.87,34448.23,4.66,5.38
2014-05-19,2050.46,2020.27,2050.46,2013.55,76360.0,517959.0,-1.76,4.59,0.85,34112.42,4.75,5.4
2014-05-20,2026.24,2020.42,2029.69,2014.85,54351.0,319622.0,0.01,4.59,0.85,34171.85,4.75,5.4
2014-05-21,2012.3,2033.09,2034.65,2001.8,51434.0,296046.0,0.63,4.62,0.86,34376.02,4.72,5.37
2014-05-22,2031.4,2035.85,2061.81,2028.58,67609.0,446438.0,0.14,4.63,0.86,34431.58,4.71,5.38
2014-05-23,2037.41,2052.09,2052.57,2035.29,44212.0,293127.0,0.8,4.67,0.87,34640.6,4.67,5.37
2014-05-26,2062.33,2054.56,2063.78,2048.2,48708.0,328387.0,0.12,4.67,0.87,34617.53,4.67,5.37
2014-05-27,2053.38,2050.19,2060.29,2048.92,53519.0,338734.0,-0.21,4.66,0.86,34643.52,4.68,5.42
2014-05-28,2049.4,2061.78,2065.1,2042.86,65067.0,422253.0,0.57,4.69,0.87,34870.24,4.65,5.39
2014-05-29,2063.45,2053.39,2070.93,2051.77,56404.0,376156.0,-0.41,4.67,0.87,34821.46,4.67,5.37
2014-05-30,2054.1,2051.16,2060.29,2046.83,51716.0,329098.0,-0.11,4.66,0.86,34738.41,4.68,5.42
2014-06-03,2053.03,2053.36,2066.47,2051.8,57525.0,340397.0,0.11,4.67,0.87,34947.75,4.67,5.37
2014-06-04,2053.9,2038.07,2053.9,2030.72,67437.0,390367.0,-0.74,4.63,0.86,34776.1,4.09,5.38
2014-06-05,2037.31,2061.02,2062.15,2035.02,60551.0,342609.0,1.13,4.69,0.87,35189.11,4.05,5.39
2014-06-06,2061.36,2042.71,2061.76,2033.49,57582.0,345810.0,-0.89,4.64,0.86,34921.86,4.08,5.4
2014-06-09,2034.86,2049.11,2068.93,2034.1,58213.0,356478.0,0.31,4.66,0.86,35147.61,3.99,5.42
2014-06-10,2057.36,2074.42,2074.42,2048.32,82920.0,514161.0,1.24,4.72,0.87,35613.61,3.94,5.43
2014-06-11,2068.64,2067.41,2074.34,2060.06,60279.0,362878.0,-0.34,4.7,0.87,35544.02,3.96,5.4
2014-06-12,2062.2,2060.8,2067.63,2056.84,51256.0,319002.0,-0.32,4.69,0.87,35511.46,4.04,5.39
2014-06-13,2061.39,2094.73,2104.47,2061.39,122664.0,816626.0,1.65,4.76,0.88,35985.75,3.98,5.41
2014-06-16,2093.95,2123.31,2127.92,2088.5,130763.0,862244.0,1.36,4.83,0.9,36291.72,3.27,5.37
2014-06-17,2114.07,2103.38,2114.07,2099.53,82849.0,519808.0,-0.94,4.78,0.89,35938.94,3.3,5.37
2014-06-18,2102.22,2092.24,2106.43,2089.33,88278.0,466345.0,-0.53,4.76,0.88,35689.23,3.31,5.41
2014-06-19,2093.6,2074.68,2099.84,2068.77,72511.0,432234.0,-0.84,4.72,0.87,35322.94,3.22,5.43
2014-06-20,2064.97,2078.91,2080.6,2062.64,61314.0,363638.0,0.2,4.73,0.88,34848.99,3.71,5.38
2014-06-23,2079.49,2065.95,2083.47,2065.17,56676.0,363942.0,-0.62,4.7,0.88,34606.53,3.42,5.34
2014-06-24,2053.09,2055.85,2060.63,2051.41,51054.0,327797.0,-0.49,4.67,0.88,34613.23,4.18,5.31
2014-06-25,2052.0,2044.38,2053.26,2038.12,47637.0,279568.0,-0.56,4.5,0.85,34228.32,4.6,5.29
2014-06-26,2045.15,2052.22,2055.64,2045.15,55633.0,316935.0,0.38,4.67,0.88,34648.14,4.44,5.31
2014-06-27,2047.31,2042.58,2050.0,2039.03,52396.0,310271.0,-0.47,4.64,0.88,34136.32,4.18,5.27
2014-06-30,2045.3,2052.94,2059.08,2045.3,55352.0,339419.0,0.51,4.67,0.88,34229.22,3.4,5.31
2014-07-01,2060.28,2052.78,2062.01,2047.09,46846.0,269662.0,-0.01,4.67,0.88,34269.47,3.4,5.31
2014-07-02,2053.59,2057.51,2059.44,2048.04,53249.0,291523.0,0.23,4.68,0.88,34361.55,3.4,5.32
2014-07-03,2048.32,2056.71,2057.52,2045.27,67719.0,404665.0,-0.04,4.68,0.89,34018.02,3.87,5.26
2014-07-04,2056.33,2055.71,2058.11,2051.14,56060.0,326555.0,-0.05,4.67,0.89,34013.75,3.47,5.25
2014-07-07,2055.75,2056.11,2058.18,2049.59,52662.0,294980.0,0.02,4.68,0.89,34095.77,3.47,5.26
2014-07-08,2054.99,2058.29,2060.81,2047.73,60538.0,349245.0,0.11,4.68,0.89,34169.94,3.46,5.26
2014-07-09,2056.74,2029.04,2056.74,2028.03,80080.0,472696.0,-1.42,4.61,0.87,33740.03,3.51,5.3
2014-07-10,2020.62,2018.06,2026.95,2014.51,64005.0,365611.0,-0.54,4.59,0.87,33734.72,3.96,5.28
2014-07-11,1990.38,1994.23,2002.08,1989.61,64685.0,366092.0,-1.18,4.53,0.87,33515.03,5.42,5.21
2014-07-14,1996.42,2001.79,2002.78,1986.03,70297.0,392135.0,0.38,4.55,0.88,33657.68,4.92,5.17
2014-07-15,2001.29,2005.97,2006.22,1998.6,71264.0,391584.0,0.21,4.56,0.88,33783.99,4.91,5.18
2014-07-16,2004.34,2007.03,2007.45,1999.21,79401.0,451112.0,0.05,4.56,0.88,33770.45,4.91,5.18
2014-07-17,1997.74,1992.45,1997.74,1986.87,58394.0,321257.0,-0.73,4.5,0.87,33442.24,5.42,5.17
2014-07-18,1978.59,1986.32,1991.13,1977.88,67476.0,402344.0,-0.31,4.52,0.88,33476.46,5.91,5.14
2014-07-21,1985.28,1978.6,1985.8,1974.3,52935.0,295611.0,-0.39,4.5,0.87,33353.87,5.82,5.17
2014-07-22,1974.5,1998.34,2004.93,1972.24,97684.0,607889.0,1.0,4.54,0.88,33516.08,5.76,5.16
2014-07-23,1996.85,2004.92,2011.9,1996.85,95967.0,558037.0,0.33,4.56,0.89,33586.44,5.52,5.12
2014-07-24,2007.42,2062.84,2071.01,2007.42,213680.0,1413106.0,2.89,4.69,0.91,34291.52,5.37,5.15
2014-07-25,2068.57,2081.1,2082.68,2062.78,123719.0,790269.0,0.89,4.73,0.92,,5.28,5.14
2014-07-28,2092.41,2185.78,2194.26,2092.41,356630.0,2214373.0,5.03,4.97,0.97,36009.05,5.03,5.12
2014-07-29,2196.17,2201.42,2220.87,2181.97,264455.0,1598322.0,0.72,5.01,0.97,36130.03,4.99,5.16
2014-07-30,2199.96,2183.42,2221.46,2179.64,202653.0,1204323.0,-0.82,4.96,0.97,35788.51,5.03,5.11
2014-07-31,2179.89,2213.83,2213.83,2178.54,168594.0,968976.0,1.39,5.03,0.98,36224.67,4.96,5.13
2014-08-01,2205.76,2194.57,2237.68,2194.57,229411.0,1320354.0,-0.87,4.99,0.97,36053.49,5.01,5.14
2014-08-04,2202.83,2228.95,2229.17,2194.4,200952.0,1155576.0,1.57,5.07,0.99,36429.42,4.93,5.12
2014-08-05,2227.08,2208.13,2228.96,2198.54,151034.0,923734.0,-0.93,5.02,0.98,36222.07,4.98,5.12
2014-08-06,2196.75,2182.8,2196.75,2163.08,144818.0,940337.0,-1.15,4.96,0.96,35990.03,5.03,5.17
2014-08-07,2180.91,2147.31,2184.68,2147.31,127586.0,787521.0,-1.63,4.88,0.95,35439.66,5.12,5.14
2014-08-08,2149.39,2153.82,2160.34,2142.46,106526.0,651264.0,0.3,4.9,0.95,35516.87,5.1,5.16
2014-08-11,2159.83,2183.15,2187.2,2159.83,107014.0,678402.0,1.36,4.96,0.96,35945.07,5.03,5.17
2014-08-12,2175.44,2161.94,2175.44,2153.88,98411.0,622536.0,-0.97,4.92,0.95,35668.6,5.08,5.18
2014-08-13,2160.94,2154.14,2172.74,2142.25,107240.0,664056.0,-0.36,4.9,0.95,35553.26,5.1,5.16
2014-08-14,2155.18,2139.05,2158.43,2137.41,98522.0,638435.0,-0.7,4.86,0.93,35399.83,5.14,5.23
2014-08-15,2140.39,2149.33,2156.15,2130.84,95013.0,626323.0,0.48,4.89,0.94,,5.11,5.2
2014-08-18,2150.78,2150.78,2163.8,2143.85,92390.0,594972.0,0.07,4.89,0.94,35518.66,5.11,5.2
2014-08-19,2153.19,2151.38,2153.19,2138.94,99721.0,621622.0,0.03,4.89,0.94,35536.85,5.11,5.2
2014-08-20,2148.44,2139.27,2148.44,2136.57,77955.0,478279.0,-0.56,4.86,0.93,35444.29,5.14,5.23
2014-08-21,2137.59,2119.6,2137.59,2106.94,102424.0,632971.0,-0.92,4.82,0.92,35172.17,5.18,5.24
2014-08-22,2115.83,2130.52,2134.6,2113.94,81820.0,501805.0,0.52,4.84,0.92,35319.66,5.16,5.26
2014-08-25,2130.73,2110.07,2130.73,2107.31,80324.0,486773.0,-0.96,4.8,0.91,35072.29,5.21,5.27
2014-08-26,2108.16,2115.38,2121.22,2105.72,85266.0,517272.0,0.25,4.81,0.91,35039.88,5.19,5.29
2014-08-27,2113.51,2112.3,2121.09,2108.0,64146.0,414131.0,-0.15,4.8,0.91,34972.33,5.2,5.27
2014-08-28,2109.83,2085.87,2112.25,2085.87,81163.0,488548.0,-1.25,4.74,0.89,34483.61,5.27,5.33
2014-08-29,2092.68,2109.31,2111.96,2087.68,68719.0,400769.0,1.12,4.8,0.89,,5.21,5.39
2014-09-01,2109.99,2110.35,2114.55,2099.44,94395.0,557656.0,0.05,4.65,0.87,34898.53,5.21,5.34
2014-09-02,2113.82,2143.01,2145.14,2104.06,142563.0,891002.0,1.55,4.73,0.89,35366.29,5.13,5.31
2014-09-03,2144.58,2160.62,2170.49,2142.63,145127.0,918464.0,0.82,4.76,0.89,35693.13,5.09,5.35
2014-09-04,2163.63,2172.81,2176.32,2153.25,108417.0,688693.0,0.56,4.79,0.9,36247.47,5.06,5.32
2014-09-05,2177.6,2184.8,2187.16,2172.33,124792.0,791907.0,0.55,4.82,0.9,36450.18,5.01,5.36
2014-09-09,2186.12,2165.7,2187.19,2162.08,98666.0,650327.0,-0.87,4.78,0.9,36209.44,5.06,5.31
2014-09-10,2157.29,2145.6,2157.29,2141.79,97803.0,607359.0,-0.93,4.73,0.89,35912.94,5.1,5.31
2014-09-11,2144.12,2143.47,2170.95,2138.35,121829.0,784094.0,-0.1,4.73,0.89,35816.84,4.76,5.31
2014-09-12,2140.14,2149.77,2149.77,2132.99,73668.0,481591.0,0.29,4.74,0.89,36000.42,4.74,5.33
2014-09-15,2141.19,2142.13,2149.77,2130.82,103756.0,641628.0,-0.36,4.72,0.89,35887.55,4.76,5.3
2014-09-16,2145.49,2136.55,2165.1,2133.1,205835.0,1200509.0,-0.26,4.71,0.88,35873.96,4.77,5.35
2014-09-17,2143.99,2136.57,2145.68,2129.86,122896.0,723586.0,0.0,4.71,0.88,35833.27,4.77,5.35
2014-09-18,2131.94,2151.14,2164.97,2128.43,195985.0,1168479.0,0.68,4.74,0.89,36057.67,4.72,5.33
2014-09-19,2149.55,2159.64,2164.76,2144.45,145617.0,964128.0,0.39,4.76,0.89,36107.58,4.7,5.35
2014-09-22,2151.05,2109.64,2151.05,2106.21,135517.0,850604.0,-2.32,4.65,0.87,35332.17,4.81,5.34
2014-09-23,2108.64,2119.87,2125.75,2106.62,88313.0,542468.0,0.48,4.67,0.88,35493.21,4.79,5.31
2014-09-24,2112.45,2149.6,2154.95,2109.47,165641.0,1008364.0,1.4,4.74,0.89,35900.68,4.73,5.33
2014-09-25,2159.3,2139.51,2161.22,2133.29,138789.0,847728.0,-0.47,4.72,0.88,35891.24,4.75,5.36
2014-09-26,2133.91,2135.1,2138.79,2123.64,79887.0,502350.0,-0.21,4.71,0.88,35826.27,4.76,5.35
2014-09-29,2136.68,2136.78,2144.7,2130.39,126814.0,770687.0,0.08,4.71,0.88,35735.66,4.75,5.35
2014-09-30,2138.39,2137.18,2140.19,2128.96,105647.0,645807.0,0.02,4.71,0.88,35820.53,4.75,5.35
2014-10-08,2141.97,2157.8,2157.8,2131.35,144515.0,919355.0,0.97,4.76,0.89,35934.0,4.71,5.35
2014-10-09,2158.12,2155.92,2162.72,2146.68,116877.0,773960.0,-0.09,4.76,0.89,35903.29,4.71,5.35
2014-10-10,2146.13,2144.57,2150.9,2137.77,120209.0,750839.0,-0.53,4.73,0.89,35774.82,4.74,5.31
2014-10-13,2135.51,2125.05,2136.74,2114.64,107429.0,649532.0,-0.91,4.69,0.88,35472.74,4.78,5.33
2014-10-14,2120.0,2120.13,2133.11,2115.32,96202.0,563757.0,-0.23,4.68,0.88,35414.29,4.79,5.32
2014-10-15,2119.51,2130.24,2134.07,2110.64,110246.0,659289.0,0.48,4.7,0.88,35610.17,4.77,5.34
2014-10-16,2120.44,2138.47,2162.59,2117.58,212561.0,1354615.0,0.39,4.72,0.88,35773.74,4.75,5.36
2014-10-17,2136.23,2129.45,2143.79,2119.16,131632.0,797050.0,-0.42,4.7,0.88,35624.7,4.77,5.34
2014-10-20,2138.0,2137.73,2142.54,2126.54,103220.0,637243.0,0.39,4.72,0.88,35757.56,4.75,5.36
2014-10-21,2136.25,2121.58,2136.53,2119.09,93670.0,573943.0,-0.76,4.68,0.88,35550.51,4.78,5.32
2014-10-22,2121.68,2123.21,2136.7,2121.3,101535.0,629730.0,0.08,4.68,0.88,35582.2,4.78,5.32
2014-10-23,2123.99,2123.31,2140.56,2119.92,137746.0,908956.0,0.0,4.69,0.88,35557.62,4.78,5.33
2014-10-24,2125.84,2119.03,2129.11,2116.22,94591.0,623710.0,-0.2,4.68,0.87,35503.76,4.79,5.38
2014-10-27,2109.92,2083.27,2110.57,2079.27,116712.0,734450.0,-1.69,4.6,0.86,34987.47,4.87,5.35
2014-10-28,2086.1,2107.72,2108.47,2086.1,97766.0,609970.0,1.17,4.65,0.87,35357.33,4.82,5.34
2014-10-29,2111.09,2132.8,2141.64,2106.48,166399.0,1036292.0,1.19,4.71,0.87,35795.97,4.76,5.41
2014-10-30,2132.8,2159.38,2166.62,2124.95,254490.0,1517050.0,1.25,4.76,0.87,36238.76,4.7,5.47
2014-10-31,2166.71,2238.3,2268.83,2166.71,564795.0,3641699.0,3.65,4.94,0.88,37350.8,4.54,5.61
2014-11-03,2246.75,2219.93,2246.86,2214.31,279425.0,1854016.0,-0.82,4.76,0.87,37054.55,4.57,5.47
2014-11-04,2220.11,2202.73,2220.11,2197.07,199149.0,1299072.0,-0.77,4.73,0.87,36954.31,4.61,5.44
2014-11-05,2201.66,2185.62,2204.56,2176.84,212751.0,1300259.0,-0.78,4.69,0.86,36551.06,4.64,5.45
2014-11-06,2190.76,2186.79,2194.72,2177.62,130134.0,826597.0,0.05,4.69,0.86,36500.41,4.64,5.45
2014-11-07,2185.55,2199.32,2246.0,2180.11,341228.0,2380579.0,0.57,4.72,0.86,36632.46,4.62,5.49
2014-11-10,2253.34,2263.47,2272.73,2230.48,416664.0,2708851.0,2.92,4.86,0.89,37681.24,4.48,5.46
2014-11-11,2276.09,2332.83,2384.96,2276.09,869454.0,5234954.0,3.06,5.01,0.92,39421.46,4.35,5.45
2014-11-12,2306.9,2326.76,2326.76,2287.8,359087.0,2072952.0,-0.26,4.99,0.91,39012.59,4.36,5.48
2014-11-13,2333.81,2316.39,2370.77,2311.91,385431.0,2389060.0,-0.45,4.97,0.91,38918.6,4.38,5.46
2014-11-14,2309.8,2304.03,2318.05,2278.81,246616.0,1479036.0,-0.53,4.94,0.91,38904.79,4.41,5.43
2014-11-17,2323.3,2264.84,2330.08,2263.88,257814.0,1517663.0,-1.7,4.86,0.89,38261.6,4.48,5.46
2014-11-18,2267.17,2221.31,2267.17,2215.28,262930.0,1516653.0,-1.92,4.77,0.87,37528.71,4.57,5.48
2014-11-19,2216.77,2217.87,2226.45,2205.38,161256.0,958652.0,-0.15,4.76,0.87,37420.9,4.58,5.47
2014-11-20,2209.7,2219.31,2229.8,2199.84,164064.0,1021549.0,0.07,4.76,0.87,37418.86,4.57,5.47
2014-11-21,2219.36,2257.08,2261.55,2203.8,235164.0,1514220.0,1.7,4.84,0.89,37967.65,4.5,5.44
2014-11-24,2220.32,2259.48,2282.45,2207.93,455070.0,3013240.0,0.11,4.85,0.89,37955.42,4.49,5.45
2014-11-25,2253.76,2291.45,2296.54,2245.43,330601.0,2148577.0,1.41,4.92,0.9,38476.47,4.43,5.47
2014-11-26,2297.5,2346.88,2360.14,2291.45,507761.0,3352879.0,2.42,5.04,0.92,39339.62,4.33,5.48
2014-11-27,2368.4,2383.73,2402.01,2347.43,601197.0,3763594.0,1.57,5.11,0.94,39865.56,4.26,5.44
2014-11-28,2388.87,2578.3,2581.45,2383.29,1164786.0,7702286.0,8.16,5.53,1.01,42778.92,3.94,5.48
2014-12-01,2600.9,2557.41,2694.0,2555.25,1001122.0,6828729.0,-0.81,5.49,1.0,42664.92,3.97,5.49
2014-12-02,2551.71,2730.49,2759.2,2545.41,1068006.0,7138606.0,6.77,5.86,1.07,45060.8,3.72,5.48
2014-12-03,2740.62,2709.0,2833.54,2671.7,1177540.0,8319285.0,-0.79,5.81,1.06,44183.99,3.75,5.48
2014-12-04,2720.91,2887.63,2887.86,2691.19,1099929.0,7850620.0,6.59,6.2,1.13,46447.91,3.52,5.49
2014-12-05,2914.32,2968.49,3054.7,2817.82,1480438.0,10663117.0,2.8,6.37,1.16,48726.42,,5.49
2014-12-08,2920.8,3016.67,3061.46,2880.63,1296308.0,9347572.0,1.62,6.47,1.18,49215.07,3.41,5.48
2014-12-09,2962.4,2753.18,3072.24,2733.17,1408986.0,10132619.0,-8.73,5.9,1.08,44834.44,3.73,5.46
2014-12-10,2763.69,2857.57,2882.22,2641.41,970217.0,6810305.0,3.79,6.13,1.12,46071.8,3.6,5.47
2014-12-11,2808.27,2830.2,2926.05,2788.38,673547.0,5216534.0,-0.96,6.07,1.11,45360.85,3.63,5.47
2014-12-12,2821.55,2802.3,2878.66,2775.98,501370.0,3726853.0,-0.99,6.01,1.09,45170.23,3.67,5.51
2014-12-15,2764.75,2746.63,2764.75,2697.07,477205.0,3315854.0,-1.99,5.89,1.07,44367.78,3.74,5.5
2014-12-16,2739.44,2871.76,2871.76,2731.08,704729.0,5034930.0,4.56,6.16,1.12,46101.77,3.58,5.5
2014-12-17,2890.58,3072.45,3114.34,2868.17,1484656.0,11545724.0,6.99,6.59,1.2,48794.64,3.39,5.49
2014-12-18,3111.65,3025.58,3112.44,2993.16,871577.0,7089842.0,-1.53,6.49,1.17,47706.26,3.44,5.55
2014-12-19,3025.23,3071.84,3097.86,2982.94,810190.0,6011654.0,1.53,6.6,1.19,48577.05,3.39,5.55
2014-12-22,3077.73,3239.33,3325.52,3077.73,1663409.0,11782821.0,5.45,6.96,1.25,51895.41,3.21,5.57
2014-12-23,3157.72,3124.67,3275.62,3104.64,1032341.0,7180739.0,-3.54,6.71,1.21,49568.0,3.33,5.55
2014-12-24,3115.64,2999.8,3124.91,2943.68,777228.0,5652061.0,-4.0,6.44,1.16,47561.5,3.47,5.55
2014-12-25,3066.34,3139.01,3162.95,3016.28,804171.0,6127115.0,4.64,6.71,1.2,49502.68,3.42,5.59
2014-12-26,3151.69,3243.13,3249.55,3125.46,948226.0,7272264.0,3.32,6.93,1.24,51227.39,3.31,5.59
2014-12-29,3362.48,3243.04,3430.98,3191.79,1125442.0,9163544.0,0.0,6.93,1.24,51204.34,3.31,5.59
2014-12-30,3249.52,3342.35,3364.17,3234.02,949521.0,7510132.0,3.06,7.14,1.28,52813.81,3.21,5.58
2014-12-31,3347.77,3429.09,3434.7,3289.97,1093487.0,8429082.0,2.6,7.33,1.31,54655.15,3.13,5.6
2015-01-05,3454.2,3487.86,3532.96,3394.02,1124399.0,8776200.0,1.71,7.45,1.33,56461.98,3.12,5.6
2015-01-06,3441.49,3452.59,3588.56,3414.91,1074532.0,8264207.0,-1.01,7.37,1.32,56646.1,3.15,5.58
2015-01-07,3403.59,3405.26,3464.08,3350.83,726895.0,5669385.0,-1.37,7.27,1.3,55971.28,3.2,5.59
2015-01-08,3417.38,3279.05,3419.86,3271.24,658088.0,4950320.0,-3.71,7.0,1.25,53709.02,3.32,5.6
2015-01-09,3263.15,3312.14,3488.06,3243.56,1042957.0,7954020.0,1.01,7.07,1.27,54409.66,3.39,5.57
2015-01-12,3293.28,3268.84,3333.68,3209.11,614140.0,4800732.0,-1.31,7.0,1.25,53984.45,3.34,5.6
2015-01-13,3254.72,3249.67,3293.35,3234.52,362257.0,2760980.0,-0.59,6.96,1.24,53894.78,3.36,5.61
