,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-08-02,50.49,4.05,3.53,51.76,4.25,3.08,50.19,4.33,7.04,38.87,3.67,6.26,8.21,0.68,10516.98,3036.274,3020.872,2973.072,3036.274,,583393100.0,8915150765.0
2011-08-03,50.96,4.09,3.55,52.0,4.27,3.1,50.86,4.33,7.12,40.89,3.71,6.32,8.21,0.68,10591.37,2986.789,3036.235,2978.787,3046.143,3020.872,574490400.0,9249554273.0
2011-08-04,50.88,4.09,3.56,52.03,4.28,3.1,50.76,4.3,7.13,40.3,3.71,6.31,8.22,0.68,10588.24,3037.737,3040.864,3027.148,3059.42,3036.235,501969600.0,7571652359.0
2011-08-05,49.76,4.0,3.43,51.06,4.2,3.02,49.22,4.22,6.98,40.47,3.68,6.06,8.22,0.69,10399.88,2947.83,2982.663,2925.824,2999.554,3040.864,663611600.0,8863610059.0
2011-08-08,47.0,3.77,3.18,47.95,3.99,2.85,46.16,4.03,6.62,38.66,3.44,5.73,8.32,0.72,9889.65,2937.935,2834.722,2777.868,2953.873,2982.663,892186200.0,11247437866.0
2011-08-09,46.85,3.74,3.16,48.08,4.0,2.86,45.83,3.96,6.63,38.51,3.43,5.61,8.32,0.72,9891.31,2753.577,2839.905,2690.718,2855.275,2834.722,860908400.0,10663202352.0
2011-08-10,47.71,3.8,3.2,49.03,4.07,2.9,47.06,4.05,6.72,39.23,3.49,5.79,8.3,0.71,10057.97,2877.438,2890.747,2875.106,2917.669,2839.905,870396900.0,11490922329.0
2011-08-11,48.45,3.86,3.23,49.61,4.12,2.92,47.55,4.07,6.83,40.43,3.55,5.69,8.29,0.7,10203.0,2826.46,2928.466,2818.094,2928.466,2890.747,847287000.0,10754716302.0
2011-08-12,49.17,3.93,3.35,50.46,4.19,3.01,48.06,4.17,7.02,40.52,3.6,5.97,8.31,0.69,10373.65,2954.014,2979.445,2954.014,3004.138,2928.466,924417900.0,12228691590.0
2011-08-15,50.11,4.01,3.4,51.16,4.25,3.05,48.8,4.26,6.92,42.32,3.67,6.08,8.31,0.68,10550.22,2991.55,3025.74,2989.225,3025.878,2979.445,1297216800.0,12539222889.0
2011-08-16,49.59,3.98,3.36,50.27,4.21,3.03,48.61,4.21,6.89,42.54,3.65,6.12,8.38,0.69,10455.38,3030.727,2997.074,2986.383,3038.194,3025.74,925285700.0,10858923143.0
2011-08-17,49.45,3.97,3.35,49.79,4.19,3.0,48.38,4.17,6.66,42.38,3.74,6.0,8.42,0.69,10414.78,2989.73,2984.15,2967.328,3004.389,2997.074,731058300.0,8835512009.0
2011-08-18,48.29,3.91,3.31,48.21,4.11,2.94,47.65,4.08,6.49,40.43,3.68,5.99,8.53,0.7,10221.24,2979.468,2938.256,2932.062,2988.815,2984.15,719975900.0,9859327902.0
2011-08-19,47.89,3.89,3.28,47.76,4.08,2.92,48.26,4.12,6.42,40.23,3.61,6.08,8.54,0.71,10155.68,2878.184,2915.598,2866.746,2915.598,2938.256,628109600.0,8543261283.0
2011-08-22,47.69,3.88,3.26,47.13,4.03,2.88,47.22,4.07,6.36,40.74,3.7,6.05,8.55,0.71,10061.28,2916.892,2884.301,2872.777,2939.603,2915.598,619752900.0,8735380018.0
2011-08-23,48.75,3.97,3.31,48.01,4.11,2.93,49.17,4.13,6.34,42.2,3.79,6.29,8.56,0.7,10269.07,2894.441,2943.667,2892.833,2943.696,2884.301,658351300.0,9898379520.0
2011-08-24,48.83,3.98,3.32,48.21,4.14,2.96,48.74,4.15,6.37,42.32,3.81,6.1,8.59,0.69,10340.52,2957.124,2963.113,2954.908,2990.701,2943.667,778642400.0,12207339081.0
2011-08-25,49.5,4.03,3.35,48.91,4.19,2.98,49.27,4.21,6.44,42.34,3.85,6.14,8.57,0.68,10465.45,2963.07,3001.004,2944.767,3001.004,2963.113,746699100.0,10169585095.0
2011-08-26,49.78,4.05,3.36,49.14,4.21,2.99,49.91,4.21,6.42,41.42,3.86,6.37,8.57,0.68,10509.59,2995.831,3014.512,2987.096,3022.549,3001.004,664435500.0,9795032824.0
2011-08-29,49.21,4.03,3.32,48.43,4.19,2.95,49.16,4.13,6.27,39.91,3.79,6.1,8.65,0.69,10452.87,3001.008,2998.504,2986.499,3011.171,3014.512,739388100.0,9739947308.0
2011-08-30,48.67,3.97,3.29,48.54,4.14,2.92,48.41,4.07,6.26,38.98,3.64,6.22,8.54,0.69,10308.96,3014.234,2963.093,2962.684,3031.739,2998.504,830220900.0,10406426988.0
2011-08-31,48.17,3.93,3.26,48.18,4.1,2.9,47.81,4.04,6.25,38.59,3.65,5.93,8.52,0.7,10210.81,2960.029,2933.636,2903.334,2970.706,2963.093,531160300.0,7298958145.0
2011-09-01,48.01,3.92,3.25,47.89,4.08,2.89,47.4,4.05,6.17,37.44,3.59,5.9,8.52,0.71,10151.02,2936.692,2916.024,2904.929,2960.627,2933.636,488125400.0,6672347859.0
2011-09-02,47.59,3.88,3.23,47.44,4.05,2.88,47.42,3.97,6.11,38.74,3.56,5.86,8.53,0.71,10075.09,2910.81,2895.001,2876.337,2923.918,2916.024,508147000.0,7383836106.0
2011-09-05,46.37,3.77,3.16,46.22,3.94,2.81,45.83,3.88,6.05,38.22,3.52,5.71,8.53,0.73,9811.63,2868.977,2818.286,2816.826,2868.977,2895.001,434664700.0,6093806330.0
2011-09-06,45.84,3.74,3.15,45.85,3.91,2.79,45.36,3.78,6.03,37.32,3.52,5.64,8.53,0.74,9725.99,2797.621,2795.731,2783.07,2822.6,2818.286,383656800.0,5519692363.0
2011-09-07,47.03,3.83,3.21,46.93,4.0,2.85,46.93,3.9,6.2,38.3,3.61,5.8,8.53,0.72,9961.7,2809.564,2862.311,2804.829,2862.562,2795.731,460236900.0,6447069084.0
2011-09-08,46.56,3.8,3.18,46.59,3.97,2.84,45.87,3.88,6.14,37.92,3.53,5.75,8.53,0.72,9884.79,2870.953,2838.904,2837.39,2880.425,2862.311,456199100.0,6864442798.0
