,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2006-02-27,18.27,1.56,0.92,14.95,1.63,1.02,18.32,1.62,1.33,14.79,1.34,1.11,10.9,3.18,10123.38,1094.707,1081.884,1077.999,1096.725,,1571815900.0,7917723512.0
2006-02-28,18.52,1.56,0.93,15.53,1.7,1.09,18.58,1.63,1.33,14.95,1.34,1.12,10.95,2.99,11068.56,1080.018,1087.72,1061.232,1088.403,1081.884,1626712200.0,8441070572.0
2006-03-01,18.71,1.57,0.94,15.66,1.72,1.1,18.69,1.64,1.35,14.81,1.33,1.17,10.98,2.96,11301.77,1088.589,1096.321,1084.955,1097.715,1087.72,1741488900.0,9454604122.0
2006-03-02,18.4,1.53,0.91,15.28,1.67,1.05,18.39,1.59,1.31,14.43,1.32,1.13,10.93,3.02,11188.63,1096.021,1071.564,1066.104,1096.04,1096.321,2158607000.0,10987254229.0
2006-03-03,18.5,1.54,0.91,15.4,1.69,1.08,18.18,1.6,1.29,14.65,1.32,1.11,10.97,2.95,11563.21,1070.439,1074.124,1057.568,1077.105,1071.564,1742029700.0,9280408517.0
2006-03-06,18.53,1.53,0.9,15.5,1.69,1.07,18.11,1.59,1.29,14.54,1.33,1.11,10.9,2.96,11645.11,1074.412,1069.456,1067.004,1078.209,1074.124,1411873100.0,7398787228.0
2006-03-07,17.96,1.49,0.87,15.02,1.64,1.03,17.53,1.54,1.25,14.23,1.28,1.07,10.92,3.04,11391.67,1068.578,1039.365,1037.587,1068.79,1069.456,1681306400.0,8487094230.0
2006-03-08,17.99,1.47,0.86,14.93,1.61,1.0,17.73,1.52,1.23,14.08,1.27,1.06,10.78,3.05,11496.77,1036.575,1034.93,1021.776,1039.766,1039.365,1506240700.0,7558372754.0
2006-03-09,17.96,1.46,0.85,14.91,1.61,0.98,17.62,1.5,1.21,14.08,1.29,1.05,10.8,3.05,11583.17,1034.657,1031.877,1028.979,1039.28,1034.93,1075348100.0,5323403396.0
2006-03-10,18.07,1.47,0.85,15.03,1.62,0.98,17.78,1.52,1.21,14.09,1.31,1.05,10.78,3.03,11713.78,1032.279,1039.013,1032.279,1040.453,1031.877,1055537800.0,5474475190.0
2006-03-13,18.35,1.48,0.86,15.42,1.65,1.0,18.03,1.55,1.21,14.24,1.34,1.07,10.7,2.95,12050.13,1039.182,1052.156,1038.851,1053.596,1039.013,1202141200.0,5985506861.0
2006-03-14,18.43,1.47,0.86,15.45,1.64,1.0,17.98,1.54,1.2,14.67,1.33,1.06,10.61,2.95,12073.18,1053.016,1050.841,1041.728,1053.44,1052.156,1076399100.0,5498693750.0
2006-03-15,18.71,1.48,0.87,15.71,1.66,1.02,18.29,1.55,1.21,15.1,1.31,1.07,10.57,2.91,12276.08,1050.419,1065.813,1048.661,1065.813,1050.841,1404179000.0,7482107500.0
2006-03-16,18.66,1.48,0.86,15.69,1.66,1.01,18.27,1.56,1.2,15.21,1.32,1.08,10.58,2.92,12409.75,1065.807,1065.358,1060.822,1066.891,1065.813,1472062300.0,7773756945.0
2006-03-17,18.71,1.48,0.86,15.7,1.66,1.01,18.19,1.56,1.19,15.05,1.32,1.09,10.57,2.92,12406.19,1065.228,1062.814,1057.362,1067.992,1065.358,1416243300.0,7343858280.0
2006-03-20,19.1,1.51,0.88,15.98,1.69,1.03,18.67,1.58,1.21,15.45,1.39,1.1,10.58,2.9,12848.97,1063.408,1082.453,1056.899,1082.723,1062.814,1754342100.0,8973727227.0
2006-03-21,19.2,1.52,0.88,16.04,1.7,1.03,18.81,1.58,1.21,15.57,1.38,1.1,10.6,2.89,12918.74,1083.009,1087.343,1080.691,1097.204,1082.453,2322631100.0,11878448779.0
2006-03-22,19.5,1.53,0.89,16.27,1.72,1.04,19.15,1.61,1.23,15.79,1.41,1.11,10.57,2.85,13199.51,1087.054,1099.584,1082.388,1099.732,1087.343,2190836700.0,11184336083.0
2006-03-23,19.63,1.55,0.88,16.28,1.72,1.01,19.46,1.62,1.25,16.02,1.39,1.11,10.57,2.84,13327.74,1100.428,1104.275,1096.541,1107.296,1099.584,2600338300.0,13180550586.0
2006-03-24,19.5,1.53,0.88,16.21,1.71,1.01,19.36,1.63,1.22,15.66,1.38,1.11,10.55,2.86,13237.89,1104.995,1095.976,1093.8,1108.299,1104.275,2382608000.0,12506290057.0
2006-03-27,19.76,1.55,0.89,16.44,1.73,1.02,19.79,1.64,1.25,16.18,1.4,1.13,10.52,2.82,13447.79,1095.371,1109.726,1088.705,1109.739,1095.976,2121970400.0,10851623048.0
2006-03-28,20.05,1.56,0.89,16.64,1.75,1.03,19.84,1.65,1.25,16.29,1.38,1.12,10.52,2.81,13630.11,1110.626,1118.903,1108.52,1119.651,1109.726,2404444700.0,12391455689.0
2006-03-29,20.23,1.56,0.89,16.68,1.75,1.01,19.83,1.63,1.23,16.26,1.4,1.12,10.49,2.8,13928.21,1119.181,1125.673,1116.116,1139.882,1118.903,3473944100.0,17596475873.0
2006-03-30,20.01,1.53,0.88,16.47,1.74,1.0,19.53,1.6,1.21,15.76,1.4,1.1,10.56,2.79,14121.87,1124.553,1112.069,1111.438,1128.376,1125.673,2711425100.0,14517709760.0
2006-03-31,20.22,1.52,0.88,16.62,1.69,1.0,19.67,1.61,1.22,16.24,1.37,1.11,10.17,2.76,14300.7,1109.962,1120.503,1104.164,1120.842,1112.069,2439989100.0,13116004929.0
2006-04-03,20.58,1.55,0.89,16.97,1.72,1.03,20.07,1.63,1.25,16.68,1.39,1.14,10.14,2.74,15124.89,1121.049,1149.558,1120.889,1149.627,1120.503,3605021300.0,19645580895.0
2006-04-04,20.85,1.57,0.91,17.18,1.74,1.04,20.42,1.65,1.28,16.92,1.41,1.16,10.13,2.7,15813.22,1152.351,1163.881,1145.125,1163.881,1149.558,4112221100.0,22133267572.0
2006-04-05,21.09,1.59,0.92,17.31,1.76,1.05,20.66,1.67,1.31,17.06,1.41,1.17,10.17,2.67,15995.37,1164.028,1175.468,1160.588,1176.152,1163.881,3977834600.0,21139771936.0
2006-04-06,20.89,1.58,0.89,17.15,1.76,1.01,20.82,1.67,1.29,17.01,1.41,1.15,10.26,2.66,16332.81,1176.219,1178.079,1168.254,1187.173,1175.468,4322409800.0,23352381766.0
2006-04-07,21.17,1.58,0.88,17.41,1.74,1.0,20.96,1.67,1.27,16.91,1.41,1.15,9.99,2.67,16436.76,1177.518,1178.753,1161.767,1180.422,1178.079,4184543200.0,22143754033.0
2006-04-10,21.79,1.61,0.91,17.79,1.77,1.02,21.7,1.71,1.31,17.84,1.44,1.18,9.95,2.64,16792.54,1179.605,1198.351,1174.818,1198.549,1178.753,4182356600.0,22048778597.0
2006-04-11,21.85,1.61,0.9,17.8,1.77,1.01,21.52,1.71,1.31,17.89,1.44,1.2,9.94,2.63,16939.16,1200.802,1201.812,1186.085,1205.878,1198.351,4471662600.0,24491995666.0
2006-04-12,21.89,1.6,0.89,17.77,1.75,1.0,21.63,1.69,1.28,17.86,1.43,1.17,9.85,2.65,16961.25,1201.156,1192.583,1190.715,1201.156,1201.812,3840570700.0,20370578356.0
2006-04-13,21.36,1.53,0.85,18.64,1.67,0.96,21.01,1.63,1.25,17.07,1.36,1.11,8.96,2.78,16570.26,1190.824,1155.2,1154.683,1198.28,1192.583,4433186500.0,22575054511.0
2006-04-14,22.12,1.57,0.88,19.27,1.72,0.98,21.84,1.67,1.28,17.81,1.41,1.14,8.93,2.7,17102.41,1151.769,1186.87,1150.982,1187.025,1155.2,3911514900.0,19006233574.0
2006-04-17,22.32,1.57,0.88,19.35,1.72,0.99,22.0,1.68,1.29,17.8,1.43,1.14,8.89,2.69,17245.82,1183.597,1187.57,1177.045,1195.662,1186.87,3946676700.0,20949505841.0
2006-04-18,22.36,1.56,0.88,18.37,1.72,0.99,21.92,1.67,1.27,17.74,1.41,1.14,9.36,2.68,17553.21,1188.475,1193.036,1177.843,1197.484,1187.57,3791589600.0,20375135370.0
2006-04-19,22.42,1.54,0.87,18.58,1.72,0.98,21.97,1.65,1.26,17.57,1.4,1.14,9.26,2.67,17744.04,1193.577,1196.587,1179.384,1198.923,1193.036,4155328800.0,22692602976.0
2006-04-20,22.17,1.52,0.86,18.48,1.71,0.98,21.59,1.64,1.24,17.43,1.38,1.13,9.25,2.74,18637.37,1196.786,1188.768,1179.38,1199.545,1196.587,4482710400.0,25758813822.0
2006-04-21,22.47,1.53,0.86,19.14,1.72,0.97,22.1,1.65,1.26,17.61,1.38,1.11,8.99,2.71,19030.12,1185.706,1204.186,1176.623,1209.67,1188.768,4960250200.0,27793361164.0
2006-04-24,22.14,1.5,0.84,19.17,1.71,0.96,21.96,1.61,1.24,17.38,1.34,1.11,8.92,2.72,18888.77,1208.325,1192.806,1182.718,1212.907,1204.186,5585081600.0,31273645197.0
2006-04-25,22.08,1.49,0.84,19.57,1.72,0.97,22.0,1.63,1.25,17.51,1.36,1.1,8.79,2.72,19431.38,1188.412,1195.459,1167.161,1205.103,1192.806,5263030700.0,30077476696.0
2006-04-26,22.48,1.52,0.85,19.85,1.74,0.98,22.25,1.63,1.27,17.98,1.36,1.11,8.77,2.68,19735.89,1196.175,1210.005,1195.289,1219.915,1195.459,5720696300.0,33884883864.0
2006-04-27,22.44,1.52,0.86,19.74,1.74,0.98,22.32,1.64,1.27,17.8,1.37,1.09,8.81,2.69,19881.7,1211.176,1209.733,1196.05,1214.878,1210.005,4333584200.0,24644066908.0
2006-04-28,22.61,1.52,0.86,19.77,1.76,0.99,23.0,1.65,1.28,18.12,1.39,1.1,8.9,2.66,20131.85,1193.57,1225.803,1179.274,1228.203,1209.733,5248123000.0,30212461802.0
2006-05-08,23.71,1.58,0.9,21.06,1.84,1.04,23.99,1.71,1.33,19.2,1.45,1.15,8.74,2.55,21152.08,1232.872,1280.978,1232.872,1281.259,1225.803,5970965400.0,33996850505.0
2006-05-09,24.54,1.64,0.93,21.79,1.9,1.07,25.13,1.79,1.37,19.78,1.51,1.18,8.72,2.46,21902.4,1290.232,1322.063,1284.475,1323.915,1280.978,7678008800.0,43749719655.0
2006-05-10,25.03,1.67,0.95,22.31,1.93,1.09,25.2,1.82,1.39,20.2,1.52,1.2,8.65,2.42,22366.83,1330.014,1342.277,1312.325,1350.37,1322.063,7906687200.0,45514764318.0
2006-05-11,24.66,1.65,0.94,22.04,1.91,1.08,24.85,1.78,1.38,20.12,1.49,1.21,8.67,2.45,22133.89,1343.281,1325.509,1325.09,1377.464,1342.277,8829847300.0,51791452286.0
2006-05-12,25.62,1.7,0.98,22.92,1.97,1.12,25.8,1.85,1.44,20.78,1.58,1.22,8.6,2.38,23065.87,1322.401,1372.445,1318.81,1372.633,1325.509,7577254200.0,45137349184.0
2006-05-15,26.93,1.79,1.03,23.99,2.08,1.18,26.84,1.94,1.49,22.09,1.64,1.29,8.67,2.25,24738.62,1391.789,1442.677,1377.834,1442.92,1372.445,10381938200.0,62072727331.0
2006-05-16,25.91,1.72,0.99,23.21,2.01,1.14,26.68,1.87,1.42,20.85,1.58,1.24,8.66,2.32,24164.74,1448.413,1397.748,1386.884,1469.795,1442.677,10456451600.0,64200632068.0
2006-05-17,26.46,1.76,1.01,23.48,2.03,1.16,27.13,1.89,1.47,21.38,1.59,1.28,8.65,2.29,24938.81,1395.206,1403.224,1368.455,1423.848,1397.748,8154103700.0,50233550657.0
2006-05-18,26.63,1.77,1.02,23.57,2.02,1.15,27.3,1.89,1.49,21.49,1.63,1.28,8.57,2.3,25034.34,1388.468,1401.497,1364.381,1412.502,1403.224,7127390400.0,42114099582.0
2006-05-19,27.47,1.82,1.05,24.24,2.07,1.19,28.21,1.92,1.53,22.21,1.69,1.32,8.54,2.24,25741.53,1402.244,1439.614,1395.051,1444.664,1401.497,7859340100.0,46915829086.0
2006-05-22,28.02,1.87,1.08,24.27,2.05,1.18,28.82,2.0,1.58,22.53,1.71,1.34,8.45,2.21,26461.08,1438.241,1449.562,1430.874,1464.669,1439.614,9114767500.0,52084966368.0
