,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2000-06-12,1361.68,1378.34,1392.3,1338.27,23025.0,222603.0,0.81,51.02,4.06,1076.68,0.52,12.57
2000-06-13,1381.23,1398.15,1411.1,1366.55,22025.0,220292.0,1.44,51.76,4.12,1092.66,0.56,12.56
2000-06-14,1401.3,1396.76,1426.75,1378.81,33819.0,322717.0,-0.1,51.79,4.12,1091.58,0.5,12.57
2000-06-15,1398.46,1404.96,1423.32,1379.14,23454.0,255332.0,0.59,52.05,4.15,1098.05,0.5,12.54
2000-06-16,1407.41,1390.41,1426.79,1377.44,26550.0,285851.0,-1.04,51.5,4.1,1090.92,0.5,12.56
2000-06-19,1388.19,1387.44,1414.34,1366.8,21207.0,226419.0,-0.21,51.35,4.09,1088.29,0.48,12.56
2000-06-20,1388.88,1376.88,1407.06,1357.02,17458.0,172715.0,-0.76,50.79,4.04,1076.51,0.49,12.57
2000-06-21,1376.74,1392.3,1404.3,1362.49,15189.0,162174.0,1.12,51.51,4.1,1092.07,0.46,12.56
2000-06-22,1397.64,1398.2,1419.56,1377.92,22692.0,203750.0,0.42,51.68,4.11,1095.34,0.47,12.57
2000-06-23,1400.04,1412.64,1427.46,1384.64,25076.0,240545.0,1.03,52.57,4.17,1122.47,0.45,12.61
2000-06-26,1415.86,1428.72,1449.86,1400.65,29287.0,286439.0,1.14,53.14,4.21,1129.36,0.43,12.62
2000-06-27,1433.58,1436.99,1465.01,1413.97,39892.0,348950.0,0.58,53.48,4.23,1137.23,0.5,12.64
2000-06-28,1435.97,1426.34,1458.74,1410.68,29515.0,277417.0,-0.74,53.07,4.2,1128.69,0.47,12.64
2000-06-29,1424.16,1415.47,1442.96,1393.05,26326.0,253889.0,-0.76,52.65,4.17,1120.63,0.47,12.63
2000-06-30,1414.09,1408.0,1438.21,1389.15,25062.0,253926.0,-0.53,52.35,4.14,1120.56,0.47,12.64
2000-07-03,1398.53,1381.77,1418.55,1361.1,23764.0,239636.0,-1.86,51.33,4.06,1094.7,0.49,12.64
2000-07-04,1378.09,1398.11,1407.14,1364.64,16519.0,170712.0,1.18,51.96,4.11,1107.78,0.48,12.64
2000-07-05,1400.47,1397.6,1422.33,1383.31,15469.0,168569.0,-0.04,51.95,4.11,1107.26,0.48,12.64
2000-07-06,1398.95,1392.71,1413.24,1377.9,13046.0,140754.0,-0.35,51.77,4.09,1103.95,0.36,12.66
2000-07-07,1394.89,1421.43,1434.63,1386.45,23184.0,218898.0,2.06,52.86,4.18,1131.38,0.35,12.65
2000-07-10,1423.86,1437.0,1452.85,1405.47,31949.0,300985.0,1.1,53.47,4.22,1138.86,0.35,12.67
2000-07-11,1441.61,1443.64,1468.99,1420.54,33460.0,325455.0,0.46,53.68,4.24,1144.05,0.36,12.66
2000-07-12,1445.9,1452.88,1470.92,1425.7,27527.0,290847.0,0.64,53.99,4.26,1151.36,0.35,12.67
2000-07-13,1453.8,1443.38,1483.34,1418.78,34239.0,381819.0,-0.65,53.71,4.2,1152.82,0.37,12.79
2000-07-14,1445.45,1463.97,1488.04,1424.45,49130.0,480823.0,1.43,54.7,4.28,1177.97,0.37,12.78
2000-07-17,1467.74,1459.81,1496.92,1442.62,51085.0,453846.0,-0.28,54.55,4.26,1169.71,0.37,12.81
2000-07-18,1459.41,1469.21,1486.8,1442.73,26023.0,258673.0,0.64,54.91,4.29,1177.3,0.37,12.8
2000-07-19,1473.67,1465.87,1490.54,1449.49,21282.0,228990.0,-0.23,54.96,4.28,1185.29,0.37,12.84
2000-07-20,1466.6,1462.07,1485.54,1444.22,22894.0,231389.0,-0.26,54.82,4.27,1182.25,0.38,12.84
2000-07-21,1464.69,1467.24,1489.92,1448.07,20959.0,222881.0,0.35,54.99,4.28,1191.49,0.37,12.85
2000-07-24,1470.32,1460.75,1485.98,1442.22,20371.0,210698.0,-0.44,54.71,4.26,1180.79,0.38,12.84
2000-07-25,1461.03,1460.3,1482.37,1438.84,16294.0,174100.0,-0.03,54.66,4.25,1180.42,0.38,12.86
2000-07-26,1463.65,1472.19,1487.98,1449.37,18958.0,206168.0,0.81,55.21,4.28,1192.44,0.36,12.9
2000-07-27,1475.24,1471.03,1499.37,1454.1,25292.0,256912.0,-0.08,55.16,4.26,1191.04,0.35,12.95
2000-07-28,1472.64,1473.4,1495.99,1452.12,25710.0,263107.0,0.16,55.29,4.28,1198.33,0.34,12.92
2000-07-31,1473.71,1476.32,1495.98,1449.31,25145.0,261097.0,0.2,55.59,4.28,1205.7,0.34,12.99
2000-08-01,1479.29,1480.97,1502.92,1462.45,17269.0,187584.0,0.32,55.93,4.29,1208.91,0.35,13.04
2000-08-02,1482.73,1483.04,1501.92,1462.35,18376.0,196607.0,0.14,56.13,4.29,1219.15,0.34,13.08
2000-08-03,1484.71,1489.4,1509.13,1468.61,25005.0,272211.0,0.43,56.41,4.32,1224.34,0.34,13.06
2000-08-04,1490.78,1476.68,1510.23,1461.56,22709.0,250530.0,-0.85,55.95,4.29,1219.46,0.34,13.04
2000-08-07,1472.95,1486.19,1500.18,1453.09,20885.0,231350.0,0.64,56.46,4.31,1224.35,0.34,13.1
2000-08-08,1488.94,1491.22,1511.08,1470.62,19149.0,221096.0,0.34,56.66,4.32,1228.47,0.34,13.12
2000-08-09,1492.72,1494.98,1517.19,1475.26,22716.0,263688.0,0.25,56.77,4.32,1231.49,0.34,13.14
2000-08-10,1498.63,1493.48,1517.68,1473.74,24646.0,283289.0,-0.1,56.73,4.32,1230.31,0.34,13.13
2000-08-11,1495.56,1491.84,1516.01,1474.4,20466.0,241504.0,-0.11,56.65,4.33,1234.78,0.34,13.08
2000-08-14,1493.23,1506.0,1521.53,1479.48,20264.0,235035.0,0.95,57.23,4.41,1240.46,0.34,12.98
2000-08-15,1508.88,1510.1,1529.52,1489.44,17629.0,217966.0,0.27,57.32,4.41,1243.86,0.34,13.0
2000-08-16,1513.48,1521.93,1537.49,1496.64,22188.0,258902.0,0.78,57.71,4.44,1253.41,0.34,13.0
2000-08-17,1526.05,1522.46,1547.34,1506.42,24708.0,277781.0,0.03,57.73,4.43,1253.87,0.34,13.03
2000-08-18,1525.34,1524.31,1544.05,1505.01,21270.0,244890.0,0.12,57.77,4.43,1261.54,0.33,13.04
2000-08-21,1529.01,1546.87,1562.63,1515.11,29798.0,342368.0,1.48,58.68,4.5,1273.39,0.33,13.04
2000-08-22,1548.71,1513.6,1570.1,1506.15,27608.0,325034.0,-2.15,57.36,4.42,1245.17,0.34,12.98
2000-08-23,1499.74,1498.24,1527.07,1424.96,37607.0,411226.0,-1.01,56.72,4.36,1231.55,0.34,13.01
2000-08-24,1500.68,1503.51,1522.81,1475.51,23904.0,278920.0,0.35,56.95,4.37,1235.97,0.34,13.03
2000-08-25,1506.18,1516.6,1529.13,1492.2,17833.0,214879.0,0.87,57.47,4.42,1253.62,0.34,13.0
2000-08-28,1521.59,1530.11,1543.8,1504.36,20663.0,244392.0,0.89,57.94,4.47,1256.89,0.34,12.96
2000-08-29,1532.3,1538.17,1555.04,1513.71,20436.0,245908.0,0.53,58.18,4.49,1263.0,0.34,12.96
2000-08-30,1542.19,1514.69,1555.81,1505.28,21953.0,266832.0,-1.53,57.35,4.42,1244.83,0.34,12.98
2000-08-31,1504.08,1471.12,1516.29,1462.41,24097.0,273729.0,-2.88,55.66,4.29,1208.34,0.35,12.97
2000-09-01,1459.06,1452.47,1482.54,1442.17,17764.0,196940.0,-1.27,57.57,4.24,1200.58,0.35,13.58
2000-09-04,1448.78,1462.81,1474.34,1428.79,13949.0,154096.0,0.71,57.94,4.27,1203.18,0.35,13.57
2000-09-05,1468.27,1431.93,1482.25,1420.56,13533.0,152929.0,-2.11,56.74,4.18,1177.59,0.36,13.57
2000-09-06,1425.12,1404.59,1443.89,1392.89,15785.0,169532.0,-1.91,55.68,4.1,1155.1,0.36,13.58
2000-09-07,1408.64,1425.25,1446.38,1402.11,13087.0,141242.0,1.47,56.48,4.16,1172.37,0.36,13.58
2000-09-08,1429.85,1433.72,1450.06,1412.46,12149.0,132384.0,0.59,56.7,4.18,1186.88,0.35,13.56
2000-09-11,1437.21,1447.75,1460.26,1420.39,11035.0,122702.0,0.98,57.25,4.22,1192.97,0.35,13.57
2000-09-12,1450.47,1456.81,1469.97,1431.38,11099.0,129194.0,0.63,57.68,4.23,1204.65,0.35,13.64
2000-09-13,1458.0,1470.21,1490.25,1441.89,20364.0,205400.0,0.92,58.39,4.27,1223.15,0.35,13.67
2000-09-14,1471.92,1458.3,1485.1,1444.79,13931.0,155422.0,-0.81,57.84,4.23,1212.77,0.35,13.67
2000-09-15,1456.67,1462.14,1474.87,1438.87,11530.0,132263.0,0.26,57.99,4.24,1221.43,0.35,13.68
2000-09-18,1464.03,1443.26,1482.18,1433.73,10945.0,126920.0,-1.29,57.2,4.18,1199.88,0.34,13.68
2000-09-19,1434.55,1410.09,1444.55,1396.43,11628.0,126495.0,-2.3,55.91,4.09,1172.4,0.34,13.67
2000-09-20,1413.4,1431.45,1446.54,1397.19,11732.0,128742.0,1.51,56.7,4.15,1190.24,0.34,13.66
2000-09-21,1435.68,1416.17,1449.59,1407.48,10163.0,115309.0,-1.07,56.07,4.1,1177.57,0.34,13.68
2000-09-22,1412.6,1403.34,1426.66,1391.41,8990.0,95989.0,-0.91,55.56,4.06,1174.13,0.34,13.68
2000-09-25,1401.74,1385.04,1416.76,1376.54,7414.0,81397.0,-1.3,54.76,4.0,1152.12,0.35,13.69
2000-09-26,1387.3,1394.29,1410.03,1371.83,7133.0,85596.0,0.67,55.13,4.03,1159.86,0.35,13.68
2000-09-27,1397.12,1412.6,1419.92,1386.99,6858.0,83015.0,1.31,55.88,4.08,1175.25,0.34,13.7
2000-09-28,1413.52,1394.67,1426.34,1383.83,7031.0,80618.0,-1.27,55.2,4.03,1161.49,0.34,13.7
2000-09-29,1397.46,1411.69,1424.42,1389.8,8790.0,105068.0,1.22,55.89,4.06,1183.37,0.34,13.77
2000-10-09,1414.96,1422.63,1433.89,1391.58,9452.0,114566.0,0.78,56.44,4.07,1202.77,0.33,13.87
2000-10-10,1425.84,1445.67,1455.78,1414.86,11880.0,140055.0,1.62,57.24,4.11,1237.65,0.33,13.93
2000-10-11,1449.74,1436.99,1463.07,1423.69,13448.0,149849.0,-0.6,56.89,4.08,1232.09,0.33,13.94
2000-10-12,1435.55,1438.25,1457.51,1413.99,15106.0,167330.0,0.09,56.91,4.08,1233.16,0.33,13.95
2000-10-13,1440.62,1434.63,1460.73,1420.33,12849.0,150328.0,-0.25,56.75,4.07,1236.16,0.33,13.94
2000-10-16,1434.67,1419.19,1448.84,1405.12,11240.0,123951.0,-1.08,55.99,4.02,1215.27,0.33,13.93
2000-10-17,1418.32,1427.44,1441.14,1404.91,8415.0,97045.0,0.58,56.39,4.05,1223.55,0.33,13.92
2000-10-18,1431.19,1439.8,1453.44,1415.79,10492.0,130128.0,0.87,56.99,4.09,1235.84,0.33,13.93
2000-10-19,1443.79,1430.93,1455.97,1418.73,9396.0,113958.0,-0.62,56.62,4.06,1227.85,0.35,13.95
2000-10-20,1431.35,1450.62,1462.66,1413.91,14265.0,190998.0,1.38,57.54,4.12,1252.03,0.34,13.97
2000-10-23,1457.56,1465.07,1480.12,1438.95,14423.0,198065.0,1.0,58.09,4.16,1257.81,0.34,13.96
2000-10-24,1469.16,1464.3,1483.2,1446.23,11534.0,151780.0,-0.05,58.09,4.16,1257.17,0.34,13.96
2000-10-25,1466.95,1478.24,1496.77,1451.43,17360.0,235592.0,0.95,58.62,4.2,1269.2,0.34,13.96
2000-10-26,1478.89,1470.3,1492.88,1457.04,11878.0,152723.0,-0.54,58.34,4.18,1262.28,0.34,13.96
2000-10-27,1471.82,1481.0,1497.09,1454.11,15269.0,210814.0,0.73,58.78,4.21,1278.17,0.34,13.96
2000-10-30,1480.9,1497.24,1514.48,1463.94,17651.0,234816.0,1.1,59.47,4.26,1285.11,0.32,13.96
2000-10-31,1499.3,1480.74,1521.44,1469.85,16547.0,218283.0,-1.1,58.78,4.21,1270.91,0.33,13.96
2000-11-01,1479.56,1498.91,1510.18,1467.68,11951.0,160401.0,1.23,59.55,4.26,1286.68,0.32,13.98
2000-11-02,1504.49,1509.27,1535.94,1488.89,21555.0,250417.0,0.69,59.97,4.29,1295.54,0.32,13.98
2000-11-03,1510.56,1505.25,1531.8,1485.88,17406.0,215092.0,-0.27,59.77,4.28,1299.02,0.32,13.96
2000-11-06,1505.99,1512.44,1533.63,1489.0,17583.0,220251.0,0.48,60.08,4.29,1300.77,0.32,14.0
2000-11-07,1514.6,1514.99,1534.77,1494.12,16032.0,200838.0,0.17,60.19,4.3,1302.98,0.32,14.0
2000-11-08,1517.86,1519.39,1535.86,1499.73,14033.0,177285.0,0.29,60.37,4.31,1306.8,0.32,14.01
2000-11-09,1523.32,1533.3,1547.91,1505.18,19785.0,236688.0,0.92,61.02,4.36,1318.8,0.31,14.0
2000-11-10,1537.82,1540.34,1562.34,1516.34,27851.0,320175.0,0.46,61.31,4.38,1332.64,0.31,14.0
2000-11-13,1546.27,1557.6,1576.07,1528.82,30236.0,351924.0,1.12,62.02,4.43,1339.82,0.31,14.0
2000-11-14,1559.03,1567.26,1582.69,1536.28,22928.0,277775.0,0.62,62.46,4.46,1348.2,0.31,14.0
2000-11-15,1571.29,1573.97,1598.62,1549.21,25597.0,316057.0,0.43,62.63,4.47,1354.07,0.3,14.01
2000-11-16,1574.36,1583.44,1601.91,1559.16,29094.0,359113.0,0.6,63.29,4.5,1377.1,0.3,14.06
2000-11-17,1586.54,1581.43,1607.71,1562.23,26702.0,327065.0,-0.13,63.27,4.5,1383.12,0.3,14.06
2000-11-20,1580.75,1588.96,1605.66,1558.38,22683.0,286492.0,0.48,63.52,4.52,1385.54,0.3,14.05
2000-11-21,1591.14,1582.37,1613.54,1569.15,19082.0,242706.0,-0.41,63.22,4.5,1379.78,0.3,14.05
2000-11-22,1581.29,1605.28,1616.89,1569.32,20916.0,254536.0,1.45,63.49,4.57,1399.87,0.3,13.89
2000-11-23,1612.57,1616.91,1642.05,1593.45,27145.0,319888.0,0.72,63.98,4.6,1410.06,0.3,13.91
2000-11-24,1616.13,1557.13,1632.93,1540.17,30502.0,375380.0,-3.7,61.61,4.43,1365.74,0.31,13.91
2000-11-27,1545.8,1561.66,1581.48,1527.54,19462.0,242836.0,0.29,61.76,4.44,1364.39,0.31,13.91
2000-11-28,1566.63,1586.96,1598.88,1558.02,15873.0,198154.0,1.62,62.75,4.51,1386.61,0.3,13.91
2000-11-29,1589.52,1578.05,1604.04,1557.99,17100.0,206330.0,-0.56,62.47,4.49,1378.79,0.3,13.91
2000-11-30,1576.37,1572.63,1592.9,1555.42,13041.0,162364.0,-0.34,62.28,4.47,1374.01,0.3,13.93
2000-12-01,1576.4,1580.66,1598.13,1560.97,13066.0,167828.0,0.51,62.54,4.49,1388.07,0.3,13.93
2000-12-04,1584.26,1594.86,1610.02,1567.84,15102.0,190414.0,0.9,63.09,4.54,1394.75,0.3,13.9
2000-12-05,1598.7,1590.29,1613.46,1573.94,12212.0,157495.0,-0.29,62.92,4.51,1392.6,0.3,13.95
2000-12-06,1590.56,1568.13,1604.47,1555.84,15165.0,194520.0,-1.39,62.05,4.45,1373.09,0.31,13.94
2000-12-07,1565.58,1564.53,1585.07,1543.67,14644.0,191915.0,-0.23,61.88,4.44,1369.95,0.31,13.94
