,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2014-12-29,44.78,3.42,1.95,42.19,3.59,1.9,35.58,3.7,3.31,27.24,3.15,2.43,8.5,0.74,8547.82,,,,,,,
2014-12-30,44.11,3.37,1.91,41.52,3.53,1.87,35.34,3.69,3.12,26.76,3.05,2.38,8.5,0.75,8433.09,,,,,,,
2014-12-31,44.52,3.27,1.94,41.87,3.39,1.89,35.58,3.62,3.17,26.96,2.93,2.61,8.09,0.75,8509.94,,,,,,,
2015-01-05,45.75,3.35,2.0,43.1,3.49,1.95,35.8,3.68,3.21,27.5,3.0,2.56,8.1,0.72,8785.45,,,,,,,
2015-01-06,46.84,3.41,2.04,43.77,3.54,1.98,36.54,3.73,3.31,28.1,2.99,2.5,8.1,0.71,8925.76,,,,,,,
2015-01-07,46.62,3.39,2.04,43.5,3.52,1.97,35.7,3.7,3.27,27.96,2.91,2.48,8.1,0.72,8857.23,,,,,,,
2015-01-08,46.39,3.37,2.02,43.16,3.5,1.95,35.45,3.71,3.28,27.78,2.87,2.47,8.1,0.72,8779.98,,,,,,,
2015-01-09,46.32,3.35,2.0,42.88,3.47,1.94,36.09,3.73,3.24,27.74,3.17,2.47,8.1,0.73,8726.47,,,,,,,
2015-01-12,46.58,3.35,2.0,43.03,3.48,1.95,37.34,3.66,3.23,29.38,3.27,2.59,8.1,0.73,8770.6,,,,,,,
2015-01-13,47.7,3.42,2.03,44.03,3.57,2.0,38.7,3.79,3.32,30.11,3.35,2.65,8.1,0.71,8970.31,,,,,,,
2015-01-14,47.32,3.4,2.0,43.75,3.54,1.98,37.93,3.75,3.26,28.45,3.24,2.52,8.1,0.72,8895.17,,,,,,,
2015-01-15,47.55,3.42,2.02,43.89,3.56,1.99,37.77,3.73,3.27,28.5,3.23,2.52,8.1,0.71,8918.09,,,,,,,
2015-01-16,48.15,3.46,2.05,44.58,3.61,2.02,38.42,3.76,3.33,28.93,3.22,2.55,8.1,0.7,9046.15,,,,,,,
2015-01-19,46.36,3.34,1.97,42.86,3.47,1.95,37.45,3.63,3.18,27.94,3.15,2.47,8.1,0.73,8703.94,,,,,,,
2015-01-20,48.14,3.45,2.03,44.33,3.59,2.01,38.8,3.78,3.29,29.02,3.25,2.67,8.1,0.71,8990.55,,,,,,,
2015-01-21,48.97,3.51,2.06,45.16,3.66,2.04,39.09,3.83,3.33,29.48,3.31,2.6,8.11,0.7,9151.31,,,,,,,
2015-01-22,49.79,3.58,2.11,46.05,3.73,2.09,39.83,3.88,3.43,29.88,3.37,2.65,8.1,0.68,9304.56,,,,,,,
2015-01-23,49.2,3.54,2.09,45.59,3.7,2.07,38.52,3.81,3.4,29.52,3.33,2.61,8.11,0.69,9219.74,,,,,,,
2015-01-26,50.48,3.62,2.15,46.56,3.77,2.11,39.68,3.94,3.56,30.16,3.4,2.68,8.11,0.68,9391.16,,,,,,,
2015-01-27,50.85,3.64,2.18,46.79,3.79,2.13,39.14,3.92,3.56,30.33,3.42,2.69,8.11,0.68,9439.33,,,,,,,
2015-01-28,50.68,3.64,2.16,46.59,3.78,2.11,39.55,3.92,3.54,30.3,3.31,2.68,8.1,0.68,9411.37,,,,,,,
2015-01-29,50.53,3.62,2.15,46.56,3.77,2.11,38.56,3.86,3.5,30.04,3.2,2.66,8.1,0.68,9353.13,,,,,,,
2015-01-30,49.88,3.58,2.13,45.89,3.72,2.08,38.19,3.78,3.48,29.73,3.17,2.52,8.1,0.69,9216.99,,,,,,,
2015-02-02,49.47,3.56,2.11,45.59,3.69,2.07,38.47,3.76,3.49,29.53,3.31,2.62,8.1,0.7,9162.53,,,,,,,
2015-02-03,50.37,3.62,2.17,46.33,3.75,2.11,39.27,3.85,3.55,30.01,3.36,2.67,8.1,0.69,9299.44,,,,,,,
2015-02-04,50.45,3.63,2.17,46.44,3.76,2.11,39.91,3.88,3.58,30.14,3.45,2.69,8.1,0.69,9304.69,,,,,,,
2015-02-05,50.2,3.61,2.14,46.04,3.73,2.09,40.09,3.83,3.5,30.06,3.46,2.8,8.1,0.69,9218.86,,,,,,,
2015-02-06,49.21,3.54,2.1,45.12,3.66,2.05,39.55,3.85,3.48,29.52,3.4,2.85,8.1,0.71,9019.45,,,,,,,
2015-02-09,49.22,3.53,2.1,44.92,3.64,2.04,39.54,3.83,3.44,29.48,3.39,2.84,8.1,0.71,8998.68,,,,,,,
2015-02-10,49.62,3.56,2.11,45.55,3.69,2.07,39.64,3.84,3.46,29.7,3.42,2.87,8.1,0.7,9122.57,,,,,,,
2015-02-11,50.31,3.6,2.13,45.97,3.72,2.09,40.02,3.9,3.52,30.14,3.46,2.91,8.1,0.69,9193.4,,,,,,,
2015-02-12,50.81,3.63,2.16,46.38,3.76,2.1,40.83,3.94,3.53,30.47,3.39,2.93,8.1,0.69,9288.37,,,,,,,
2015-02-13,51.65,3.71,2.2,47.38,3.84,2.16,42.8,3.97,3.58,30.99,3.48,3.11,8.11,0.67,9532.55,,,,,,,
2015-02-16,53.8,3.83,2.27,49.42,3.99,2.24,43.18,4.12,3.68,32.2,3.72,3.25,8.08,0.64,9929.23,,,,,,,
2015-02-17,54.69,3.91,2.34,50.25,4.06,2.28,42.64,4.18,3.74,34.42,3.8,3.18,8.09,0.63,10191.27,,,,,,,
2015-02-25,54.11,3.87,2.31,49.78,4.03,2.25,42.8,4.17,3.77,32.43,3.62,3.27,8.09,0.63,10106.01,,,,,,,
2015-02-26,54.4,3.9,2.32,50.09,4.05,2.27,42.39,4.19,3.77,32.56,3.75,3.3,8.09,0.63,10153.38,,,,,,,
2015-02-27,54.75,3.93,2.34,50.47,4.08,2.28,42.49,4.21,3.79,32.85,3.68,3.31,8.09,0.62,10239.01,,,,,,,
2015-03-02,55.89,4.03,2.38,51.58,4.18,2.33,43.84,4.29,3.87,35.27,3.86,3.26,8.11,0.61,10467.46,,,,,,,
2015-03-03,55.19,4.0,2.34,51.07,4.14,2.3,43.64,4.25,3.83,34.89,3.65,3.22,8.11,0.62,10357.41,,,,,,,
2015-03-04,55.96,4.05,2.36,51.72,4.2,2.33,44.26,4.3,3.98,35.27,3.49,3.25,8.11,0.61,10487.33,,,,,,,
2015-03-05,56.59,4.11,2.42,52.54,4.26,2.37,44.94,4.36,4.06,35.8,3.97,3.31,8.11,0.59,10738.49,,,,,,,
2015-03-06,55.17,4.02,2.37,51.34,4.16,2.33,43.28,4.28,3.99,33.26,3.68,3.09,8.11,0.61,10441.0,,,,,,,
2015-03-09,55.8,4.07,2.4,51.72,4.2,2.34,44.89,4.3,3.96,33.55,3.7,3.11,8.11,0.61,10512.93,,,,,,,
2015-03-10,56.24,4.1,2.41,52.12,4.23,2.36,45.94,4.32,3.96,35.63,3.73,3.14,8.11,0.6,10584.11,,,,,,,
2015-03-11,56.19,4.1,2.42,52.15,4.23,2.35,45.7,4.3,3.97,34.1,3.61,3.13,8.11,0.6,10562.69,,,,,,,
2015-03-12,55.69,4.05,2.4,51.72,4.2,2.34,45.31,4.36,3.92,35.32,3.71,3.1,8.11,0.61,10479.8,,,,,,,
2015-03-13,56.37,4.1,2.41,52.67,4.24,2.38,45.84,4.39,3.94,35.81,3.61,3.14,8.05,0.6,10576.77,,,,,,,
2015-03-16,57.92,4.21,2.47,54.03,4.36,2.45,47.25,4.42,4.0,36.69,3.72,3.22,8.07,0.59,10850.91,,,,,,,
2015-03-17,58.23,4.26,2.51,54.55,4.4,2.48,47.5,4.51,4.05,36.83,3.88,3.25,8.07,0.58,10958.77,,,,,,,
2015-03-18,59.5,4.35,2.55,55.68,4.49,2.52,49.17,4.61,4.11,37.77,3.67,3.3,8.07,0.57,11211.42,,,,,,,
2015-03-19,60.09,4.39,2.6,56.17,4.53,2.55,49.41,4.71,4.09,38.01,3.69,3.32,8.07,0.57,11311.34,,,,,,,
2015-03-20,60.55,4.43,2.62,55.97,4.57,2.57,48.93,4.74,4.12,38.48,3.85,3.38,8.17,0.57,11399.89,,,,,,,
2015-03-23,61.38,4.52,2.67,56.72,4.66,2.62,49.98,4.87,4.24,43.2,3.68,3.44,8.22,0.56,11601.45,,,,,,,
2015-03-24,61.51,4.54,2.65,57.08,4.7,2.63,50.14,4.8,4.3,43.56,3.86,3.45,8.23,0.55,11674.53,,,,,,,
2015-03-25,61.9,4.56,2.69,57.42,4.73,2.65,51.45,4.9,4.28,46.08,3.87,3.46,8.23,0.55,11727.17,,,,,,,
2015-03-26,60.72,4.52,2.66,56.82,4.69,2.63,50.19,4.73,4.33,43.38,3.82,3.28,8.25,0.55,11665.23,,,,,,,
2015-03-27,61.32,4.56,2.67,57.23,4.74,2.65,50.8,4.79,4.38,43.9,3.89,3.32,8.28,0.55,11739.71,,,,,,,
2015-03-30,62.15,4.6,2.68,54.41,4.51,2.69,52.56,4.86,4.45,44.23,4.0,3.35,8.29,0.54,11871.19,,,,,,,
2015-03-31,61.36,4.53,2.68,56.62,4.43,2.68,54.53,4.86,4.43,45.89,3.91,3.36,7.81,0.54,11889.51,,,,,,,
2015-04-01,64.0,4.73,2.79,59.21,4.63,2.81,55.28,5.01,4.54,47.8,3.98,3.36,7.82,0.52,12476.79,,,,,,,
2015-04-02,65.35,4.84,2.85,60.84,4.74,2.88,57.48,5.17,4.73,48.84,4.09,3.59,7.79,0.51,12793.62,,,,,,,
2015-04-03,66.43,4.94,2.9,62.01,4.83,2.93,57.82,5.21,4.82,49.86,4.16,3.5,7.79,0.5,13037.68,,,,,,,
2015-04-07,67.19,5.01,2.97,62.58,4.88,2.96,58.04,5.37,4.82,50.34,4.25,3.53,7.79,0.49,13143.84,,,,,,,
2015-04-08,66.02,4.95,2.92,61.6,4.8,2.91,59.01,5.21,4.82,49.56,4.18,3.63,7.79,0.5,12914.12,,,,,,,
2015-04-09,64.17,4.81,2.82,59.98,4.68,2.83,56.0,5.14,4.77,48.27,4.07,3.55,7.8,0.51,12576.95,,,,,,,
2015-04-10,65.14,4.92,2.88,60.49,4.77,2.9,56.93,5.16,4.84,49.17,4.45,3.63,7.89,0.5,12821.67,,,,,,,
2015-04-13,65.52,5.01,2.94,60.76,4.85,2.94,62.7,5.29,4.97,56.92,4.49,3.86,7.98,0.5,13051.82,,,,,,,
2015-04-14,65.4,5.01,2.93,60.66,4.86,2.95,65.7,5.31,4.97,56.57,4.74,4.03,8.01,0.5,12985.21,,,,,,,
2015-04-15,62.86,4.81,2.8,58.35,4.67,2.83,62.63,5.18,4.77,54.13,4.3,3.87,8.01,0.52,12516.92,,,,,,,
2015-04-16,63.99,4.87,2.84,59.22,4.74,2.87,65.45,5.22,4.83,52.17,4.35,3.76,8.0,0.51,12708.54,,,,,,,
2015-04-17,64.7,4.93,2.86,59.83,4.79,2.9,66.78,5.26,4.74,52.85,4.73,3.78,8.01,0.5,12837.56,,,,,,,
2015-04-20,62.61,4.8,2.76,57.31,4.68,2.82,63.06,5.22,4.69,53.44,4.5,4.01,8.16,0.52,12496.68,,,,,,,
2015-04-21,64.67,4.98,2.85,59.3,4.84,2.91,66.19,5.33,4.88,55.43,4.78,4.32,8.17,0.5,12924.42,,,,,,,
2015-04-22,66.42,5.12,2.93,61.04,4.99,3.0,67.91,5.41,4.99,57.42,4.92,4.43,8.17,0.49,13289.12,,,,,,,
2015-04-23,67.41,5.23,3.02,62.52,5.12,3.07,68.41,5.6,5.05,58.02,5.04,4.34,8.19,0.47,13703.29,,,,,,,
2015-04-24,67.56,5.21,2.99,62.8,5.1,3.06,67.75,5.5,5.09,57.41,5.17,4.68,8.12,0.48,13668.69,,,,,,,
2015-04-27,66.62,5.24,3.0,63.0,5.17,3.14,64.26,5.55,5.08,57.85,5.1,4.55,8.2,0.47,13799.23,,,,,,,
2015-04-28,64.4,5.05,2.89,61.19,4.96,3.0,62.15,5.35,4.95,55.88,5.14,4.19,8.1,0.5,13216.91,,,,,,,
2015-04-29,66.16,5.19,2.96,63.54,5.08,3.06,65.52,5.63,4.98,54.66,5.29,4.12,8.0,0.51,13548.82,,,,,,,
2015-04-30,68.36,5.16,2.95,64.06,5.07,3.06,56.69,5.63,5.17,52.57,5.29,4.01,7.92,0.52,13499.64,,,,,,,
2015-05-04,69.32,5.24,3.0,65.17,5.16,3.12,57.43,5.57,5.22,53.48,5.38,3.74,7.92,0.51,13744.79,,,,,,,
2015-05-05,67.26,5.07,2.9,62.83,4.98,3.0,57.97,5.36,5.12,51.83,5.09,3.62,7.92,0.53,13236.49,,,,,,,
2015-05-06,66.97,5.03,2.89,62.19,4.93,2.97,56.65,5.43,5.04,51.42,5.04,3.73,7.93,0.53,13098.42,,,,,,,
2015-05-07,65.75,4.93,2.87,61.17,4.84,2.96,55.22,5.33,4.88,50.7,5.35,3.49,7.91,0.54,12896.32,,,,,,,
2015-05-08,68.23,5.1,2.97,63.38,5.01,3.08,59.84,5.5,5.09,52.64,5.31,3.62,7.91,0.52,13339.46,,,,,,,
2015-05-11,71.45,5.33,3.09,66.31,5.25,3.21,65.02,5.73,5.46,52.68,5.54,3.78,7.91,0.5,13979.35,,,,,,,
2015-05-12,72.84,5.44,3.15,67.54,5.34,3.27,65.17,5.8,5.53,54.07,5.53,3.85,7.91,0.49,14228.35,,,,,,,
2015-05-13,73.57,5.5,3.17,68.16,5.39,3.3,67.51,5.94,5.58,57.08,5.45,3.92,7.91,0.49,14308.52,,,,,,,
2015-05-14,74.16,5.55,3.2,68.97,5.46,3.34,69.43,6.02,5.6,57.51,5.67,4.13,7.91,0.48,14451.39,,,,,,,
2015-05-15,74.13,5.53,3.19,68.65,5.43,3.33,70.11,5.92,5.5,55.09,5.37,3.95,7.91,0.48,14344.62,,,,,,,
2015-05-18,75.37,5.6,3.21,69.76,5.52,3.38,70.18,6.1,5.58,56.22,5.45,4.2,7.91,0.48,14576.22,,,,,,,
2015-05-19,77.16,5.7,3.28,71.52,5.66,3.46,70.71,6.17,5.62,57.44,5.56,4.44,7.91,0.46,14959.7,2640.43,2697.57,2632.87,2697.59,,2010310978.0,42935936867.0
2015-05-20,78.7,5.79,3.34,73.14,5.78,3.55,74.03,6.21,5.71,58.84,5.67,4.53,7.91,0.51,15295.4,2714.74,2760.97,2714.74,2812.13,2697.57,2407063463.0,51594533023.4
2015-05-21,81.39,5.99,3.48,75.59,5.98,3.67,75.99,6.5,6.01,63.56,5.68,4.71,7.91,0.49,15888.11,2774.63,2856.7,2774.63,2857.72,2760.97,2357883721.0,51392888015.9
2015-05-22,81.64,6.05,3.56,76.68,6.06,3.72,74.93,6.54,6.01,64.14,5.57,4.55,7.91,0.48,16143.76,2886.82,2890.43,2830.93,2905.11,2856.7,2709918210.0,58568231139.8
2015-05-25,83.69,6.19,3.63,78.58,6.21,3.8,75.49,6.63,6.25,65.21,6.01,4.66,7.91,0.47,16493.23,2872.4,2961.23,2849.06,2963.91,2890.43,2551521656.0,54262140161.3
2015-05-26,86.67,6.41,3.76,81.05,6.41,3.93,76.78,6.81,6.44,67.43,6.12,4.82,7.91,0.46,17002.82,2976.42,3064.46,2970.56,3064.75,2961.23,2784759350.0,63520514232.6
2015-05-27,86.88,6.46,3.79,81.85,6.48,3.97,78.89,7.14,6.5,68.32,6.37,5.11,7.91,0.45,17159.52,3077.48,3099.94,2998.2,3108.24,3064.46,2565064293.0,59862341954.2
2015-05-28,82.31,6.12,3.57,77.18,6.11,3.74,73.73,6.7,6.25,64.44,6.16,4.84,7.91,0.48,16231.75,3092.46,2920.8,2919.78,3155.41,3099.94,2903044809.0,66939071414.8
2015-05-29,83.75,6.2,3.6,78.46,6.2,3.8,74.03,6.75,6.28,65.45,6.28,5.16,7.9,0.47,16475.67,2922.41,2969.95,2810.37,3020.32,2920.8,2380370292.0,53651799174.5
2015-06-01,88.29,6.53,3.81,82.55,6.53,4.0,79.56,7.06,6.52,65.72,6.26,5.42,7.9,0.45,17283.44,3001.42,3126.5,3001.42,3126.51,2969.95,2192359944.0,51737586392.3
2015-06-02,91.86,6.83,3.97,85.9,6.79,4.16,82.94,7.33,6.89,65.59,6.69,5.65,7.91,0.44,17943.44,3145.79,3259.28,3145.79,3259.6,3126.5,2445532845.0,58932375778.5
2015-06-03,91.71,6.85,3.97,86.45,6.83,4.19,84.45,7.4,6.97,66.28,6.76,5.66,7.91,0.44,18029.47,3288.66,3279.2,3185.12,3315.19,3259.28,2552864373.0,60744779046.8
2015-06-04,92.12,6.91,4.02,86.94,6.87,4.21,83.95,7.54,6.85,66.95,6.43,5.66,7.91,0.43,18255.57,3301.18,3286.35,3074.89,3317.98,3279.2,2693776881.0,63820397580.8
2015-06-05,93.5,7.03,4.07,87.98,6.95,4.26,85.19,7.71,6.97,67.95,6.33,5.73,7.9,0.43,18403.46,3330.38,3322.49,3251.63,3376.77,3286.35,2951483318.0,72784099469.4
2015-06-08,91.65,6.91,4.0,85.99,6.8,4.17,83.73,7.35,6.83,66.34,7.06,5.64,7.91,0.44,17944.23,3328.15,3239.55,3205.47,3328.15,3322.49,2573645278.0,59249957049.8
2015-06-09,91.87,6.93,4.0,86.21,6.81,4.18,84.25,7.37,6.79,66.75,6.91,5.42,7.9,0.45,17965.82,3243.42,3242.47,3200.87,3276.75,3239.55,2189239269.0,50825777261.4
2015-06-10,93.26,7.04,4.04,87.61,6.93,4.25,84.72,7.54,6.81,68.12,6.88,5.56,7.91,0.44,18297.5,3231.98,3294.72,3203.62,3324.38,3242.47,2144099453.0,51120748399.8
2015-06-11,93.89,7.13,4.07,88.79,7.02,4.3,86.97,7.81,6.98,69.26,7.35,6.17,7.91,0.43,18459.81,3303.09,3345.34,3290.2,3346.62,3294.72,2199474939.0,54526692124.8
2015-06-12,95.62,7.31,4.17,90.38,7.15,4.38,87.24,7.96,7.06,70.42,7.34,5.54,7.91,0.43,18792.88,3362.49,3410.2,3362.49,3421.09,3345.34,2459415756.0,60924296557.0
2015-06-15,92.89,7.4,5.06,89.38,7.52,4.89,87.66,8.0,7.1,71.63,7.51,5.78,8.41,0.41,18238.16,3424.47,3380.67,3353.61,3446.44,3410.2,2402943319.0,61964212547.8
2015-06-16,89.18,7.13,4.9,85.75,7.22,4.69,85.24,7.42,6.9,71.44,6.67,5.79,8.41,0.43,17501.81,3349.87,3245.9,3219.33,3349.87,3380.67,2138063832.0,51230633525.6
2015-06-17,90.71,7.24,4.98,86.91,7.31,4.75,86.85,7.62,6.86,70.29,7.16,5.88,8.41,0.43,17715.71,3241.34,3287.22,3128.25,3297.19,3245.9,1873737466.0,44599470411.8
2015-06-18,87.7,7.02,4.85,83.65,7.07,4.59,82.87,7.41,6.59,70.72,6.71,5.67,8.45,0.44,17127.94,3278.25,3179.09,3173.81,3310.39,3287.22,1804728138.0,43052674280.4
2015-06-19,81.95,6.52,4.51,78.08,6.6,4.29,78.56,6.9,6.13,66.48,6.07,5.06,8.45,0.47,15970.11,3108.97,2961.5,2956.83,3142.86,3179.09,1593659237.0,36219645541.6
2015-06-23,83.35,6.58,4.55,78.66,6.61,4.29,79.55,6.92,6.15,67.11,5.63,5.3,8.4,0.47,16097.14,2953.39,2980.54,2769.6,2984.45,2961.5,1839884205.0,37688359436.5
2015-06-24,85.13,6.74,4.69,80.48,6.76,4.39,81.91,7.32,6.37,68.69,5.96,5.43,8.4,0.46,16446.97,3007.32,3048.45,2956.65,3059.54,2980.54,1955083689.0,41847993466.1
2015-06-25,80.7,6.43,4.45,77.03,6.47,4.2,78.11,6.76,6.18,66.26,5.49,5.18,8.4,0.48,15747.04,3055.64,2913.55,2878.91,3060.4,3048.45,1898448100.0,41032796847.1
2015-06-26,73.52,5.87,4.07,70.24,5.9,3.83,70.3,6.08,5.56,60.59,5.36,4.72,8.4,0.53,14326.55,2809.89,2654.18,2651.0,2819.1,2913.55,1762921153.0,34424856025.1
2015-06-29,68.7,5.45,3.81,65.46,5.5,3.57,63.54,5.81,5.05,56.59,4.97,4.17,8.4,0.57,13288.36,2710.27,2468.16,2428.59,2714.47,2654.18,2249786319.0,40142187009.0
2015-06-30,72.63,5.51,4.01,69.05,5.66,3.77,68.52,5.72,5.33,58.96,5.34,4.03,8.19,0.54,14028.05,2404.85,2604.48,2285.47,2610.26,2468.16,2462286532.0,43021318140.5
2015-07-01,68.39,5.15,3.76,65.37,5.35,3.56,61.82,5.28,4.85,51.75,4.87,3.76,8.18,0.57,13262.79,2573.44,2457.54,2449.2,2668.21,2604.48,2190903657.0,41073540929.4
2015-07-02,64.03,4.75,3.48,61.11,5.0,3.33,55.87,4.98,4.71,46.14,4.37,3.64,8.18,0.62,12375.07,2450.68,2294.07,2274.19,2462.87,2457.54,2037044024.0,33831821947.4
2015-07-03,60.12,4.41,3.24,57.88,4.73,3.15,53.67,4.75,4.39,48.66,3.73,3.39,8.18,0.65,11744.91,2222.24,2167.15,2130.17,2334.23,2294.07,1964693425.0,29564229472.3
2015-07-06,58.5,4.22,3.1,56.6,4.63,3.08,50.12,4.41,4.28,46.65,3.56,3.1,8.18,0.66,11507.77,2312.65,2119.4,2042.06,2312.65,2167.15,2439864626.0,34534106020.7
2015-07-07,54.14,3.89,2.86,53.36,4.36,2.9,45.6,4.14,3.89,43.62,3.21,2.77,8.18,0.7,10826.79,2046.14,1996.12,1989.61,2062.26,2119.4,1281230991.0,17917288256.6
2015-07-08,52.17,3.74,2.71,51.72,4.23,2.81,46.99,4.03,3.86,39.23,3.21,3.16,8.18,0.75,10494.01,1895.8,1931.94,1895.8,1941.7,1996.12,2398962936.0,29861396312.5
2015-07-09,55.04,3.94,2.87,54.12,4.43,2.94,51.12,4.24,4.07,44.59,3.36,3.46,8.18,0.71,11025.59,1907.4,2023.93,1907.4,2023.93,1931.94,1460591768.0,19044886540.9
2015-07-10,58.3,4.16,3.06,56.98,4.66,3.1,53.67,4.56,4.24,48.97,3.56,3.66,8.19,0.67,11667.53,2078.98,2136.74,2074.77,2138.03,2023.93,1078446095.0,16677484964.1
2015-07-13,62.2,4.44,3.28,60.26,4.93,3.28,58.94,4.6,4.49,54.02,4.02,3.91,8.19,0.63,12395.54,2220.3,2262.8,2200.29,2267.16,2136.74,1635526371.0,27066983863.8
2015-07-14,63.34,4.56,3.35,61.18,5.01,3.33,59.81,4.82,4.57,47.23,4.02,4.19,8.19,0.63,12528.06,2293.03,2294.71,2267.9,2365.21,2262.8,2314851350.0,39089862267.9
2015-07-15,59.44,4.28,3.12,57.42,4.7,3.13,55.87,4.56,4.18,44.17,4.02,3.75,8.19,0.67,11704.41,2269.04,2151.36,2145.52,2274.58,2294.71,1986568428.0,30066107701.6
2015-07-16,60.6,4.37,3.2,58.35,4.79,3.18,57.85,4.64,4.25,41.31,4.08,3.23,8.21,0.65,11923.79,2120.81,2191.31,2046.98,2231.75,2151.36,1934554310.0,29082398963.4
2015-07-17,64.3,4.64,3.4,61.56,5.04,3.35,59.81,4.97,4.53,45.48,4.31,3.42,8.19,0.62,12580.16,2205.27,2309.52,2205.27,2325.58,2191.31,1901716610.0,29971583533.2
2015-07-20,65.19,4.72,3.45,62.27,5.1,3.39,60.56,4.91,4.67,46.34,4.42,3.51,8.19,0.61,12709.02,2320.37,2337.4,2287.71,2379.02,2309.52,2313354418.0,39403000072.8
2015-07-21,66.35,4.8,3.52,63.15,5.17,3.44,61.56,5.2,4.75,49.07,4.27,3.57,8.19,0.6,12900.67,2307.81,2375.78,2296.05,2391.88,2337.4,1872903356.0,32069636473.2
2015-07-22,67.01,4.86,3.59,63.87,5.23,3.48,61.45,5.24,4.71,49.68,4.32,3.6,8.19,0.59,13046.71,2378.32,2400.12,2335.06,2408.01,2375.78,2031888158.0,34855514892.8
2015-07-23,69.05,5.03,3.7,65.45,5.36,3.57,62.85,5.48,4.82,55.56,4.73,3.9,8.19,0.58,13390.3,2404.49,2463.13,2397.82,2471.39,2400.12,2222201901.0,37357595750.5
2015-07-24,67.78,4.97,3.64,64.94,5.32,3.54,61.45,5.34,4.83,53.13,4.56,3.69,8.19,0.59,13285.73,2468.28,2442.83,2428.52,2511.71,2463.13,2450289693.0,43485975691.2
2015-07-27,62.37,4.59,3.37,60.42,4.95,3.29,57.49,4.84,4.43,47.26,4.35,3.4,8.2,0.63,12339.11,2396.4,2273.43,2270.7,2455.08,2442.83,2195594153.0,38874372452.7
2015-07-28,60.52,4.43,3.27,58.59,4.8,3.19,54.75,4.8,4.32,48.9,4.69,3.4,8.2,0.65,11987.27,2173.03,2204.71,2128.88,2291.19,2273.43,2329271599.0,36496406769.3
