,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-04-02,3100.4,3155.69,3166.62,3099.96,51555.0,437898.0,1.81,17.41,1.67,2682.7,1.06,10.43
2014-04-03,3178.8,3144.29,3188.86,3132.63,49034.0,443264.0,-0.36,17.42,1.68,2670.06,1.06,10.37
2014-04-04,3137.96,3161.99,3162.36,3131.1,33509.0,293781.0,0.56,17.52,1.69,2686.27,1.07,10.37
2014-04-08,3151.03,3208.32,3211.8,3147.37,47556.0,411698.0,1.47,17.78,1.71,2724.97,1.06,10.4
2014-04-09,3212.66,3227.0,3245.87,3208.14,46848.0,407717.0,0.58,17.78,1.72,2746.7,1.05,10.34
2014-04-10,3233.3,3306.93,3317.12,3215.39,71234.0,739217.0,2.48,18.21,1.76,2826.97,1.02,10.35
2014-04-11,3289.5,3253.91,3294.29,3247.48,61082.0,666426.0,-1.6,17.94,1.73,2772.04,1.04,10.37
2014-04-14,3246.06,3284.18,3284.65,3226.81,53722.0,474804.0,0.93,18.03,1.75,2799.97,1.03,10.3
2014-04-15,3279.27,3222.35,3281.49,3217.97,57252.0,484981.0,-1.88,17.38,1.71,2739.38,1.05,10.16
2014-04-16,3213.63,3249.13,3249.13,3211.22,55868.0,469948.0,0.83,17.48,1.75,2764.32,1.04,9.99
2014-04-17,3254.95,3207.56,3255.26,3205.65,42673.0,367568.0,-1.28,17.26,1.73,2725.58,1.06,9.98
2014-04-18,3195.92,3205.59,3208.93,3177.27,30259.0,258528.0,-0.06,17.24,1.73,2723.09,1.06,9.97
2014-04-21,3185.27,3139.31,3206.15,3139.31,40257.0,349103.0,-2.07,16.88,1.67,2665.97,1.07,10.11
2014-04-22,3130.65,3121.61,3139.11,3076.65,38047.0,315109.0,-0.56,16.74,1.65,2654.63,1.07,10.15
2014-04-23,3118.76,3133.51,3136.2,3112.39,28303.0,236614.0,0.38,16.77,1.66,2663.71,1.07,10.1
2014-04-24,3131.42,3107.6,3143.36,3105.91,29253.0,236389.0,-0.83,16.63,1.65,2640.74,1.08,10.08
2014-04-25,3112.2,3037.6,3119.31,3037.6,32176.0,263645.0,-2.25,16.26,1.58,2579.35,1.1,10.29
2014-04-28,3021.92,2986.84,3025.5,2985.16,30256.0,237153.0,-1.67,15.85,1.55,2542.87,1.13,10.23
2014-04-29,2990.68,3046.24,3046.24,2988.79,29792.0,230512.0,1.99,16.28,1.59,2612.02,1.1,10.24
2014-04-30,3052.27,3053.19,3060.82,3045.77,28768.0,215817.0,0.23,16.32,1.59,2616.76,1.12,10.26
2014-05-05,3050.9,3070.43,3071.44,3040.43,33435.0,235435.0,0.56,15.1,1.6,2632.63,1.12,9.44
2014-05-06,3069.41,3067.8,3082.41,3053.7,34905.0,264298.0,-0.09,15.11,1.6,2626.82,1.12,9.44
2014-05-07,3059.84,3021.34,3064.3,3018.3,35869.0,261424.0,-1.51,14.89,1.58,2587.39,1.13,9.42
2014-05-08,3012.88,3015.3,3051.76,3005.86,35138.0,250410.0,-0.2,14.86,1.58,2586.98,1.41,9.41
2014-05-09,3011.62,2989.71,3012.92,2970.7,34586.0,236275.0,-0.85,14.73,1.57,2565.91,1.42,9.38
2014-05-12,3008.83,3049.83,3049.86,2994.71,41668.0,307813.0,2.01,15.03,1.6,2617.17,1.37,9.39
2014-05-13,3048.19,3056.99,3069.61,3040.66,38251.0,278452.0,0.23,15.06,1.61,2625.77,1.38,9.35
2014-05-14,3053.22,3055.12,3068.82,3049.91,28094.0,211150.0,-0.06,15.06,1.61,2622.26,1.37,9.35
2014-05-15,3048.76,3010.13,3051.96,3005.92,30540.0,227282.0,-1.47,14.83,1.58,2584.55,1.39,9.39
2014-05-16,3005.75,3003.86,3011.02,2981.99,25022.0,182578.0,-0.21,14.8,1.58,2579.33,1.4,9.37
2014-05-19,2997.32,2975.6,2997.79,2963.48,26031.0,175384.0,-0.94,14.66,1.57,2549.93,1.41,9.34
2014-05-20,2987.98,2982.79,3000.59,2975.05,23125.0,182514.0,0.24,14.7,1.57,2554.11,1.42,9.36
2014-05-21,2970.04,3000.34,3000.89,2942.92,24787.0,184830.0,0.59,14.79,1.58,2569.45,1.46,9.36
2014-05-22,3005.22,2992.87,3030.51,2990.44,30226.0,233652.0,-0.25,14.75,1.58,2565.33,1.5,9.34
2014-05-23,2991.91,3018.42,3018.42,2986.32,24438.0,184215.0,0.85,14.87,1.59,2587.94,1.49,9.35
2014-05-26,3027.79,3045.97,3045.97,3021.32,28303.0,218267.0,0.91,15.01,1.61,2610.31,1.41,9.32
2014-05-27,3049.6,3035.6,3054.17,3030.68,38625.0,289499.0,-0.34,14.96,1.6,2600.76,1.42,9.35
2014-05-28,3035.56,3054.93,3060.38,3018.6,34378.0,263444.0,0.64,15.05,1.61,2614.46,1.41,9.35
2014-05-29,3056.55,3029.95,3065.58,3029.17,35399.0,268247.0,-0.82,14.93,1.6,2594.82,1.41,9.33
2014-05-30,3032.28,3030.98,3045.3,3016.92,37489.0,319265.0,0.03,14.94,1.6,2594.28,1.42,9.34
2014-06-03,3035.03,3042.22,3062.38,3035.03,30863.0,274427.0,0.37,15.0,1.61,2604.79,1.33,9.32
2014-06-04,3041.34,3005.4,3041.39,2986.74,29362.0,244048.0,-1.21,14.82,1.59,2570.78,1.33,9.32
2014-06-05,2998.1,3041.09,3041.39,2997.7,28392.0,228452.0,1.19,14.99,1.61,2602.46,1.29,9.31
2014-06-06,3035.73,3017.66,3036.16,3001.4,27070.0,212180.0,-0.77,14.88,1.59,2582.48,1.35,9.36
2014-06-09,3011.95,3011.63,3028.9,3007.31,26946.0,205216.0,-0.2,14.85,1.59,2577.49,1.3,9.34
2014-06-10,3017.83,3040.61,3042.84,3006.9,31786.0,268360.0,0.96,14.99,1.6,2603.7,1.29,9.37
2014-06-11,3036.3,3042.33,3043.6,3026.51,26307.0,224554.0,0.06,15.0,1.61,2605.45,1.31,9.32
2014-06-12,3038.37,3037.07,3049.22,3027.13,31874.0,276586.0,-0.17,14.97,1.6,2600.25,1.39,9.36
2014-06-13,3032.72,3066.56,3073.57,3030.72,35397.0,295288.0,0.97,15.13,1.62,2621.82,1.38,9.34
2014-06-16,3087.52,3105.54,3106.59,3079.4,43107.0,395277.0,1.27,15.32,1.64,2658.82,1.0,9.34
2014-06-17,3096.87,3067.54,3096.97,3066.07,36074.0,293713.0,-1.22,15.02,1.61,2604.13,1.09,9.33
2014-06-18,3054.39,3033.9,3055.56,3032.7,32501.0,258915.0,-1.1,14.89,1.61,2596.57,1.53,9.25
2014-06-19,3035.81,2959.21,3045.18,2948.34,39712.0,286394.0,-2.46,14.52,1.57,2531.99,1.58,9.25
2014-06-20,2954.66,2975.43,2976.08,2951.12,22223.0,166690.0,0.55,14.6,1.57,2542.32,1.54,9.3
2014-06-23,2982.94,2993.54,3000.45,2982.51,24922.0,201398.0,0.61,14.77,1.59,2555.56,1.53,9.29
2014-06-24,2990.46,3006.11,3009.25,2987.45,33244.0,236559.0,0.42,14.83,1.6,2564.11,1.53,9.27
2014-06-25,3001.06,3004.16,3005.82,2984.84,31155.0,230182.0,-0.07,14.82,1.6,2558.48,1.53,9.26
2014-06-26,3005.88,3034.48,3037.82,3005.76,43998.0,326548.0,1.01,15.0,1.61,2589.69,1.4,9.32
2014-06-27,3029.39,3048.5,3059.59,3026.31,48699.0,361748.0,0.46,15.07,1.62,2594.51,1.39,9.3
2014-06-30,3046.77,3060.64,3063.14,3044.28,45381.0,340683.0,0.4,15.13,1.63,2603.77,1.36,9.28
2014-07-01,3059.48,3066.51,3066.72,3050.12,40107.0,306579.0,0.19,15.16,1.63,2606.74,1.36,9.3
2014-07-02,3064.4,3079.48,3079.48,3053.61,43969.0,328202.0,0.42,15.34,1.65,2633.89,1.33,9.3
2014-07-03,3089.97,3114.39,3115.5,3078.57,42418.0,341616.0,1.13,15.52,1.67,2671.19,1.32,9.29
2014-07-04,3110.42,3111.91,3120.9,3106.04,33292.0,280502.0,-0.08,15.51,1.67,2667.61,1.31,9.29
2014-07-07,3120.62,3124.02,3130.77,3113.85,38215.0,320392.0,0.39,15.57,1.68,2677.74,1.31,9.27
2014-07-08,3131.0,3126.38,3131.57,3101.13,35978.0,297012.0,0.08,15.58,1.68,2676.27,1.31,9.27
2014-07-09,3127.79,3078.87,3130.41,3077.77,42341.0,351232.0,-1.52,15.34,1.65,2635.08,1.33,9.3
2014-07-10,3081.75,3104.97,3118.99,3081.75,37604.0,297556.0,0.85,15.47,1.67,2670.15,1.31,9.26
2014-07-11,3106.6,3125.86,3138.81,3105.0,46425.0,333363.0,0.67,15.58,1.68,2685.46,1.28,9.27
2014-07-14,3131.72,3186.68,3186.68,3131.32,47515.0,395728.0,1.95,15.88,1.71,2742.58,1.22,9.29
2014-07-15,3188.73,3180.96,3199.93,3152.61,55299.0,467262.0,-0.18,15.85,1.71,2741.17,1.22,9.27
2014-07-16,3184.88,3170.6,3205.28,3157.38,55101.0,465736.0,-0.33,15.64,1.69,2720.21,1.24,9.25
2014-07-17,3168.79,3161.66,3169.47,3142.91,50692.0,385264.0,-0.28,15.77,1.7,2728.49,1.23,9.28
2014-07-18,3146.99,3184.79,3205.24,3140.12,49572.0,396715.0,0.73,15.88,1.71,2752.05,1.27,9.29
2014-07-21,3181.97,3171.43,3191.72,3158.84,38705.0,311238.0,-0.42,15.81,1.7,2741.35,1.28,9.3
2014-07-22,3164.19,3200.83,3205.31,3158.18,45800.0,367608.0,0.93,15.96,1.72,2766.31,1.27,9.28
2014-07-23,3203.41,3217.38,3230.26,3196.01,58335.0,466915.0,0.52,16.04,1.73,2789.88,1.23,9.27
2014-07-24,3214.25,3237.74,3243.94,3207.46,57492.0,478803.0,0.63,16.15,1.74,2809.38,1.22,9.28
2014-07-25,3243.48,3263.66,3263.66,3236.92,55347.0,410735.0,0.8,16.28,1.75,,1.25,9.3
2014-07-28,3273.68,3315.68,3323.41,3273.59,70177.0,564377.0,1.59,16.54,1.78,2873.23,1.22,9.29
2014-07-29,3317.93,3323.02,3342.59,3311.48,68382.0,561259.0,0.22,16.57,1.79,2870.01,1.22,9.26
2014-07-30,3311.03,3318.57,3329.09,3300.81,61458.0,508103.0,-0.13,16.55,1.79,2862.14,1.32,9.25
2014-07-31,3309.33,3340.15,3340.15,3300.97,57670.0,434404.0,0.65,16.66,1.8,2878.81,1.31,9.26
2014-08-01,3331.92,3298.1,3352.91,3296.78,67543.0,534053.0,-1.26,16.45,1.78,2846.06,1.33,9.24
2014-08-04,3309.65,3377.94,3377.94,3309.6,68020.0,549057.0,2.42,16.85,1.82,2919.47,1.3,9.26
2014-08-05,3382.9,3414.96,3438.42,3358.13,89010.0,714544.0,1.1,17.03,1.84,2954.24,1.29,9.26
2014-08-06,3398.15,3410.68,3419.29,3375.26,71342.0,542176.0,-0.13,17.02,1.83,2954.75,1.29,9.3
2014-08-07,3407.64,3359.3,3416.27,3356.74,61995.0,498871.0,-1.51,16.78,1.81,2887.35,1.3,9.27
2014-08-08,3360.41,3371.03,3379.72,3354.94,48708.0,393413.0,0.35,16.84,1.8,2897.48,1.3,9.36
2014-08-11,3382.53,3418.56,3419.59,3380.46,58715.0,491457.0,1.41,17.08,1.83,2939.21,1.29,9.33
2014-08-12,3421.13,3445.82,3445.86,3413.67,67270.0,553789.0,0.8,17.22,1.84,2957.04,1.28,9.36
2014-08-13,3446.37,3440.22,3453.47,3406.8,69437.0,546835.0,-0.16,17.19,1.84,2986.49,1.3,9.34
2014-08-14,3438.21,3414.28,3455.89,3411.52,65768.0,556153.0,-0.75,17.06,1.82,2965.11,1.31,9.37
2014-08-15,3414.46,3449.39,3454.51,3410.01,65373.0,544943.0,1.03,17.24,1.84,,1.3,9.37
2014-08-18,3457.93,3486.87,3486.87,3455.84,77529.0,615886.0,1.09,17.42,1.86,3020.7,1.29,9.37
2014-08-19,3485.29,3492.9,3497.69,3465.12,86114.0,684945.0,0.17,17.45,1.86,3021.58,1.34,9.38
2014-08-20,3495.62,3496.28,3509.54,3481.61,85024.0,674814.0,0.1,17.51,1.85,3027.01,1.34,9.46
2014-08-21,3493.41,3471.39,3494.08,3425.95,75542.0,606263.0,-0.71,17.39,1.84,2999.5,1.34,9.45
2014-08-22,3467.86,3488.29,3488.92,3461.03,65773.0,545809.0,0.49,17.47,1.83,3015.92,1.34,9.55
2014-08-25,3485.09,3463.57,3488.29,3450.12,65248.0,530256.0,-0.71,17.35,1.81,2992.88,1.35,9.59
2014-08-26,3458.35,3404.9,3465.86,3392.78,62459.0,514111.0,-1.69,17.06,1.78,2946.09,1.37,9.58
2014-08-27,3400.86,3413.96,3423.81,3400.2,46621.0,376583.0,0.27,17.1,1.78,2953.0,1.37,9.61
2014-08-28,3411.42,3391.68,3424.63,3385.34,48244.0,400473.0,-0.65,16.99,1.76,2932.77,1.38,9.65
2014-08-29,3392.08,3424.03,3424.03,3380.74,37932.0,319019.0,0.95,17.15,1.78,,1.36,9.63
2014-09-01,3430.65,3478.43,3478.43,3430.65,48409.0,420467.0,1.59,16.19,1.81,3005.86,1.34,8.94
2014-09-02,3484.26,3524.69,3524.69,3483.55,60725.0,540432.0,1.33,16.41,1.83,3043.37,1.32,8.97
2014-09-03,3536.61,3540.91,3544.4,3520.07,64330.0,572576.0,0.46,16.49,1.84,3054.76,1.32,8.96
2014-09-04,3548.08,3575.06,3575.06,3538.77,67560.0,602000.0,0.96,16.65,1.86,3081.65,1.3,8.95
2014-09-05,3584.83,3596.98,3600.5,3574.32,72958.0,639532.0,0.61,16.75,1.87,3097.99,1.3,8.96
2014-09-09,3604.83,3616.3,3617.33,3591.47,73865.0,618868.0,0.54,16.85,1.88,3113.8,1.29,8.96
2014-09-10,3602.88,3612.02,3614.97,3580.71,69551.0,573651.0,-0.12,16.83,1.88,3107.24,1.29,8.95
2014-09-11,3614.42,3621.87,3661.02,3599.71,93919.0,772014.0,0.27,16.88,1.88,3116.15,1.28,8.98
2014-09-12,3622.92,3662.1,3662.1,3614.88,88726.0,625608.0,1.11,17.07,1.9,3143.83,1.27,8.98
2014-09-15,3666.89,3699.2,3699.2,3658.32,95048.0,786298.0,1.01,17.24,1.92,3168.51,1.25,8.98
2014-09-16,3700.78,3582.06,3702.28,3579.7,115377.0,893236.0,-3.17,16.69,1.86,3074.26,1.29,8.97
2014-09-17,3591.68,3620.1,3620.12,3563.47,94385.0,687657.0,1.06,16.94,1.89,3105.47,1.28,8.96
2014-09-18,3616.47,3625.27,3632.52,3603.25,72284.0,584692.0,0.14,16.96,1.89,3112.53,1.28,8.97
2014-09-19,3628.8,3657.68,3661.55,3611.87,66951.0,589208.0,0.89,17.11,1.91,3143.76,1.27,8.96
2014-09-22,3656.57,3610.95,3656.78,3601.19,64554.0,583847.0,-1.28,16.89,1.88,3103.74,1.28,8.98
2014-09-23,3613.66,3672.29,3672.29,3613.66,71975.0,683315.0,1.7,17.18,1.92,3152.05,1.28,8.95
2014-09-24,3668.65,3716.24,3721.29,3657.2,79992.0,740742.0,1.2,17.39,1.94,3188.36,1.26,8.96
2014-09-25,3727.12,3710.26,3744.58,3698.09,84208.0,744865.0,-0.16,17.36,1.94,3180.08,1.26,8.95
2014-09-26,3701.23,3734.7,3738.28,3696.39,73539.0,609393.0,0.66,17.47,1.95,3204.35,1.25,8.96
2014-09-29,3746.93,3769.35,3769.35,3746.25,76158.0,666803.0,0.93,17.64,1.97,3230.46,1.24,8.95
2014-09-30,3777.47,3783.07,3785.23,3762.24,72913.0,664423.0,0.36,17.86,1.97,3240.07,1.24,9.07
2014-10-08,3802.2,3844.45,3844.45,3797.38,80541.0,747795.0,1.62,18.15,2.0,3301.89,1.22,9.07
2014-10-09,3850.05,3864.34,3865.65,3809.84,91752.0,820251.0,0.52,18.25,2.01,3317.32,1.21,9.08
2014-10-10,3849.57,3835.3,3858.98,3813.32,75869.0,713348.0,-0.75,18.11,1.98,3293.14,1.22,9.15
2014-10-13,3820.1,3838.3,3838.3,3789.42,70305.0,644092.0,0.08,18.13,1.98,3296.44,1.22,9.16
2014-10-14,3829.08,3806.21,3850.48,3789.62,68435.0,632677.0,-0.84,17.99,1.97,3266.63,1.23,9.13
2014-10-15,3805.49,3824.21,3824.21,3781.37,57664.0,552274.0,0.47,18.07,1.98,3284.83,1.22,9.13
2014-10-16,3802.36,3763.94,3831.78,3763.94,65840.0,599922.0,-1.58,17.79,1.95,3256.24,1.24,9.12
2014-10-17,3754.17,3716.38,3767.41,3653.35,67198.0,614998.0,-1.26,17.57,1.92,3217.19,1.26,9.15
2014-10-20,3719.45,3764.02,3764.02,3714.25,48797.0,451875.0,1.28,17.79,1.94,3260.24,1.24,9.17
2014-10-21,3763.85,3731.26,3776.01,3725.44,46602.0,453779.0,-0.87,17.64,1.9,3230.73,1.25,9.28
2014-10-22,3736.7,3702.74,3762.72,3699.9,52431.0,486717.0,-0.76,17.5,1.89,3208.42,1.26,9.26
2014-10-23,3695.48,3650.34,3708.44,3640.93,54258.0,488465.0,-1.42,17.25,1.86,3160.08,1.28,9.27
2014-10-24,3649.02,3648.67,3669.04,3636.02,42610.0,394655.0,-0.05,17.25,1.85,3157.97,1.28,9.32
2014-10-27,3636.03,3661.74,3661.74,3614.19,39289.0,366098.0,0.36,17.31,1.86,3168.16,1.28,9.31
2014-10-28,3671.72,3761.38,3761.38,3671.0,70400.0,626048.0,2.72,17.78,1.9,3252.26,1.24,9.36
2014-10-29,3774.63,3811.87,3820.7,3757.01,87987.0,834995.0,1.34,18.02,1.92,3297.91,1.23,9.39
2014-10-30,3811.17,3840.1,3863.97,3805.0,97572.0,903761.0,0.74,18.17,1.94,3348.0,1.22,9.37
2014-10-31,3841.67,3867.92,3868.0,3815.28,93506.0,873033.0,0.72,18.3,1.95,3383.97,1.21,9.38
2014-11-03,3877.48,3905.69,3918.29,3874.32,119359.0,1060438.0,0.98,18.23,1.97,3418.31,1.19,9.25
2014-11-04,3898.74,3877.51,3899.25,3858.28,100559.0,886682.0,-0.72,18.09,1.96,3389.35,1.2,9.23
2014-11-05,3893.62,3886.54,3910.84,3883.37,88364.0,743575.0,0.23,18.14,1.96,3397.27,1.2,9.26
2014-11-06,3883.74,3920.77,3920.77,3843.52,83080.0,692147.0,0.88,18.3,1.98,3423.7,1.19,9.24
2014-11-07,3926.86,3873.54,3944.67,3859.43,96706.0,889573.0,-1.2,18.08,1.95,3386.28,1.2,9.27
2014-11-10,3902.59,3952.15,3952.15,3890.32,96455.0,928758.0,2.03,18.45,1.99,3466.42,1.18,9.27
2014-11-11,3956.96,3850.38,3959.03,3817.77,104904.0,995518.0,-2.58,17.98,1.94,3380.47,1.21,9.27
2014-11-12,3836.43,3915.21,3915.3,3822.47,67502.0,640664.0,1.68,18.28,1.98,3435.5,1.19,9.23
2014-11-13,3918.15,3886.61,3929.91,3862.29,76008.0,739054.0,-0.73,18.15,1.96,3411.35,1.2,9.26
2014-11-14,3868.5,3857.0,3878.24,3827.2,52574.0,536061.0,-0.76,18.01,1.95,3388.96,1.21,9.24
2014-11-17,3881.71,3869.71,3898.72,3838.62,57241.0,565206.0,0.33,18.07,1.95,3397.39,1.2,9.27
2014-11-18,3870.78,3881.13,3897.91,3864.93,54039.0,514510.0,0.3,18.12,1.96,3403.57,1.2,9.24
2014-11-19,3886.89,3894.38,3904.83,3872.78,66758.0,602030.0,0.34,18.18,1.96,3418.02,1.2,9.28
2014-11-20,3878.72,3880.19,3895.02,3866.36,60025.0,541748.0,-0.36,18.13,1.96,3404.09,1.2,9.25
2014-11-21,3878.51,3931.13,3933.44,3876.27,66358.0,620701.0,1.31,18.37,1.98,3449.35,1.18,9.28
2014-11-24,3987.39,4023.24,4041.48,3978.65,112978.0,1060354.0,2.34,18.8,2.03,3535.44,1.16,9.26
2014-11-25,4012.96,4045.44,4045.44,4007.89,87943.0,823675.0,0.55,18.9,2.04,3556.63,1.15,9.26
2014-11-26,4055.18,4065.84,4073.84,4026.65,96836.0,869381.0,0.5,19.0,2.05,3577.61,1.15,9.27
2014-11-27,4078.03,4078.67,4084.21,4039.37,90288.0,860481.0,0.32,19.06,2.06,3588.34,1.14,9.25
2014-11-28,4078.15,4105.77,4106.06,4041.68,100486.0,1019629.0,0.66,19.19,2.07,3624.05,1.13,9.27
2014-12-01,4119.77,4098.0,4160.64,4080.18,103603.0,1052127.0,-0.19,19.05,2.06,3607.46,1.14,9.25
2014-12-02,4094.36,4172.28,4172.28,4091.78,91079.0,925500.0,1.81,19.39,2.1,3676.65,1.12,9.23
2014-12-03,4190.1,4215.86,4260.07,4150.74,133060.0,1327887.0,1.04,19.59,2.12,3713.34,1.11,9.24
2014-12-04,4224.92,4309.13,4315.03,4209.35,123898.0,1264185.0,2.21,20.03,2.17,3793.95,1.08,9.23
2014-12-05,4322.98,4164.44,4326.75,4084.26,143521.0,1457134.0,-3.36,19.35,2.1,3651.52,,9.21
2014-12-08,4161.84,4252.52,4269.0,4128.77,122378.0,1224145.0,2.12,19.76,2.14,3725.07,1.1,9.23
2014-12-09,4249.05,4173.88,4447.19,4157.41,217271.0,2295279.0,-1.85,19.4,2.1,3693.34,1.12,9.24
2014-12-10,4181.51,4337.07,4337.85,4135.36,132728.0,1389719.0,3.91,20.16,2.19,3836.61,1.08,9.21
2014-12-11,4314.98,4384.71,4403.51,4296.44,124100.0,1302553.0,1.1,20.38,2.21,3870.37,1.07,9.22
2014-12-12,4390.18,4438.01,4447.14,4373.95,106662.0,1119621.0,1.22,20.63,2.23,3919.77,1.05,9.25
2014-12-15,4411.64,4469.92,4486.05,4382.66,107867.0,1107086.0,0.72,20.77,2.25,3939.28,1.05,9.23
2014-12-16,4489.64,4487.41,4502.51,4464.36,117562.0,1203104.0,0.39,20.86,2.26,3966.31,1.04,9.23
2014-12-17,4493.62,4419.64,4496.59,4369.04,108576.0,1121102.0,-1.51,20.54,2.22,3911.84,1.06,9.25
2014-12-18,4409.89,4398.3,4428.61,4395.5,72040.0,728695.0,-0.48,20.44,2.21,3896.33,1.06,9.25
2014-12-19,4385.29,4369.95,4385.64,4273.72,93431.0,885955.0,-0.64,20.33,2.19,3868.96,1.07,9.28
2014-12-22,4364.52,4277.48,4380.9,4252.01,114163.0,1097210.0,-2.12,19.9,2.15,3830.65,1.09,9.26
2014-12-23,4258.3,4208.21,4289.08,4206.59,70864.0,671731.0,-1.62,19.57,2.11,3766.45,1.11,9.27
2014-12-24,4216.51,4246.73,4247.99,4198.28,60828.0,573819.0,0.92,19.75,2.13,3786.33,1.1,9.27
2014-12-25,4254.35,4351.92,4351.99,4253.64,81058.0,819891.0,2.48,20.24,2.18,3884.16,1.07,9.28
2014-12-26,4350.01,4389.98,4390.95,4340.28,89631.0,857525.0,0.87,20.43,2.2,3918.8,1.06,9.29
2014-12-29,4397.53,4341.43,4398.87,4323.81,93131.0,902480.0,-1.11,20.19,2.17,3883.46,1.07,9.3
2014-12-30,4383.34,4432.94,4482.57,4336.32,135013.0,1462119.0,2.11,20.62,2.22,3986.81,1.05,9.29
2014-12-31,4442.95,4460.91,4475.15,4410.61,104171.0,1199744.0,0.63,20.76,2.24,4019.99,1.05,9.27
2015-01-05,4496.57,4541.28,4555.89,4465.73,112020.0,1276187.0,1.8,21.14,2.28,4103.21,1.03,9.27
2015-01-06,4501.24,4519.24,4531.95,4472.74,98688.0,1087470.0,-0.49,21.04,2.27,4067.74,1.03,9.27
2015-01-07,4510.12,4516.0,4531.49,4470.45,79590.0,846017.0,-0.07,21.02,2.26,4061.1,1.03,9.3
2015-01-08,4521.07,4463.98,4532.6,4448.86,73485.0,798384.0,-1.15,20.78,2.24,4016.12,1.04,9.28
2015-01-09,4452.74,4439.2,4532.94,4437.9,78731.0,918561.0,-0.56,20.67,2.23,4002.21,1.05,9.27
2015-01-12,4411.31,4344.45,4414.65,4305.91,67704.0,737590.0,-2.13,20.31,2.18,3927.55,1.07,9.32
2015-01-13,4336.74,4361.45,4376.6,4333.78,46279.0,510965.0,0.39,20.39,2.19,3933.73,1.06,9.31
2015-01-14,4364.28,4335.17,4383.78,4317.62,48579.0,525510.0,-0.6,20.24,2.17,3904.77,1.07,9.33
2015-01-15,4329.41,4399.46,4399.46,4310.18,53459.0,573298.0,1.48,20.53,2.21,3969.82,1.06,9.29
