,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2000-04-05,1343.61,1353.47,1380.12,1324.79,6141.0,72179.0,0.42,64.06,5.72,416.35,0.11,11.2
2000-04-06,1354.94,1390.61,1404.85,1347.16,7242.0,97767.0,2.74,65.81,5.89,427.8,0.11,11.17
2000-04-07,1394.46,1388.53,1417.08,1370.07,7591.0,97429.0,-0.15,66.0,5.91,427.97,0.11,11.17
2000-04-10,1394.27,1391.39,1413.36,1364.86,6681.0,89846.0,0.21,66.09,5.94,428.08,0.11,11.13
2000-04-11,1396.7,1395.72,1424.54,1368.58,7010.0,87767.0,0.31,65.95,5.91,429.41,0.11,11.16
2000-04-12,1393.83,1379.42,1412.14,1360.57,5525.0,66467.0,-1.17,65.2,6.03,424.39,0.11,10.81
2000-04-13,1380.28,1389.26,1412.01,1362.77,7408.0,97301.0,0.71,65.61,6.1,427.42,0.11,10.76
2000-04-14,1394.78,1387.84,1414.49,1365.24,8854.0,112418.0,-0.1,65.63,6.09,427.75,0.11,10.78
2000-04-17,1384.76,1365.89,1403.15,1337.61,13046.0,172651.0,-1.58,64.47,6.07,420.26,0.11,10.62
2000-04-18,1371.77,1374.52,1397.06,1344.29,5212.0,69302.0,0.63,64.18,6.04,291.19,0.16,10.63
2000-04-19,1380.35,1393.05,1419.28,1363.05,7244.0,92410.0,1.35,66.49,6.25,428.63,0.11,10.64
2000-04-20,1395.4,1418.9,1441.78,1374.9,10839.0,136722.0,1.86,67.61,6.36,436.6,0.11,10.63
2000-04-21,1424.36,1423.89,1468.64,1396.97,12123.0,159776.0,0.35,68.71,6.46,438.87,0.11,10.64
2000-04-24,1429.57,1425.15,1459.4,1398.47,10190.0,141289.0,0.09,68.49,6.46,438.5,0.11,10.6
2000-04-25,1425.95,1411.53,1447.15,1388.65,5889.0,92021.0,-0.96,68.2,6.32,434.3,0.11,10.79
2000-04-26,1412.7,1397.8,1438.25,1383.14,7052.0,94854.0,-0.97,67.89,6.41,430.07,0.11,10.59
2000-04-27,1396.73,1384.66,1417.48,1365.84,8507.0,109288.0,-0.94,66.94,6.38,426.02,0.11,10.49
2000-04-28,1387.32,1402.45,1419.66,1361.75,6880.0,97823.0,1.28,67.98,6.48,432.26,0.11,10.49
2000-05-08,1402.87,1403.81,1435.59,1374.36,8138.0,95683.0,0.1,59.56,6.5,441.16,0.08,9.16
2000-05-09,1402.31,1388.1,1422.74,1366.57,6739.0,84348.0,-1.12,58.65,6.4,436.21,0.08,9.16
2000-05-10,1383.61,1349.13,1396.58,1340.7,6577.0,78066.0,-2.81,56.74,6.2,423.94,0.08,9.15
2000-05-11,1346.66,1319.58,1366.77,1303.64,4721.0,56778.0,-2.19,55.41,6.06,414.64,0.08,9.14
2000-05-12,1323.07,1322.42,1353.08,1298.06,5628.0,63183.0,0.22,55.53,6.07,416.32,0.08,9.15
2000-05-15,1325.12,1314.3,1354.18,1291.93,6101.0,68844.0,-0.61,55.05,6.01,413.01,0.1,9.16
2000-05-16,1317.51,1334.34,1355.16,1305.25,4480.0,54470.0,1.52,55.78,6.1,419.32,0.1,9.14
2000-05-17,1336.79,1341.75,1363.82,1320.06,4626.0,54898.0,0.56,56.22,6.14,421.66,0.1,9.16
2000-05-18,1340.5,1378.73,1386.46,1325.75,6049.0,75165.0,2.76,58.12,6.34,433.3,0.09,9.17
2000-05-19,1383.24,1393.33,1412.93,1358.99,10419.0,125456.0,1.06,58.67,6.41,438.65,0.09,9.15
2000-05-22,1402.94,1433.56,1457.23,1382.81,13070.0,158492.0,2.89,60.27,6.58,450.6,0.09,9.16
2000-05-23,1438.39,1431.32,1461.44,1401.73,7747.0,96079.0,-0.16,59.64,6.52,449.89,0.09,9.15
2000-05-24,1434.05,1449.73,1477.68,1417.48,8640.0,109870.0,1.29,60.63,6.63,455.69,0.09,9.14
2000-05-25,1452.25,1464.15,1483.86,1434.05,7236.0,97275.0,1.0,61.27,6.7,460.23,0.09,9.14
2000-05-26,1472.26,1460.45,1494.97,1436.81,7784.0,111124.0,-0.25,61.03,6.67,459.78,0.09,9.15
2000-05-29,1461.22,1457.33,1487.03,1433.01,7264.0,97275.0,-0.21,61.75,6.74,458.12,0.09,9.16
2000-05-30,1459.55,1459.5,1499.7,1429.84,8094.0,107390.0,0.15,62.12,6.77,458.8,0.09,9.18
2000-05-31,1456.52,1470.04,1494.03,1435.49,7995.0,103791.0,0.72,61.67,6.73,464.32,0.09,9.16
2000-06-01,1475.12,1471.19,1504.65,1445.04,5886.0,78618.0,0.08,61.51,6.72,464.69,0.09,9.15
2000-06-02,1475.42,1475.99,1499.93,1447.92,5824.0,78615.0,0.33,61.67,6.73,466.88,0.09,9.16
2000-06-05,1479.24,1466.14,1511.08,1440.65,8564.0,113254.0,-0.67,61.19,6.68,463.12,0.09,9.16
2000-06-06,1465.84,1483.87,1498.61,1449.7,5632.0,78414.0,1.21,61.78,6.75,468.73,0.09,9.15
2000-06-07,1489.53,1485.31,1519.34,1463.29,6688.0,91687.0,0.1,61.82,6.75,469.19,0.09,9.16
2000-06-08,1480.24,1469.91,1501.92,1445.42,7191.0,87087.0,-1.04,61.21,6.68,464.32,0.09,9.16
2000-06-09,1474.19,1461.62,1494.0,1444.66,7333.0,83778.0,-0.56,60.96,6.65,462.34,0.09,9.17
2000-06-12,1456.61,1471.8,1483.4,1435.54,4693.0,59830.0,0.7,60.83,6.65,464.91,0.09,9.15
2000-06-13,1476.89,1487.24,1505.62,1457.89,5465.0,71278.0,1.05,61.05,6.67,469.8,0.09,9.15
2000-06-14,1492.49,1484.9,1512.83,1467.36,7034.0,84683.0,-0.16,61.11,6.68,469.06,0.09,9.15
2000-06-15,1485.81,1498.69,1517.37,1462.82,6996.0,92704.0,0.93,61.72,6.75,473.42,0.09,9.14
2000-06-16,1500.22,1481.37,1516.28,1467.93,5111.0,72361.0,-1.16,60.94,6.66,468.58,0.09,9.15
2000-06-19,1475.97,1467.11,1494.19,1444.83,4570.0,64045.0,-0.96,60.68,6.62,463.4,0.09,9.17
2000-06-20,1460.9,1451.26,1479.86,1431.58,4059.0,54710.0,-1.08,60.07,6.55,458.38,0.09,9.17
2000-06-21,1450.64,1470.82,1486.39,1437.5,3171.0,49588.0,1.35,60.93,6.65,464.57,0.09,9.16
2000-06-22,1472.08,1483.77,1506.0,1452.02,3436.0,56644.0,0.88,61.17,6.67,468.67,0.09,9.17
2000-06-23,1483.18,1501.49,1525.85,1461.9,5262.0,89072.0,1.19,61.87,6.72,481.06,0.09,9.21
2000-06-26,1507.24,1495.14,1526.54,1478.37,5283.0,80479.0,-0.42,61.78,6.71,478.43,0.09,9.21
2000-06-27,1496.05,1484.46,1518.47,1465.9,6825.0,83192.0,-0.71,61.13,6.65,475.0,0.09,9.19
2000-06-28,1490.16,1495.85,1518.84,1470.23,4798.0,65131.0,0.77,61.8,6.72,478.65,0.09,9.2
2000-06-29,1499.98,1496.83,1524.44,1472.97,4431.0,61516.0,0.07,61.95,6.56,478.97,0.09,9.44
2000-06-30,1496.67,1483.49,1519.45,1464.47,5387.0,68684.0,-0.89,61.76,6.54,475.29,0.09,9.44
2000-07-03,1476.85,1461.95,1495.62,1436.86,5374.0,65350.0,-1.45,61.8,6.51,473.1,0.09,9.49
2000-07-04,1458.19,1466.71,1482.86,1438.67,3170.0,39881.0,0.33,61.91,6.52,474.64,0.09,9.5
2000-07-05,1471.49,1472.98,1495.59,1449.83,4306.0,50865.0,0.43,61.77,6.5,476.67,0.09,9.5
2000-07-06,1473.74,1469.27,1494.6,1450.98,5065.0,60064.0,-0.25,61.71,6.49,475.47,0.09,9.51
2000-07-07,1467.52,1481.19,1496.99,1455.93,4860.0,64660.0,0.81,62.65,6.59,479.92,0.09,9.51
2000-07-10,1482.56,1483.19,1506.73,1452.62,7219.0,97463.0,0.14,63.49,6.66,479.95,0.09,9.53
2000-07-11,1484.68,1500.75,1517.09,1464.2,6476.0,85755.0,1.18,64.11,6.73,485.64,0.09,9.53
2000-07-12,1506.41,1493.14,1524.16,1478.53,6635.0,89635.0,-0.51,63.64,6.69,482.87,0.09,9.51
2000-07-13,1494.48,1493.53,1521.08,1465.32,6915.0,94407.0,0.03,62.86,6.61,483.0,0.13,9.51
2000-07-14,1497.72,1508.81,1533.62,1474.32,8538.0,122485.0,1.02,63.57,6.69,488.58,0.13,9.5
2000-07-17,1528.36,1521.4,1551.63,1493.03,10301.0,150947.0,0.83,63.79,6.72,491.97,0.14,9.49
2000-07-18,1525.98,1532.08,1549.38,1502.49,6784.0,99231.0,0.7,64.5,6.78,495.44,0.13,9.51
2000-07-19,1538.93,1536.67,1562.93,1517.88,6869.0,103405.0,0.3,64.35,6.76,496.94,0.13,9.52
2000-07-20,1534.66,1520.92,1548.54,1504.31,5764.0,81061.0,-1.02,63.16,6.64,491.84,0.14,9.51
2000-07-21,1524.44,1531.03,1556.92,1514.12,5863.0,82651.0,0.66,64.06,6.74,495.78,0.13,9.5
2000-07-24,1536.84,1526.98,1550.67,1511.75,6538.0,80580.0,-0.26,63.62,6.7,493.8,0.12,9.5
2000-07-25,1527.04,1532.04,1553.87,1504.54,4858.0,70137.0,0.33,63.98,6.68,495.43,0.12,9.58
2000-07-26,1534.74,1541.44,1561.4,1518.01,5053.0,72103.0,0.61,64.25,6.69,498.47,0.12,9.6
2000-07-27,1542.89,1539.33,1568.77,1517.44,7440.0,96630.0,-0.14,63.95,6.67,497.76,0.12,9.59
2000-07-28,1546.48,1544.45,1570.44,1516.67,6924.0,93227.0,0.33,64.17,6.68,500.11,0.12,9.61
2000-07-31,1546.93,1558.95,1577.37,1527.81,8474.0,114715.0,0.94,64.56,6.71,504.07,0.12,9.62
2000-08-01,1560.35,1559.27,1584.49,1540.54,6090.0,83796.0,0.02,64.75,6.72,504.2,0.12,9.64
2000-08-02,1566.83,1558.73,1588.89,1535.74,6973.0,99599.0,-0.03,64.58,6.71,504.02,0.12,9.62
2000-08-03,1561.59,1560.62,1585.74,1531.23,6799.0,101828.0,0.12,64.54,6.7,504.65,0.12,9.63
2000-08-04,1560.34,1554.7,1585.72,1535.33,7340.0,101377.0,-0.38,64.1,6.66,503.44,0.12,9.62
2000-08-07,1553.46,1564.63,1578.89,1535.76,5161.0,69991.0,0.64,64.15,6.62,505.89,0.12,9.69
2000-08-08,1566.82,1581.43,1596.55,1553.22,5976.0,87242.0,1.07,64.9,6.7,511.36,0.12,9.69
2000-08-09,1585.1,1590.16,1606.8,1561.44,7099.0,105797.0,0.55,64.97,6.7,514.16,0.12,9.7
2000-08-10,1595.55,1603.16,1626.02,1574.3,9681.0,147229.0,0.82,65.46,6.74,518.37,0.1,9.71
2000-08-11,1608.05,1593.72,1630.68,1573.15,7839.0,122634.0,-0.59,65.05,6.68,515.98,0.12,9.74
2000-08-14,1596.57,1607.73,1629.62,1577.35,6555.0,102879.0,0.88,65.64,6.74,519.7,0.12,9.74
2000-08-15,1608.94,1607.73,1632.42,1580.75,6637.0,99392.0,0.0,65.74,6.7,519.7,0.12,9.81
2000-08-16,1608.82,1608.68,1630.18,1585.11,6221.0,86771.0,0.06,65.69,6.51,520.03,0.11,10.09
2000-08-17,1608.89,1608.2,1630.15,1584.51,6974.0,97630.0,-0.03,65.56,6.3,519.8,0.11,10.41
2000-08-18,1608.0,1612.35,1627.87,1590.55,6396.0,90678.0,0.26,65.63,6.22,521.95,0.11,10.55
2000-08-21,1613.81,1625.83,1649.69,1595.63,7912.0,106968.0,0.84,66.17,6.24,526.82,0.1,10.6
2000-08-22,1627.01,1590.15,1639.88,1579.61,5571.0,79136.0,-2.19,65.05,6.12,515.24,0.11,10.63
2000-08-23,1576.62,1569.58,1601.91,1509.2,9667.0,133587.0,-1.29,64.28,6.05,508.56,0.11,10.62
2000-08-24,1569.62,1571.86,1594.8,1542.92,6168.0,87582.0,0.15,64.5,6.08,509.31,0.11,10.61
2000-08-25,1573.27,1590.96,1601.42,1559.59,4751.0,72045.0,1.21,65.19,6.14,516.3,0.15,10.62
2000-08-28,1593.37,1601.95,1620.92,1574.87,5862.0,96071.0,0.69,65.46,6.17,519.05,0.15,10.61
2000-08-29,1605.8,1598.75,1622.03,1582.75,4353.0,67581.0,-0.2,65.39,6.14,518.02,0.15,10.65
2000-08-30,1599.1,1576.96,1616.94,1567.31,4880.0,73622.0,-1.36,64.22,6.04,510.94,0.13,10.63
2000-08-31,1567.58,1543.43,1588.61,1522.11,5820.0,84584.0,-2.13,62.77,5.9,500.06,0.13,10.64
2000-09-01,1527.95,1528.0,1559.82,1510.79,4350.0,64176.0,-1.0,59.65,5.81,495.23,0.13,10.27
2000-09-04,1522.19,1530.2,1545.67,1498.94,4739.0,68227.0,0.14,60.05,5.85,500.54,0.13,10.26
2000-09-05,1530.8,1495.73,1548.96,1486.75,3963.0,56009.0,-2.25,58.57,5.71,489.25,0.13,10.26
2000-09-06,1487.64,1474.19,1512.3,1460.51,3944.0,53930.0,-1.44,57.61,5.63,482.23,0.13,10.23
2000-09-07,1477.08,1491.08,1519.38,1466.94,3268.0,48190.0,1.15,58.38,5.71,487.73,0.13,10.22
2000-09-08,1494.78,1495.93,1514.36,1470.0,2383.0,34441.0,0.33,58.54,5.72,490.09,0.13,10.23
2000-09-11,1500.18,1500.34,1517.39,1472.48,2494.0,35804.0,0.29,58.82,5.76,490.73,0.13,10.21
2000-09-12,1504.74,1509.61,1528.32,1482.79,3260.0,49212.0,0.62,59.07,5.78,493.84,0.13,10.22
2000-09-13,1508.36,1509.74,1529.16,1491.87,3567.0,53829.0,0.01,59.28,5.8,493.81,0.13,10.22
2000-09-14,1507.89,1506.81,1531.6,1483.4,2908.0,47919.0,-0.19,58.98,5.78,492.83,0.13,10.2
2000-09-15,1505.85,1495.14,1517.09,1477.18,2426.0,37706.0,-0.77,58.54,5.74,489.76,0.13,10.2
2000-09-18,1494.15,1469.67,1510.07,1456.8,2506.0,39640.0,-1.7,57.55,5.64,480.67,0.13,10.2
2000-09-19,1461.38,1432.24,1470.04,1415.81,2901.0,39497.0,-2.55,55.95,5.49,468.49,0.14,10.19
2000-09-20,1427.84,1439.7,1463.45,1407.77,2451.0,39538.0,0.52,56.21,5.52,470.9,0.14,10.18
2000-09-21,1442.55,1430.6,1458.98,1418.51,2261.0,33312.0,-0.63,55.77,5.48,468.04,0.14,10.18
2000-09-22,1427.24,1419.32,1442.43,1403.57,2000.0,28080.0,-0.79,55.27,5.43,465.1,0.14,10.18
2000-09-25,1416.13,1404.75,1432.2,1393.43,1606.0,20994.0,-1.03,54.85,5.39,459.58,0.14,10.18
2000-09-26,1408.42,1419.93,1436.44,1400.46,1362.0,19357.0,1.08,55.43,5.44,464.6,0.14,10.19
2000-09-27,1423.95,1430.14,1438.77,1410.69,1300.0,17454.0,0.72,55.93,5.5,467.92,0.14,10.17
2000-09-28,1431.61,1411.29,1437.93,1400.72,1496.0,20552.0,-1.32,55.2,5.43,461.65,0.14,10.17
2000-09-29,1409.93,1424.88,1436.14,1401.11,1722.0,23141.0,0.96,55.71,5.48,466.91,0.14,10.17
2000-10-09,1429.36,1436.41,1454.07,1404.5,2411.0,33700.0,0.81,56.32,5.5,474.34,0.14,10.24
2000-10-10,1438.86,1458.85,1471.88,1426.16,2844.0,38569.0,1.56,57.42,5.56,484.77,0.13,10.33
2000-10-11,1461.68,1446.95,1480.72,1434.13,3395.0,48788.0,-0.82,56.75,5.51,480.81,0.13,10.3
2000-10-12,1442.72,1445.57,1467.02,1417.59,3530.0,49049.0,-0.1,56.63,5.5,480.35,0.13,10.3
2000-10-13,1447.06,1445.15,1474.97,1417.9,4124.0,63303.0,-0.03,56.65,5.49,481.03,0.13,10.32
2000-10-16,1441.5,1419.23,1452.86,1407.12,2696.0,38876.0,-1.79,55.77,5.42,471.54,0.14,10.29
2000-10-17,1416.08,1426.49,1442.79,1397.71,2123.0,31628.0,0.51,56.34,5.47,473.96,0.14,10.3
2000-10-18,1426.57,1439.32,1453.75,1411.61,2628.0,40997.0,0.9,56.63,5.49,478.23,0.14,10.32
2000-10-19,1443.07,1427.54,1456.28,1417.65,2269.0,33448.0,-0.82,56.31,5.45,474.31,0.14,10.33
2000-10-20,1427.94,1458.18,1471.95,1415.27,4349.0,68067.0,2.15,57.66,5.57,485.37,0.13,10.35
2000-10-23,1463.56,1463.25,1482.21,1440.64,4096.0,63197.0,0.35,58.16,5.63,486.15,0.13,10.33
2000-10-24,1465.52,1460.33,1479.27,1441.22,3560.0,53118.0,-0.2,57.96,5.61,485.18,0.13,10.33
2000-10-25,1460.88,1467.66,1483.11,1443.53,3854.0,58528.0,0.5,58.1,5.63,487.62,0.13,10.32
2000-10-26,1468.73,1454.7,1478.54,1443.57,2883.0,42147.0,-0.88,57.75,5.6,483.3,0.13,10.31
2000-10-27,1452.27,1448.35,1467.79,1432.37,2452.0,34600.0,-0.44,57.51,5.59,482.1,0.13,10.29
2000-10-30,1445.56,1444.19,1461.08,1424.51,3121.0,42815.0,-0.29,57.36,5.57,479.76,0.13,10.3
2000-10-31,1447.19,1438.23,1461.37,1427.12,2574.0,37309.0,-0.41,56.94,5.53,476.4,0.13,10.3
2000-11-01,1437.89,1446.91,1457.33,1424.07,2567.0,38556.0,0.6,57.46,5.59,479.36,0.13,10.28
2000-11-02,1448.52,1457.49,1475.63,1439.26,2921.0,42336.0,0.73,57.73,5.61,482.85,0.13,10.29
2000-11-03,1458.16,1451.08,1473.19,1438.58,2689.0,42608.0,-0.44,57.33,5.58,481.64,0.13,10.27
2000-11-06,1451.11,1457.76,1474.24,1433.9,3941.0,65658.0,0.46,57.33,5.62,488.79,0.13,10.2
2000-11-07,1459.26,1463.37,1482.05,1442.51,3117.0,50885.0,0.39,57.53,5.63,490.74,0.13,10.22
2000-11-08,1465.17,1464.6,1477.66,1446.68,2532.0,41268.0,0.08,57.61,5.64,491.17,0.13,10.21
2000-11-09,1466.41,1481.45,1493.14,1456.63,3880.0,56236.0,1.15,58.24,5.7,496.87,0.13,10.22
2000-11-10,1484.03,1489.39,1509.78,1468.6,6101.0,86361.0,0.54,58.54,5.72,500.5,0.13,10.23
2000-11-13,1492.34,1501.46,1517.02,1478.72,5475.0,79879.0,0.81,58.91,5.75,503.5,0.13,10.25
2000-11-14,1504.34,1512.9,1526.03,1482.91,5847.0,80293.0,0.76,59.44,5.8,507.16,0.13,10.25
2000-11-15,1516.21,1508.49,1539.04,1495.32,5241.0,76193.0,-0.29,59.15,5.77,505.68,0.13,10.25
2000-11-16,1509.7,1516.68,1534.98,1493.71,5648.0,83187.0,0.54,59.62,5.81,508.32,0.13,10.26
2000-11-17,1518.52,1518.2,1541.35,1497.69,6217.0,88747.0,0.1,59.5,5.8,509.74,0.13,10.26
2000-11-20,1516.48,1534.15,1545.89,1495.05,5631.0,83103.0,1.05,59.69,5.83,514.04,0.13,10.24
2000-11-21,1536.03,1536.16,1565.86,1519.06,5789.0,84433.0,0.13,59.81,5.84,514.44,0.13,10.24
2000-11-22,1534.55,1558.8,1575.85,1519.91,6026.0,83179.0,1.47,60.57,5.91,522.13,0.12,10.25
2000-11-23,1564.74,1561.11,1582.86,1543.19,5169.0,74005.0,0.15,60.61,5.92,522.94,0.12,10.24
2000-11-24,1562.62,1518.5,1582.16,1498.39,7362.0,104574.0,-2.73,58.98,5.75,509.88,0.13,10.26
2000-11-27,1504.6,1513.07,1534.78,1485.73,6593.0,85711.0,-0.36,58.54,5.71,506.95,0.13,10.25
2000-11-28,1513.12,1534.12,1548.1,1502.97,3432.0,52080.0,1.39,59.34,5.8,514.04,0.13,10.23
2000-11-29,1535.82,1522.33,1549.53,1502.77,3617.0,55515.0,-0.77,58.67,5.73,510.14,0.13,10.24
2000-11-30,1521.47,1524.53,1542.95,1501.47,3425.0,54590.0,0.14,58.77,5.76,518.86,0.13,10.2
2000-12-01,1524.39,1526.5,1547.01,1506.47,3102.0,45076.0,0.13,59.39,5.61,528.02,0.12,10.59
2000-12-04,1525.86,1528.93,1544.57,1508.55,3291.0,50486.0,0.16,59.28,5.61,527.64,0.13,10.57
2000-12-05,1529.48,1527.68,1546.82,1512.29,3222.0,50094.0,-0.08,59.3,5.61,527.21,0.13,10.57
2000-12-06,1527.98,1511.79,1545.57,1497.9,3757.0,57764.0,-1.04,58.65,5.56,521.71,0.13,10.55
2000-12-07,1509.27,1510.0,1530.46,1490.48,4098.0,61136.0,-0.12,58.56,5.55,521.09,0.13,10.55
2000-12-08,1509.37,1511.8,1533.13,1493.31,3510.0,54419.0,0.12,58.39,5.53,524.75,0.13,10.56
2000-12-11,1510.13,1490.03,1526.55,1477.33,3074.0,45767.0,-1.44,57.45,5.44,515.8,0.13,10.56
2000-12-12,1488.35,1500.54,1512.22,1476.12,2594.0,39098.0,0.71,58.11,5.5,519.47,0.13,10.57
