,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-03-19,1408.74,1401.91,1408.77,1390.35,47012.0,375211.0,-0.55,9.91,1.25,4442.38,1.81,7.93
2014-03-20,1400.08,1387.02,1410.61,1386.99,59607.0,440155.0,-1.06,9.81,1.23,4412.59,1.83,7.98
2014-03-21,1382.35,1422.7,1423.43,1377.74,81324.0,507980.0,2.57,10.07,1.26,4534.72,1.78,7.99
2014-03-24,1429.12,1440.57,1443.58,1421.8,100286.0,595910.0,1.26,10.28,1.28,4599.06,1.76,8.03
2014-03-25,1438.38,1449.81,1453.32,1432.35,91817.0,570846.0,0.64,10.34,1.29,4620.0,1.75,8.02
2014-03-26,1450.79,1442.04,1452.78,1436.79,52543.0,378920.0,-0.54,10.32,1.28,4596.96,1.76,8.06
2014-03-27,1438.76,1422.82,1441.97,1422.02,56496.0,382836.0,-1.33,10.18,1.26,4543.88,1.78,8.08
2014-03-28,1421.56,1416.08,1429.24,1408.88,59941.0,419990.0,-0.47,10.14,1.24,4538.27,1.79,8.18
2014-03-31,1415.62,1409.05,1419.64,1401.63,64921.0,394009.0,-0.5,9.8,1.22,4525.91,1.8,8.03
2014-04-01,1409.04,1428.42,1429.36,1408.94,61862.0,388276.0,1.37,9.94,1.25,4581.88,1.77,7.95
2014-04-02,1430.09,1440.41,1440.81,1428.21,72805.0,443398.0,0.84,10.14,1.28,4649.41,1.75,7.92
2014-04-03,1449.09,1431.96,1453.13,1427.61,92462.0,572877.0,-0.59,10.07,1.27,4614.12,1.76,7.93
2014-04-04,1426.62,1436.92,1436.92,1423.02,47932.0,316530.0,0.35,10.11,1.27,4629.71,1.76,7.96
2014-04-08,1431.4,1456.18,1456.64,1430.59,74033.0,437518.0,1.34,10.24,1.29,4698.51,1.73,7.94
2014-04-09,1458.59,1458.5,1463.45,1454.12,59211.0,383849.0,0.16,10.26,1.29,4700.81,1.73,7.95
2014-04-10,1462.79,1485.76,1493.86,1457.59,145976.0,769406.0,1.87,10.45,1.32,4822.82,1.7,7.92
2014-04-11,1486.48,1477.67,1489.32,1473.92,108955.0,565231.0,-0.54,10.36,1.31,4794.37,1.71,7.91
2014-04-14,1474.78,1483.24,1483.9,1471.0,66397.0,418794.0,0.38,10.36,1.31,4796.79,1.7,7.91
2014-04-15,1482.5,1466.32,1482.5,1464.21,79168.0,494936.0,-1.14,10.25,1.3,4735.52,1.72,7.88
2014-04-16,1463.34,1471.27,1474.49,1460.54,61862.0,438826.0,0.34,10.3,1.3,4744.5,1.72,7.92
2014-04-17,1473.83,1468.63,1475.48,1467.38,62996.0,441040.0,-0.18,10.29,1.3,4729.85,1.73,7.92
2014-04-18,1465.94,1464.8,1466.29,1457.26,55723.0,355059.0,-0.26,10.25,1.29,4712.84,1.75,7.95
2014-04-21,1455.74,1446.67,1469.09,1445.82,64020.0,451503.0,-1.24,10.11,1.28,4647.18,1.77,7.9
2014-04-22,1443.74,1446.23,1450.78,1424.21,61906.0,417131.0,-0.03,10.09,1.28,4645.36,1.77,7.88
2014-04-23,1443.1,1440.63,1448.26,1435.62,45766.0,298344.0,-0.39,10.05,1.27,4628.96,1.78,7.91
2014-04-24,1441.48,1435.42,1449.76,1433.59,53554.0,337978.0,-0.36,9.69,1.25,4624.06,1.79,7.75
2014-04-25,1435.01,1410.21,1437.98,1410.06,56562.0,373960.0,-1.76,9.51,1.23,4549.79,1.82,7.73
2014-04-28,1408.63,1379.18,1408.66,1377.87,54297.0,335795.0,-2.2,9.28,1.2,4463.52,1.86,7.73
2014-04-29,1378.28,1397.4,1397.4,1376.69,45826.0,305846.0,1.32,9.42,1.21,4522.57,1.83,7.79
2014-04-30,1399.13,1409.39,1410.23,1396.51,49714.0,316975.0,0.86,9.51,1.18,4563.71,1.82,8.06
2014-05-05,1413.42,1419.45,1420.64,1404.39,57386.0,344973.0,0.71,9.29,1.19,4639.46,1.8,7.81
2014-05-06,1417.79,1427.15,1430.77,1416.62,53192.0,362755.0,0.54,9.33,1.2,4663.03,1.8,7.78
2014-05-07,1423.43,1411.2,1426.68,1409.71,52605.0,329799.0,-1.12,9.23,1.19,4626.21,1.82,7.76
2014-05-08,1408.22,1406.8,1426.24,1405.19,46348.0,296341.0,-0.31,9.2,1.18,4613.92,1.86,7.8
2014-05-09,1407.29,1397.4,1408.91,1384.39,56413.0,355740.0,-0.67,9.14,1.17,4591.76,1.85,7.81
2014-05-12,1407.01,1425.96,1426.91,1400.36,76658.0,400023.0,2.04,9.32,1.2,4683.29,1.82,7.77
2014-05-13,1426.5,1424.69,1430.86,1418.64,58404.0,362568.0,-0.09,9.32,1.2,4670.25,1.82,7.77
2014-05-14,1423.28,1425.13,1427.95,1418.72,41884.0,257889.0,0.03,9.32,1.2,4669.84,1.8,7.77
2014-05-15,1421.87,1407.96,1424.42,1407.32,46627.0,330145.0,-1.2,9.21,1.18,4612.63,1.81,7.81
2014-05-16,1404.17,1406.58,1407.08,1393.05,34253.0,239944.0,-0.1,9.2,1.18,4611.94,1.83,7.8
2014-05-19,1403.03,1391.21,1403.07,1387.23,35524.0,220829.0,-1.09,9.1,1.17,4553.12,1.84,7.78
2014-05-20,1397.38,1397.3,1404.42,1392.64,33312.0,233068.0,0.44,9.14,1.18,4571.16,1.89,7.75
2014-05-21,1394.39,1410.03,1410.05,1387.44,34339.0,250296.0,0.91,9.22,1.19,4612.22,1.88,7.75
2014-05-22,1411.26,1403.76,1421.75,1403.35,46733.0,315240.0,-0.44,9.18,1.18,4590.65,1.88,7.78
2014-05-23,1403.39,1412.57,1412.84,1400.77,37934.0,247230.0,0.63,9.24,1.19,4620.22,1.85,7.76
2014-05-26,1418.52,1425.7,1426.11,1415.96,45587.0,345144.0,0.93,9.32,1.2,4654.11,1.8,7.77
2014-05-27,1427.27,1421.71,1427.82,1419.74,44376.0,327270.0,-0.28,9.3,1.2,4641.1,1.8,7.75
2014-05-28,1421.49,1430.15,1431.11,1415.68,49952.0,354705.0,0.59,9.35,1.2,4667.81,1.76,7.79
2014-05-29,1429.41,1421.45,1434.8,1419.93,59418.0,424834.0,-0.61,9.3,1.2,4639.25,1.77,7.75
2014-05-30,1420.58,1419.99,1426.03,1412.87,48163.0,348864.0,-0.1,9.29,1.2,4634.31,1.75,7.74
2014-06-03,1420.39,1417.56,1424.82,1416.03,43135.0,287930.0,-0.17,9.27,1.19,4634.15,1.73,7.79
2014-06-04,1416.69,1402.17,1416.71,1394.24,43091.0,282634.0,-1.09,9.19,1.18,4588.21,1.71,7.79
2014-06-05,1400.98,1413.77,1414.2,1398.69,41112.0,281931.0,0.83,9.26,1.19,4621.89,1.69,7.78
2014-06-06,1414.1,1408.45,1414.1,1400.72,40316.0,302660.0,-0.38,9.23,1.19,4604.18,1.71,7.76
2014-06-09,1405.14,1405.65,1416.51,1402.82,35267.0,264471.0,-0.2,9.21,1.19,4597.51,1.66,7.74
2014-06-10,1408.2,1416.74,1418.16,1403.8,41858.0,302367.0,0.79,9.28,1.2,4635.63,1.65,7.73
2014-06-11,1414.15,1416.47,1419.18,1411.46,36481.0,276590.0,-0.02,9.29,1.19,4637.56,1.64,7.81
2014-06-12,1414.68,1411.42,1414.74,1404.71,41999.0,294965.0,-0.36,9.26,1.19,4620.11,1.66,7.78
2014-06-13,1410.36,1424.37,1427.79,1409.68,54515.0,365624.0,0.92,9.34,1.2,4668.65,1.65,7.78
2014-06-16,1422.43,1434.22,1434.35,1422.43,55457.0,371238.0,0.69,9.28,1.2,4652.78,1.79,7.73
2014-06-17,1421.72,1413.04,1421.78,1411.61,49244.0,325699.0,-1.48,9.23,1.2,4625.9,2.64,7.69
2014-06-18,1412.16,1404.22,1414.91,1402.48,49592.0,330740.0,-0.62,9.21,1.2,4606.83,2.64,7.68
2014-06-19,1403.93,1379.32,1407.93,1372.97,52397.0,347451.0,-1.77,9.05,1.18,4529.54,2.63,7.67
2014-06-20,1376.51,1385.12,1385.4,1375.36,31535.0,199130.0,0.42,9.09,1.18,4549.09,2.53,7.7
2014-06-23,1386.57,1383.75,1392.15,1382.42,33179.0,225529.0,-0.1,9.08,1.18,4536.65,2.55,7.69
2014-06-24,1385.19,1390.39,1390.39,1383.78,32069.0,211280.0,0.48,9.12,1.19,4560.92,2.53,7.66
2014-06-25,1388.83,1385.69,1389.24,1380.4,28982.0,212815.0,-0.34,9.09,1.18,4545.64,2.55,7.7
2014-06-26,1385.41,1402.07,1405.14,1385.36,42445.0,329504.0,1.18,9.2,1.2,4590.94,2.52,7.67
2014-06-27,1401.31,1411.49,1416.93,1399.75,49916.0,358274.0,0.67,9.27,1.21,4621.4,2.59,7.66
2014-06-30,1409.47,1418.12,1419.45,1409.41,47675.0,333038.0,0.47,9.31,1.21,4645.72,2.57,7.69
2014-07-01,1418.87,1421.26,1421.32,1414.22,43818.0,317054.0,0.22,9.33,1.21,4651.36,2.59,7.71
2014-07-02,1418.98,1426.13,1426.18,1413.04,50429.0,365016.0,0.34,9.36,1.22,4673.11,2.66,7.67
2014-07-03,1425.45,1428.09,1432.95,1421.66,56383.0,358784.0,0.14,9.37,1.22,4680.23,2.66,7.68
2014-07-04,1427.67,1428.88,1430.79,1422.5,52934.0,358040.0,0.06,9.38,1.22,4684.4,2.85,7.69
2014-07-07,1430.64,1435.38,1436.07,1428.48,58809.0,399086.0,0.46,9.42,1.23,4706.71,2.66,7.66
2014-07-08,1434.09,1443.32,1443.32,1427.28,51182.0,356582.0,0.55,9.47,1.24,4730.42,2.66,7.64
2014-07-09,1440.93,1422.1,1445.61,1422.1,61984.0,425027.0,-1.47,9.33,1.22,4664.67,2.71,7.65
2014-07-10,1421.3,1427.95,1431.76,1420.37,47662.0,306913.0,0.41,9.37,1.22,4692.8,2.71,7.68
2014-07-11,1427.34,1437.5,1443.52,1426.72,57481.0,352517.0,0.67,9.43,1.23,4729.63,2.65,7.67
2014-07-14,1439.07,1451.57,1451.57,1437.04,62318.0,385516.0,0.98,9.53,1.24,4775.08,2.63,7.69
2014-07-15,1450.28,1443.87,1453.86,1436.4,73016.0,454350.0,-0.53,9.47,1.24,4753.54,2.75,7.64
2014-07-16,1443.31,1461.51,1464.67,1442.56,130257.0,623006.0,1.22,9.59,1.25,4820.84,2.71,7.67
2014-07-17,1456.38,1442.63,1456.42,1436.22,75152.0,381812.0,-1.29,9.47,1.24,4749.34,2.82,7.64
2014-07-18,1438.18,1453.38,1460.62,1436.3,82009.0,397053.0,0.75,9.54,1.25,4794.49,2.74,7.63
2014-07-21,1452.95,1446.39,1455.92,1443.7,57718.0,325358.0,-0.48,9.49,1.24,4777.77,2.75,7.65
2014-07-22,1443.86,1457.01,1458.26,1442.71,62484.0,354964.0,0.73,9.56,1.25,4809.03,2.73,7.65
2014-07-23,1456.35,1465.61,1470.82,1456.35,96846.0,511802.0,0.59,9.62,1.26,4856.36,2.59,7.63
2014-07-24,1466.4,1482.05,1485.25,1466.4,113448.0,621470.0,1.12,9.73,1.27,4917.64,2.56,7.66
2014-07-25,1483.99,1495.23,1495.23,1482.67,86241.0,490537.0,0.89,9.81,1.28,,2.54,7.66
2014-07-28,1498.29,1520.08,1520.4,1498.2,136152.0,718307.0,1.66,9.97,1.31,5041.43,2.13,7.61
2014-07-29,1521.95,1529.35,1532.43,1519.69,112068.0,681884.0,0.61,10.04,1.31,5063.67,2.11,7.66
2014-07-30,1525.41,1523.98,1527.75,1518.82,102880.0,642077.0,-0.35,10.0,1.31,5030.34,2.12,7.63
2014-07-31,1521.44,1532.91,1533.47,1516.88,78626.0,493181.0,0.59,10.06,1.32,5069.52,2.11,7.62
2014-08-01,1529.21,1523.43,1545.56,1522.61,115516.0,662100.0,-0.62,10.0,1.31,5033.11,2.12,7.63
2014-08-04,1525.57,1554.87,1554.9,1525.57,111504.0,654994.0,2.06,10.21,1.33,5144.54,2.07,7.68
2014-08-05,1553.95,1558.4,1558.4,1548.51,110838.0,685847.0,0.23,10.24,1.34,5162.02,2.06,7.64
2014-08-06,1552.58,1556.57,1560.42,1539.69,105620.0,597861.0,-0.12,10.23,1.34,5155.27,2.09,7.63
2014-08-07,1554.97,1534.54,1557.39,1532.99,98985.0,577027.0,-1.42,10.08,1.32,5071.96,2.12,7.64
2014-08-08,1532.8,1538.73,1540.65,1530.92,69884.0,416703.0,0.27,10.11,1.32,5083.07,2.12,7.66
2014-08-11,1541.97,1558.78,1559.58,1541.58,77771.0,492284.0,1.3,10.24,1.34,5154.98,2.09,7.64
2014-08-12,1560.17,1560.8,1560.8,1550.74,74049.0,522877.0,0.13,10.26,1.34,5155.31,2.09,7.66
2014-08-13,1561.87,1570.29,1575.31,1553.3,111353.0,738939.0,0.61,10.32,1.35,5184.14,2.08,7.64
2014-08-14,1570.32,1561.08,1574.39,1559.14,101402.0,672736.0,-0.59,10.26,1.34,5148.27,2.09,7.66
2014-08-15,1562.0,1574.41,1576.76,1562.0,88550.0,558144.0,0.85,10.34,1.35,,2.07,7.66
2014-08-18,1576.44,1593.11,1593.23,1576.39,97711.0,663147.0,1.19,10.49,1.37,5320.78,2.04,7.66
2014-08-19,1595.05,1596.25,1599.9,1586.18,99548.0,728131.0,0.2,10.51,1.37,5324.54,2.03,7.67
2014-08-20,1595.1,1595.07,1601.75,1589.57,88937.0,631193.0,-0.07,10.5,1.37,5324.74,2.03,7.66
2014-08-21,1593.81,1587.08,1593.86,1573.44,84118.0,579481.0,-0.5,10.45,1.36,5291.28,2.04,7.68
2014-08-22,1586.74,1597.24,1597.51,1582.86,77983.0,561893.0,0.64,10.56,1.37,5330.29,1.93,7.71
2014-08-25,1600.19,1586.7,1602.25,1585.96,81634.0,548643.0,-0.66,10.49,1.34,5294.06,1.95,7.83
2014-08-26,1585.13,1561.01,1587.61,1556.4,75189.0,502571.0,-1.62,10.32,1.32,5214.56,1.98,7.82
2014-08-27,1559.5,1560.62,1566.68,1558.9,51898.0,341825.0,-0.03,10.31,1.31,5211.22,1.98,7.87
2014-08-28,1560.45,1547.14,1563.42,1541.55,59594.0,378599.0,-0.86,10.22,1.3,5159.53,2.0,7.86
2014-08-29,1547.82,1562.44,1563.51,1546.29,51218.0,327984.0,0.99,10.32,1.31,,1.98,7.88
2014-09-01,1564.73,1586.28,1586.29,1564.28,76014.0,506024.0,1.53,9.99,1.32,5268.05,1.95,7.57
2014-09-02,1589.58,1604.93,1604.93,1587.93,115471.0,772837.0,1.18,10.11,1.33,5330.98,1.93,7.6
2014-09-03,1608.31,1611.4,1615.54,1604.75,117148.0,787913.0,0.4,10.15,1.34,5353.61,1.92,7.57
2014-09-04,1613.85,1630.36,1630.46,1610.07,118919.0,834718.0,1.18,10.27,1.36,5416.24,1.9,7.55
2014-09-05,1631.63,1642.92,1643.34,1628.27,122348.0,815745.0,0.77,10.35,1.37,5463.1,1.88,7.55
2014-09-09,1645.01,1650.76,1653.86,1637.91,114556.0,739360.0,0.48,10.4,1.37,5488.38,1.87,7.59
2014-09-10,1650.07,1662.39,1664.02,1645.46,114458.0,821480.0,0.7,10.48,1.38,5517.8,1.86,7.59
2014-09-11,1664.56,1665.64,1685.23,1656.66,154196.0,1164148.0,0.2,10.5,1.39,5527.51,1.86,7.55
2014-09-12,1663.66,1685.33,1685.33,1658.3,143398.0,895832.0,1.18,10.62,1.4,5603.08,1.84,7.59
2014-09-15,1684.07,1694.03,1696.13,1678.01,128585.0,900590.0,0.52,10.68,1.41,5623.15,1.83,7.57
2014-09-16,1696.71,1670.89,1720.4,1669.58,257914.0,1456297.0,-1.37,10.53,1.39,5581.98,1.85,7.58
2014-09-17,1673.24,1683.92,1692.79,1662.11,210094.0,1005862.0,0.78,10.61,1.4,5630.72,1.83,7.58
2014-09-18,1677.81,1677.95,1683.16,1669.27,140912.0,758877.0,-0.35,10.58,1.4,5591.4,1.84,7.56
2014-09-19,1678.65,1693.43,1696.21,1675.48,134871.0,763548.0,0.92,10.67,1.41,5644.05,1.82,7.57
2014-09-22,1688.66,1672.3,1688.66,1667.72,121406.0,799055.0,-1.25,10.54,1.39,5557.33,1.84,7.58
2014-09-23,1673.38,1689.81,1692.86,1672.87,106839.0,708389.0,1.05,10.65,1.4,5616.62,1.82,7.61
2014-09-24,1684.74,1721.13,1722.21,1682.63,198705.0,1087118.0,1.85,10.85,1.43,5749.6,1.79,7.59
2014-09-25,1728.74,1723.67,1738.39,1717.3,188100.0,1084699.0,0.15,10.86,1.43,5756.83,1.79,7.59
2014-09-26,1717.39,1732.07,1732.07,1714.72,122649.0,826979.0,0.49,10.93,1.44,5786.87,1.78,7.59
2014-09-29,1736.84,1740.77,1746.91,1730.76,138875.0,880894.0,0.5,10.98,1.45,5814.56,1.78,7.57
2014-09-30,1751.84,1754.64,1756.41,1746.1,123287.0,823888.0,0.8,11.07,1.46,5850.39,1.76,7.58
2014-10-08,1772.65,1781.23,1781.23,1757.85,138930.0,908224.0,1.52,11.24,1.48,5927.99,1.73,7.59
2014-10-09,1790.09,1805.01,1805.15,1781.42,204851.0,1288299.0,1.33,11.32,1.49,5980.91,1.72,7.6
2014-10-10,1798.94,1798.69,1810.05,1789.11,242632.0,1392844.0,-0.35,11.35,1.49,5972.4,1.72,7.62
2014-10-13,1793.26,1792.71,1800.31,1774.43,212778.0,1187747.0,-0.33,11.32,1.49,5941.02,1.72,7.6
2014-10-14,1790.74,1788.6,1809.55,1775.8,176829.0,1024142.0,-0.23,11.29,1.48,5932.88,1.72,7.63
2014-10-15,1787.24,1788.31,1791.93,1766.95,166259.0,996822.0,-0.02,11.29,1.48,5932.47,1.72,7.63
2014-10-16,1779.23,1783.77,1827.43,1771.54,266046.0,1394174.0,-0.25,11.27,1.48,5959.89,1.72,7.61
2014-10-17,1778.37,1751.87,1781.94,1730.25,175581.0,963393.0,-1.79,11.06,1.45,5850.16,1.75,7.63
2014-10-20,1755.12,1766.69,1766.69,1753.67,98867.0,632569.0,0.85,11.16,1.47,5908.52,1.74,7.59
2014-10-21,1767.6,1747.69,1773.05,1747.19,112275.0,687184.0,-1.08,11.04,1.45,5843.3,1.76,7.61
2014-10-22,1747.29,1727.96,1753.23,1726.06,107610.0,653257.0,-1.13,10.91,1.43,5787.03,1.78,7.63
2014-10-23,1724.0,1707.89,1732.24,1703.23,130060.0,751552.0,-1.16,10.79,1.42,5739.7,1.8,7.6
2014-10-24,1709.94,1712.01,1721.84,1704.28,100787.0,602084.0,0.24,10.81,1.42,5738.77,1.79,7.61
2014-10-27,1705.73,1715.67,1716.34,1696.23,106554.0,613188.0,0.21,10.84,1.42,5744.06,1.79,7.63
2014-10-28,1718.07,1776.29,1776.29,1717.73,217813.0,1211787.0,3.53,11.22,1.47,5990.67,1.73,7.63
2014-10-29,1781.39,1804.11,1815.46,1769.94,298921.0,1733799.0,1.57,11.4,1.49,6106.53,1.7,7.65
2014-10-30,1799.74,1848.78,1853.88,1796.46,374791.0,2107099.0,2.48,11.68,1.52,6309.82,1.66,7.68
2014-10-31,1845.8,1837.19,1849.67,1819.35,276640.0,1634252.0,-0.63,11.6,1.46,6262.05,1.67,7.95
2014-11-03,1840.6,1880.38,1880.38,1839.66,305198.0,1808355.0,2.35,11.6,1.5,6406.64,1.63,7.73
2014-11-04,1894.49,1958.77,1962.6,1894.49,517718.0,2953010.0,4.17,12.08,1.56,6743.08,1.56,7.74
2014-11-05,1978.08,1933.45,1978.08,1932.19,370025.0,2233892.0,-1.29,11.94,1.54,6642.65,1.58,7.75
2014-11-06,1930.53,1962.06,1962.86,1915.06,343464.0,2177850.0,1.48,12.12,1.56,6742.25,1.56,7.77
2014-11-07,1964.44,1908.03,1968.38,1894.58,354717.0,2262050.0,-2.75,11.78,1.52,6525.52,1.6,7.75
2014-11-10,1922.74,1982.01,1982.01,1906.37,424035.0,2597593.0,3.88,12.24,1.58,6816.52,1.54,7.75
2014-11-11,1982.36,1914.55,1982.62,1891.78,375486.0,2267745.0,-3.4,11.82,1.52,6584.34,1.6,7.78
2014-11-12,1906.9,1944.95,1944.95,1898.81,239841.0,1484930.0,1.59,12.01,1.54,6690.22,1.57,7.8
2014-11-13,1941.29,1925.58,1941.83,1908.38,235297.0,1527684.0,-1.0,11.89,1.52,6633.21,1.59,7.82
2014-11-14,1912.67,1910.91,1917.39,1892.22,164437.0,1084361.0,-0.76,11.8,1.51,6584.87,1.6,7.81
2014-11-17,1926.35,1916.59,1933.79,1901.24,179849.0,1151311.0,0.3,11.89,1.53,6592.78,1.6,7.77
2014-11-18,1914.49,1915.09,1922.41,1900.35,190029.0,1204310.0,-0.08,11.88,1.52,6581.64,1.6,7.82
2014-11-19,1910.86,1905.37,1916.86,1901.36,153395.0,1018386.0,-0.51,11.82,1.52,6528.8,1.61,7.78
2014-11-20,1900.21,1907.37,1918.25,1895.02,139216.0,948697.0,0.11,11.83,1.52,6547.2,1.6,7.78
2014-11-21,1910.35,1935.43,1935.43,1907.69,189490.0,1265626.0,1.47,12.0,1.54,6650.07,1.58,7.79
2014-11-24,1968.0,2011.81,2024.47,1950.14,398264.0,2527130.0,3.95,12.48,1.6,6956.92,1.52,7.8
2014-11-25,2007.23,2044.75,2044.75,2000.63,316331.0,2208399.0,1.64,12.69,1.63,7071.83,1.5,7.79
2014-11-26,2053.8,2058.01,2071.0,2026.5,324733.0,2255184.0,0.65,12.77,1.64,7111.78,1.49,7.79
2014-11-27,2065.3,2049.88,2068.1,2027.23,278858.0,1909527.0,-0.4,12.72,1.63,7083.93,1.49,7.8
2014-11-28,2043.79,2077.39,2077.6,2022.63,375364.0,2428591.0,1.34,12.89,1.65,7236.59,1.47,7.81
2014-12-01,2074.81,2054.43,2084.33,2048.85,304208.0,1940827.0,-1.11,12.75,1.64,7153.1,1.49,7.77
2014-12-02,2047.66,2095.53,2099.91,2047.34,312116.0,2008679.0,2.0,13.0,1.67,7311.79,1.46,7.78
2014-12-03,2104.45,2114.38,2129.12,2078.53,409154.0,2660868.0,0.9,13.12,1.68,7384.68,1.45,7.81
2014-12-04,2112.19,2158.71,2158.83,2109.41,392516.0,2615297.0,2.1,13.39,1.72,7566.18,1.42,7.78
2014-12-05,2163.84,2080.19,2163.84,2042.51,404779.0,2680948.0,-3.64,12.92,1.65,7297.71,,7.83
2014-12-08,2072.8,2197.17,2200.3,2070.85,522955.0,3428700.0,5.62,13.65,1.75,7787.12,1.39,7.8
2014-12-09,2213.12,2154.02,2302.68,2138.37,742503.0,4877468.0,-1.96,13.39,1.71,7645.99,1.42,7.83
2014-12-10,2168.71,2273.79,2274.89,2168.58,464628.0,3103960.0,5.56,14.15,1.81,8072.02,1.34,7.82
2014-12-11,2284.75,2308.55,2327.37,2249.57,424809.0,3072592.0,1.53,14.37,1.84,8184.1,1.32,7.81
2014-12-12,2312.13,2360.07,2369.82,2279.03,419809.0,2964860.0,2.23,14.69,1.88,8391.59,1.29,7.81
2014-12-15,2355.13,2501.73,2512.11,2340.93,561900.0,4153987.0,6.0,15.57,1.99,8905.23,1.21,7.82
2014-12-16,2531.42,2520.75,2553.65,2473.82,587840.0,4344439.0,0.76,15.69,2.0,8982.24,1.2,7.84
2014-12-17,2533.76,2538.28,2585.73,2484.06,505045.0,3859613.0,0.7,15.81,2.02,9131.24,1.2,7.83
2014-12-18,2553.86,2640.02,2662.95,2533.17,561251.0,4319560.0,4.01,16.58,2.11,9618.87,1.14,7.86
2014-12-19,2658.56,2802.85,2802.85,2651.52,639764.0,5426593.0,6.17,17.72,2.25,10407.0,1.06,7.88
2014-12-22,2908.87,2717.13,2956.68,2688.96,808148.0,7119032.0,-3.06,17.19,2.18,10190.07,1.09,7.89
2014-12-23,2662.84,2625.01,2778.04,2553.16,553706.0,5046696.0,-3.39,16.61,2.11,9818.49,1.13,7.87
2014-12-24,2615.31,2575.57,2635.47,2550.32,417715.0,3600592.0,-1.88,16.3,2.07,9506.08,1.15,7.87
2014-12-25,2589.95,2750.17,2750.17,2579.07,537745.0,4771041.0,6.78,17.41,2.21,10240.86,1.08,7.88
2014-12-26,2770.3,2799.23,2869.89,2716.36,717934.0,6744072.0,1.78,17.72,2.25,10485.98,1.06,7.88
2014-12-29,2766.96,2873.64,2932.0,2750.38,720116.0,6650288.0,2.66,18.19,2.31,10823.49,1.03,7.87
2014-12-30,2840.28,2831.33,2880.52,2791.07,445534.0,4094535.0,-1.47,17.93,2.27,10674.25,1.05,7.9
2014-12-31,2848.39,2834.02,2877.4,2799.14,413068.0,3884421.0,0.1,17.94,2.28,10676.88,1.04,7.87
2015-01-05,2850.23,2849.47,2876.18,2796.02,441497.0,4099934.0,0.55,18.04,2.29,10722.51,1.04,7.88
2015-01-06,2828.19,2842.41,2855.04,2779.02,435350.0,4127180.0,-0.25,17.99,2.28,10709.84,1.04,7.89
2015-01-07,2845.41,2855.39,2875.43,2828.73,338077.0,3346500.0,0.46,18.08,2.29,10733.58,1.03,7.9
2015-01-08,2843.15,2734.98,2854.97,2727.76,337459.0,3037341.0,-4.22,17.31,2.2,10221.24,1.08,7.87
2015-01-09,2716.83,2730.34,2840.7,2701.08,397527.0,3822810.0,-0.17,17.29,2.19,10217.0,1.09,7.89
2015-01-12,2692.11,2634.13,2695.34,2614.64,272229.0,2460663.0,-3.52,16.68,2.12,9808.71,1.13,7.87
2015-01-13,2627.71,2652.83,2668.48,2623.57,184879.0,1772688.0,0.71,16.79,2.13,9876.16,1.12,7.88
2015-01-14,2670.64,2632.93,2679.85,2613.19,191824.0,1780728.0,-0.75,16.67,2.12,9798.54,1.13,7.86
