,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2014-10-17,53.5,3.57,2.48,62.33,3.63,2.37,52.28,3.96,4.89,45.76,3.57,4.37,5.82,0.6,55476.48,6118.98,6058.67,5943.59,6140.12,,9712586200.0,1.16990767468e+11
2014-10-20,54.3,3.62,2.53,63.3,3.68,2.42,53.45,4.02,4.9,46.23,3.63,4.43,5.82,0.59,56342.9,6068.78,6154.52,6068.52,6154.69,6058.67,7902498200.0,98366962984.0
2014-10-21,54.0,3.59,2.51,62.89,3.65,2.4,53.08,3.99,4.93,45.24,3.61,4.4,5.81,0.59,55951.2,6153.02,6103.01,6097.37,6176.07,6154.52,7954840800.0,97286472025.0
2014-10-22,53.23,3.54,2.47,62.03,3.61,2.36,51.88,3.95,4.84,44.27,3.55,4.35,5.82,0.6,55321.95,6102.46,6027.51,6024.4,6131.89,6103.01,7355879900.0,92356801859.0
2014-10-23,52.09,3.48,2.44,60.92,3.55,2.33,51.07,3.9,4.72,43.38,3.49,4.21,5.83,0.61,54459.56,6009.84,5930.48,5899.89,6032.61,6027.51,7429695800.0,91055540478.0
2014-10-24,52.19,3.49,2.43,60.93,3.56,2.32,51.28,3.93,4.76,43.02,3.5,4.19,5.84,0.61,54598.17,5930.57,5941.93,5917.56,5980.34,5930.48,5943125900.0,74170107413.0
2014-10-27,52.94,3.52,2.44,61.73,3.6,2.36,51.52,3.95,4.78,44.4,3.52,4.24,5.83,0.6,55199.52,5927.15,6006.84,5899.77,6007.16,5941.93,6164242600.0,77135355518.0
2014-10-28,54.32,3.62,2.5,62.96,3.7,2.41,52.72,4.07,4.89,44.26,3.59,4.37,5.87,0.58,56635.4,6021.65,6163.67,6021.64,6163.67,6006.84,8458316300.0,1.08121603187e+11
2014-10-29,55.22,3.67,2.54,63.85,3.75,2.44,53.47,4.11,4.94,44.3,3.64,4.4,5.87,0.58,57385.28,6179.46,6246.7,6179.16,6269.96,6163.67,11142717300.0,1.39661086797e+11
2014-10-30,55.37,3.67,2.53,64.11,3.74,2.43,53.29,4.11,4.91,45.63,3.64,4.39,5.84,0.58,57286.66,6248.47,6241.59,6222.81,6284.7,6246.7,10395894800.0,1.29645347257e+11
2014-10-31,55.19,3.66,2.53,63.83,3.72,2.42,53.34,4.08,4.91,45.54,3.63,4.37,5.84,0.58,56982.35,6242.84,6208.61,6158.8,6261.71,6241.59,9256130400.0,1.13469639036e+11
2014-11-03,55.86,3.71,2.56,64.48,3.77,2.45,53.75,4.13,4.95,45.58,3.66,4.42,5.84,0.57,57659.62,6217.1,6275.99,6216.88,6276.23,6208.61,9173112500.0,1.10581394062e+11
2014-11-04,55.51,3.7,2.55,64.01,3.74,2.43,53.24,4.09,4.92,45.86,3.65,4.39,5.84,0.58,57294.19,6275.0,6231.82,6207.4,6280.83,6275.99,8906783400.0,1.10172629449e+11
2014-11-05,55.47,3.7,2.55,63.98,3.74,2.43,53.3,4.1,4.94,45.67,3.65,4.37,5.84,0.58,57311.5,6222.94,6227.25,6188.34,6241.07,6231.82,7808875400.0,93363462988.0
2014-11-06,56.03,3.73,2.57,64.59,3.77,2.45,53.68,4.13,5.02,45.75,3.68,4.42,5.84,0.57,57995.52,6223.08,6289.19,6201.27,6289.83,6227.25,7680781700.0,97644985328.0
2014-11-07,55.47,3.69,2.55,63.95,3.74,2.43,53.33,4.08,4.98,46.12,3.64,4.35,5.84,0.57,57525.62,6297.35,6228.17,6204.81,6319.09,6289.19,9171222000.0,1.19635428262e+11
2014-11-10,55.88,3.71,2.57,64.21,3.75,2.43,53.38,4.11,5.01,46.25,3.67,4.38,5.84,0.57,57726.35,6236.2,6246.61,6196.99,6247.72,6228.17,7710687800.0,99495256192.0
2014-11-11,53.88,3.58,2.48,61.9,3.61,2.35,51.74,3.95,4.78,44.53,3.52,4.27,5.84,0.59,55709.97,6252.39,6023.0,5973.74,6253.22,6246.61,10183034100.0,1.26642459882e+11
2014-11-12,54.81,3.63,2.52,62.91,3.67,2.38,52.47,3.99,4.83,45.09,3.57,4.27,5.84,0.58,56598.23,6005.86,6120.06,5992.9,6120.25,6023.0,6637915400.0,84716108438.0
2014-11-13,53.95,3.58,2.49,62.01,3.62,2.35,51.01,3.94,4.75,44.51,3.48,4.2,5.84,0.59,55675.9,6116.98,6023.78,5987.0,6117.11,6120.06,8313602000.0,1.04307528182e+11
