,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-03-18,46.85,5.32,3.46,39.81,5.93,3.87,49.05,5.66,5.42,44.0,5.42,5.41,14.9,0.63,10937.6,8101.242,8075.213,8041.949,8131.562,,646797300.0,11887481237.0
2011-03-21,46.31,5.24,3.42,39.15,5.82,3.8,48.1,5.61,5.34,41.53,4.67,5.33,14.87,0.64,10761.52,8056.199,7953.251,7925.032,8061.684,8075.213,638408200.0,11608785546.0
2011-03-22,45.88,5.2,3.38,38.71,5.78,3.75,47.8,5.58,5.22,42.04,4.86,5.29,14.93,0.65,10675.11,7961.984,7900.715,7837.812,7972.436,7953.251,579274200.0,10546802221.0
2011-03-23,46.31,5.25,3.42,39.11,5.84,3.79,48.03,5.59,5.27,42.39,5.01,5.17,14.93,0.64,10773.51,7899.054,7967.221,7879.23,7967.391,7900.715,537661200.0,9772069247.0
2011-03-24,46.53,5.29,3.46,39.33,5.87,3.81,48.2,5.67,5.28,42.62,5.16,5.21,14.93,0.64,10818.74,7971.238,8033.597,7949.543,8060.62,7967.221,799802200.0,12573696726.0
2011-03-25,46.53,5.3,3.46,39.35,5.88,3.81,47.99,5.61,5.27,41.55,4.94,5.21,14.94,0.64,10835.62,8032.046,8044.128,8022.858,8052.458,8033.597,800813600.0,13619130030.0
2011-03-28,46.14,5.25,3.42,38.81,5.78,3.72,46.53,5.56,5.17,40.29,4.98,5.3,14.9,0.65,10686.22,8050.115,7953.26,7936.011,8062.079,8044.128,841491600.0,15093252585.0
2011-03-29,45.49,5.15,3.34,38.68,5.67,3.64,46.15,5.48,5.08,39.66,4.89,5.03,14.67,0.67,10465.03,7941.586,7816.779,7793.69,7942.369,7953.26,841113200.0,14498372443.0
2011-03-30,45.06,5.1,3.31,38.56,5.66,3.63,45.02,5.42,5.13,39.21,4.66,5.25,14.68,0.67,10431.34,7798.404,7770.576,7740.023,7823.91,7816.779,761553300.0,12200283001.0
2011-03-31,44.67,4.84,3.29,38.22,5.2,3.6,44.44,5.07,5.01,40.8,4.5,5.03,13.61,0.67,10367.52,7762.069,7674.196,7656.559,7779.044,7770.576,576389700.0,8950911315.0
2011-04-01,45.15,4.89,3.3,38.66,5.23,3.58,45.36,5.11,5.05,41.31,4.74,5.07,13.53,0.67,10418.96,7677.819,7750.261,7668.228,7750.261,7674.196,447775900.0,7485022088.0
2011-04-06,44.8,4.86,3.3,38.32,5.18,3.55,44.53,5.14,5.12,41.11,4.42,5.04,13.53,0.68,10326.3,7734.031,7718.387,7691.899,7738.776,7750.261,572470800.0,9864620068.0
2011-04-07,45.0,4.88,3.33,38.46,5.2,3.57,44.28,5.14,5.19,41.26,4.43,5.05,13.53,0.67,10360.89,7711.91,7748.73,7690.246,7749.125,7718.387,595376800.0,10200906874.0
2011-04-08,45.68,4.96,3.37,39.07,5.31,3.63,45.02,5.19,5.26,40.7,4.72,5.15,13.58,0.66,10562.55,7741.227,7880.391,7738.299,7881.239,7748.73,579945500.0,11026843008.0
2011-04-11,45.54,4.93,3.35,39.29,5.29,3.62,45.33,5.15,5.23,39.46,4.58,5.1,13.45,0.67,10496.8,7893.236,7839.467,7832.987,7900.435,7880.391,680241200.0,11751261967.0
2011-04-12,45.41,4.92,3.35,39.09,5.28,3.62,45.42,5.12,5.18,38.06,4.88,5.1,13.51,0.67,10491.23,7835.259,7832.228,7796.627,7867.639,7839.467,551419900.0,9698575774.0
2011-04-13,46.32,5.02,3.42,39.96,5.4,3.7,46.66,5.24,5.37,37.75,4.87,5.19,13.51,0.65,10714.24,7819.513,7988.879,7798.396,7988.879,7832.228,670049600.0,13338960556.0
2011-04-14,46.39,5.02,3.4,40.0,5.4,3.71,47.29,5.25,5.38,38.92,4.87,5.2,13.51,0.65,10724.77,7985.14,7992.69,7967.044,8026.741,7988.879,659321400.0,13013983724.0
2011-04-15,45.7,5.01,3.41,39.56,5.38,3.68,44.98,5.24,5.21,38.24,4.74,5.13,13.6,0.66,10672.19,7983.977,7965.596,7898.797,7997.37,7992.69,602378700.0,11705308352.0
2011-04-18,45.77,5.03,3.43,39.91,5.42,3.72,44.77,5.27,5.2,38.22,4.75,5.11,13.58,0.66,10692.48,7952.492,7995.721,7935.867,7997.116,7965.596,727771900.0,12666536062.0
