,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2014-05-22,880.82,877.39,888.46,876.91,89182.0,868083.0,-0.28,27.32,1.94,7547.08,1.29,14.08
2014-05-23,877.21,885.93,885.93,876.1,75760.0,728313.0,0.97,27.6,1.96,7606.39,1.28,14.08
2014-05-26,889.57,893.95,893.95,888.18,88372.0,945931.0,0.9,27.8,1.96,7629.75,1.26,14.18
2014-05-27,894.12,890.71,896.32,889.66,84420.0,807311.0,-0.36,27.62,1.95,7580.64,1.27,14.16
2014-05-28,891.51,899.7,899.7,888.23,109702.0,1050799.0,1.01,27.98,1.97,7668.28,1.26,14.2
2014-05-29,899.7,888.37,899.73,888.11,101008.0,982599.0,-1.26,27.98,1.96,7573.67,1.26,14.28
2014-05-30,887.24,889.48,891.84,882.89,87918.0,819108.0,0.12,28.01,1.97,7577.86,1.27,14.22
2014-06-03,890.39,887.88,894.42,887.67,87535.0,799681.0,-0.18,27.96,1.96,7557.54,1.23,14.27
2014-06-04,886.72,883.78,887.01,874.4,102212.0,984083.0,-0.46,27.84,1.95,7519.07,1.22,14.28
2014-06-05,882.31,893.22,893.3,881.06,94786.0,928606.0,1.07,28.19,1.98,7595.59,1.2,14.24
2014-06-06,893.6,891.29,896.12,886.65,106285.0,1023524.0,-0.22,28.19,1.97,7584.71,1.2,14.31
2014-06-09,888.71,885.54,892.88,885.02,95809.0,898047.0,-0.65,28.01,1.96,7534.64,1.14,14.29
2014-06-10,886.77,897.01,897.01,882.03,103435.0,1028615.0,1.3,28.38,1.99,7638.0,1.13,14.26
2014-06-11,896.2,904.31,904.84,895.63,117011.0,1229025.0,0.81,28.61,2.0,7707.05,1.13,14.3
2014-06-12,902.19,904.42,907.25,899.75,132388.0,1304252.0,0.01,28.61,2.01,7714.58,1.19,14.23
2014-06-13,903.44,916.73,917.26,903.34,145764.0,1415987.0,1.36,29.0,2.03,7824.81,1.17,14.29
2014-06-16,918.81,924.29,924.67,918.81,140005.0,1423416.0,0.82,29.24,2.05,7883.97,1.16,14.26
2014-06-17,923.19,918.28,923.36,917.04,131132.0,1328027.0,-0.65,29.05,2.04,7833.22,1.17,14.24
2014-06-18,917.48,910.32,918.79,909.8,122980.0,1234386.0,-0.87,28.81,2.02,7764.05,1.17,14.26
2014-06-19,909.56,890.06,912.26,884.65,136266.0,1286547.0,-2.23,28.18,1.97,7623.67,1.21,14.3
2014-06-20,887.86,898.53,898.55,887.72,94540.0,927097.0,0.95,28.44,1.99,7686.78,1.19,14.29
2014-06-23,900.07,903.69,906.26,899.96,95722.0,979604.0,0.57,28.63,2.0,7723.51,1.14,14.32
2014-06-24,904.24,911.75,911.75,904.17,106703.0,1120356.0,0.89,28.85,2.02,7776.21,1.15,14.28
2014-06-25,911.09,906.97,911.13,904.03,107026.0,1110433.0,-0.52,28.74,2.01,7740.97,1.15,14.3
2014-06-26,907.94,918.75,919.63,907.84,124378.0,1358141.0,1.3,29.13,2.04,7858.09,1.13,14.28
2014-06-27,918.55,923.76,927.76,916.69,137202.0,1389954.0,0.55,29.29,2.05,7909.46,1.08,14.29
2014-06-30,925.08,935.33,936.27,925.02,155117.0,1556107.0,1.25,29.66,2.08,8013.06,1.05,14.26
2014-07-01,936.89,937.88,937.88,932.46,135629.0,1422448.0,0.27,29.74,2.08,8033.68,1.05,14.3
2014-07-02,938.87,945.97,945.97,934.25,169709.0,1762247.0,0.86,30.11,2.09,8126.11,1.05,14.41
2014-07-03,945.2,948.83,951.59,942.75,170595.0,1724245.0,0.3,30.25,2.1,8156.26,1.04,14.4
2014-07-04,950.54,952.99,955.12,949.64,188300.0,1881289.0,0.44,30.4,2.11,8191.81,1.09,14.41
2014-07-07,955.28,958.93,959.1,951.46,183871.0,1797788.0,0.62,30.58,2.12,8271.98,1.07,14.42
2014-07-08,957.91,964.92,964.92,949.91,170229.0,1865588.0,0.62,30.8,2.14,8313.23,1.07,14.39
2014-07-09,966.28,954.92,969.77,954.67,211439.0,2305060.0,-1.04,30.49,2.12,8253.96,1.01,14.38
2014-07-10,951.9,951.79,957.83,950.14,169578.0,1816012.0,-0.33,30.39,2.11,8221.91,1.15,14.4
2014-07-11,950.62,962.15,963.6,950.45,179712.0,1837601.0,1.09,30.73,2.14,8317.31,1.12,14.36
2014-07-14,963.19,975.07,975.07,960.46,205455.0,1954328.0,1.34,31.15,2.16,8429.97,1.09,14.42
2014-07-15,973.79,969.06,973.86,963.03,195688.0,1817548.0,-0.62,30.95,2.15,8407.35,1.11,14.4
2014-07-16,967.05,956.58,969.4,952.45,170228.0,1597346.0,-1.29,30.58,2.12,8294.83,1.12,14.42
2014-07-17,955.65,956.78,960.14,949.57,135675.0,1268786.0,0.02,30.59,2.12,8301.21,1.12,14.43
2014-07-18,953.64,954.65,960.66,953.0,118303.0,1166344.0,-0.22,30.52,2.12,8289.37,1.12,14.4
2014-07-21,954.5,951.38,956.65,945.85,130458.0,1294570.0,-0.34,30.44,2.11,8254.52,1.12,14.43
2014-07-22,949.9,961.12,961.12,949.39,142439.0,1357975.0,1.02,30.77,2.13,8334.78,1.11,14.45
2014-07-23,961.21,954.61,961.21,949.86,170096.0,1580909.0,-0.68,30.56,2.11,8307.58,0.96,14.48
2014-07-24,953.28,949.58,956.47,940.34,163027.0,1509834.0,-0.53,30.4,2.1,8281.63,0.98,14.48
2014-07-25,948.72,959.86,959.86,948.68,141497.0,1259286.0,1.08,30.73,2.13,,0.96,14.43
2014-07-28,961.78,976.6,976.6,961.62,197560.0,1708426.0,1.74,31.27,2.16,8520.24,0.88,14.48
2014-07-29,976.57,985.36,987.09,973.28,184731.0,1825556.0,0.9,31.55,2.19,8571.24,0.96,14.41
2014-07-30,984.88,991.55,993.36,984.85,196680.0,2091135.0,0.63,31.83,2.2,8630.69,0.94,14.47
2014-07-31,989.48,995.91,995.91,986.67,162474.0,1672991.0,0.44,31.95,2.21,8670.93,0.98,14.46
2014-08-01,993.32,985.3,1000.11,985.13,219521.0,2140727.0,-1.07,31.64,2.19,8583.3,0.99,14.45
2014-08-04,986.36,1002.55,1002.55,986.23,201010.0,1876351.0,1.75,32.12,2.22,8729.2,0.98,14.47
2014-08-05,1003.43,1011.29,1011.29,997.68,206634.0,2135313.0,0.87,32.48,2.25,8808.16,0.97,14.44
2014-08-06,1009.62,1017.55,1019.15,1005.35,208129.0,1991445.0,0.62,32.67,2.26,8893.1,0.97,14.46
2014-08-07,1016.05,1005.25,1019.2,1004.92,194330.0,1899187.0,-1.21,32.28,2.23,8777.47,0.98,14.48
2014-08-08,1003.67,1011.25,1012.68,1003.35,170069.0,1682541.0,0.6,32.48,2.25,8830.61,1.15,14.44
2014-08-11,1013.76,1025.83,1025.83,1013.63,184766.0,1854095.0,1.44,32.94,2.29,8957.91,1.13,14.38
2014-08-12,1025.98,1029.51,1029.57,1021.77,179434.0,1952007.0,0.36,33.02,2.3,9008.57,1.13,14.36
2014-08-13,1029.61,1027.27,1031.95,1017.01,211320.0,2206308.0,-0.22,33.0,2.29,8998.52,1.13,14.41
2014-08-14,1027.73,1028.41,1038.07,1026.79,218746.0,2285962.0,0.11,33.05,2.29,9005.17,1.12,14.43
2014-08-15,1029.66,1038.47,1038.5,1027.58,214256.0,2185030.0,0.98,33.37,2.3,,1.11,14.51
2014-08-18,1041.02,1052.37,1052.37,1040.93,223797.0,2293175.0,1.34,33.81,2.33,9212.52,1.07,14.51
2014-08-19,1053.24,1056.34,1057.8,1048.93,215657.0,2392579.0,0.38,33.96,2.34,9261.96,1.06,14.51
2014-08-20,1056.38,1056.65,1062.79,1053.63,226375.0,2341738.0,0.03,34.01,2.34,9261.54,1.06,14.53
2014-08-21,1057.47,1060.61,1060.61,1045.78,205492.0,2200890.0,0.38,34.15,2.35,9280.92,1.06,14.53
2014-08-22,1059.93,1068.3,1069.57,1058.23,208238.0,2362550.0,0.72,34.4,2.37,9344.73,1.05,14.51
2014-08-25,1069.76,1061.95,1070.45,1058.79,192790.0,2124064.0,-0.59,34.19,2.35,9290.12,0.93,14.55
2014-08-26,1059.47,1040.13,1062.99,1036.38,188390.0,2029304.0,-2.05,33.5,2.3,9104.26,0.95,14.57
2014-08-27,1038.79,1046.2,1047.38,1038.68,138588.0,1526231.0,0.58,33.71,2.32,9244.74,0.94,14.53
2014-08-28,1047.93,1036.47,1050.08,1034.3,146889.0,1597230.0,-0.93,33.36,2.29,9171.98,0.95,14.57
2014-08-29,1035.83,1048.54,1048.54,1035.81,114315.0,1223509.0,1.16,33.79,2.32,,0.94,14.56
2014-09-01,1051.27,1068.67,1068.67,1051.1,155236.0,1706350.0,1.92,34.72,2.35,9470.83,0.92,14.77
2014-09-02,1072.17,1083.78,1084.13,1070.73,224114.0,2551582.0,1.41,35.22,2.39,9637.07,0.91,14.74
2014-09-03,1086.36,1095.09,1096.45,1084.78,239175.0,2628920.0,1.04,35.59,2.41,9734.4,0.9,14.77
2014-09-04,1096.75,1101.89,1103.72,1092.37,218264.0,2580056.0,0.62,35.82,2.42,9796.93,0.89,14.8
2014-09-05,1106.0,1110.04,1110.36,1099.17,262179.0,2643043.0,0.74,36.1,2.44,9882.31,0.89,14.8
2014-09-09,1110.43,1119.03,1119.75,1103.69,246465.0,2635018.0,0.81,36.39,2.46,9963.31,0.88,14.79
2014-09-10,1116.46,1130.08,1130.1,1111.26,249006.0,2682765.0,0.99,36.77,2.49,10054.43,0.87,14.77
2014-09-11,1129.51,1129.92,1145.02,1122.09,302763.0,3235310.0,-0.01,36.76,2.49,10057.29,0.87,14.76
2014-09-12,1128.14,1145.96,1145.96,1127.75,261924.0,2710329.0,1.42,37.31,2.52,10200.31,0.86,14.81
2014-09-15,1147.29,1160.37,1160.57,1145.96,319186.0,3268302.0,1.26,37.79,2.55,10314.99,0.84,14.82
2014-09-16,1161.73,1118.54,1162.39,1118.34,357160.0,3591720.0,-3.6,36.46,2.46,9982.43,0.87,14.82
2014-09-17,1118.63,1130.18,1131.43,1108.19,298421.0,2718048.0,1.04,36.92,2.49,10094.59,0.86,14.83
2014-09-18,1128.37,1138.22,1138.35,1124.72,231481.0,2159084.0,0.71,37.2,2.51,10151.0,0.86,14.82
2014-09-19,1139.44,1149.31,1150.95,1137.81,225673.0,2244608.0,0.97,37.56,2.53,10252.7,0.85,14.85
2014-09-22,1147.91,1131.92,1148.12,1129.09,231643.0,2354283.0,-1.51,37.01,2.5,10080.29,0.86,14.8
2014-09-23,1131.51,1151.06,1151.06,1131.44,224433.0,2246407.0,1.69,37.64,2.54,10255.05,0.85,14.82
2014-09-24,1151.31,1171.1,1172.11,1147.83,284013.0,2777235.0,1.74,38.3,2.58,10437.33,0.83,14.84
2014-09-25,1175.87,1177.37,1189.52,1173.21,323828.0,3229280.0,0.54,38.51,2.6,10504.61,0.83,14.81
2014-09-26,1177.59,1182.96,1184.08,1173.72,280512.0,2799376.0,0.47,38.72,2.61,10544.76,0.82,14.84
2014-09-29,1187.57,1196.44,1196.44,1187.47,265021.0,3023062.0,1.14,39.16,2.64,10650.25,0.81,14.83
2014-09-30,1197.65,1199.49,1200.78,1192.99,244677.0,2589324.0,0.25,39.26,2.65,10668.88,0.81,14.82
2014-10-08,1200.82,1216.33,1216.33,1196.49,273474.0,2843208.0,1.4,39.81,2.68,10829.91,0.8,14.85
2014-10-09,1218.7,1219.43,1225.27,1204.92,328616.0,3477311.0,0.25,39.92,2.69,10859.74,0.8,14.84
2014-10-10,1215.8,1210.47,1216.14,1202.7,263654.0,2952923.0,-0.73,39.65,2.67,10772.98,0.8,14.85
2014-10-13,1207.67,1212.62,1212.62,1190.53,259932.0,2797129.0,0.18,39.73,2.67,10812.35,0.8,14.88
2014-10-14,1213.29,1212.68,1226.14,1204.79,265958.0,2824167.0,0.01,39.74,2.67,10821.05,0.8,14.88
2014-10-15,1212.38,1212.58,1215.68,1195.92,234670.0,2584614.0,-0.01,39.75,2.68,10815.38,0.8,14.83
2014-10-16,1206.01,1207.73,1228.51,1200.29,329280.0,3287889.0,-0.4,39.63,2.67,10827.23,0.81,14.84
2014-10-17,1204.71,1197.84,1210.0,1174.13,342094.0,3307619.0,-0.82,39.36,2.63,10769.97,0.81,14.97
2014-10-20,1198.51,1207.58,1207.58,1195.22,212170.0,2272429.0,0.81,39.68,2.65,10838.36,0.81,14.97
2014-10-21,1209.08,1196.46,1212.4,1195.43,213767.0,2304812.0,-0.92,39.3,2.63,10734.49,0.81,14.94
2014-10-22,1195.83,1191.37,1205.84,1190.26,219695.0,2392725.0,-0.43,39.12,2.62,10690.86,0.82,14.93
2014-10-23,1188.09,1180.64,1195.49,1175.23,265383.0,2651373.0,-0.9,38.79,2.59,10624.16,0.82,14.98
2014-10-24,1181.13,1178.46,1192.77,1175.18,244532.0,2426096.0,-0.18,38.64,2.58,10586.11,0.82,14.98
2014-10-27,1176.02,1192.59,1192.66,1169.61,178300.0,2096731.0,1.2,39.12,2.61,10698.06,0.81,14.99
2014-10-28,1195.96,1228.13,1228.13,1195.74,256017.0,2953924.0,2.98,40.27,2.67,11003.87,0.79,15.08
2014-10-29,1232.78,1247.08,1248.8,1231.42,349570.0,4083410.0,1.54,40.89,2.7,11162.35,0.78,15.14
2014-10-30,1243.85,1242.97,1251.65,1239.32,282299.0,3269859.0,-0.33,40.76,2.69,11186.81,0.78,15.15
2014-10-31,1242.59,1240.44,1245.68,1230.31,252628.0,2957007.0,-0.2,40.66,2.67,11168.26,0.78,15.23
2014-11-03,1241.64,1256.41,1256.41,1241.56,269415.0,3068812.0,1.29,41.58,2.71,11297.61,0.77,15.34
2014-11-04,1261.65,1267.16,1278.91,1260.41,375733.0,3941502.0,0.86,42.01,2.73,11444.96,0.76,15.39
2014-11-05,1270.46,1264.49,1271.78,1257.73,305363.0,3124170.0,-0.21,41.91,2.73,11417.52,0.77,15.35
2014-11-06,1262.62,1276.67,1276.67,1257.1,272501.0,3066561.0,0.96,42.29,2.75,11507.63,0.76,15.38
2014-11-07,1279.67,1260.86,1285.31,1255.89,312567.0,3642608.0,-1.24,41.75,2.72,11384.04,0.77,15.35
2014-11-10,1262.76,1267.8,1267.8,1256.71,248703.0,2896027.0,0.55,41.96,2.73,11495.0,0.76,15.37
2014-11-11,1268.3,1225.28,1268.63,1214.85,282952.0,3331049.0,-3.35,40.56,2.64,11121.83,0.79,15.36
2014-11-12,1221.85,1248.03,1248.03,1218.56,201764.0,2540932.0,1.86,41.3,2.69,11311.52,0.77,15.35
2014-11-13,1246.18,1223.92,1246.36,1219.91,214364.0,2784199.0,-1.93,40.51,2.63,11110.51,0.79,15.4
2014-11-14,1217.13,1220.97,1224.51,1209.83,162319.0,2059849.0,-0.24,40.43,2.63,11098.22,0.79,15.37
2014-11-17,1222.0,1242.31,1247.06,1218.67,191741.0,2387358.0,1.75,41.11,2.67,11305.49,0.78,15.4
2014-11-18,1240.81,1245.16,1245.98,1237.21,158636.0,2026070.0,0.23,41.23,2.68,11329.17,0.77,15.38
2014-11-19,1243.83,1246.54,1249.11,1239.1,158237.0,2036342.0,0.11,41.27,2.68,11332.22,0.77,15.4
2014-11-20,1242.47,1247.75,1252.84,1239.75,160418.0,2090887.0,0.1,41.3,2.69,11340.51,0.77,15.35
2014-11-21,1247.37,1260.41,1260.45,1247.37,181871.0,2225479.0,1.01,41.74,2.71,11447.07,0.77,15.4
2014-11-24,1271.23,1274.38,1278.48,1261.86,268972.0,3145334.0,1.11,42.17,2.74,11567.77,0.76,15.39
2014-11-25,1276.61,1300.9,1300.9,1276.12,278542.0,3453835.0,2.08,43.01,2.8,11794.66,0.74,15.36
2014-11-26,1307.13,1311.41,1314.27,1300.13,286787.0,3586276.0,0.81,43.43,2.82,11907.79,0.74,15.4
2014-11-27,1315.47,1321.23,1321.23,1306.36,358204.0,4095084.0,0.75,43.77,2.84,12011.21,0.73,15.41
2014-11-28,1318.72,1318.26,1319.99,1304.05,354580.0,4468581.0,-0.22,43.67,2.84,11989.17,0.73,15.38
2014-12-01,1316.4,1299.74,1316.49,1296.58,311136.0,3765815.0,-1.4,43.04,2.79,11841.26,0.74,15.43
2014-12-02,1298.8,1315.55,1317.37,1298.46,293213.0,3549419.0,1.22,43.56,2.83,11982.15,0.73,15.39
2014-12-03,1318.35,1327.69,1327.69,1306.49,365459.0,4330881.0,0.92,43.96,2.85,12086.68,0.73,15.42
2014-12-04,1328.42,1344.94,1346.57,1327.74,355837.0,4460812.0,1.3,44.53,2.89,12250.6,0.72,15.41
2014-12-05,1350.34,1320.15,1352.25,1284.41,452486.0,5514046.0,-1.84,43.71,2.84,12068.81,,15.39
2014-12-08,1315.24,1346.23,1352.47,1308.11,453478.0,5414510.0,1.98,44.61,2.9,12355.71,0.72,15.38
2014-12-09,1345.74,1282.1,1351.91,1279.36,546895.0,6317788.0,-4.76,42.51,2.76,11808.9,0.75,15.4
2014-12-10,1274.73,1329.04,1329.04,1268.94,340906.0,3998275.0,3.66,44.09,2.86,12254.98,0.72,15.42
2014-12-11,1330.36,1347.47,1349.7,1322.16,343631.0,4172247.0,1.39,44.72,2.9,12398.38,0.71,15.42
2014-12-12,1351.5,1364.97,1366.87,1345.24,316506.0,4062371.0,1.3,45.31,2.94,12538.31,0.7,15.41
2014-12-15,1360.58,1385.23,1387.56,1352.36,348063.0,4396440.0,1.48,46.0,2.98,12726.62,0.69,15.44
2014-12-16,1385.51,1385.85,1391.3,1372.14,330249.0,4170183.0,0.04,45.97,2.99,12773.41,0.69,15.37
2014-12-17,1381.7,1371.5,1381.85,1356.17,337539.0,4256529.0,-1.04,45.51,2.96,12629.85,0.7,15.38
2014-12-18,1372.18,1381.69,1390.11,1372.01,349582.0,4386240.0,0.74,45.84,2.98,12734.28,0.69,15.38
2014-12-19,1378.92,1385.23,1385.23,1355.94,504822.0,5581732.0,0.26,46.03,2.98,12816.73,0.69,15.45
2014-12-22,1392.37,1322.03,1392.86,1316.55,509876.0,5560445.0,-4.56,43.94,2.84,12272.53,0.72,15.47
2014-12-23,1311.43,1286.65,1320.4,1284.84,285906.0,3162928.0,-2.68,42.79,2.75,11934.02,0.74,15.56
2014-12-24,1293.33,1305.16,1305.17,1289.2,219878.0,2506577.0,1.44,43.4,2.79,12079.52,0.73,15.56
2014-12-25,1313.21,1343.09,1343.09,1310.17,294083.0,3281424.0,2.91,44.66,2.87,12450.7,0.71,15.56
2014-12-26,1349.14,1349.11,1352.29,1336.69,382740.0,4113609.0,0.45,44.87,2.88,12511.94,0.71,15.58
2014-12-29,1343.27,1331.83,1345.55,1323.15,351154.0,3939840.0,-1.28,44.32,2.85,12386.01,0.71,15.55
2014-12-30,1327.8,1314.37,1331.1,1303.71,260736.0,3181299.0,-1.31,43.74,2.81,12210.96,0.72,15.57
2014-12-31,1327.3,1330.34,1339.88,1318.59,302170.0,3544636.0,1.21,44.28,2.84,12413.1,0.71,15.59
2015-01-05,1338.83,1342.11,1343.65,1314.02,301272.0,3449928.0,0.88,44.7,2.87,12601.65,0.71,15.57
2015-01-06,1343.56,1367.09,1367.09,1334.24,308776.0,3664687.0,1.86,45.52,2.92,12879.99,0.7,15.59
2015-01-07,1376.67,1378.43,1381.42,1368.12,281461.0,3302550.0,0.83,45.89,2.93,13148.49,0.69,15.66
2015-01-08,1387.51,1374.91,1387.61,1370.03,269874.0,3235262.0,-0.26,45.76,2.93,13185.07,0.69,15.62
2015-01-09,1381.77,1373.51,1398.49,1373.51,310205.0,3785093.0,-0.1,45.77,2.9,13264.78,0.69,15.78
2015-01-12,1366.11,1335.86,1366.46,1329.38,372565.0,4288953.0,-2.74,44.49,2.82,12908.99,0.71,15.78
2015-01-13,1331.07,1354.87,1354.87,1331.06,239734.0,2947464.0,1.42,45.14,2.86,13101.92,0.7,15.78
2015-01-14,1357.18,1344.54,1357.84,1337.58,210272.0,2612255.0,-0.76,45.12,2.86,13039.55,0.71,15.78
2015-01-15,1343.02,1373.12,1373.12,1342.91,272995.0,3238976.0,2.13,46.09,2.92,13397.69,0.69,15.78
2015-01-16,1378.94,1398.0,1400.58,1375.33,337847.0,4218642.0,1.81,46.91,2.97,13743.43,0.68,15.79
2015-01-19,1351.17,1337.66,1380.27,1315.96,404474.0,4951648.0,-4.32,44.87,2.84,13117.38,0.71,15.8
2015-01-20,1343.06,1393.57,1393.57,1342.8,334530.0,4418505.0,4.18,46.74,2.96,13721.48,0.68,15.79
2015-01-21,1406.5,1433.7,1436.01,1406.15,428175.0,5786748.0,2.88,48.07,3.05,14156.52,0.66,15.76
