,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2000-05-08,1622.57,1620.15,1645.22,1580.23,3130.0,55563.0,0.02,59.42,6.9,391.96,0.3,8.61
2000-05-09,1621.29,1598.22,1638.72,1572.28,2696.0,45502.0,-1.35,58.57,6.81,386.65,0.3,8.6
2000-05-10,1585.55,1555.9,1606.22,1526.82,3454.0,59288.0,-2.65,56.95,6.59,377.82,0.31,8.64
2000-05-11,1554.03,1532.81,1576.51,1515.9,3776.0,59058.0,-1.48,56.08,6.48,372.21,0.31,8.65
2000-05-12,1535.88,1530.9,1558.52,1504.79,2118.0,31291.0,-0.12,55.97,6.47,371.75,0.25,8.65
2000-05-15,1527.5,1498.2,1537.65,1469.56,2046.0,33929.0,-2.14,54.89,6.35,363.81,0.26,8.64
2000-05-16,1496.06,1505.7,1527.39,1480.28,1551.0,24052.0,0.5,53.19,6.16,351.91,0.27,8.63
2000-05-17,1510.34,1510.09,1539.06,1487.98,1852.0,30013.0,0.29,55.4,6.41,366.67,0.26,8.64
2000-05-18,1514.41,1539.45,1546.97,1496.32,2442.0,36845.0,1.94,56.37,6.53,373.8,0.25,8.63
2000-05-19,1543.19,1556.01,1569.97,1517.19,3798.0,61215.0,1.08,56.93,6.59,377.82,0.25,8.64
2000-05-22,1565.11,1598.45,1617.54,1543.23,10541.0,147799.0,2.73,57.81,6.69,386.6,0.25,8.64
2000-05-23,1602.31,1594.74,1629.71,1558.04,6250.0,94599.0,-0.23,58.0,6.71,388.15,0.31,8.64
2000-05-24,1596.24,1591.3,1624.23,1564.0,6364.0,94218.0,-0.22,57.96,6.7,387.25,0.31,8.65
2000-05-25,1592.15,1612.55,1632.33,1570.4,10420.0,158556.0,1.34,58.64,6.78,392.45,0.31,8.65
2000-05-26,1613.14,1622.09,1655.45,1577.82,11440.0,181223.0,0.59,57.9,6.7,388.09,0.36,8.64
2000-05-29,1629.74,1629.95,1662.13,1591.99,11249.0,164921.0,0.48,59.27,6.82,400.44,0.35,8.69
2000-05-30,1636.77,1618.91,1657.16,1589.41,8508.0,127338.0,-0.68,58.97,6.79,397.79,0.35,8.68
2000-05-31,1613.96,1614.32,1644.33,1575.32,9133.0,140958.0,-0.28,58.77,6.77,396.63,0.35,8.68
2000-06-01,1619.04,1626.59,1649.53,1584.01,4789.0,73398.0,0.76,59.29,6.83,399.7,0.35,8.68
2000-06-02,1617.51,1617.56,1649.1,1581.95,8152.0,121168.0,-0.55,58.92,6.79,397.44,0.35,8.68
2000-06-05,1614.97,1606.93,1651.6,1572.62,8835.0,128451.0,-0.66,58.61,6.75,394.8,0.35,8.68
2000-06-06,1614.82,1635.82,1650.73,1588.01,6655.0,109598.0,1.8,59.67,6.88,401.89,0.34,8.67
2000-06-07,1642.63,1634.67,1669.9,1606.06,6524.0,91610.0,-0.07,59.26,6.84,399.58,0.35,8.66
2000-06-08,1633.34,1615.73,1648.6,1595.57,4803.0,73382.0,-1.16,58.86,6.79,396.95,0.3,8.67
2000-06-09,1613.26,1606.7,1640.15,1582.29,5025.0,69301.0,-0.56,58.55,6.76,394.74,0.31,8.66
2000-06-12,1601.99,1612.07,1632.46,1568.93,5679.0,76431.0,0.33,58.61,6.78,396.01,0.26,8.64
2000-06-13,1617.74,1624.7,1648.66,1589.68,6092.0,78031.0,0.78,58.47,6.76,395.27,0.26,8.65
2000-06-14,1627.35,1624.34,1660.84,1595.41,6732.0,93115.0,-0.02,58.53,6.77,396.05,0.31,8.65
2000-06-15,1621.29,1619.74,1649.77,1588.81,5444.0,77492.0,-0.28,58.8,6.79,397.6,0.31,8.66
2000-06-16,1623.35,1603.84,1641.41,1580.49,4947.0,65069.0,-0.98,58.25,6.72,393.67,0.31,8.67
2000-06-19,1603.71,1599.43,1631.96,1571.93,6228.0,85380.0,-0.28,58.61,6.59,400.82,0.31,8.89
2000-06-20,1600.57,1594.29,1630.55,1568.98,6933.0,98453.0,-0.32,58.41,6.56,399.49,0.31,8.9
2000-06-21,1594.91,1606.88,1628.34,1572.31,5010.0,75141.0,0.79,58.87,6.61,402.65,0.31,8.91
2000-06-22,1611.29,1605.22,1641.43,1582.52,4376.0,68470.0,-0.1,58.69,6.59,402.2,0.31,8.91
2000-06-23,1605.38,1618.66,1637.81,1590.82,4677.0,70268.0,0.84,59.11,6.64,405.58,0.25,8.9
2000-06-26,1619.34,1618.39,1652.98,1579.77,6999.0,110213.0,-0.02,59.22,6.65,405.46,0.25,8.91
2000-06-27,1618.58,1616.77,1644.01,1576.12,7016.0,120863.0,-0.1,59.27,6.58,407.94,0.25,9.01
2000-06-28,1615.64,1617.78,1645.98,1586.5,5047.0,81799.0,0.06,59.28,6.57,408.2,0.25,9.02
2000-06-29,1622.31,1618.18,1642.57,1590.48,4878.0,82476.0,0.02,59.83,6.55,418.52,0.3,9.13
2000-06-30,1620.13,1603.62,1634.8,1584.47,4463.0,73062.0,-0.9,59.3,6.49,414.76,0.3,9.14
2000-07-03,1598.55,1580.58,1614.24,1552.28,4178.0,66027.0,-1.44,58.42,6.39,408.8,0.3,9.14
2000-07-04,1574.73,1594.41,1606.61,1551.81,3658.0,60186.0,0.87,58.91,6.44,412.29,0.32,9.15
2000-07-05,1597.08,1599.36,1624.74,1572.4,3062.0,49928.0,0.31,59.08,6.46,413.57,0.32,9.15
2000-07-06,1606.55,1601.89,1625.45,1575.79,3082.0,52874.0,0.16,59.21,6.47,414.22,0.32,9.15
2000-07-07,1607.98,1615.66,1632.49,1585.44,3213.0,55192.0,0.86,59.79,6.54,417.78,0.32,9.14
2000-07-10,1615.12,1616.83,1636.74,1587.01,3309.0,52229.0,0.07,59.85,6.54,418.08,0.32,9.15
2000-07-11,1616.63,1621.45,1641.28,1594.49,3548.0,53179.0,0.29,59.99,6.56,419.28,0.32,9.14
2000-07-12,1622.37,1616.44,1642.34,1595.39,3093.0,46434.0,-0.31,59.79,6.53,417.98,0.3,9.16
2000-07-13,1614.15,1616.63,1645.35,1587.06,4136.0,67275.0,0.01,59.84,6.54,418.03,0.24,9.15
2000-07-14,1619.83,1626.56,1649.17,1598.41,3764.0,62563.0,0.61,60.27,6.59,420.6,0.24,9.15
2000-07-17,1633.38,1619.58,1650.41,1596.24,3610.0,57908.0,-0.43,59.98,6.56,418.8,0.24,9.14
2000-07-18,1624.4,1628.22,1658.66,1596.53,4325.0,70597.0,0.53,60.28,6.59,421.03,0.24,9.15
2000-07-19,1634.8,1634.04,1657.03,1606.6,4017.0,62364.0,0.36,60.5,6.62,422.53,0.24,9.14
2000-07-20,1638.24,1651.86,1681.03,1603.7,5396.0,88660.0,1.09,61.13,6.69,427.14,0.24,9.14
2000-07-21,1653.99,1658.36,1682.63,1633.7,3926.0,61965.0,0.39,61.44,6.71,428.82,0.24,9.16
2000-07-24,1661.77,1663.57,1696.95,1631.61,5060.0,82972.0,0.31,61.64,6.73,430.17,0.23,9.16
2000-07-25,1661.85,1672.47,1701.25,1634.12,4836.0,84247.0,0.54,61.93,6.74,432.47,0.23,9.19
2000-07-26,1679.29,1680.16,1702.79,1652.86,3236.0,50277.0,0.46,62.14,6.75,434.46,0.23,9.21
2000-07-27,1686.07,1678.25,1709.1,1648.99,4418.0,68888.0,-0.11,62.17,6.76,433.97,0.23,9.2
2000-07-28,1684.0,1685.83,1714.37,1657.07,5572.0,83831.0,0.45,62.51,6.79,435.93,0.23,9.21
2000-07-31,1695.72,1705.02,1727.38,1657.84,5398.0,86152.0,1.14,63.24,6.82,440.89,0.23,9.27
2000-08-01,1700.79,1712.32,1732.35,1680.61,3633.0,60414.0,0.43,63.5,6.82,442.78,0.23,9.31
2000-08-02,1712.75,1712.91,1732.88,1681.38,3455.0,54513.0,0.03,63.6,6.83,442.93,0.23,9.31
2000-08-03,1714.77,1709.66,1737.12,1686.26,4132.0,66139.0,-0.19,63.5,6.79,442.09,0.23,9.35
2000-08-04,1709.64,1697.42,1732.65,1666.67,4451.0,72661.0,-0.72,62.97,6.74,438.92,0.23,9.34
2000-08-07,1695.03,1710.62,1728.51,1669.13,3484.0,57796.0,0.78,63.4,6.78,442.34,0.23,9.35
2000-08-08,1714.17,1734.69,1758.8,1691.42,4841.0,77321.0,1.41,64.36,6.88,448.56,0.22,9.35
2000-08-09,1727.01,1738.58,1770.82,1704.51,4829.0,82217.0,0.22,64.72,6.91,449.57,0.22,9.37
2000-08-10,1745.56,1748.79,1775.54,1714.63,5001.0,82655.0,0.59,65.05,6.86,452.21,0.22,9.48
2000-08-11,1759.24,1741.82,1779.59,1724.23,4381.0,76735.0,-0.4,64.86,6.84,450.36,0.23,9.48
2000-08-14,1744.94,1759.61,1781.81,1732.75,4593.0,74139.0,1.02,65.48,6.88,454.96,0.22,9.52
2000-08-15,1755.6,1771.53,1787.8,1735.34,4714.0,75492.0,0.68,65.95,6.92,458.05,0.22,9.53
2000-08-16,1775.32,1787.17,1807.73,1754.46,4417.0,72258.0,0.88,66.44,6.97,462.09,0.22,9.53
2000-08-17,1788.36,1791.69,1814.59,1760.42,5381.0,86194.0,0.25,66.72,6.96,475.82,0.22,9.59
2000-08-18,1789.39,1793.3,1814.75,1762.27,6287.0,99527.0,0.09,66.71,6.92,476.25,0.22,9.64
2000-08-21,1794.45,1792.66,1828.14,1765.21,7313.0,114540.0,-0.04,66.66,6.91,476.08,0.22,9.65
2000-08-22,1792.02,1751.01,1809.31,1731.63,5164.0,83554.0,-2.32,65.09,6.74,465.02,0.23,9.66
2000-08-23,1740.15,1748.05,1771.59,1668.75,7582.0,117495.0,-0.17,64.84,6.71,464.23,0.23,9.66
2000-08-24,1746.35,1749.75,1770.1,1715.47,4394.0,68934.0,0.1,64.99,6.73,464.68,0.23,9.66
2000-08-25,1746.97,1757.56,1776.14,1728.87,4458.0,65240.0,0.45,65.37,6.77,466.76,0.22,9.66
2000-08-28,1766.01,1795.07,1811.15,1742.1,7341.0,105724.0,2.13,66.73,6.91,476.72,0.21,9.66
2000-08-29,1800.07,1807.64,1824.38,1767.91,5462.0,89690.0,0.7,67.08,6.94,480.06,0.21,9.67
2000-08-30,1809.33,1803.79,1842.58,1778.99,6547.0,104381.0,-0.21,66.91,6.93,479.03,0.21,9.66
2000-08-31,1786.67,1765.19,1807.82,1744.25,5491.0,90212.0,-2.14,65.54,6.78,468.78,0.22,9.67
2000-09-01,1757.62,1753.97,1782.2,1728.6,4583.0,77724.0,-0.64,60.57,6.68,474.92,0.23,9.07
2000-09-04,1755.34,1780.95,1793.88,1730.78,3923.0,73665.0,1.54,61.33,6.77,481.22,0.22,9.06
2000-09-05,1779.82,1758.01,1812.74,1732.85,4057.0,79827.0,-1.29,60.57,6.68,474.98,0.23,9.07
2000-09-06,1754.33,1732.24,1776.46,1703.25,4213.0,75405.0,-1.47,59.74,6.58,468.02,0.23,9.08
2000-09-07,1724.75,1754.39,1778.46,1711.74,5476.0,81697.0,1.28,58.91,6.5,461.96,0.25,9.06
2000-09-08,1749.59,1747.72,1775.08,1724.21,6007.0,87235.0,-0.38,60.3,6.65,472.18,0.24,9.07
2000-09-11,1741.76,1743.0,1765.91,1720.86,3398.0,47185.0,-0.27,60.14,6.64,470.9,0.24,9.06
2000-09-12,1743.54,1760.21,1774.74,1723.95,3649.0,54360.0,0.99,60.69,6.7,475.4,0.24,9.06
2000-09-13,1761.28,1767.09,1787.77,1740.3,3420.0,53707.0,0.39,60.91,6.72,477.34,0.24,9.06
2000-09-14,1767.47,1755.38,1784.69,1727.82,2914.0,48687.0,-0.66,60.53,6.68,474.25,0.24,9.06
2000-09-15,1749.01,1747.98,1768.49,1716.61,2300.0,38223.0,-0.42,60.25,6.65,472.28,0.24,9.06
2000-09-18,1745.13,1723.04,1763.25,1707.98,2505.0,42121.0,-1.43,59.37,6.55,465.56,0.25,9.06
2000-09-19,1713.96,1700.39,1734.76,1676.16,4854.0,67504.0,-1.31,58.63,6.46,459.41,0.26,9.08
2000-09-20,1705.07,1727.68,1743.98,1686.4,4276.0,61604.0,1.6,59.54,6.56,466.8,0.26,9.08
2000-09-21,1735.36,1723.22,1753.98,1706.0,3555.0,54880.0,-0.26,59.4,6.54,465.55,0.26,9.08
2000-09-22,1723.08,1713.71,1735.31,1698.9,1878.0,31222.0,-0.55,59.08,6.5,462.99,0.26,9.09
2000-09-25,1714.18,1703.37,1730.76,1688.96,1626.0,25761.0,-0.6,58.74,6.46,460.2,0.26,9.09
2000-09-26,1705.18,1712.11,1727.7,1680.3,1646.0,30987.0,0.51,59.02,6.49,462.54,0.26,9.09
2000-09-27,1711.23,1727.46,1744.23,1697.62,1562.0,25791.0,0.9,59.47,6.55,466.71,0.25,9.08
2000-09-28,1731.24,1711.08,1745.83,1689.63,1802.0,28841.0,-0.95,59.0,6.49,462.28,0.25,9.09
2000-09-29,1710.14,1722.64,1739.53,1694.66,1216.0,20883.0,0.68,59.56,6.53,465.41,0.25,9.12
2000-10-09,1728.06,1728.39,1744.69,1700.47,1358.0,21874.0,0.33,59.68,6.55,467.0,0.25,9.11
2000-10-10,1729.21,1753.77,1765.71,1716.76,2812.0,46261.0,1.47,61.56,6.41,485.28,0.25,9.6
2000-10-11,1751.9,1746.89,1772.75,1723.28,2878.0,46110.0,-0.39,61.36,6.38,483.38,0.24,9.62
2000-10-12,1742.64,1730.38,1760.07,1710.41,2341.0,39157.0,-0.94,60.83,6.32,478.81,0.24,9.62
2000-10-13,1731.85,1705.4,1750.2,1688.43,2376.0,42856.0,-1.44,59.87,6.23,471.9,0.25,9.61
2000-10-16,1703.41,1707.07,1738.05,1670.91,2294.0,41596.0,0.1,59.91,6.24,472.36,0.25,9.6
2000-10-17,1705.09,1724.95,1740.09,1686.72,1900.0,37027.0,1.05,60.64,6.31,477.31,0.24,9.61
2000-10-18,1724.2,1733.46,1753.84,1704.92,2020.0,33342.0,0.49,60.96,6.34,479.55,0.24,9.62
2000-10-19,1735.58,1726.18,1753.91,1709.1,2269.0,36025.0,-0.42,60.67,6.31,477.45,0.24,9.61
2000-10-20,1726.75,1740.12,1758.61,1700.22,2878.0,50212.0,0.81,61.2,6.36,481.29,0.24,9.62
2000-10-23,1741.24,1736.45,1758.95,1708.97,2831.0,45164.0,-0.21,61.09,6.35,480.27,0.24,9.62
2000-10-24,1735.02,1740.22,1760.96,1711.23,2626.0,44522.0,0.22,61.25,6.37,481.34,0.24,9.62
2000-10-25,1744.78,1754.42,1773.41,1725.68,4205.0,74234.0,0.82,61.69,6.42,485.28,0.24,9.61
2000-10-26,1758.11,1745.12,1774.0,1731.93,2540.0,39732.0,-0.53,61.35,6.38,482.72,0.24,9.62
2000-10-27,1738.13,1750.9,1764.02,1718.47,2524.0,41825.0,0.33,61.54,6.4,484.3,0.24,9.62
2000-10-30,1742.49,1749.72,1766.7,1719.39,3581.0,52259.0,-0.07,61.5,6.39,483.98,0.24,9.62
2000-10-31,1745.03,1734.6,1764.48,1715.86,3817.0,53635.0,-0.86,60.92,6.34,479.85,0.24,9.61
2000-11-01,1729.65,1741.21,1758.52,1712.45,3632.0,51926.0,0.38,61.16,6.37,481.66,0.24,9.6
2000-11-02,1737.36,1745.92,1764.45,1723.03,5643.0,72533.0,0.27,61.31,6.38,482.95,0.24,9.61
2000-11-03,1742.09,1747.65,1770.95,1720.44,6023.0,78451.0,0.1,61.75,6.43,487.62,0.24,9.6
2000-11-06,1748.37,1754.78,1777.36,1729.63,5877.0,79938.0,0.41,62.06,6.45,489.61,0.24,9.62
2000-11-07,1755.72,1767.28,1787.4,1743.19,5801.0,79997.0,0.71,62.51,6.5,493.05,0.24,9.62
2000-11-08,1769.16,1768.1,1785.65,1747.88,4424.0,62616.0,0.05,62.49,6.5,493.28,0.24,9.61
2000-11-09,1766.51,1788.0,1803.48,1747.15,4414.0,73897.0,1.13,63.23,6.58,498.85,0.23,9.61
2000-11-10,1793.2,1799.08,1821.3,1770.7,6712.0,102890.0,0.62,63.6,6.62,501.92,0.23,9.61
2000-11-13,1803.65,1814.67,1837.83,1782.35,5667.0,85593.0,0.87,64.16,6.67,506.29,0.23,9.62
2000-11-14,1803.63,1827.48,1844.02,1782.61,6328.0,85283.0,0.71,64.52,6.71,509.81,0.23,9.62
2000-11-15,1830.16,1819.33,1849.9,1799.4,6624.0,88284.0,-0.45,64.25,6.68,507.56,0.23,9.62
2000-11-16,1818.98,1825.98,1844.72,1796.38,6639.0,95354.0,0.37,64.44,6.7,509.42,0.23,9.62
2000-11-17,1829.35,1819.18,1846.55,1802.89,4696.0,68450.0,-0.37,64.2,6.67,507.54,0.23,9.63
2000-11-20,1820.11,1811.91,1838.87,1781.27,5782.0,79910.0,-0.4,63.91,6.65,505.51,0.23,9.61
2000-11-21,1819.22,1811.17,1843.3,1797.23,5708.0,77926.0,-0.04,63.9,6.64,505.28,0.23,9.62
2000-11-22,1806.89,1824.55,1840.63,1787.88,4782.0,70358.0,0.74,64.39,6.7,509.01,0.23,9.61
2000-11-23,1828.0,1822.95,1846.11,1804.2,4928.0,70501.0,-0.09,64.27,6.7,508.57,0.23,9.59
2000-11-24,1819.76,1785.53,1847.88,1762.7,7340.0,105884.0,-2.05,63.04,6.57,498.15,0.23,9.6
2000-11-27,1774.93,1784.67,1804.11,1753.34,5601.0,87575.0,-0.05,62.88,6.55,497.91,0.23,9.6
2000-11-28,1790.69,1804.02,1822.21,1776.7,4753.0,71065.0,1.08,63.52,6.63,503.28,0.23,9.58
2000-11-29,1807.01,1796.97,1820.8,1771.58,3954.0,57324.0,-0.39,63.26,6.6,501.31,0.23,9.58
2000-11-30,1800.29,1802.3,1827.26,1777.44,3423.0,57352.0,0.3,63.29,6.6,502.76,0.23,9.59
2000-12-01,1804.84,1803.9,1823.19,1785.73,3151.0,48288.0,0.09,63.5,6.56,506.03,0.23,9.68
2000-12-04,1808.01,1813.75,1833.39,1781.32,3678.0,57322.0,0.55,63.86,6.59,508.79,0.23,9.69
2000-12-05,1816.97,1815.4,1832.63,1791.55,2910.0,46917.0,0.09,63.93,6.59,509.26,0.23,9.7
2000-12-06,1818.37,1796.42,1831.16,1782.97,4059.0,64715.0,-1.05,63.29,6.53,503.93,0.23,9.69
2000-12-07,1794.03,1796.71,1818.37,1771.39,4499.0,69551.0,0.02,63.32,6.53,504.01,0.23,9.7
2000-12-08,1798.52,1798.35,1821.1,1777.53,3122.0,51769.0,0.09,63.4,6.54,504.48,0.23,9.69
2000-12-11,1800.03,1782.79,1812.81,1769.62,2813.0,50367.0,-0.87,62.84,6.47,499.6,0.22,9.71
2000-12-12,1780.42,1798.38,1808.53,1765.92,2198.0,38034.0,0.87,63.34,6.53,503.98,0.22,9.7
