,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
2000-04-13,1413.74,1425.27,1450.13,1395.57,17315.0,213147.0,1.1,64.53,5.01,839.29,0.28,12.88
2000-04-14,1434.33,1423.12,1452.07,1399.45,22435.0,243225.0,-0.15,64.59,5.02,838.03,0.28,12.87
2000-04-17,1417.99,1390.51,1435.15,1364.06,26083.0,266658.0,-2.29,63.24,4.9,818.82,0.28,12.91
2000-04-18,1404.94,1398.64,1429.42,1365.61,6860.0,75174.0,0.58,59.94,4.69,428.84,0.56,12.78
2000-04-19,1405.42,1415.18,1440.51,1386.82,16578.0,196856.0,1.18,64.19,5.0,833.36,0.28,12.84
2000-04-20,1416.18,1427.46,1454.85,1396.07,20416.0,255132.0,0.87,64.87,5.05,840.59,0.28,12.85
2000-04-21,1432.67,1423.42,1469.35,1403.59,21815.0,279060.0,-0.28,64.55,5.02,838.22,0.28,12.86
2000-04-24,1424.67,1425.73,1463.37,1393.02,21673.0,252565.0,0.16,64.68,5.08,839.58,0.28,12.73
2000-04-25,1426.74,1411.96,1445.66,1394.03,13749.0,160920.0,-0.97,64.03,5.03,831.46,0.28,12.73
2000-04-26,1414.79,1408.93,1441.46,1393.6,11416.0,131523.0,-0.21,63.16,5.03,834.85,0.28,12.56
2000-04-27,1410.08,1386.57,1430.33,1374.53,13536.0,151413.0,-1.59,61.32,4.88,813.25,0.29,12.57
2000-04-28,1385.74,1411.46,1425.04,1368.44,17018.0,183862.0,1.8,63.47,5.03,836.34,0.28,12.62
2000-05-08,1417.37,1414.24,1444.48,1388.7,13492.0,149358.0,0.2,59.91,5.08,837.99,0.28,11.79
2000-05-09,1412.94,1388.61,1431.31,1370.87,12896.0,147788.0,-1.81,58.81,4.99,822.8,0.28,11.79
2000-05-10,1382.22,1341.8,1395.24,1328.79,15053.0,155880.0,-3.37,56.69,4.81,795.06,0.29,11.79
2000-05-11,1334.07,1315.09,1361.06,1299.61,12203.0,123767.0,-1.99,55.6,4.71,779.24,0.3,11.8
2000-05-12,1317.49,1310.9,1344.71,1292.62,13389.0,135154.0,-0.32,55.4,4.7,776.75,0.3,11.79
2000-05-15,1311.47,1288.52,1326.15,1267.28,10434.0,103810.0,-1.71,54.34,4.61,763.49,0.3,11.79
2000-05-16,1290.92,1307.83,1325.56,1279.13,8423.0,89538.0,1.5,55.11,4.68,773.67,0.5,11.78
2000-05-17,1311.72,1308.66,1337.6,1291.8,8024.0,78465.0,0.06,55.16,4.68,774.16,0.5,11.79
2000-05-18,1312.06,1340.21,1348.81,1295.47,8902.0,96723.0,2.41,56.54,4.8,792.83,0.49,11.78
2000-05-19,1348.4,1361.13,1377.82,1327.07,15239.0,176812.0,1.56,57.26,4.86,805.21,0.48,11.78
2000-05-22,1369.35,1400.74,1418.47,1356.02,18898.0,225588.0,2.91,58.89,5.01,828.64,0.47,11.75
2000-05-23,1407.53,1398.42,1429.16,1369.54,14410.0,171951.0,-0.17,58.77,5.0,824.06,0.47,11.75
2000-05-24,1395.05,1419.91,1445.99,1376.37,21198.0,239305.0,1.54,60.02,5.11,844.19,0.46,11.75
2000-05-25,1431.42,1439.4,1464.33,1406.93,22702.0,254074.0,1.37,60.72,5.18,855.78,0.45,11.72
2000-05-26,1444.22,1434.47,1470.08,1413.04,17264.0,205034.0,-0.34,60.49,5.16,852.85,0.46,11.72
2000-05-29,1437.91,1448.57,1475.1,1415.55,18518.0,222598.0,0.98,60.87,5.19,863.25,0.45,11.73
2000-05-30,1452.81,1434.62,1479.17,1412.15,17769.0,213666.0,-0.96,60.19,5.14,854.94,0.46,11.71
2000-05-31,1432.84,1454.02,1474.58,1415.97,17935.0,207745.0,1.35,60.99,5.21,866.4,0.46,11.71
2000-06-01,1461.76,1476.42,1510.75,1443.39,24957.0,307572.0,1.54,62.01,5.29,879.75,0.46,11.72
2000-06-02,1478.98,1484.7,1512.31,1449.28,26627.0,283930.0,0.56,62.48,5.33,884.61,0.45,11.72
2000-06-05,1489.63,1465.99,1522.58,1447.17,27918.0,307307.0,-1.26,61.77,5.26,873.46,0.46,11.74
2000-06-06,1463.63,1495.32,1511.15,1444.75,24723.0,275798.0,2.0,63.12,5.38,890.94,0.45,11.73
2000-06-07,1502.94,1504.37,1530.73,1478.87,21093.0,244292.0,0.61,63.35,5.4,896.34,0.45,11.73
2000-06-08,1508.2,1503.17,1538.04,1471.86,26499.0,290443.0,-0.08,63.1,5.38,895.62,0.45,11.73
2000-06-09,1502.12,1487.54,1536.37,1468.18,21849.0,244501.0,-1.04,62.6,5.33,886.31,0.43,11.74
2000-06-12,1480.86,1496.88,1518.84,1456.27,17028.0,200950.0,0.63,62.95,5.36,891.87,0.41,11.74
2000-06-13,1501.78,1517.58,1534.71,1478.74,17098.0,204356.0,1.38,63.78,5.44,903.62,0.45,11.72
2000-06-14,1522.85,1513.91,1551.82,1490.23,18183.0,229005.0,-0.24,63.68,5.43,901.73,0.45,11.73
2000-06-15,1515.59,1523.54,1549.7,1488.5,21004.0,260499.0,0.64,64.29,5.48,907.46,0.45,11.73
2000-06-16,1524.14,1499.66,1548.35,1483.83,19620.0,236816.0,-1.57,63.42,5.4,893.21,0.46,11.74
2000-06-19,1495.63,1485.48,1520.68,1462.81,14809.0,187719.0,-0.95,62.9,5.35,884.76,0.46,11.76
2000-06-20,1481.79,1482.97,1515.33,1456.83,13679.0,175243.0,-0.17,62.59,5.33,883.26,0.46,11.74
2000-06-21,1482.87,1493.01,1510.55,1465.57,9211.0,119839.0,0.68,63.07,5.37,889.25,0.46,11.74
2000-06-22,1497.09,1486.63,1515.82,1469.42,8905.0,112202.0,-0.43,62.86,5.35,885.44,0.46,11.75
2000-06-23,1485.97,1500.39,1517.94,1469.37,11113.0,136160.0,0.93,63.46,5.4,893.64,0.46,11.75
2000-06-26,1500.22,1512.93,1537.42,1480.31,12620.0,162707.0,0.84,63.88,5.44,900.99,0.46,11.74
2000-06-27,1517.13,1517.19,1545.0,1491.27,16685.0,194750.0,0.28,64.12,5.46,903.52,0.46,11.74
2000-06-28,1525.36,1525.22,1558.42,1501.16,16412.0,197421.0,0.53,64.52,5.49,908.31,0.46,11.75
2000-06-29,1530.51,1523.14,1561.65,1495.53,18269.0,247823.0,-0.14,64.53,5.5,906.86,0.43,11.73
2000-06-30,1525.01,1512.63,1562.59,1495.9,20050.0,269197.0,-0.69,64.18,5.46,900.6,0.43,11.75
2000-07-03,1505.59,1481.29,1528.87,1463.05,15197.0,190144.0,-2.07,62.89,5.35,879.2,0.44,11.76
2000-07-04,1476.82,1490.8,1503.19,1458.77,7972.0,98675.0,0.64,63.17,5.38,892.24,0.44,11.74
2000-07-05,1495.61,1486.81,1515.88,1471.84,8849.0,111662.0,-0.27,62.98,5.36,889.85,0.44,11.75
2000-07-06,1486.04,1476.0,1504.21,1462.1,7167.0,89127.0,-0.73,62.44,5.32,883.38,0.45,11.74
2000-07-07,1476.68,1493.97,1510.94,1466.58,7797.0,98647.0,1.22,63.23,5.39,894.13,0.44,11.73
2000-07-10,1496.97,1503.29,1527.21,1472.6,11310.0,143343.0,0.62,63.69,5.42,899.71,0.43,11.75
2000-07-11,1507.32,1517.57,1546.01,1485.68,13610.0,180165.0,0.95,64.46,5.49,908.26,0.42,11.74
2000-07-12,1521.09,1519.59,1548.96,1496.85,13716.0,172378.0,0.13,64.56,5.5,909.47,0.42,11.74
2000-07-13,1523.53,1525.79,1557.42,1499.29,18910.0,241532.0,0.41,64.72,5.51,913.17,0.42,11.75
2000-07-14,1526.41,1533.88,1557.87,1504.49,16000.0,211004.0,0.53,65.13,5.54,917.82,0.44,11.76
2000-07-17,1539.07,1522.12,1561.22,1507.45,15821.0,190379.0,-0.77,64.44,5.49,910.78,0.45,11.74
2000-07-18,1523.26,1527.79,1546.45,1502.07,11423.0,139903.0,0.37,64.64,5.49,914.17,0.45,11.77
2000-07-19,1531.69,1525.1,1550.63,1507.12,11500.0,140144.0,-0.18,64.43,5.48,912.56,0.45,11.76
2000-07-20,1525.44,1525.49,1549.46,1499.02,13773.0,166827.0,0.03,64.47,5.48,912.68,0.46,11.76
2000-07-21,1527.96,1530.9,1559.54,1511.59,15276.0,182208.0,0.35,64.55,5.49,915.76,0.44,11.76
2000-07-24,1533.58,1539.21,1562.09,1508.82,14195.0,171767.0,0.54,64.59,5.5,920.45,0.43,11.74
2000-07-25,1541.56,1545.84,1568.24,1525.98,11839.0,143749.0,0.43,64.74,5.51,924.42,0.43,11.75
2000-07-26,1548.9,1557.13,1573.39,1530.16,11908.0,147082.0,0.73,65.18,5.54,931.17,0.42,11.77
2000-07-27,1561.85,1553.66,1584.97,1533.46,16938.0,212546.0,-0.22,64.93,5.52,929.1,0.43,11.76
2000-07-28,1555.88,1556.24,1583.41,1533.88,15711.0,194130.0,0.17,64.99,5.52,930.64,0.42,11.77
2000-07-31,1560.49,1561.77,1582.85,1536.78,16703.0,203867.0,0.35,65.08,5.53,933.95,0.42,11.77
2000-08-01,1565.92,1567.34,1593.66,1542.66,14635.0,177245.0,0.36,65.37,5.56,937.28,0.42,11.76
2000-08-02,1568.39,1561.09,1583.6,1541.17,11769.0,143452.0,-0.4,64.96,5.51,933.54,0.42,11.79
2000-08-03,1561.51,1563.25,1586.77,1542.86,13316.0,166807.0,0.14,65.07,5.53,934.84,0.42,11.77
2000-08-04,1563.93,1549.01,1582.63,1531.32,14713.0,176843.0,-0.91,64.56,5.48,926.33,0.43,11.78
2000-08-07,1548.0,1560.27,1577.88,1526.17,11171.0,142462.0,0.73,64.83,5.48,933.06,0.39,11.83
2000-08-08,1563.83,1567.57,1588.11,1545.06,13883.0,169850.0,0.47,65.07,5.5,937.43,0.38,11.83
2000-08-09,1572.6,1573.37,1596.52,1550.33,15073.0,193907.0,0.37,65.16,5.5,940.89,0.37,11.85
2000-08-10,1577.75,1570.88,1598.23,1551.12,14638.0,183822.0,-0.16,65.27,5.5,939.41,0.37,11.87
2000-08-11,1575.38,1577.17,1603.67,1554.63,14121.0,180975.0,0.4,65.53,5.51,943.07,0.38,11.89
2000-08-14,1583.94,1584.2,1606.9,1565.72,14712.0,189811.0,0.45,65.8,5.53,947.27,0.38,11.9
2000-08-15,1588.54,1578.54,1604.32,1564.61,12216.0,153403.0,-0.36,65.51,5.32,943.88,0.38,12.31
2000-08-16,1582.9,1587.15,1607.88,1567.08,12273.0,155733.0,0.55,65.67,5.33,946.79,0.38,12.32
2000-08-17,1589.07,1585.41,1610.6,1571.8,9846.0,124581.0,-0.11,65.46,5.3,944.48,0.45,12.35
2000-08-18,1589.71,1583.69,1606.79,1569.32,9792.0,121683.0,-0.11,65.4,5.3,943.48,0.45,12.34
2000-08-21,1585.07,1593.12,1608.07,1560.82,14831.0,181328.0,0.59,65.88,5.33,949.16,0.43,12.36
2000-08-22,1597.96,1569.72,1623.29,1560.81,17112.0,206631.0,-1.47,65.03,5.26,935.11,0.43,12.36
2000-08-23,1559.42,1558.68,1590.65,1486.29,26254.0,324356.0,-0.7,64.7,5.22,928.54,0.44,12.39
2000-08-24,1559.57,1573.09,1590.34,1537.96,19906.0,230112.0,0.92,65.35,5.27,937.23,0.43,12.4
2000-08-25,1578.75,1584.77,1603.02,1558.01,14547.0,171929.0,0.74,65.79,5.3,944.14,0.42,12.41
2000-08-28,1588.31,1591.09,1611.79,1567.69,15049.0,184106.0,0.4,65.96,5.31,947.94,0.42,12.42
2000-08-29,1592.66,1595.56,1617.73,1573.12,14637.0,180905.0,0.28,66.29,5.34,950.58,0.42,12.41
2000-08-30,1596.73,1578.16,1618.38,1567.03,13688.0,168561.0,-1.09,65.45,5.26,940.11,0.42,12.44
2000-08-31,1568.66,1529.68,1581.98,1523.54,15105.0,181708.0,-3.07,63.17,5.07,909.02,0.45,12.46
2000-09-01,1521.17,1513.83,1549.02,1498.91,11897.0,142445.0,-1.04,75.46,5.07,901.79,0.44,14.88
2000-09-04,1508.02,1519.92,1535.54,1483.47,13888.0,157852.0,0.4,74.82,5.08,932.5,0.43,14.73
2000-09-05,1534.71,1492.72,1552.91,1478.99,12555.0,142098.0,-1.79,73.38,4.98,915.95,0.44,14.73
2000-09-06,1485.98,1457.91,1503.19,1447.08,9618.0,112717.0,-2.33,71.6,4.87,894.67,0.45,14.7
2000-09-07,1463.59,1477.65,1502.16,1453.36,7876.0,92711.0,1.35,72.57,4.93,906.79,0.45,14.72
2000-09-08,1481.72,1483.41,1502.6,1458.3,8059.0,100718.0,0.39,72.64,4.94,910.32,0.45,14.7
2000-09-11,1488.78,1491.97,1510.42,1465.65,6828.0,84295.0,0.58,72.98,4.97,915.6,0.44,14.68
2000-09-12,1495.75,1510.11,1524.72,1477.04,7384.0,91851.0,1.22,74.12,5.04,926.69,0.44,14.71
2000-09-13,1510.57,1516.57,1537.17,1493.12,8646.0,108550.0,0.43,74.47,5.06,930.66,0.41,14.72
2000-09-14,1517.03,1512.39,1537.43,1495.71,7289.0,91636.0,-0.28,74.11,5.04,928.02,0.42,14.7
2000-09-15,1517.17,1515.97,1535.95,1495.08,7041.0,92166.0,0.24,74.11,5.04,930.13,0.42,14.7
2000-09-18,1517.92,1488.88,1534.94,1480.8,7514.0,94203.0,-1.79,72.78,4.95,913.56,0.42,14.7
2000-09-19,1478.85,1456.91,1490.9,1442.3,7402.0,85651.0,-2.15,71.1,4.83,893.82,0.43,14.72
2000-09-20,1456.62,1474.32,1486.16,1440.34,5569.0,70611.0,1.2,72.0,4.89,904.49,0.43,14.72
2000-09-21,1474.82,1460.31,1492.7,1450.59,5995.0,80448.0,-0.95,71.24,4.79,900.79,0.43,14.87
2000-09-22,1456.0,1445.6,1474.2,1431.78,5908.0,70374.0,-1.01,70.27,4.72,891.76,0.44,14.89
2000-09-25,1446.2,1436.25,1464.91,1424.75,5028.0,63464.0,-0.65,69.99,4.7,885.91,0.44,14.89
2000-09-26,1439.33,1448.88,1462.77,1427.13,4813.0,62049.0,0.88,70.59,4.74,893.73,0.43,14.89
2000-09-27,1451.32,1465.0,1474.15,1438.4,4328.0,58075.0,1.11,71.33,4.79,903.71,0.43,14.89
2000-09-28,1467.07,1440.47,1475.61,1432.94,4500.0,58659.0,-1.67,70.13,4.71,888.59,0.44,14.89
2000-09-29,1440.67,1460.58,1470.97,1434.59,4602.0,62941.0,1.4,71.07,4.77,906.43,0.43,14.9
2000-10-09,1463.67,1467.61,1483.11,1438.13,6292.0,79943.0,0.48,71.26,4.79,912.23,0.43,14.88
2000-10-10,1471.07,1487.32,1497.39,1458.11,6980.0,86176.0,1.34,72.11,4.86,927.83,0.42,14.84
2000-10-11,1492.32,1480.99,1509.12,1468.18,8816.0,110706.0,-0.43,71.71,4.83,923.93,0.43,14.85
2000-10-12,1483.1,1478.55,1500.75,1458.3,9600.0,111710.0,-0.16,71.27,4.8,922.33,0.43,14.85
2000-10-13,1482.12,1479.34,1510.8,1462.1,9077.0,112094.0,0.05,71.45,4.81,925.81,0.43,14.85
2000-10-16,1479.4,1468.51,1500.56,1449.25,8138.0,102535.0,-0.73,70.64,4.75,919.03,0.43,14.87
2000-10-17,1466.7,1471.63,1489.58,1449.82,6316.0,79251.0,0.21,70.99,4.78,920.99,0.43,14.85
2000-10-18,1474.73,1481.42,1496.82,1460.94,6148.0,82447.0,0.66,71.54,4.81,927.11,0.42,14.87
2000-10-19,1484.27,1470.68,1499.91,1460.78,5972.0,75719.0,-0.72,70.94,4.78,920.4,0.43,14.84
2000-10-20,1469.57,1493.67,1511.17,1454.67,10141.0,137538.0,1.56,72.43,4.87,934.78,0.42,14.87
2000-10-23,1498.18,1504.1,1520.12,1478.35,9235.0,132169.0,0.7,72.86,4.9,941.31,0.42,14.87
2000-10-24,1506.18,1502.76,1523.62,1484.92,7357.0,99119.0,-0.09,72.88,4.9,940.47,0.42,14.87
2000-10-25,1504.28,1515.58,1530.77,1489.36,10530.0,147006.0,0.85,73.38,4.94,948.5,0.41,14.85
2000-10-26,1518.65,1505.29,1532.93,1493.04,8092.0,106925.0,-0.68,72.72,4.89,942.05,0.42,14.87
2000-10-27,1508.31,1510.59,1526.89,1493.2,6747.0,88590.0,0.35,73.01,4.92,945.37,0.42,14.84
2000-10-30,1512.61,1510.17,1530.6,1491.62,7064.0,88545.0,-0.03,73.07,4.92,945.11,0.42,14.85
2000-10-31,1510.28,1498.47,1527.91,1484.86,7092.0,89692.0,-0.77,72.48,4.88,937.79,0.42,14.85
2000-11-01,1497.39,1507.1,1519.0,1484.76,6068.0,74956.0,0.58,73.01,4.91,943.18,0.42,14.87
2000-11-02,1510.12,1508.88,1528.58,1495.09,6673.0,83058.0,0.12,73.15,4.92,944.3,0.41,14.87
2000-11-03,1510.1,1502.59,1522.42,1490.51,5455.0,67221.0,-0.42,73.02,4.9,942.43,0.42,14.9
2000-11-06,1502.3,1510.04,1526.54,1489.69,6539.0,81662.0,0.5,73.43,4.93,947.11,0.41,14.89
2000-11-07,1509.98,1514.35,1529.37,1496.57,5638.0,71521.0,0.29,73.58,4.94,949.81,0.41,14.89
2000-11-08,1516.72,1523.66,1535.12,1503.3,6674.0,84071.0,0.61,73.99,4.97,955.65,0.41,14.89
2000-11-09,1524.28,1537.03,1545.92,1510.32,9371.0,112248.0,0.88,74.64,5.01,964.03,0.41,14.9
2000-11-10,1539.47,1557.95,1582.0,1526.72,15385.0,196406.0,1.36,75.87,5.09,977.08,0.41,14.91
2000-11-13,1564.71,1576.08,1595.37,1549.14,15897.0,215841.0,1.16,76.84,5.16,988.45,0.4,14.89
2000-11-14,1578.74,1585.94,1601.59,1554.45,12937.0,172901.0,0.63,77.09,5.17,994.63,0.4,14.91
2000-11-15,1588.73,1588.57,1617.0,1568.4,14536.0,187920.0,0.17,77.11,5.17,996.28,0.4,14.91
2000-11-16,1588.78,1600.8,1613.55,1574.19,12041.0,161367.0,0.77,77.53,5.2,1003.95,0.4,14.91
2000-11-17,1604.16,1591.72,1624.86,1578.58,12377.0,165620.0,-0.57,77.17,5.18,998.25,0.4,14.9
2000-11-20,1592.82,1605.26,1621.05,1567.91,11812.0,157007.0,0.85,77.96,5.23,1006.75,0.4,14.91
2000-11-21,1607.86,1601.95,1633.23,1586.81,10749.0,145245.0,-0.21,77.62,5.21,1004.67,0.4,14.9
2000-11-22,1601.08,1623.17,1634.85,1589.23,10913.0,148146.0,1.32,78.67,5.28,1017.98,0.4,14.9
2000-11-23,1629.55,1631.88,1656.95,1609.92,13423.0,185586.0,0.54,78.98,5.3,1023.44,0.39,14.9
2000-11-24,1630.83,1572.8,1650.59,1557.86,14702.0,196776.0,-3.62,75.99,5.1,986.39,0.41,14.9
2000-11-27,1563.36,1579.98,1599.22,1545.95,10161.0,136780.0,0.46,76.21,5.12,990.89,0.41,14.88
2000-11-28,1583.64,1604.57,1618.21,1576.69,8686.0,113265.0,1.56,77.41,5.2,1006.31,0.4,14.89
2000-11-29,1608.24,1593.61,1622.61,1575.76,9743.0,119493.0,-0.68,76.79,5.15,999.44,0.41,14.91
2000-11-30,1594.71,1591.39,1612.22,1571.61,7193.0,94581.0,-0.14,76.66,5.14,998.04,0.41,14.91
2000-12-01,1595.82,1601.91,1620.58,1583.21,8980.0,121402.0,0.66,77.13,5.17,1004.64,0.4,14.92
2000-12-04,1605.46,1623.0,1639.49,1589.05,12428.0,159548.0,1.32,78.42,5.26,1017.87,0.4,14.91
2000-12-05,1627.51,1623.48,1648.37,1605.97,11272.0,154531.0,0.03,78.63,5.28,1018.17,0.4,14.89
2000-12-06,1625.28,1599.85,1637.47,1588.97,8832.0,114119.0,-1.46,77.56,5.2,1004.9,0.4,14.92
2000-12-07,1596.66,1591.67,1614.52,1571.15,8413.0,106446.0,-0.51,77.3,5.19,999.76,0.4,14.89
2000-12-08,1593.08,1595.53,1622.07,1579.18,9287.0,117907.0,0.24,77.24,5.18,1007.83,0.4,14.91
2000-12-11,1596.82,1577.16,1611.05,1563.14,8101.0,101928.0,-1.15,76.42,5.12,996.23,0.4,14.93
