,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2007-01-15,34.64,2.62,1.47,43.68,2.95,1.63,39.96,2.86,2.35,35.51,2.8,2.11,6.75,1.38,12942.97,1928.3,2033.295,1928.3,2033.3,,2752655800.0,22315330000.0
2007-01-16,35.38,2.69,1.51,45.27,3.06,1.69,42.76,2.97,2.4,37.45,2.96,2.17,6.75,1.33,13394.24,2049.847,2107.023,2047.094,2107.916,2033.295,3298620900.0,28443958919.0
2007-01-17,35.01,2.65,1.49,44.52,3.0,1.66,41.63,2.94,2.38,36.97,2.81,2.15,6.75,1.35,13162.41,2115.396,2072.01,2026.246,2141.786,2107.023,4140729600.0,34703621969.0
2007-01-18,35.95,2.73,1.54,45.4,3.07,1.7,41.93,2.98,2.44,38.44,2.83,2.19,6.75,1.33,13417.95,2063.102,2114.706,2032.967,2117.191,2072.01,3544540300.0,29405677366.0
2007-01-19,37.28,2.82,1.59,47.33,3.19,1.77,43.74,3.09,2.52,40.63,2.9,2.27,6.75,1.28,13975.39,2126.123,2203.886,2126.123,2204.204,2114.706,4144470500.0,34260354495.0
2007-01-22,38.93,2.95,1.67,49.38,3.33,1.84,47.48,3.22,2.63,43.17,3.03,2.37,6.75,1.22,14572.28,2235.518,2298.89,2234.966,2299.053,2203.886,4400842200.0,37475168455.0
2007-01-23,39.38,3.0,1.65,50.29,3.35,1.76,46.88,3.25,2.62,44.1,3.13,2.35,6.67,1.21,14718.11,2314.861,2313.024,2223.931,2320.679,2298.89,4752834200.0,39425477293.0
2007-01-24,39.57,3.02,1.66,50.62,3.37,1.77,48.18,3.28,2.67,43.56,3.19,2.35,6.67,1.2,14779.58,2311.87,2322.274,2284.189,2339.109,2313.024,3728747800.0,32661208679.0
2007-01-25,37.68,2.87,1.58,48.19,3.22,1.68,44.83,3.12,2.5,40.12,3.12,2.25,6.67,1.26,14110.37,2302.172,2213.603,2211.935,2302.172,2322.274,3724604400.0,32018218308.0
2007-01-26,38.2,2.91,1.6,49.1,3.28,1.71,46.35,3.2,2.46,41.58,3.25,2.32,6.67,1.24,14362.2,2177.882,2254.368,2110.42,2262.487,2213.603,3595163200.0,30826947346.0
2007-01-29,39.51,3.02,1.66,50.67,3.38,1.77,47.55,3.37,2.59,42.24,3.24,2.36,6.67,1.2,14851.11,2270.692,2326.77,2261.581,2327.116,2254.368,3777360400.0,33277757770.0
