,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-08-02,42.12,4.43,4.1,37.13,5.02,4.4,42.23,4.81,6.3,31.6,4.48,5.3,13.53,0.88,9573.8,5921.93,5902.07,5816.247,5921.93,,384631300.0,6758099057.0
2011-08-03,42.17,4.44,4.11,37.16,5.03,4.41,42.84,4.82,6.32,31.71,4.48,5.17,13.53,0.87,9593.93,5855.233,5908.295,5833.781,5947.791,5902.07,340539900.0,6374662360.0
2011-08-04,42.14,4.44,4.12,37.14,5.03,4.41,42.87,4.89,6.3,31.69,4.31,5.46,13.53,0.87,9586.76,5911.792,5908.53,5883.612,5953.319,5908.295,297624100.0,5353559659.0
2011-08-05,41.42,4.35,4.04,36.72,4.97,4.35,42.41,4.81,6.18,31.22,4.42,5.37,13.53,0.9,9462.07,5741.685,5838.312,5709.188,5877.665,5908.53,408976000.0,7471025450.0
2011-08-08,39.38,4.14,3.83,35.26,4.79,4.19,40.71,4.53,5.87,29.3,4.24,4.83,13.58,0.93,9112.06,5761.089,5624.006,5491.851,5798.931,5838.312,597050600.0,10326648641.0
2011-08-09,39.15,4.11,3.81,35.17,4.78,4.19,40.5,4.54,5.78,29.75,4.13,4.94,13.59,0.93,9093.11,5457.697,5609.241,5382.907,5648.77,5624.006,500401300.0,8285569418.0
2011-08-10,39.64,4.16,3.85,35.55,4.83,4.22,40.73,4.62,5.8,29.7,4.19,5.01,13.58,0.92,9198.45,5694.489,5669.935,5665.676,5739.023,5609.241,468026200.0,8102725601.0
2011-08-11,40.63,4.26,3.94,36.58,4.97,4.35,41.5,4.7,5.9,30.34,4.12,5.01,13.59,0.9,9454.1,5570.471,5836.237,5554.937,5838.239,5669.935,563776500.0,10047542055.0
2011-08-12,41.02,4.31,4.0,37.02,5.02,4.4,41.81,4.73,5.96,30.53,4.07,5.19,13.56,0.89,9551.35,5870.8,5894.612,5860.553,5923.864,5836.237,554634400.0,9778860179.0
2011-08-15,41.59,4.38,4.05,37.5,5.06,4.44,42.47,4.88,6.04,31.63,4.12,5.26,13.51,0.88,9642.32,5907.454,5954.0,5896.657,5961.678,5894.612,442813600.0,7674306775.0
2011-08-16,41.07,4.35,4.01,37.02,5.0,4.38,41.75,4.87,6.03,31.27,4.17,5.08,13.52,0.89,9534.26,5952.335,5889.395,5874.508,5956.996,5954.0,517663300.0,8378188663.0
2011-08-17,40.83,4.33,3.98,36.82,4.98,4.36,41.65,4.81,6.06,31.21,4.25,5.04,13.52,0.89,9481.5,5874.576,5855.869,5844.705,5904.814,5889.395,378746600.0,5866818529.0
2011-08-18,40.07,4.26,3.91,36.21,4.88,4.27,41.29,4.72,5.93,31.07,4.08,4.94,13.48,0.91,9319.21,5846.814,5755.602,5751.146,5860.517,5855.869,356361100.0,5636358151.0
2011-08-19,40.06,4.23,3.89,36.23,4.87,4.26,41.22,4.69,5.85,29.17,4.06,4.92,13.44,0.91,9293.78,5655.924,5737.481,5644.375,5738.217,5755.602,332631300.0,5325332485.0
2011-08-22,39.74,4.2,3.84,35.63,4.8,4.18,41.03,4.63,5.85,30.96,3.94,5.11,13.46,0.92,9172.25,5727.811,5649.087,5626.728,5767.474,5737.481,323797700.0,5667711693.0
2011-08-23,40.1,4.27,3.89,35.72,4.85,4.21,40.88,4.66,5.84,31.45,3.99,5.16,13.58,0.91,9291.25,5661.134,5713.876,5648.994,5715.073,5649.087,255908100.0,4320593985.0
2011-08-24,40.24,4.29,3.89,35.64,4.86,4.2,41.05,4.68,5.8,30.47,4.02,5.19,13.65,0.91,9326.64,5738.479,5735.474,5727.442,5791.826,5713.876,357928600.0,5967227890.0
2011-08-25,40.96,4.36,3.95,36.06,4.94,4.25,41.02,4.74,5.75,31.93,4.09,5.24,13.69,0.89,9462.62,5739.144,5825.736,5721.017,5826.787,5735.474,385275300.0,6172528364.0
2011-08-26,41.12,4.39,3.97,36.07,4.94,4.25,41.65,4.88,5.82,31.25,4.11,5.25,13.71,0.89,9484.37,5816.295,5841.671,5805.931,5853.765,5825.736,363926300.0,5921211394.0
2011-08-29,41.11,4.37,3.93,36.18,4.94,4.2,41.63,4.86,5.79,31.72,4.11,5.25,13.65,0.89,9470.06,5820.709,5836.502,5789.652,5846.329,5841.671,429044200.0,6504073102.0
2011-08-30,40.38,4.31,3.87,35.25,4.89,4.14,41.13,4.76,5.78,31.02,4.23,5.18,13.88,0.9,9366.79,5860.39,5773.471,5772.343,5892.64,5836.502,387764100.0,6103779195.0
2011-08-31,39.93,4.3,3.86,34.95,4.88,4.12,41.09,4.72,5.75,29.91,4.21,5.31,13.95,0.91,9334.19,5767.362,5754.987,5704.288,5788.336,5773.471,320408800.0,4752012708.0
2011-09-01,39.58,4.27,3.82,34.61,4.83,4.08,40.8,4.69,5.71,31.22,4.0,5.26,13.95,0.92,9252.45,5738.977,5699.314,5690.142,5764.325,5754.987,392241200.0,5164506945.0
2011-09-02,39.22,4.23,3.78,34.19,4.77,4.03,40.59,4.7,5.67,30.81,3.97,5.2,13.95,0.92,9157.52,5675.221,5630.219,5613.007,5700.996,5699.314,322445500.0,5101155794.0
2011-09-05,38.28,4.12,3.68,33.44,4.66,3.94,39.47,4.61,5.57,29.48,4.04,5.08,13.95,0.95,8952.95,5586.077,5505.533,5501.785,5586.125,5630.219,244064700.0,3884966123.0
