,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2014-07-22,27.57,2.26,1.02,28.28,2.48,1.19,25.16,2.73,1.92,19.03,2.31,1.65,8.79,1.45,5837.73,874.66,888.25,874.35,889.71,,510933687.0,4886948427.0
2014-07-23,27.53,2.26,1.02,28.21,2.48,1.19,24.93,2.78,1.88,18.99,2.31,1.54,8.78,1.45,5828.13,887.4,887.08,883.19,891.35,888.25,465663717.0,4557618549.0
2014-07-24,27.73,2.27,1.03,28.32,2.49,1.2,25.06,2.8,1.88,19.01,2.09,1.54,8.79,1.45,5848.05,886.93,889.36,881.55,892.02,887.08,619861369.0,5296844411.0
2014-07-25,27.91,2.29,1.03,28.54,2.51,1.2,25.3,2.78,1.89,19.13,2.1,1.54,8.79,1.44,5900.16,890.41,896.53,889.6,896.71,889.36,499678631.0,4844678597.0
2014-07-28,28.46,2.33,1.05,29.12,2.56,1.23,26.01,2.82,1.94,19.48,2.14,1.69,8.79,1.41,6030.54,897.56,913.4,897.56,913.92,896.53,740007080.0,6927665028.0
2014-07-29,28.39,2.34,1.05,29.09,2.56,1.23,25.89,2.87,1.93,19.32,2.15,1.69,8.82,1.4,6041.71,914.42,914.55,909.79,918.5,913.4,759386529.0,6955514296.0
2014-07-30,28.33,2.34,1.05,29.03,2.56,1.23,26.05,2.87,1.92,19.25,2.14,1.68,8.83,1.4,6036.94,912.25,913.73,909.45,914.78,914.55,641829388.0,5810031510.0
2014-07-31,28.7,2.36,1.06,28.88,2.6,1.25,27.27,2.9,1.94,21.67,2.17,1.69,9.0,1.38,6129.43,912.87,925.51,912.39,925.51,913.73,570523526.0,5768477671.0
2014-08-01,28.58,2.35,1.06,28.85,2.6,1.24,27.02,2.85,1.96,21.62,2.17,1.69,9.0,1.38,6128.17,924.06,926.41,922.82,937.27,925.51,780725578.0,7875233048.0
2014-08-04,29.14,2.4,1.08,29.35,2.64,1.26,27.78,2.92,2.0,22.05,2.21,1.72,9.0,1.36,6227.26,927.42,942.59,927.41,943.0,926.41,690782704.0,7296730643.0
