,open,close,high,low,volume,money,change,pe,pb,cap,dyr,roe
1999-12-30,1000.0,1000.0,1000.0,1000.0,703.0,6627.0,0.0,35.71,4.03,102.55,,8.86
2000-01-04,1008.49,1032.97,1042.2,992.9,1860.0,20410.0,3.3,36.89,4.16,105.93,0.35,8.87
2000-01-05,1035.21,1055.88,1076.97,1021.88,1990.0,18331.0,2.22,37.6,4.24,107.97,0.34,8.87
2000-01-06,1077.38,1122.06,1126.15,1066.02,3091.0,27197.0,6.27,39.97,4.51,114.79,0.32,8.86
2000-01-07,1158.11,1184.13,1204.49,1134.93,9719.0,90952.0,5.53,42.17,4.75,121.09,0.31,8.88
2000-01-10,1214.24,1219.1,1248.82,1173.59,13304.0,128787.0,2.95,42.67,4.87,126.74,0.29,8.76
2000-01-11,1217.45,1198.66,1266.11,1163.92,8479.0,81959.0,-1.68,41.97,4.79,124.66,0.3,8.76
2000-01-12,1193.09,1160.74,1232.25,1137.79,5516.0,53404.0,-3.16,40.65,4.64,120.74,0.31,8.76
2000-01-13,1154.97,1157.0,1196.27,1132.21,4014.0,38559.0,-0.32,40.52,4.63,120.36,0.31,8.75
2000-01-14,1154.65,1138.67,1171.48,1120.27,2035.0,19291.0,-1.58,39.89,4.55,118.49,0.31,8.77
2000-01-17,1138.99,1169.02,1176.13,1121.06,2676.0,25249.0,2.67,40.95,4.68,121.63,0.31,8.75
2000-01-18,1175.76,1171.78,1197.73,1148.62,2827.0,28032.0,0.24,41.06,4.69,121.95,0.3,8.75
2000-01-19,1170.01,1193.57,1211.4,1155.24,2778.0,29938.0,1.86,41.83,4.78,124.25,0.3,8.75
2000-01-20,1199.55,1226.84,1240.46,1183.23,3526.0,39952.0,2.79,42.98,4.91,127.65,0.29,8.75
2000-01-21,1233.55,1236.71,1290.0,1204.33,5595.0,63013.0,0.8,43.34,4.95,128.72,0.29,8.76
2000-01-24,1239.22,1258.56,1299.08,1212.17,4539.0,53201.0,1.77,44.1,5.03,130.99,0.28,8.77
2000-01-25,1285.88,1297.2,1333.91,1255.79,5039.0,55862.0,3.07,45.47,5.19,135.04,0.27,8.76
2000-01-26,1310.29,1281.27,1328.4,1260.99,4492.0,51639.0,-1.23,44.91,5.13,133.38,0.28,8.75
2000-01-27,1294.77,1311.1,1335.92,1253.64,4077.0,48253.0,2.33,45.97,5.25,136.54,0.27,8.76
2000-01-28,1316.64,1330.06,1343.5,1273.73,4412.0,52876.0,1.45,46.63,5.32,138.51,0.27,8.77
2000-02-14,1382.9,1440.91,1459.74,1356.72,6279.0,79186.0,8.33,50.53,5.77,150.07,0.25,8.76
2000-02-15,1470.18,1442.54,1519.35,1385.73,9052.0,118436.0,0.11,50.56,5.77,150.18,0.25,8.76
2000-02-16,1444.47,1450.03,1491.62,1377.76,9208.0,117134.0,0.52,50.81,5.8,150.92,0.25,8.76
2000-02-17,1468.14,1400.85,1533.43,1333.56,9160.0,115752.0,-3.39,49.1,5.6,145.82,0.25,8.77
2000-02-18,1390.02,1406.08,1447.14,1318.35,6558.0,84694.0,0.37,49.27,5.63,146.35,0.25,8.75
2000-02-21,1404.28,1371.86,1426.18,1319.17,5949.0,74418.0,-2.43,48.06,5.49,142.75,0.26,8.75
2000-02-22,1374.35,1342.79,1410.41,1304.79,4765.0,55236.0,-2.12,47.04,5.37,139.71,0.27,8.76
2000-02-23,1335.23,1327.31,1360.51,1290.66,3077.0,33694.0,-1.15,46.52,5.28,138.16,0.27,8.81
2000-02-24,1328.77,1362.89,1381.86,1302.63,4252.0,45843.0,2.68,47.76,5.42,141.83,0.26,8.81
2000-02-25,1368.69,1387.9,1418.48,1338.27,5425.0,65458.0,1.84,48.64,5.52,144.47,0.26,8.81
2000-02-28,1425.46,1418.75,1486.08,1375.84,6775.0,79425.0,2.22,50.0,5.59,148.96,0.25,8.94
